title
"Number of Jobs Ended: by Node Count"
parameters
"Resource =  TACC-STAMPEDE"
start,end
2016-02-01,2016-07-31
---------
Day,"[1] Number of Jobs Ended","[2] Number of Jobs Ended","[4] Number of Jobs Ended","[6] Number of Jobs Ended","[8] Number of Jobs Ended","[16] Number of Jobs Ended","[5] Number of Jobs Ended","[3] Number of Jobs Ended","[32] Number of Jobs Ended","[10] Number of Jobs Ended","[64] Number of Jobs Ended","[9] Number of Jobs Ended","[12] Number of Jobs Ended","[54] Number of Jobs Ended","[110] Number of Jobs Ended","[256] Number of Jobs Ended","[7] Number of Jobs Ended","[36] Number of Jobs Ended","[128] Number of Jobs Ended","[20] Number of Jobs Ended","[24] Number of Jobs Ended","[15] Number of Jobs Ended","[14] Number of Jobs Ended","[13] Number of Jobs Ended","[48] Number of Jobs Ended","[18] Number of Jobs Ended","[30] Number of Jobs Ended","[22] Number of Jobs Ended","[25] Number of Jobs Ended","[17] Number of Jobs Ended","[181] Number of Jobs Ended","[40] Number of Jobs Ended","[80] Number of Jobs Ended","[163] Number of Jobs Ended","[11] Number of Jobs Ended","[21] Number of Jobs Ended","[1024] Number of Jobs Ended","[27] Number of Jobs Ended","[50] Number of Jobs Ended","[60] Number of Jobs Ended","[45] Number of Jobs Ended","[160] Number of Jobs Ended","[96] Number of Jobs Ended","[41] Number of Jobs Ended","[91] Number of Jobs Ended","[55] Number of Jobs Ended","[43] Number of Jobs Ended","[90] Number of Jobs Ended","[42] Number of Jobs Ended","[250] Number of Jobs Ended","[512] Number of Jobs Ended","[140] Number of Jobs Ended","[56] Number of Jobs Ended","[100] Number of Jobs Ended","[72] Number of Jobs Ended","[75] Number of Jobs Ended","[188] Number of Jobs Ended","[65] Number of Jobs Ended","[63] Number of Jobs Ended","[217] Number of Jobs Ended","[19] Number of Jobs Ended","[192] Number of Jobs Ended","[144] Number of Jobs Ended","[79] Number of Jobs Ended","[28] Number of Jobs Ended","[33] Number of Jobs Ended","[57] Number of Jobs Ended","[39] Number of Jobs Ended","[150] Number of Jobs Ended","[200] Number of Jobs Ended","[81] Number of Jobs Ended","[35] Number of Jobs Ended","[88] Number of Jobs Ended","[108] Number of Jobs Ended","[70] Number of Jobs Ended","[62] Number of Jobs Ended","[129] Number of Jobs Ended","[23] Number of Jobs Ended","[34] Number of Jobs Ended","[46] Number of Jobs Ended","[120] Number of Jobs Ended","[216] Number of Jobs Ended","[138] Number of Jobs Ended","[127] Number of Jobs Ended","[84] Number of Jobs Ended","[52] Number of Jobs Ended","[157] Number of Jobs Ended","[257] Number of Jobs Ended","[641] Number of Jobs Ended","[648] Number of Jobs Ended","[44] Number of Jobs Ended","[51] Number of Jobs Ended","[68] Number of Jobs Ended","[26] Number of Jobs Ended","[37] Number of Jobs Ended","[130] Number of Jobs Ended","[224] Number of Jobs Ended","[118] Number of Jobs Ended","[58] Number of Jobs Ended","[255] Number of Jobs Ended","[38] Number of Jobs Ended","[240] Number of Jobs Ended","[125] Number of Jobs Ended","[161] Number of Jobs Ended","[513] Number of Jobs Ended","[47] Number of Jobs Ended","[94] Number of Jobs Ended","[126] Number of Jobs Ended","[82] Number of Jobs Ended","[166] Number of Jobs Ended","[133] Number of Jobs Ended","[69] Number of Jobs Ended","[109] Number of Jobs Ended","[119] Number of Jobs Ended","[156] Number of Jobs Ended","[172] Number of Jobs Ended","[176] Number of Jobs Ended","[179] Number of Jobs Ended","[236] Number of Jobs Ended","[252] Number of Jobs Ended","[205] Number of Jobs Ended","[67] Number of Jobs Ended","[112] Number of Jobs Ended","[31] Number of Jobs Ended","[49] Number of Jobs Ended","[86] Number of Jobs Ended","[196] Number of Jobs Ended","[211] Number of Jobs Ended","[1009] Number of Jobs Ended","[53] Number of Jobs Ended","[66] Number of Jobs Ended","[208] Number of Jobs Ended","[220] Number of Jobs Ended","[29] Number of Jobs Ended","[113] Number of Jobs Ended","[116] Number of Jobs Ended","[132] Number of Jobs Ended","[640] Number of Jobs Ended","[1000] Number of Jobs Ended","[95] Number of Jobs Ended","[123] Number of Jobs Ended","[180] Number of Jobs Ended","[59] Number of Jobs Ended","[136] Number of Jobs Ended","[186] Number of Jobs Ended","[225] Number of Jobs Ended","[77] Number of Jobs Ended","[248] Number of Jobs Ended","[254] Number of Jobs Ended","[83] Number of Jobs Ended","[106] Number of Jobs Ended","[124] Number of Jobs Ended","[247] Number of Jobs Ended","[71] Number of Jobs Ended","[73] Number of Jobs Ended","[76] Number of Jobs Ended","[78] Number of Jobs Ended","[939] Number of Jobs Ended","[1728] Number of Jobs Ended","[93] Number of Jobs Ended","[98] Number of Jobs Ended","[99] Number of Jobs Ended","[170] Number of Jobs Ended","[230] Number of Jobs Ended","[61] Number of Jobs Ended","[143] Number of Jobs Ended","[190] Number of Jobs Ended","[193] Number of Jobs Ended","[210] Number of Jobs Ended","[212] Number of Jobs Ended","[227] Number of Jobs Ended","[253] Number of Jobs Ended","[508] Number of Jobs Ended","[896] Number of Jobs Ended","[2048] Number of Jobs Ended","[85] Number of Jobs Ended","[87] Number of Jobs Ended","[104] Number of Jobs Ended","[135] Number of Jobs Ended","[155] Number of Jobs Ended","[162] Number of Jobs Ended","[167] Number of Jobs Ended","[175] Number of Jobs Ended","[195] Number of Jobs Ended","[384] Number of Jobs Ended","[576] Number of Jobs Ended","[769] Number of Jobs Ended","[102] Number of Jobs Ended","[105] Number of Jobs Ended","[107] Number of Jobs Ended","[134] Number of Jobs Ended","[145] Number of Jobs Ended","[189] Number of Jobs Ended","[204] Number of Jobs Ended","[238] Number of Jobs Ended","[241] Number of Jobs Ended","[249] Number of Jobs Ended","[251] Number of Jobs Ended","[320] Number of Jobs Ended","[600] Number of Jobs Ended","[1501] Number of Jobs Ended","[74] Number of Jobs Ended","[89] Number of Jobs Ended","[92] Number of Jobs Ended","[103] Number of Jobs Ended","[111] Number of Jobs Ended","[114] Number of Jobs Ended","[115] Number of Jobs Ended","[142] Number of Jobs Ended","[148] Number of Jobs Ended","[152] Number of Jobs Ended","[165] Number of Jobs Ended","[168] Number of Jobs Ended","[183] Number of Jobs Ended","[185] Number of Jobs Ended","[207] Number of Jobs Ended","[213] Number of Jobs Ended","[215] Number of Jobs Ended","[221] Number of Jobs Ended","[222] Number of Jobs Ended","[233] Number of Jobs Ended","[235] Number of Jobs Ended","[245] Number of Jobs Ended","[288] Number of Jobs Ended","[390] Number of Jobs Ended","[400] Number of Jobs Ended","[432] Number of Jobs Ended","[960] Number of Jobs Ended","[1018] Number of Jobs Ended","[2000] Number of Jobs Ended","[149] Number of Jobs Ended"
2016-02-11,1715,337,322,30,79,213,11,59,7,45,15,13,9,0,0,5,10,28,10,8,2,2,14,5,3,1,2,0,0,0,0,8,3,0,1,1,0,0,0,0,0,1,4,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2,0,0,2,0,0,1,1,0,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-12,2041,366,381,19,92,145,76,81,28,39,49,56,5,0,0,3,10,18,14,71,3,2,2,2,2,2,1,0,1,4,0,12,3,0,0,2,0,0,0,0,0,0,11,0,0,2,0,0,1,0,2,0,0,0,0,0,0,8,2,0,1,1,0,0,1,4,2,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-13,1507,264,179,37,149,138,59,62,36,22,17,41,6,0,0,5,14,0,4,10,7,5,11,1,0,3,1,0,1,3,0,7,5,2,9,1,0,0,1,1,1,0,0,0,1,2,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-14,1714,894,252,36,676,127,41,35,42,37,32,64,5,0,0,12,33,0,5,11,6,1,9,2,4,12,0,0,1,20,0,6,2,5,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,2,0,2,0,1,0,0,0,1,0,1,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-15,2296,662,275,62,415,158,102,69,35,41,16,105,8,0,0,9,26,0,27,14,3,5,14,0,1,1,1,0,6,5,0,11,2,8,0,2,0,1,0,0,0,0,1,0,1,3,0,0,1,0,0,0,0,0,0,4,0,2,0,0,0,2,1,0,5,3,1,0,1,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-16,1779,439,241,67,203,183,73,40,34,36,21,91,12,0,0,12,21,1,10,14,2,9,16,2,10,1,5,0,2,3,1,7,8,5,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-17,1694,423,271,48,156,241,82,40,33,54,24,74,16,0,0,17,13,1,16,1,3,6,29,7,3,6,3,0,4,0,0,4,7,3,0,3,0,0,1,0,0,0,1,3,0,1,0,0,3,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,2,1,0,1,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-18,1540,308,256,45,130,179,47,44,33,39,62,40,18,0,0,14,13,11,8,3,1,12,17,6,1,3,4,0,5,1,1,1,6,3,0,3,0,0,0,1,1,2,0,6,1,2,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016-02-19,1811,327,232,620,115,152,37,58,37,30,61,83,19,1,0,6,22,11,4,9,3,3,17,12,2,1,4,4,4,3,0,5,2,3,1,2,0,1,1,3,1,0,0,4,1,1,1,0,4,5,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,3,0,0,0,2,0,0,0,2,0,1,2,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-20,2802,232,229,26,225,120,36,46,40,12,9,57,4,0,0,5,17,9,14,8,4,2,14,3,3,5,1,0,0,1,2,0,7,2,0,1,0,1,0,5,0,2,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,2,0,0,0,1,0,1,0,4,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-21,3291,257,191,34,191,142,34,54,32,22,9,19,4,0,0,7,15,1,13,4,3,3,27,3,3,1,3,0,1,3,3,3,5,3,0,0,0,2,0,1,0,2,2,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,3,2,0,1,0,3,2,0,1,0,1,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-22,2178,343,292,211,195,165,120,73,50,13,15,55,18,0,0,7,12,3,13,20,9,2,9,4,11,4,3,0,2,3,2,3,3,1,0,2,0,1,1,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-23,1592,243,298,149,69,202,89,78,28,21,13,16,9,0,0,9,10,1,8,3,1,2,9,3,54,9,1,0,2,1,0,0,7,1,0,1,0,1,0,5,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-24,2641,216,699,125,155,167,58,57,20,34,32,13,17,0,0,16,10,4,9,15,7,0,11,0,8,1,1,0,1,1,0,2,4,3,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-25,2511,329,585,101,95,137,36,69,13,21,26,15,2,0,0,9,2,3,7,3,6,6,16,5,0,1,2,0,1,0,3,3,3,3,0,1,0,1,1,11,2,0,0,0,1,1,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,8,0,4,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-26,2741,353,316,338,120,136,19,107,56,63,14,108,12,0,0,12,12,2,11,10,5,1,9,2,0,1,2,0,1,0,3,5,3,3,3,1,0,0,0,10,2,5,0,0,1,1,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-27,3423,365,228,37,192,121,22,64,65,39,15,20,7,0,0,13,14,0,9,16,1,2,8,1,0,4,0,0,0,0,1,1,3,4,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,4380,296,292,28,159,146,46,75,80,14,26,13,32,0,0,26,15,0,23,11,4,21,27,6,2,2,3,0,2,0,0,2,10,10,5,2,4,0,1,0,0,3,2,0,5,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,1,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-29,3035,317,434,41,177,163,32,69,39,12,39,17,10,0,0,19,8,3,17,2,4,3,16,3,0,0,1,1,2,1,0,0,2,1,3,3,2,0,1,4,1,5,0,0,0,1,0,0,0,0,0,1,0,0,2,1,1,3,0,0,0,0,6,0,0,3,2,1,2,1,0,1,0,0,0,1,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-01,2812,494,677,94,189,186,29,64,32,42,22,19,7,0,0,21,21,1,18,2,4,11,13,4,0,9,1,0,3,1,18,0,5,4,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,4,0,0,1,0,1,0,0,0,0,0,6,0,0,7,0,1,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-02,1647,448,611,40,135,133,411,96,41,92,23,13,14,0,1,13,34,0,12,1,5,8,10,2,3,1,1,0,1,0,4,0,3,4,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,1,0,2,0,2,0,1,0,0,0,1,0,0,3,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-03,1613,490,381,62,150,219,677,109,49,35,25,7,13,0,0,8,22,1,11,33,1,5,8,1,2,1,4,0,0,0,23,2,4,3,0,1,0,0,0,1,0,3,0,1,0,1,2,0,0,1,3,2,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
