Day,[1] XSEDE Utilization (%),[64] XSEDE Utilization (%),[16] XSEDE Utilization (%),[32] XSEDE Utilization (%),[4] XSEDE Utilization (%),[40] XSEDE Utilization (%),[2] XSEDE Utilization (%),[3] XSEDE Utilization (%),[8] XSEDE Utilization (%),[5] XSEDE Utilization (%),[9] XSEDE Utilization (%),[12] XSEDE Utilization (%),[35] XSEDE Utilization (%),[128] XSEDE Utilization (%),[48] XSEDE Utilization (%),[10] XSEDE Utilization (%),[11] XSEDE Utilization (%),[25] XSEDE Utilization (%),[15] XSEDE Utilization (%),[20] XSEDE Utilization (%),[41] XSEDE Utilization (%),[96] XSEDE Utilization (%),[19] XSEDE Utilization (%),[6] XSEDE Utilization (%),[33] XSEDE Utilization (%),[18] XSEDE Utilization (%),[30] XSEDE Utilization (%),[91] XSEDE Utilization (%),[45] XSEDE Utilization (%),[38] XSEDE Utilization (%),[14] XSEDE Utilization (%),[24] XSEDE Utilization (%),[62] XSEDE Utilization (%),[36] XSEDE Utilization (%),[100] XSEDE Utilization (%),[7] XSEDE Utilization (%),[21] XSEDE Utilization (%),[60] XSEDE Utilization (%),[31] XSEDE Utilization (%),[22] XSEDE Utilization (%),[93] XSEDE Utilization (%),[104] XSEDE Utilization (%),[106] XSEDE Utilization (%),[108] XSEDE Utilization (%),[23] XSEDE Utilization (%),[44] XSEDE Utilization (%),[110] XSEDE Utilization (%),[98] XSEDE Utilization (%),[112] XSEDE Utilization (%),[28] XSEDE Utilization (%),[13] XSEDE Utilization (%),[57] XSEDE Utilization (%),[69] XSEDE Utilization (%),[43] XSEDE Utilization (%),[72] XSEDE Utilization (%),[26] XSEDE Utilization (%)
2013-02-11,7.379165578,13.226216442,4.603330975,3.499028168,3.062604114,0,0.497388212,0,0.444300269,0,5.083020953,0,0,0.109573241,0,0,2.407288963,0,0,1.489611380,0,0,0,0.000580719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-12,14.830558109,54.756397141,5.485497052,5.842090670,5.163638985,0,0.632315546,0,1.001404358,0,7.607695958,0,0,0,0,0,8.753278975,0,0,2.883506344,0,0,0,0,0,0,0,0,0,0,0,0.008850750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-13,20.683218218,31.341364462,6.285376380,8.279507882,3.084837825,0,1.632501810,0.025596150,0.437505331,0,4.525317786,0,0,2.118415994,0,0,12.190209970,0,1.786622520,1.302617308,0,0,0,0.000260304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-14,17.304622433,24.033171099,8.081106613,4.166292862,9.786340177,0,1.811202422,0,1.153402537,0,2.382346934,0,0,3.850014943,2.142525298,1.794031555,4.795946871,0,1.606728782,0,0,0,0,0,0,0,0,0,0,0,0,0.698409266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-15,13.375661554,55.177923004,6.842427041,7.301518609,4.182946500,0,1.232411925,0.062285727,0.731956722,0,6.297607891,0,0,0,0.007048559,0.466150189,6.602895821,0,0,0,0,0,0,0.093453652,0,0,0,0,0,0,0,0.610622529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-16,12.217357206,19.544405960,9.549131757,7.777243766,6.515789863,0,1.380074859,0.021335957,1.062945892,0,3.283127283,0,0,1.752531065,1.369665513,0,15.818975912,0,0.321240629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-17,12.669919172,28.598829552,15.164493336,10.127354864,8.175614810,0,3.739040010,0.021170756,1.218815405,0,3.345107651,0.241053133,0,0,5.555155056,0,5.623933703,0,1.330768214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-18,12.692675105,19.773164168,9.968468332,7.450820185,6.175075579,0,2.909938485,0,1.431941216,0,3.177338644,1.465221722,0,0,0,0.001151413,4.658114254,0,1.268918017,0,0,0,0,0.034692186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-19,17.118335834,12.638515122,14.926310418,4.289536063,3.430905293,0,4.214998814,0.001792204,1.981556222,0,3.400675221,2.610994945,0,0,0,0.609758153,4.322022254,0,2.153994257,0,0,0,0,0.814049885,0,0.413843233,0,0,0,0,0,0,0,0,0,0,0.533769051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-20,18.867626371,8.830471190,11.773329706,2.563810944,3.867756542,0,1.368000138,0.060999188,3.119112841,0,4.903552720,5.162097098,0,0,0,6.445888188,12.900151572,0,0.883073818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.246662942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-21,20.809549099,19.222948430,4.855797988,19.288147700,4.188753462,0,1.923722584,0.114824639,3.246481033,0,5.666555532,4.207436217,0,1.518646674,0,2.094797299,14.451644875,0,0.000600730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.975597314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-22,14.571457943,34.675658964,8.736543637,2.609786838,4.569162777,0,4.428852109,0.001631959,0.714281879,0,7.771004542,2.427952365,0,2.405485082,0,0,4.775480322,0,3.119167921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-23,10.717914684,57.440621133,3.049948713,5.000373767,0.996331564,0,3.692656971,0.005241374,1.085533359,0,1.658376586,0,0,8.965995951,0,0,3.899291551,0,1.209045199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-24,9.549704065,28.917510355,4.888664591,8.663815187,1.099884134,1.295909138,1.003783926,0.000115153,1.926235628,0,0,2.786848808,0,14.919902614,0,0,1.583762518,0,2.805386337,1.637290946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-25,7.893299114,30.837178046,2.750464590,0.095636294,0.054833365,8.556004114,0.989846979,0,0,0,0.000510621,0.488494021,0,3.342304229,0,0,0,0,2.131967460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-26,26.664049209,22.919069589,12.033165617,3.034943817,1.005702922,0,1.288783836,0,0.814750712,0,1.226721694,5.061034255,0,10.470545508,0,0,0,0,6.481556560,0,0,0,0,0.020314678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-27,26.942433049,43.323080854,6.376447122,8.332799359,1.700794842,0,0.892778957,0,2.364515301,0,1.297577855,3.837886870,0,0.007475753,0,0,0,0,5.349154584,0,0,0,0,0.110664581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-28,21.505836810,63.398158836,0.488433948,3.497532950,0.632475753,0,0.315617115,0.225629378,0.551083455,0,0.072102677,3.094823280,0,4.643513162,0,0,0,0,3.777693676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-01,35.907511834,26.877803421,4.585228976,7.217149391,1.282719762,2.991904856,0.435713165,0.056198337,3.053472973,0.183890286,0,3.739567339,0,4.174676432,0,0.113337831,0,0,4.324183194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-02,22.920654916,43.181361886,3.979105242,2.533747687,0.958759214,0.891884544,2.247402854,0,2.421971755,0.416898624,0,1.170483295,0,0,0,0.920502669,0,0,2.892492258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-03,22.259003636,15.903605397,1.859087325,4.648532603,2.280079251,0,0.899316894,0,3.306327194,0.177882943,0,3.459947308,0,0,0,1.441753172,0,0,3.923996592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-04,34.406507563,24.593745983,2.697386710,14.310414789,3.786390901,0,1.614189479,0.303408958,2.586692055,0,0,2.199094098,0,0,0,0.523620047,0,0,5.961048635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-05,23.937740743,26.291490427,2.688682763,12.761064141,7.585050108,0,1.985217374,0.325961357,6.798667204,0,0,0.648388428,0,0,0,1.440802028,0,0,8.762930724,0,0,0,0,0.957654545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-06,30.415687176,3.052244855,1.062278406,10.963785300,7.698835108,1.132376970,2.272389901,0.322026572,2.842523158,0,0,0,0,0,0,0.619102817,0,0,5.626717038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-07,32.759458727,5.084262476,2.306297796,7.825676010,4.820368218,0,2.073738353,0.351687640,1.121537127,0,0,0.026552288,0,0,0,1.763511105,0,0,9.147598467,0,0,0,0,0.032679739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-08,34.579583836,9.322696386,2.306805075,5.279593335,2.160760810,0,1.267905035,0.001161400,0.866333449,0.249478378,0,0,0,2.767098141,0,1.266757077,0,0,5.623588283,0,0,0,0,0.390324635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-09,9.739178704,6.365180046,2.264567076,0,1.191348655,0,0.582932233,0.000250317,0.109239498,0.038680360,0,0,0,11.406296744,0,0.065462953,0,0,4.171973107,0,0,0,0,0.062946568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-10,4.282518782,0.948910379,2.306805075,0,2.884049587,0,0.288350634,0.137964299,1.333419682,0.082169470,0,0.380267610,0,0,0,2.171893218,0,0,2.162629758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-11,16.513280987,7.942885211,1.071169217,0,2.738656894,3.970761771,0.757631267,1.210031411,2.579950545,0.481235169,0,1.052239523,0,9.976291195,0,3.535465776,0,0.006549614,2.032746833,0,0,0,0,0.151263937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-12,19.915511462,15.366098563,1.723642612,0,4.417551730,5.771885288,1.597672770,1.280477048,1.817676945,0.762418789,0,0.069884968,0,9.232346521,0,2.320438353,0,0.036961595,0,0,0,0,0,0.595554181,0,0,0,0,0,0,0,0,0,0,0,0.015664047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-13,19.614767307,18.436819185,1.880019404,2.479495079,6.221825740,1.381346380,1.745405763,1.287966167,4.244094106,1.082733279,0,1.653130219,0,0,0,1.385034189,0,0.647829411,0,0,0,0,0,1.074496588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040233924,0,0,0,0
2013-03-14,16.594665776,39.697765808,2.538713738,4.292526387,4.301844318,0,1.515092377,1.234791494,2.669646290,0.706075263,0,0.199282352,0,0,0,0.452199875,0,0.002211026,0,0,0,0,0,0.074450519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-15,11.303519229,83.677111380,0.827940125,0.001388363,2.441161790,0.002202691,2.196674431,0.098609910,2.597051314,1.074473197,0,0,0,0,0,0.217798180,0,0.072921998,0,0,0,0,0,0.170206959,0,0,0,0,0,0,0,0,0,0,0,0.168718499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-16,25.878858755,20.761779649,6.005969947,0,3.827294002,0,1.188134709,0,5.173797976,0.467092998,0,1.428657247,0,0,0,1.926058750,0,0.864676447,0,0,0,0,0,0.122308727,0,0,0,0,0,0,1.694170098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-17,11.730142028,48.329915815,6.920415225,0.027820505,2.607323806,0.002002422,0.623608295,0,2.725300628,0,0,0,0,0,0,0.628163860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.018454441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-18,5.212791317,38.249070858,4.585015379,4.613610150,1.974040446,0,1.698692360,1.202061707,2.897790438,0,0,1.442474048,0,0,0,0,0,0.620045625,0,0,0,0,0,0,0,0,0,0,0,0,0.603807542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-19,7.010903559,31.404267589,2.559512342,3.941806562,1.964575636,0,2.719076309,3.209122280,3.534270999,0,0,1.004381353,0,2.648553967,0,0,0,0.507575512,0,0,0,0,0,0,0,0,0,0,0,0,1.585888428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-20,10.622516618,32.184843457,3.552506510,1.094824632,0.596044790,0,1.308904966,0.688497250,7.464049622,0.116157923,0,1.631924395,0,13.486265949,0,0,0,0.668938442,0,0,0,0,0,0,0,0,0,0,0,0,2.018454441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-21,18.597254174,25.807702153,4.037656453,5.093927553,2.146583608,0.099854773,2.431733663,3.460152571,6.172398987,0.698207345,0,1.259731834,0,2.480242650,0.214020224,0,0,0.383466282,0,0,0,0,0,0.000670828,0,0,0,0,0,0,2.062257718,0.046576625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-22,26.350877592,27.339911970,3.189024504,2.795772997,2.920351022,0,2.416528461,2.479329878,7.324720135,0.270979499,0,0.171268262,0,3.952753223,0.092432410,0,0,0,0.016344863,0.444874305,0,0,0,0.459238446,0,0,0,0,0,0,3.189274821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-23,29.402577472,29.673309394,2.819081340,4.615265500,1.804107157,0,2.621951593,2.156196948,4.809368204,0.441027940,0,0.861407459,0,0.008970896,0,0.011213648,0,0,0,2.443271030,0,0,0,0.653094175,0,0,0,0,0,0,1.019202688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-24,36.849628336,16.410782174,5.161316185,7.730840715,1.314244747,0,0.779638090,1.739219891,1.528819069,0,0,1.729503076,0,0,0,0,0,0.156773987,0,1.205365725,0,0,0,1.635278499,0,0,0,0,0,0,2.018454441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-25,25.372863953,18.454440600,8.072749776,8.961830936,0.661951608,0,1.451234651,0.890748112,4.153290389,0,0,0.493620205,0,0,1.981289235,0,0,0.109466461,0,2.120011271,0,0,0,0.996011150,0,0,0,0,0,0,1.002358881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-26,23.562694749,7.772865154,7.586238241,5.896396668,1.567219076,3.603047956,3.080295552,1.373029604,3.965795758,0,0,1.255847098,0,0,6.920415225,0,0,0.458015247,0.256712149,1.946433538,0,0,0,1.209801106,0,0,0,0,0,0,0.213479604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-27,19.269740417,13.741723286,2.668845328,5.825964398,0.680874581,5.767012687,3.759364750,1.228358684,4.023853055,0.388213743,0,0.965133602,0,0,4.344242599,0,0,0.684290447,0.218415581,0.969178546,0,0,0,0.777124971,0,0,0,0,0,0,2.018454441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-28,33.611351328,17.473834846,1.930213815,10.898799590,1.661900884,2.932565975,5.042938901,0.487392657,7.721843086,0.724889841,0.023954128,1.066637043,0,0,4.368351903,0,0,0,0,1.051678854,0,0,0,2.157934035,0,0,0,0,0,0,1.807895063,0,0,0.027393310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-29,45.558498384,14.317997360,4.496507766,2.837423632,10.977829065,1.001284212,1.816679094,0.381263592,5.403984570,0.404967440,0,1.172826144,0,0,0,0,0,0.002085886,0,0,0,0,0,0.782591656,0,0,0,0,0,0,0,0,0,0.016820454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-30,32.340369239,7.190076458,6.618261118,4.613610150,19.317409996,2.610507715,0.501916969,0.094249620,9.111559669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.659594079,0,0,0,0,0,0,1.068122162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-31,10.550330890,7.686359964,17.561247852,3.496625209,15.112790491,2.248934717,0.607478719,0,8.779582673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.231513495,0,0,0,0,0,0,1.248568272,0.017100807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-01,34.968779473,11.347238254,11.465515404,6.045110842,13.722346386,5.767012687,0.499444024,0.551185241,6.014446892,0.022977941,0,0,0,0,0.045975894,0,0,0.264237988,0,0,0,0,0,0.485600490,0,0,0,0,0,0,0,0.068483276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-02,47.805760930,13.933743445,2.824768268,3.046157465,11.623320583,5.762206844,2.319143403,1.003194872,15.295252389,0.114355732,0,0.011814379,0,0,2.140362669,0,0,1.080480502,0,0.752681961,0,0,0,2.086877643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-03,28.517006755,16.375218929,2.337909586,9.282434115,1.345369307,5.767012687,0.829899032,0.644008089,16.329042766,0,0,0.923462918,0,0,6.920415225,0,0,0.619711920,0,1.116591125,0,0,0,0.448355200,0,0,0,0,0,0,0,0.143654672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-04,46.580737089,11.166965680,2.290571986,3.738092208,1.118413328,4.934400231,1.399621953,0.104917617,6.974107164,0.050795104,0,1.744240985,0,0,4.801678854,0,0,0.095950025,0,2.713599750,0,0,0,0.523887034,0,0,0,0,0,0,0,0.030036524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-05,55.642637259,18.454440600,2.306564783,1.111858683,1.336264898,5.767012687,6.890832590,0.480263976,3.977997232,0.027316567,0,1.730023684,0,1.552394362,0.348023221,0,0,0.528976573,0,1.349941541,0,0,0,0.398144156,0,0,0,0,0,0,0,0.051863053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-06,51.730576919,13.533790414,3.254010214,6.949196898,1.319751493,5.755532052,0.823761669,0.274258511,4.246390286,0.027717029,0,1.758738639,0,0,0,2.596724254,0,0,0,0,0,0,0,0.053444964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-07,34.660012450,0,5.482399911,8.747810675,1.575315609,1.884825285,2.244075483,0,3.417742613,0,0,1.728241542,0,2.279037960,0,6.634651073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-08,37.638990450,0,4.112253813,6.118533437,1.261507293,0,6.040889059,0.047092239,4.553363565,0,0,0.761065456,0,23.716092106,0,2.471355143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-09,60.866436474,0,2.275300102,0.351894554,3.600651755,2.362739767,2.240467721,0.158127283,8.896124350,0,0,1.652088928,0,0,0,0.083117746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-10,39.620236095,0,2.322851262,2.203265796,5.199282352,5.767012687,0.836914325,0.443964836,11.074640050,0,0,1.727520665,0,0,0,1.753999513,0,0,0,0,0,0,0,0.078044915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137967781,0,0,0,0,0
2013-04-11,30.725014155,3.092827578,3.212012507,4.519308792,3.930412732,5.765210496,0.607471998,0.587694637,8.436084942,0,0,2.005178297,0,0,0,2.370365702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-12,41.801490563,20.527147687,4.566539537,6.049649737,4.883084406,5.767012687,1.442320524,1.412412481,9.320106600,0,0,3.047185390,0,0,2.065631796,2.883506344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
