Day,[1] XSEDE Utilization (%),[2] XSEDE Utilization (%),[8] XSEDE Utilization (%),[32] XSEDE Utilization (%),[4] XSEDE Utilization (%),[16] XSEDE Utilization (%),[6] XSEDE Utilization (%),[3] XSEDE Utilization (%),[30] XSEDE Utilization (%),[7] XSEDE Utilization (%),[12] XSEDE Utilization (%),[9] XSEDE Utilization (%),[21] XSEDE Utilization (%),[10] XSEDE Utilization (%),[5] XSEDE Utilization (%),[24] XSEDE Utilization (%),[15] XSEDE Utilization (%),[13] XSEDE Utilization (%),[20] XSEDE Utilization (%),[14] XSEDE Utilization (%),[26] XSEDE Utilization (%),[18] XSEDE Utilization (%),[11] XSEDE Utilization (%),[27] XSEDE Utilization (%),[23] XSEDE Utilization (%)
2013-02-11,20.301844905,2.876930677,3.958210875,0.346038291,3.792861851,0.647903232,0,3.491600357,0,0,0,0,3.453146414,3.030896864,0,3.945228278,0,0,0,0,0,0,0,0,0
2013-02-12,61.097885205,5.471750648,10.582010582,3.456626789,9.555597351,0,0.052021157,9.956547447,0,0,0,0.030356109,9.259259259,4.409171076,0,10.582010582,0,0,0,0,0,0,0,0,0
2013-02-13,43.184066301,7.657729885,7.688369548,21.278986224,10.315883407,2.031403058,4.459079505,6.359536497,0,0,0,0,3.037122752,4.031584764,0.946721483,0.263447972,0,0,0,0,0.109861846,0,0,0.005752590,0
2013-02-14,31.554950615,6.938228834,3.556649696,32.792801626,10.225464743,1.159040466,32.100971912,2.442099030,0,0,0.309579671,0.050437071,0,0.994615070,0.576432751,0,0,0,0,0,0,0,0,0.006325266,0
2013-02-15,28.040005707,4.546049199,0.883508035,1.419589752,4.959404050,0,44.921522898,0.719498698,0,0,0.140153827,0.042791350,2.409657922,2.192286821,0,0,0,0,0,0,0,0,0,0,0
2013-02-16,45.011796485,7.077087008,0.948380032,0.151544817,9.340400293,0,13.213214022,0.330687831,0,0,0,0,9.176204542,0.502104575,0,0,0,0,0,0,0,0,0,0,0
2013-02-17,39.010632992,11.243600616,3.527336861,4.618361729,13.774873122,0,0,0.330687831,0,0,0.132189016,0,9.256580056,1.175727915,0,0,0,0,0,0,0,0,0,0,0
2013-02-18,54.475800425,22.306067892,2.568505429,21.251388085,10.697031790,0,0.001990270,0.068340200,0,0.002143328,0.015874164,0.027410921,3.272247942,0.002398520,0.002015760,0,0,0,0,0,0,0,0,0,0
2013-02-19,41.710878137,13.440133159,2.675223731,17.170781893,8.077887203,0,18.943452381,0.065994038,0,0,0,0.011658755,9.048139594,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-20,29.408846416,7.806294436,0.001592182,7.068227846,7.915834895,0,68.974163521,0.578026253,0,0,0,0.001125257,3.324545591,0,0,0,0,0,1.642518303,0,0,0,0,0,0
2013-02-21,42.404264840,12.147511230,0.154239349,0.044581600,8.946723492,0,41.643166359,1.136640384,0,0,0,0.024132748,0,2.364928317,3.011351549,0,0,0,1.396339584,0,0,0,0,0,0
2013-02-22,55.289061467,16.208133313,3.373750735,0,9.136445416,0,6.387562693,1.478021947,0,0,0,0.005128245,0,0.509351117,5.054777808,0,0,0,0,0,0,0,0,0,0
2013-02-23,37.847047291,10.633930523,3.699294533,0,10.380535921,0,24.980396986,1.619293396,0,0,0,0,0,0,2.906072428,0,0,0,0,0,0,0,0,0,0
2013-02-24,26.107783737,18.229330116,3.527336861,0,4.688765627,0,2.339402087,1.458930409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-25,14.541713744,11.218064167,2.679347110,2.992684106,2.979429782,0,4.073277955,0.856034594,0,0,0,0,0,0,0.285779620,0,0,0,0,0,0,0,0,0,0
2013-02-26,36.470349415,7.350424957,4.413621066,14.109347443,15.899250728,0,28.311073162,1.911911479,0,0,0,0,0,0,1.178458099,0,0,0,0,0,0,0,0,0,0
2013-02-27,46.713811384,6.890870892,4.486780697,11.737540016,18.381475051,0,1.414976484,0.562092783,0,0,0,0,0,0,1.540428654,0,0,0,0,0,0,0,0,0,0
2013-02-28,48.345470323,6.449362048,4.825715285,14.109347443,10.084553778,0,0.033621824,0.707710251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-01,55.663029273,6.198661748,7.143510309,10.302273192,10.217370469,0,0.012234302,0.206006290,0,0,0,0,0,0,0.840855448,0,0,0,0,0,0,0,0,0,0
2013-03-02,32.348973203,5.845856585,7.764713542,8.082010582,9.812936841,0,2.134076118,0.501374823,0,0,0,0,0,0,1.681430271,0,0,0,0,0,0,0,0,0,0
2013-03-03,27.860592919,4.993723132,8.994137410,10.848847071,6.887440981,0,1.045207954,0.088106893,0,1.686564085,0,0,0,0,0.255517607,0,0,0,0,0,0,0,0,0,0
2013-03-04,28.762702546,6.719964531,8.446400038,14.109347443,9.759652296,0,0.075064989,1.022550728,0,3.086419753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-05,30.160788576,6.873877326,6.842135313,6.486217207,11.302428489,0,0,2.057092622,0,3.073702567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-06,27.958520838,7.477152973,3.611682638,0,8.168241395,0.069811875,0,3.377348515,0,1.061849877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-07,34.042359676,7.124995866,3.121407329,0.003592671,3.927729380,9.154500627,0,4.945528366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-08,33.716502701,6.037114542,1.010516677,0.347508015,1.338122221,10.413727162,0,1.214114285,0,0,0,0,0,0.918985558,0,0,0,0,0,0,0,0,0,0,0
2013-03-09,19.853182928,4.255870742,0.011022928,0,3.241373583,4.813998257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-10,9.367087814,0.725553603,0.014399059,0,0.852141503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-11,32.002719678,4.650807889,4.237254223,0.017473407,0.589440839,0.275736469,0,1.552931467,0,0,0,0,0,0.937306065,0.835752234,4.293430335,0,0,0,0,0.901848981,0,0,0,0
2013-03-12,30.995393679,6.531707222,3.655937684,0,2.224651400,0,0,1.904746576,0,0,0,0,0,1.838124231,4.459947963,7.336493239,0,0,0,0,0,0,0,0,0
2013-03-13,39.153217661,7.139142014,1.884920635,0,10.476945776,0,0,1.755355306,0,0,0,0,0,0.421626984,3.458315995,3.552934567,0,0,0,0,0,0,0,0,0
2013-03-14,39.490942656,7.738585184,2.029606723,0,10.178408037,0.012411013,0.282676838,1.752415858,0,0.000464398,1.768383775,0,0,1.563010327,0,0,0,0,0,0,0,0,0,0,0
2013-03-15,40.426397845,5.407776963,6.126788126,0,6.989883364,3.540401097,0,1.714953176,0,1.635981075,1.094209289,0,0,2.206626846,0,0,0,0,0,0,0,0,0,0,0
2013-03-16,39.850556084,5.571824536,6.898515636,0,8.528235000,0,0,1.322751323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-17,29.033970309,11.463640643,3.773311483,0,7.615618168,1.093311150,0,0.392033466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-18,40.069085797,10.400234409,7.091090202,0,7.202768764,5.982673623,0,2.682750955,0,0,0,0,0,1.014976886,0,0,0,0,0,0,0,0.018555262,0,0,0
2013-03-19,42.789837033,8.212622056,8.287894357,0,6.396135430,2.135018636,0,4.031008070,0,0,0,0,0,3.376332970,0,0,0,0,0,0,0,0,0,0,0
2013-03-20,66.546135430,8.285792020,3.594821693,0,0.915127533,6.484747541,0,4.771136521,0,0,0,0,0,4.351964148,0,0,0,0,0,0,0,1.664002792,0,0,0
2013-03-21,83.575201800,10.545726664,6.116132686,0,0.596605742,12.024789359,0,6.181734377,0,0,0,0,0,0.004439771,0,0,0,0,0,0,0,0,0,0,0
2013-03-22,95.584282051,9.335011344,6.757707897,0,1.770261749,5.436916187,0,4.853472567,0,0.194151533,0,0,0,2.207443347,0,0,0,0,0,0,0,0,0,0,0
2013-03-23,91.794741489,8.055984244,12.702862689,0,0.031354086,6.901087596,0,4.164299436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-24,104.211365040,6.707839311,1.974206349,0,0,6.886390359,0,3.713930512,0,0,1.609592416,0,0,0,0,0,0,0.173350867,0,0,0,0,0,0,0
2013-03-25,80.525506308,8.271941769,9.324212894,0,4.547774172,7.054673721,0,3.195577337,0,0,3.682882599,0,0,2.207137116,0,0,0,6.849050191,0,0.570487546,0,0,0,0,0
2013-03-26,84.699801760,6.697173652,14.545732921,0,4.010855632,0.224296140,0,1.942836934,0,0,0,0,0,1.344133736,0,0,0,4.446353018,0,6.456190005,0,0,0,0,0
2013-03-27,82.174606964,4.770243434,3.056902879,0.617610562,4.213861159,1.180514736,0.111178454,1.686982554,0,0,0.002327043,0,0,3.070497766,0,0,0,4.467383387,0,5.912351363,0,0,0,0,0
2013-03-28,82.405083924,9.309097188,6.076613366,1.770527160,6.608939192,0,0,2.795330240,0,0,0,0,0,0.001939232,1.907936106,0,0,1.266993680,0,0,0,0,0,0,0
2013-03-29,59.307838622,8.996188938,9.693725945,2.799333744,2.075045699,1.220442192,0,2.632673163,0,0,0,0,0,3.564998530,0.298996914,0,0,0,0,0,0,0,0,0,0
2013-03-30,42.503170068,8.216275984,13.953760943,4.132373133,1.964979757,1.701205173,0,1.653439153,0,0,0,0,0,0,0.003036415,0,0,0,0,0,0,0,0,0,0
2013-03-31,25.570920483,4.595080904,10.097940722,3.048696826,0.100737331,0.820350793,0,1.346756791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-01,39.201962942,5.599483817,4.995835745,2.118688340,12.893436995,0.506074839,0,0.839537519,0,0,0,0.000459289,0,2.205861327,0.916663624,0.191921457,0,0,0,0,0,0,0,0,0
2013-04-02,34.164000439,6.052230191,4.128413031,0,18.261316872,0,0,0.758622398,0,0,0,0,0,0.970527964,1.165215315,0,0,0,0,0,0,0,0,0,0
2013-04-03,33.904465032,7.602370389,4.516950794,0,8.123509895,0,0,1.040273529,0,0,0,0,0,1.072898295,2.494983535,0.009185773,0,0,0,0,0,0,0,0,0
2013-04-04,56.432360043,6.666391036,8.208815070,0.062708230,5.397049989,0,0,2.256722436,0,0,0,0,0,1.955089722,5.145104614,0,0,0,0,0.225337233,0,0,0,0,0
2013-04-05,69.633217707,8.599960673,8.402818597,0,5.921251401,0.021964217,0,3.381991120,0,0,0,0,0,0,4.773514546,0,0,0,0,0,0,0,0,0,0
2013-04-06,43.772838645,8.878172134,6.954609995,4.736592847,3.248803840,0.010533039,0,1.258875753,0,0,0,0,0,0,3.127474992,0,0,0,0,0,0,5.561893739,0,0,0
2013-04-07,41.069469131,5.719205270,3.548770369,0.018779796,7.026524436,4.331520636,0,1.448780129,0,0,0,0,0,0,0.147686793,0,0,0,0,0,0,0,0,0,0
2013-04-08,55.778721271,4.176059177,3.712807781,0,9.572269644,6.700347854,0,1.664029603,0,0,0,0,0,0.001684039,0,0,0,0,0,0,0,0,0,0,0
2013-04-09,59.973021729,8.414351794,4.544875602,0.098144876,8.311450870,2.503388574,0,3.410455591,0,0,0,0,0,2.138856222,0.181240412,0,0,0,0,0,0,0,0,0,0
2013-04-10,46.856098205,10.485172153,5.676746560,1.537984148,7.705781698,2.631642347,0,1.521485523,0,0,0,0,0,1.953201529,0,0,0,0,0,0,0,0,0,0,0
2013-04-11,48.143208728,13.152725878,2.532640152,1.811026200,7.681653715,1.201315403,0,0.661911479,0,0,0,0,0,0.327217675,0,0,0,0,0,0,0,0,0,0,0
2013-04-12,71.100090767,12.832817265,8.771351813,0,7.107726670,2.973740918,0,1.085788978,0,0,0,0,0,1.859710797,0,0,0,0,0,0.046296296,0,0,0,0,0
2013-04-13,67.100194968,6.639854371,6.164837664,0,11.104170800,3.552914129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108667695,0,0,0,0,0
2013-04-14,42.495869215,7.124791827,4.542344404,0,6.916009367,8.814586204,0,1.039508010,0,0,0,0,0,0.011941505,0,0,0,0,0,0,0,0,0,0,0
2013-04-15,65.695557071,9.202406960,3.153822889,0,10.196330513,10.632634411,0.018708377,1.346190373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-16,74.453935530,9.075819428,2.569709798,0,8.607028552,2.499836665,0.606720312,1.885180879,0,0,2.483220635,0,0,0,0,0,0,0,0,0.314857701,0,0,0,0,0
2013-04-17,73.399840110,8.798990885,3.413494532,0,6.772303114,1.716820988,0.527171517,3.388493901,0.706385949,0,2.809560553,0,0,0,0.170651225,0,0,0,0,0,0,0,0.975350495,0,0
2013-04-18,63.189294843,8.143276186,5.047908916,0,4.976443602,1.792042307,0.413206673,5.906697060,0,0,0,7.946474500,0,1.873234265,1.953150491,0,0,0,0,0,0,0,2.929756393,0,0
2013-04-19,64.729561196,6.437491790,4.968217225,0,6.000269488,4.696665392,0.810001470,3.344892079,0,0,0,3.968253968,0,2.205810289,0.245209103,0,0,0,0,0,0,0,2.776956168,0,0
2013-04-20,82.616470263,7.080944975,3.082378013,0,9.159767118,3.240740741,0,1.038068944,0,0,0,3.968253968,0,0,0,0,0,0,0,0,0,0,0.710616515,0,0
2013-04-21,58.707627407,12.448682129,1.604530021,0,7.570750891,2.271457966,0,2.039394738,0,0,0,3.968253968,0,1.749481521,0,0,0,0,0,0,0,0,0,0,0
2013-04-22,51.602885137,16.313157357,7.631274859,0,5.072159300,8.286669606,0.528335067,2.612510449,0,1.153192171,0,3.968253968,0,0.458370076,0,0,0,0,0,0,0,0,0,0,0
2013-04-23,51.978335412,16.579697662,5.553065235,0.212130100,6.359249442,5.385782031,0,3.081918724,0,4.163880277,0,2.777042916,0,0.219131726,0,0,0,0,0,0,0,0.334545855,0,0,0
2013-04-24,58.260034481,20.337618037,7.809050283,7.185805742,5.516056731,0,0,0.521062978,0,5.437314275,1.461578954,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-25,56.033580833,24.110240415,9.056498590,18.460546071,3.261806819,0.165180638,0.180408583,2.389701313,0,6.172839506,0,1.675618490,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-26,50.763345608,24.806231112,9.153969804,21.217747717,1.821232627,1.323731158,2.645502646,2.234485229,0,4.806491471,0,3.236607143,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-27,49.189834966,18.159742661,11.240732646,9.777908445,2.866471526,0.101329296,1.558458260,0.924042842,0,6.163265864,0,1.795557416,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-28,34.238881942,12.010189032,9.233008329,0.107453107,2.608075672,3.521213050,0,0.770640432,0,5.822009285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-29,30.305639031,16.114407828,11.727435608,0,3.388305018,5.796590241,0.000887977,1.546777057,0,5.515832197,0.000734862,1.042171884,0,0,0.345997472,0,0,0,0,0,0,0,0,0,0
2013-04-30,34.117188993,11.512404353,14.920492082,0,3.012362041,8.215020519,0.648056290,1.018074501,0,5.269347247,0,13.913231188,0,0,1.230485342,0,0,0,0,0.041652371,0,0,0,0,0
2013-05-01,42.730857595,7.631264697,20.268020535,0,2.916472732,6.072735018,2.645502646,0.586924971,0,6.130044023,0,0.923032407,0,0,0.525706903,0,0,0,0,0,0,0,0,0,0
2013-05-02,38.153728276,11.357519474,15.516648697,0.059768783,0.127151538,7.576915578,0.866310259,1.186021091,0,6.151870453,0,0.000542535,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-03,41.872690524,17.799721556,13.885990203,3.285322340,2.844180641,7.002498530,1.785836744,1.905680482,0.064300412,5.545803307,0,0.015018739,0,0,0,0,0,0,0,0,0,0,0,0.023561508,0.012206859
2013-05-04,53.420136822,19.732347126,15.421463707,15.777320499,0.740046698,4.839391867,2.645502646,0.833501720,0,6.576824696,0,3.554861169,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-05,39.715113697,16.841859740,16.235404955,25.637043524,2.009071525,0.036089869,0.860921253,0.755453249,0,6.419896040,0,20.564511684,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-06,36.239538380,17.568832098,27.628968254,36.416650362,0.072506407,0,0.232522517,1.096367945,0,4.965920782,0,6.830311214,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-07,44.525633818,15.990052899,26.176554635,28.218694885,0.060809818,0,2.645502646,0.580724574,0,1.667452567,0,6.086744413,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-08,47.375509925,16.045541398,21.467539487,24.333235333,0.548839722,0,2.317325574,4.122511804,0,0.272455139,0,6.710191443,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-09,43.300414049,16.927293802,9.260851498,42.318734097,0.265509661,0.513260180,0.000887977,1.983989198,0,2.734482186,11.239773192,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-10,49.437687619,11.452689422,16.243863387,21.187046740,2.027871702,0.061565118,2.586040094,2.507712720,0,2.711548411,13.529602704,0,0,0,0,0,0.000995106,0,0,0.000714424,0,0,0,0,0
2013-05-11,46.595638595,10.766052655,11.858391663,8.604742270,5.323869863,0.038376093,3.593229454,0,0,2.791959578,14.722773311,0,0,0,0,0,0,0.794176450,0,2.949888565,0,0,0,0,0
2013-05-12,22.697933718,10.370605124,13.635882098,2.157926920,2.862914565,6.340224673,1.886941505,0,0,3.086419753,6.353309347,0,0,0,0,0,0,5.731922399,0,0.254415314,0,0,0,0,0
2013-05-13,28.400788656,9.248562943,7.872411679,18.847604006,6.204157883,0.975424440,4.156011170,1.547740070,0,3.079096683,0,3.092206790,0,0,0,0,0,2.996388958,0,0,0,0,0,0,0
2013-05-14,60.142822581,14.116053057,4.060887380,4.133128376,7.166479794,1.703981286,6.228933980,3.926461055,0,3.086419753,0,6.165077528,0,0,0,0,0.018218431,0,0,0,0,0,0,0,0
2013-05-15,67.046267476,11.361198835,5.421729061,1.180188125,5.910157054,4.252400587,4.303595943,3.034021176,0,3.075631579,0.991512346,1.649167769,0,2.797680305,0,0,1.178687801,0,0,0,0,0,0,0,0
2013-05-16,52.898591132,15.235472241,9.175199274,0,2.607024475,3.720197276,2.645502646,9.268923094,0,3.086419753,5.291005291,24.797361846,0,4.409171076,0,0,0,0,0,0,0,0,0,0,0
2013-05-17,42.348563862,10.843243806,32.785003824,0.247076915,2.719243965,4.061173172,0.743220899,5.775338553,0,3.044981697,0.787343210,2.563932981,0,4.025154723,0,0,1.931232260,0,0,0,0,0,0,0,0
2013-05-18,33.269250797,15.688269710,37.606432510,14.109347443,7.142357035,5.819615931,2.645502646,4.060249486,0,3.086419753,0,0,0,4.409171076,0,0,0,0,0,0,0,0,0,0,0
2013-05-19,27.477324632,11.399289251,57.684858631,14.109347443,1.400024113,4.325396825,2.645502646,3.898334964,0,3.026941872,0,0,0,1.215532913,0,0,0,0,0,0,0,0,0,0,0
2013-05-20,32.512492824,21.061344602,38.372036095,19.903814737,4.914235537,8.374158985,0.206006290,0.885646311,0,3.086419753,0,0,0,0,0.461585097,0,0,0,0,0,0,0,0,0,0
2013-05-21,42.516189006,14.856681502,24.826327689,30.085243974,3.380833942,3.607926805,0.126334980,2.037389197,0,2.468207006,0,0.054196061,0,0.923935656,1.385189089,0,0,0,0,0,0,0,0,0,0
2013-05-22,40.304497010,16.367904392,23.629033588,31.889901391,3.118610778,10.693954556,2.705853175,2.420298090,0,3.086419753,0,1.213486552,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-23,42.222297259,21.216767940,23.697457493,30.985857986,2.076903350,1.520102548,4.303718401,1.866947177,0,1.536601230,0,3.627645503,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-24,38.948694357,22.740187585,29.964318324,25.444183167,5.398407302,0.554820694,2.578813933,0.264734037,0,0,0,0,0,0,0,0,0,0,1.557396786,0,0,0,0,0,0
2013-05-25,28.308146345,25.078048528,55.008165176,0,5.082345289,5.601198629,5.112709436,0.120976631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-26,24.031356842,19.317640014,54.203409759,11.808413364,4.096436322,1.469478776,5.291005291,0,0,0,0.958994709,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-27,31.271907265,15.844978827,8.507128160,16.723496002,4.962511769,8.291446266,5.291005291,0.576254145,0,0,4.334888772,4.798188566,0,0,0,0,0,0,3.946003959,0,0,0,0,0,0
2013-05-28,37.306170658,14.491741014,7.915605136,5.958096513,3.229932129,9.669638838,0.180867872,1.322751323,0,0,3.756981188,7.911568563,0,0,0,0,0,0,0.659742661,0,0,0,0,0,0
2013-05-29,39.784307025,13.076141964,5.707672015,0,3.895757780,9.401659123,1.444125985,0.828250558,0,0,3.035346855,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-30,39.364202411,13.147525640,2.739279169,36.785714286,4.225741292,4.326866549,5.291005291,1.201437861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-31,35.041407398,7.232214449,4.476410877,51.267881657,3.577001350,11.542719988,4.389054233,0.001056364,0,0,0,0,0,0,0,0,0,0,0,0.203189300,0,0,0,0,0
2013-06-01,33.918121349,9.092864090,6.634700119,0.006251435,4.640366765,0.248383304,1.433011200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-02,23.972140411,5.443897374,7.665303039,0,4.769477973,0.691831609,4.964818489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-03,41.872827737,6.243069966,5.231726455,0,7.604207543,0.275409858,5.291005291,0.302395650,0,0,0,0,0,0,0.004439771,0,0,0,0,0,0,0,0,0,0
2013-06-04,38.001538445,5.891979385,0.433731824,0,4.825388616,0.487295042,4.397658259,0,0,0,0,0,0,0,0.468729619,0,0,0,0,0,0,0,0,0,0
2013-06-05,59.607520565,14.838916044,9.389452264,4.211248266,10.932672360,9.153194180,7.881791329,0.709800014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-06,48.010939682,14.156406732,8.762615109,3.547912992,7.979578993,3.428048873,7.626733068,1.311590608,22.864307760,0,0,0,0,0,0,0,0,0,1.763464277,0,0,0,0,0,0
2013-06-07,50.448088670,11.161163355,8.120835802,3.037102371,5.512607014,4.794075406,1.448198383,0.778616783,26.455026455,0,0,0,0,0,0,0,0,0,0.077670821,0,0,0,0,0,0
2013-06-08,25.408372086,8.783946599,6.485563984,13.575347854,3.075151795,0.220458554,0,1.149997474,2.568648325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-09,28.725373344,10.680219184,9.702462591,31.231628454,6.815414933,0.220458554,2.605758848,2.605131173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-10,34.853663860,12.437832697,6.209133529,0,7.055546370,0.223887890,2.645502646,1.969429747,8.490563168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-11,34.070410443,12.881556460,4.915817442,1.009853292,8.629681587,0.266591573,1.931951793,1.533641401,24.703911934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-12,39.232508623,11.167248872,5.378576366,0,14.319497492,0.256630119,1.337601675,2.513916446,8.567723662,0,0,0,0,4.682243671,0,0,0,0,0,0,0,0,0,0,0
2013-06-13,49.315505815,10.584358064,8.550035997,1.254327533,10.252180071,0.230909897,2.645502646,2.058791990,0.949808936,0,0,0,0,8.818342152,0,0,0,0,0,0,0,0,0,0,0
2013-06-14,58.889785880,9.646541671,3.733465608,13.550035939,9.600296299,0.267652989,1.308390917,0.766690550,13.227513228,0,0,0,0,2.882291437,0,0,0,0,0,0,0,0,0,0,0
2013-06-15,57.333072802,8.933225458,5.685911895,24.254360142,8.015913835,0.220458554,0,0.911213360,12.618955761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-16,35.133492132,7.913625200,7.054673721,0,8.823261650,0.220458554,0,0.489433318,13.227513228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-17,25.211735744,8.955046951,10.919924573,0,9.272629669,0.220458554,0,1.315739535,12.943060435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-18,29.471937119,9.270047490,11.795798255,0,11.730987402,0.256058534,0,1.618900647,13.227513228,0,2.424247972,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-19,26.365196197,12.884934815,8.667491377,0,13.999281385,3.739793573,0,2.225712816,12.545622692,0,8.061618166,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-20,26.647096377,14.953846715,16.101517030,0,13.232310268,7.115912228,0,1.322751323,0,0,7.390505585,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-21,34.498203837,8.993318441,10.577683107,20.998758887,16.427652966,5.022617440,0,2.333431334,0,0,1.969184774,0,0,0,0.001530981,0,0,0,0,0,0,0,0,0,0
2013-06-22,53.271785841,4.742828954,2.888374486,24.873603762,19.233110406,6.173411091,0,3.968253968,0,0,0.304600235,0,0,0.060830256,0,0,0,0,0,0,0,0,0,0,0
