title
"XSEDE Utilization (%): by Node Count"
parameters
"Resource =  TACC-STAMPEDE"
start,end
2014-02-01,2014-07-31
---------
Day,"[16] XSEDE Utilization (%)","[64] XSEDE Utilization (%)","[256] XSEDE Utilization (%)","[32] XSEDE Utilization (%)","[8] XSEDE Utilization (%)","[1] XSEDE Utilization (%)","[128] XSEDE Utilization (%)","[4] XSEDE Utilization (%)","[2] XSEDE Utilization (%)","[6] XSEDE Utilization (%)","[3] XSEDE Utilization (%)","[1024] XSEDE Utilization (%)","[9] XSEDE Utilization (%)","[10] XSEDE Utilization (%)","[12] XSEDE Utilization (%)","[20] XSEDE Utilization (%)","[240] XSEDE Utilization (%)","[40] XSEDE Utilization (%)","[24] XSEDE Utilization (%)","[100] XSEDE Utilization (%)","[48] XSEDE Utilization (%)","[25] XSEDE Utilization (%)","[192] XSEDE Utilization (%)","[512] XSEDE Utilization (%)","[18] XSEDE Utilization (%)","[30] XSEDE Utilization (%)","[5] XSEDE Utilization (%)","[252] XSEDE Utilization (%)","[157] XSEDE Utilization (%)","[220] XSEDE Utilization (%)","[17] XSEDE Utilization (%)","[15] XSEDE Utilization (%)","[7] XSEDE Utilization (%)","[36] XSEDE Utilization (%)","[80] XSEDE Utilization (%)","[13] XSEDE Utilization (%)","[250] XSEDE Utilization (%)","[135] XSEDE Utilization (%)","[160] XSEDE Utilization (%)","[50] XSEDE Utilization (%)","[14] XSEDE Utilization (%)","[127] XSEDE Utilization (%)","[500] XSEDE Utilization (%)","[144] XSEDE Utilization (%)","[60] XSEDE Utilization (%)","[120] XSEDE Utilization (%)","[181] XSEDE Utilization (%)","[45] XSEDE Utilization (%)","[140] XSEDE Utilization (%)","[625] XSEDE Utilization (%)","[638] XSEDE Utilization (%)","[641] XSEDE Utilization (%)","[34] XSEDE Utilization (%)","[49] XSEDE Utilization (%)","[11] XSEDE Utilization (%)","[43] XSEDE Utilization (%)","[108] XSEDE Utilization (%)","[38] XSEDE Utilization (%)","[147] XSEDE Utilization (%)","[96] XSEDE Utilization (%)","[119] XSEDE Utilization (%)","[187] XSEDE Utilization (%)","[26] XSEDE Utilization (%)","[81] XSEDE Utilization (%)","[125] XSEDE Utilization (%)","[84] XSEDE Utilization (%)","[225] XSEDE Utilization (%)","[56] XSEDE Utilization (%)","[19] XSEDE Utilization (%)","[28] XSEDE Utilization (%)","[72] XSEDE Utilization (%)","[168] XSEDE Utilization (%)","[129] XSEDE Utilization (%)","[35] XSEDE Utilization (%)","[75] XSEDE Utilization (%)","[31] XSEDE Utilization (%)","[190] XSEDE Utilization (%)","[54] XSEDE Utilization (%)","[47] XSEDE Utilization (%)","[216] XSEDE Utilization (%)","[21] XSEDE Utilization (%)","[200] XSEDE Utilization (%)","[156] XSEDE Utilization (%)","[62] XSEDE Utilization (%)","[27] XSEDE Utilization (%)","[226] XSEDE Utilization (%)","[61] XSEDE Utilization (%)","[63] XSEDE Utilization (%)","[180] XSEDE Utilization (%)","[33] XSEDE Utilization (%)","[194] XSEDE Utilization (%)","[44] XSEDE Utilization (%)","[407] XSEDE Utilization (%)","[123] XSEDE Utilization (%)","[22] XSEDE Utilization (%)","[122] XSEDE Utilization (%)","[282] XSEDE Utilization (%)","[183] XSEDE Utilization (%)","[196] XSEDE Utilization (%)","[121] XSEDE Utilization (%)","[57] XSEDE Utilization (%)","[29] XSEDE Utilization (%)","[244] XSEDE Utilization (%)","[2048] XSEDE Utilization (%)","[126] XSEDE Utilization (%)","[68] XSEDE Utilization (%)","[82] XSEDE Utilization (%)","[42] XSEDE Utilization (%)","[37] XSEDE Utilization (%)","[102] XSEDE Utilization (%)","[210] XSEDE Utilization (%)","[232] XSEDE Utilization (%)","[165] XSEDE Utilization (%)","[148] XSEDE Utilization (%)","[55] XSEDE Utilization (%)","[46] XSEDE Utilization (%)","[162] XSEDE Utilization (%)","[41] XSEDE Utilization (%)","[23] XSEDE Utilization (%)","[53] XSEDE Utilization (%)","[170] XSEDE Utilization (%)","[74] XSEDE Utilization (%)","[219] XSEDE Utilization (%)","[104] XSEDE Utilization (%)","[640] XSEDE Utilization (%)","[98] XSEDE Utilization (%)","[39] XSEDE Utilization (%)","[576] XSEDE Utilization (%)","[150] XSEDE Utilization (%)","[1000] XSEDE Utilization (%)","[90] XSEDE Utilization (%)","[224] XSEDE Utilization (%)","[95] XSEDE Utilization (%)","[76] XSEDE Utilization (%)","[86] XSEDE Utilization (%)","[241] XSEDE Utilization (%)","[485] XSEDE Utilization (%)","[768] XSEDE Utilization (%)","[420] XSEDE Utilization (%)","[375] XSEDE Utilization (%)","[65] XSEDE Utilization (%)","[110] XSEDE Utilization (%)","[480] XSEDE Utilization (%)","[484] XSEDE Utilization (%)","[450] XSEDE Utilization (%)","[729] XSEDE Utilization (%)","[430] XSEDE Utilization (%)","[130] XSEDE Utilization (%)","[280] XSEDE Utilization (%)","[166] XSEDE Utilization (%)","[85] XSEDE Utilization (%)","[864] XSEDE Utilization (%)","[185] XSEDE Utilization (%)","[506] XSEDE Utilization (%)","[70] XSEDE Utilization (%)","[59] XSEDE Utilization (%)","[132] XSEDE Utilization (%)","[92] XSEDE Utilization (%)","[101] XSEDE Utilization (%)","[146] XSEDE Utilization (%)","[124] XSEDE Utilization (%)","[66] XSEDE Utilization (%)","[1001] XSEDE Utilization (%)","[83] XSEDE Utilization (%)","[350] XSEDE Utilization (%)","[400] XSEDE Utilization (%)","[155] XSEDE Utilization (%)","[410] XSEDE Utilization (%)","[361] XSEDE Utilization (%)","[242] XSEDE Utilization (%)","[114] XSEDE Utilization (%)","[182] XSEDE Utilization (%)","[490] XSEDE Utilization (%)","[109] XSEDE Utilization (%)","[143] XSEDE Utilization (%)","[470] XSEDE Utilization (%)","[827] XSEDE Utilization (%)","[330] XSEDE Utilization (%)","[435] XSEDE Utilization (%)","[290] XSEDE Utilization (%)","[138] XSEDE Utilization (%)","[51] XSEDE Utilization (%)","[340] XSEDE Utilization (%)","[77] XSEDE Utilization (%)","[111] XSEDE Utilization (%)","[384] XSEDE Utilization (%)","[345] XSEDE Utilization (%)","[169] XSEDE Utilization (%)","[437] XSEDE Utilization (%)","[370] XSEDE Utilization (%)","[161] XSEDE Utilization (%)","[460] XSEDE Utilization (%)","[440] XSEDE Utilization (%)","[112] XSEDE Utilization (%)","[300] XSEDE Utilization (%)","[422] XSEDE Utilization (%)","[248] XSEDE Utilization (%)","[67] XSEDE Utilization (%)","[386] XSEDE Utilization (%)","[217] XSEDE Utilization (%)","[360] XSEDE Utilization (%)","[237] XSEDE Utilization (%)","[310] XSEDE Utilization (%)","[320] XSEDE Utilization (%)","[52] XSEDE Utilization (%)","[519] XSEDE Utilization (%)","[513] XSEDE Utilization (%)","[154] XSEDE Utilization (%)","[288] XSEDE Utilization (%)","[218] XSEDE Utilization (%)","[481] XSEDE Utilization (%)","[78] XSEDE Utilization (%)","[249] XSEDE Utilization (%)","[115] XSEDE Utilization (%)","[391] XSEDE Utilization (%)","[321] XSEDE Utilization (%)","[99] XSEDE Utilization (%)","[211] XSEDE Utilization (%)","[900] XSEDE Utilization (%)","[113] XSEDE Utilization (%)","[201] XSEDE Utilization (%)","[172] XSEDE Utilization (%)","[136] XSEDE Utilization (%)","[251] XSEDE Utilization (%)","[255] XSEDE Utilization (%)","[164] XSEDE Utilization (%)","[167] XSEDE Utilization (%)","[208] XSEDE Utilization (%)","[176] XSEDE Utilization (%)","[245] XSEDE Utilization (%)","[259] XSEDE Utilization (%)","[188] XSEDE Utilization (%)","[107] XSEDE Utilization (%)","[73] XSEDE Utilization (%)","[212] XSEDE Utilization (%)","[243] XSEDE Utilization (%)","[133] XSEDE Utilization (%)","[105] XSEDE Utilization (%)","[151] XSEDE Utilization (%)","[222] XSEDE Utilization (%)","[88] XSEDE Utilization (%)"
2014-03-15,9.773566090,10.757137352,1.474639920,9.565541413,2.492804773,2.999932685,4.126543213,6.428792119,3.534092864,1.742695073,0.554187762,6.918518519,0.561020689,0.594991803,0.891876451,1.052469134,9.181037810,0.550371333,0.269507139,1.058083365,0.047212574,0.360690140,0,0,0.264623119,0,0.573728466,0,0,0,0,0.617702908,0.493889440,0.001179109,0.027247301,0.333925903,1.266567401,0,0,0.113892103,0.021543046,0,0,0,0,0.216700426,0.223384051,0,0,0,0,0,0,0.867186496,0.145521272,0,1.523936632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513546287,0.032431519,0.396507284,0,0,0,0,0.023128255,3.369823816,0,0,0.000108507,0,0.000661892,0,0.025643808,0,0,0,0,0,0.005826421,0,0,0.092223669,0,0,0,0,0,0,0,0,0,0,0,0,1.710714459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-16,11.185622423,8.080581281,7.331584364,6.286233276,2.997829875,4.752147633,1.927726336,4.027786612,3.756650666,0.911477625,0.596188400,9.829218108,0.715668403,0.660962014,1.229337868,1.141175573,2.707995755,0.694444444,0.609794560,3.015669212,0.064207176,0.685487599,0,0,0,0.625596788,0.877402235,0,0,0,0,0.321264951,0.189826665,0,0.427533438,0.390845834,0.088212127,0,0,0,0.035428715,0,0,0,0,0.936173806,0,0,0,0,0,0,0,0.557815312,0.243277393,0,0.646875000,0,0,0,0,0,0,0,0.000778637,0,0,0,0,0,0,0,0,0.607638889,1.302083333,0.538194444,0,0,0,0.003298611,0.046383102,0,0,0,0.000184462,0,0,0,0,0,0,0,0,0,0.013067451,0,0,0.046148605,0,0,0,0,0.023582981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006621939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-17,10.117062125,4.932407407,5.000154319,5.885583849,3.810344315,3.271492590,1.798122432,4.990583216,3.421393573,1.222030527,0.508263414,5.685390946,2.251215278,1.331737883,1.195628377,1.116990583,0,0.680981545,0.614641204,0.598395702,0.000414736,0.799540455,0.159722222,0,0,1.122709301,0.398540979,0,0,0,1.654499417,0.258201317,1.279120655,0,1.297566230,0.362978837,0.701879182,0,0,0.088714473,0.554889644,0,0,0.373466435,0.096535012,0,0.354279392,0.000162760,0,0,0,0,0,0,1.191498680,0,1.230468750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522295161,1.269847729,0.512985266,0,0,0,0,0.026221304,0,0,0,0.191628689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-18,4.579443133,1.319483028,1.784825096,4.896296296,1.958659668,3.038774554,3.237037037,2.140211064,1.399852078,0.534551021,0.564355469,2.220781892,0.890449580,2.559600441,1.009507618,0.971229587,0,0.725075552,0.250612463,0.582481350,0.066965667,0.531895015,0.630439815,0,0.002354601,0.581753951,0.220177667,0,0,0,3.660289266,0.262164836,0.651954328,0.072692419,0.843975052,0.505351802,0.290406779,0,0.003407923,0,0.099784989,0,0,0,0.297682771,0,0,0,0,0,0,0,0,0.082883631,0.454308332,0,0,0,0,0.000675153,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424840852,0.156310280,0.375739452,0,0,0,0,0,0,0,0,1.283143446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-19,6.882867174,6.300244349,7.441666662,6.766917431,4.037892225,4.742738910,1.023482512,4.356217023,3.367201570,0.762257663,0.619989990,0.479423869,1.973951100,2.203002428,1.692734859,1.427609795,0,2.205793462,0.981298227,1.373416599,0.165962579,1.155533655,0.118865741,0,0.001385272,0.563530816,0.347408090,0,0,0,2.714054864,0.341637130,2.035355383,0.616681134,1.366158691,0.531377193,0.131464202,0,0.521829988,0.364995257,0.208372314,0,0,0,0.612883387,0,0,0,0,0,0,0,0,0.850694444,1.224921030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148635222,0.041767940,0,0,0.607638889,0.302116487,0.538194444,0,0,0,0,0,0,0,0,1.439469401,0,0,0,0.090928819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014076968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331770833,0,0,0,0,0,0,0,0,0.012381850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096932870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-20,7.869257962,4.158937758,5.564917697,7.382812500,4.756627767,4.366707465,0.296090531,5.544381764,3.941165934,0.491324268,1.079052734,0,1.849549696,0.591646168,1.409343641,0.998826515,0.222608023,3.491962448,1.178023727,1.373095102,0.267390046,1.176089690,0.088348764,0,0.003833912,0.617639612,0.980388378,0,0,0,0.841214157,0.536379969,1.942168611,1.242086227,1.277504503,0.581544578,0,0,11.015496401,0.464691036,0.028837533,0,0,0,1.016276037,0.140263310,0,0,0.602153262,0,0,0,0.145752152,0.767978195,1.080571235,0,0,0,0,0,0,0,0,0.009244792,0,0,0,0,0,0.022263215,0,0,0,0.508461534,0,0.450918493,0,0,0,0,0,0,0,0,0.716655816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293106997,0,0,0,0,0,0,0,0,0.083459925,0,0,0,0,0,0,0.299619823,0,0,0,0,0.267985026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-21,8.953951244,5.405156897,7.192798353,5.235088736,4.457063418,3.976402344,0.663348764,1.750703297,2.628145069,0.948928186,0.747438029,0,1.176097729,0.307737743,1.221848475,0.927730351,0.220486111,1.870249801,0.350834296,1.321112237,0.141956019,0.712739918,0.178125000,0,0.003197338,0.233603394,0.469543710,0,0,0,0.009554439,0.361129200,0.704328016,1.146513310,0.905574847,0.424861952,0,0,7.581790125,1.414106708,0.002745628,0,0,0,0.284553431,0.058714310,0,0,1.727804303,0,0,0,0.084025770,0.803906250,0.686487675,0,0,0,0,0.057638889,0,0,0,0,0,0,0,0.430140819,0.003409329,0,0,0,1.937317347,0,0,0,0,0,0,0,0.003671152,0,0,0.422258391,0.578200955,0,0,0,0,0,0,0,0,0,0.003677983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004034650,0,0,0,0.011529464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416233643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-22,3.119013636,7.632484569,3.383693418,2.404205250,3.334108154,2.526807649,2.450051441,0.577153252,0.754593058,0.298464021,0.619740429,0,0,0.209233539,0.376948301,0.112662358,0,0.943383486,0.297405477,0.059558255,0,0,0,0,0,0.000928336,0.178542150,1.309917535,0,0,0.130561383,0.361677757,0.011207565,0.489554398,0,0,0,0,0,0.052565588,0,0,0,0,0.000108507,0,0,0,0,0,0,0,0,0.850694444,0,0,0,0,0,0,0,0,0,0,0,0,0,2.916666667,0,0,0,0,4.479166667,0,0,0,0,0,0,0,0,0,0,0.013554525,0,0,0,0,0,0,1.400666716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001892239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-23,5.331667960,9.257150201,13.296759255,2.975366518,4.244348004,3.822068097,4.222222222,1.417223664,2.098655707,0.564498938,1.315181333,4.068312758,0.314860026,4.967210811,1.089069734,0.247239100,0.582368829,1.315015752,0.354619982,1.050568255,0,0.831067749,0,0,0,0.221770110,0.194348999,4.375000000,0,0,7.732112829,1.178710938,0.537979845,1.520638021,0,0.265091706,0,0,1.080922069,0.063195249,0.019838284,0,0,0,0.252387153,0,0,0.257125289,1.984503599,0,0,0,0,0.654000891,0.095503793,0,0,0,0,0.297743056,0,0,0,0,0,0,0,1.332158244,0,0,0,0,1.829615162,0.461172598,0,0.408317659,0,0,0,0,0.000101273,0,0,0,0,0,0,0,0.021592882,0,1.968441357,0,0,0,0,0.431406734,0,0.152088157,0,0,0,0,0.009805813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002420306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001026797,0,0,0,0,0,0,0,0,0,0.272701262,0,0,0,0,0,0,0,0,0,0,0.125892167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-24,6.228954481,3.591872437,15.278240745,4.759690073,5.224856929,4.549200467,0.959850821,2.835307364,2.607378888,0.630743630,1.175886741,2.073045265,0.267966942,3.828932775,1.134001252,0.439147701,0,1.911779835,0.947458523,1.236275879,0,0.912518288,2.116165120,0,0.003794126,0.493869358,0.445869100,0.603841146,0,0,2.832448595,1.482002916,0.709786924,1.980128762,0.255433386,0.270611296,0.442768613,0,4.825713736,0.402098606,0.003164786,0,0,0,1.116681134,0,0,0.755832248,0.700528872,0,0,0,0,0.850694444,0.126680452,0,0,0,0,0.952488426,0,0,0,0,0,0,0,0.304697144,0,0,0,0,0.975851780,0.607638889,0,0.538194444,0,0,0,0,0.014469401,0,0,0,0,0,0.002880457,0,0,0,0,0,0,0,0.106776458,1.597244326,0,0,0,0,0,0,0.019219392,0,0,0.067253409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047610437,0,0,0.002112269,0,0,0,0,0.058724361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023304077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-25,6.088261958,5.520486111,12.406069960,4.419097213,2.956407539,4.114418163,2.930864190,2.354254263,1.579381266,0.347856382,1.159346666,14.915226336,0.487709780,2.524096585,0.689019102,0.545010286,0,1.773276751,1.917173037,0.645515851,0,0.868954757,3.333333333,0,0,0.144211760,0.682541843,0,0,0,1.854421866,2.605299963,0.664599406,1.230172164,0,1.496871383,0,0,0.318897890,0.405685362,0.000962095,0,0,0,2.722366898,0,0,0.262035229,0.857333460,0,0,0,0.230563594,0.754233177,0.309834748,0,0,0,0,0,0,0,0,0,0,0,0,2.726475694,0,0,0,0,0,0.511302807,0,0.453055072,0,0,0,0,0,0.223725242,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144268026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001980252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485939110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039680990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-26,6.153391841,4.479603913,12.133796296,4.461689815,3.480560362,3.331145517,2.807690330,2.564924136,1.662018125,0.326603484,1.584888600,14.711728394,0.099019821,2.878116564,0.776685470,1.370076999,0,1.437339251,1.923070991,0.878866062,0.455410880,0.420635209,1.232523148,0,0,0.604208862,0.083815583,0,0,0,4.525766977,1.129436727,0.247591747,0.625115741,0,0.481760986,0,0,0,0.446897909,0.001392506,0,0,0,4.055266204,0,0,0.003363715,1.472595970,0,0,0,0.119333125,0.850694444,0.203064919,0.015673629,0,0,0,0.929822532,0,0,0,0,0,0,0,1.351580182,0,0,0,0,0,0.607638889,0,0.538194444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.856905463,0,0,0,0,0,0,0,0,0,0.049504083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.298720219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012265304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-27,5.154517103,9.363593117,14.611471196,5.391923869,3.117076561,2.709597263,3.186394029,2.228863661,2.913142999,0.957448396,1.079298073,10.474074074,1.686060475,1.052913208,0.705996822,0.899024242,0,1.049238037,1.848177088,0.997862011,0.337972607,0.626682861,0,0,0.001992911,0.982192808,0.402429159,1.855577257,0,0,0.873775079,0.960970649,0.835770716,1.062094907,0.725292566,0.022467565,0,0,0.473218877,0.358404464,0.053671956,0,0,0,2.736810380,0.154103972,0.053718370,0.002920645,1.052762505,0,0,0,0.158452691,0.632379074,0.113040523,0,0,0.039988024,0,0,0,0,0,0,0,0,0,0,0.001970002,0,0,0,0,0.450313865,0,0.337766846,0,0,0,0,0,0,0,0.097497911,0.117268880,0,0,0,0,0,3.293638681,0,0,0,0,0.000661892,0,3.984628784,0,0,0,0,0.012698527,0,0,0.017503377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021212506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-28,6.608198310,9.623585386,9.166563779,6.026774690,3.428378988,3.264719211,4.665380651,2.205419714,2.219464930,0.866606382,1.006381420,5.420370370,0.415907118,1.483139228,0.632130113,0.751217688,0,1.287398727,1.290379051,0.725027330,0.507600310,0.148458600,0,0,0,1.622817803,0.475236306,10.572309028,0,0,0.527328478,1.201419027,0.891542675,1.121498843,3.442660107,0.342791716,0,0,0.381655093,0.001075024,0,0,0,0,4.637647081,0.139130018,0.080013826,0.010290075,5.060028451,0,0,0,0.120467222,0.850694444,0.317723407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.607638889,0.616138600,0.538194444,0,0,0,0,0,0,0,0,0,0.769963270,0,0,0,0,0.074728733,0,0,0,0.002117490,0,0,0.149918620,0,0,0,0,0.017650463,0,0,0.027245691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012590825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003438666,0,0,0,0,0,0,0,0,0,0.011604216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
