title
"XSEDE Utilization (%): by Node Count"
parameters
"Resource =  PSC-BLACKLIGHT"
start,end
2015-02-01,2015-07-31
---------
Day,"[256] XSEDE Utilization (%)","[64] XSEDE Utilization (%)","[16] XSEDE Utilization (%)","[128] XSEDE Utilization (%)","[32] XSEDE Utilization (%)","[192] XSEDE Utilization (%)","[96] XSEDE Utilization (%)","[384] XSEDE Utilization (%)","[48] XSEDE Utilization (%)","[80] XSEDE Utilization (%)","[512] XSEDE Utilization (%)","[480] XSEDE Utilization (%)","[1024] XSEDE Utilization (%)","[160] XSEDE Utilization (%)","[320] XSEDE Utilization (%)","[768] XSEDE Utilization (%)","[112] XSEDE Utilization (%)","[144] XSEDE Utilization (%)","[224] XSEDE Utilization (%)","[288] XSEDE Utilization (%)","[272] XSEDE Utilization (%)","[240] XSEDE Utilization (%)","[208] XSEDE Utilization (%)","[176] XSEDE Utilization (%)","[576] XSEDE Utilization (%)"
2015-02-11,6.507306112,11.705711161,3.384725138,2.684172363,3.016294149,4.687500000,0,9.375000000,0,0.002328389,0,0,1.069155070,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-12,6.287109375,13.467574463,4.221928406,2.611798299,4.383110860,4.687500000,0.778103333,9.375000000,0,0.377332865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-13,6.250000000,13.741265259,2.605048319,0.001121216,6.427616882,4.687500000,0,9.375000000,0.350586039,1.953125000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-14,6.250000000,9.321958211,2.916196391,0,6.158085632,4.687500000,0,9.375000000,0.504530131,0.913289388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-15,6.250000000,9.933810730,2.754661255,0,3.441107992,4.687500000,0.002143046,9.375000000,0.210828959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-16,9.441984965,10.934335327,4.313236694,0,4.382514242,4.687500000,0,6.666775106,0.567043762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-17,8.405743612,19.942455139,6.089662679,0.038519999,3.005027364,4.687500000,0.109727681,7.407118123,0.040771484,0,0,0,0,0.470874939,0,0,0,0,0,0,0,0,0,0,0
2015-02-18,6.250000000,21.592230835,4.968397319,0,2.037326355,0.657986145,0,9.375000000,0.001763204,0,0,0,0,0.623055929,0,0,0,0,0,0,0,0,0,0,0
2015-02-19,7.320167847,13.522370504,2.435438232,0.555157776,1.522831523,0,0,9.375000000,0.294379374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-20,6.195674235,20.822989095,4.822437439,1.677444967,2.647714132,0,0.011393229,9.375000000,0.301391602,0.207338765,0,0,0,0,0,0,0.029970500,0,0,0,0,0,0,0,0
2015-02-21,20.337528890,18.714807434,4.826990255,1.556278890,2.914993795,0,0,9.375000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-22,16.374927572,18.309226786,5.264467773,0.953233541,2.995822550,0,0,9.375000000,0.086642761,0.000293884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-23,8.168113403,22.319932760,6.040535990,0.261501872,1.967231038,0,0.459662476,9.375000000,0.363742371,0.076022644,8.662760417,0,0,0,0,0,1.379087118,0,0,0,0,0,0,0,0
2015-02-24,7.458405660,23.412290039,7.142975667,2.206488647,1.682264404,0,0,9.375000000,0,1.702315776,1.546585693,0,0,0,0,0,2.734375000,0,0,0,0,0,0,0,0
2015-02-25,7.986328125,25.355794576,8.819285990,2.746817220,1.913221436,0.000596822,0.214599609,9.375000000,0.017049154,1.649056905,0,0,0,0,0,0,0.480762634,0,0,0,0,0,0,0,0
2015-02-26,7.502314860,23.156683960,9.008423360,3.621563822,1.980333252,0,0.418294271,9.372829895,0.335598450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-27,6.321903890,22.538483988,10.280924581,1.704101359,1.941017456,1.128363749,0,9.375000000,0.676744283,0,0,0,0,3.549895121,0,0,0,0,0,0,0,0,0,0,0
2015-02-28,6.250000000,12.270381266,12.306039327,0.839952291,2.015028280,4.695963542,0.010660807,9.375000000,0.987643840,0,0,0,0,3.906250000,0,0,0.011234945,0,0,0,0,0,0,0,0
2015-03-01,6.253038228,15.490975850,11.178258870,0.676215312,1.729799500,4.687500000,0,9.375000000,1.394748230,0,0,0,0,3.853081563,0,0,0,0,0,0,0,0,0,0,0
2015-03-02,10.924117432,12.966109721,9.615161947,0.240451457,1.751501058,4.687500000,0,9.109158020,1.177083333,1.893830465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-03,6.362630208,8.418511353,6.981372681,0.832103373,2.172553101,4.729383647,0,9.375000000,1.171875000,1.908162435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-04,9.895037638,4.686360779,7.578622335,0.029188436,2.309977010,4.687500000,0.009304403,9.375000000,1.853271484,0.809778239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-05,8.811921285,1.615125936,11.782859497,0.482349548,2.934769287,4.687500000,0,9.375000000,2.473266602,1.264603271,0,0,0,0.035581258,0,0,0,0,0,0,0,0,0,0,0
2015-03-06,6.250000000,2.491011963,10.576424967,0.028935140,2.241373596,4.687500000,0.000461121,3.767469584,2.343750000,0,0.157262777,0,0,8.910183309,0,0,0,0,0,0,0,0,0,0,0
2015-03-07,6.250000000,9.950593160,9.492151286,0.003833923,1.541585185,4.687500000,0,0,2.286566874,0,0.753906250,0,0,6.232593689,0,0,0,0,0,0,0,0,0,0,0
2015-03-08,6.250000000,1.625566194,9.881826490,0,1.811858335,4.687500000,0.087720788,0,2.919638778,0,1.488979492,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-09,6.250000000,2.810619202,8.588993835,0,2.061776632,4.687500000,0.194037577,0,3.515448710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-10,6.250000000,1.266637777,7.098393046,0,2.129005534,4.687500000,0,0,2.343750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-11,6.250000000,2.543312480,5.762003682,0,0.548484497,4.687934062,0.986870626,0,2.888373413,0,0.451388855,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-12,6.250000000,4.005461528,5.656670227,0,1.096263733,7.540907084,0.819254557,0,4.211588542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-13,6.250000000,5.497341614,6.524215190,0,1.920726624,6.564290365,1.161783854,0,4.579426982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-14,6.250000000,5.080765279,8.141040853,0,2.345169678,4.687500000,3.684054871,0,2.546305339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-15,6.258391215,2.021683248,7.987634583,1.646303507,2.675383403,4.687500000,1.700656433,0,2.343750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-16,6.250000000,3.581759949,8.303896179,0.717990417,2.829336650,4.687500000,3.895263672,0,2.344143372,0,2.634693298,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-17,6.250000000,3.997866109,7.352249654,0,1.654685669,7.615722656,6.102566223,0,2.343750000,0,12.482928263,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-18,7.298828125,3.181315104,8.141497498,0.643229167,1.625940348,7.766710103,11.745713908,0,3.245849609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-19,6.250000000,0.648998210,8.740144145,0,0.910237528,7.307128906,12.145562032,0,3.515625000,0,0,0,0,0,3.120207621,0,0,0,0,0,0,0,0,0,0
2015-03-20,5.744285278,0.710322571,8.907814331,0.218171285,1.069118958,1.853135885,4.404920858,0,0.995537618,0,0,0,0,0,5.166015625,0,0,0,0,0,0,0,0,0,0
2015-03-21,5.082392985,1.868218282,6.679330241,0.432906494,2.001681925,0,2.786593933,0,0.000203451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-22,6.250000000,1.646864115,5.742956238,0.424949341,1.072392273,0,4.687500000,0,0,0,0,0,0,0,0.421187744,0,0,0,0,0,0,0,0,0,0
2015-03-23,6.691767985,2.022587585,4.333902995,0,1.232883097,0,3.118408203,0,1.153184713,0,0,0,0,0,5.775010885,0,0,0,0,0,0,0,0,0,0
2015-03-24,12.500000000,3.629810384,3.986847738,0,1.991717428,0,2.343750000,0,1.171875000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-25,14.601200867,0.912561442,4.354912618,1.088975728,2.008318787,0,0.120307109,0,1.604315898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-26,7.209707743,2.479238993,4.874764709,1.172996216,3.453577169,0.306043803,0.894259949,0,1.171875000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-27,6.669198507,0.041413472,5.494561564,0,3.415744222,0.493381042,2.343750000,0,1.452351888,1.838288472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-28,12.500000000,0,3.679172160,0,2.213740540,0,3.642442525,0,1.171875000,1.953125000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-29,12.239221598,0.000325521,3.679262594,0,1.100594991,0,4.687500000,0,1.171875000,1.182296143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-30,12.500000000,2.103027344,3.209354960,0.000831909,0.903166606,0,2.899983724,0,1.232788086,1.953125000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-31,9.351273193,2.993525798,3.797535095,0.061053263,2.583016866,4.504014689,2.384657084,0,1.191948853,0.726589661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-01,11.837384338,0.775607707,3.434719340,0.000940348,2.743191121,9.375000000,0.933593750,0,0.804429830,0.068630676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-02,11.912760417,0,3.233977254,0,2.301025391,5.515353800,2.343750000,0,2.294772746,1.871609192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-03,12.500000000,0,3.280499674,0,3.059579366,0,2.343750000,0,2.343750000,1.953125000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-04,9.246600138,2.254647725,2.909541321,1.818467916,2.153690999,0,3.517062683,0,2.447862447,1.192468669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-05,8.373553162,1.359736633,2.474993591,3.125000000,2.403763326,0,3.026394348,0,2.467746277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-06,12.500000000,1.245388489,2.009005941,3.125000000,3.189923401,2.363335470,2.343750000,0,1.171875000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-07,6.834201355,2.992621562,2.857941793,3.182834167,3.867196655,1.928548177,2.344265442,0,0.480794271,0,0,0,0,0.132604574,0,0,0,0,0,0,0,0,0,0,0
2015-04-08,12.545355937,0.004177450,3.755615133,2.509042257,3.952736206,0,0.698947449,0,0.519314270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-09,12.237268575,0.044216614,2.942079875,0,4.426341756,4.466634115,2.343750000,0,2.343750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-10,12.415075277,2.232729289,2.626600240,1.583658854,3.201696370,3.188530782,1.234429220,0,1.022433777,0,0,0,0,0.101680094,0,0,0,0,0,0,0,0,0,0,0
2015-04-11,12.102285868,2.810854390,2.751686401,3.191261597,3.341652222,0,2.343750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-12,12.500000000,1.562500000,2.782326050,3.125000000,5.015136820,0,1.388997396,0,0.000935872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-13,12.686559652,2.206434631,2.147858988,2.141276143,3.891357320,0,0.012315572,0,1.196696065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-14,18.750000000,1.247486165,2.475780029,0,2.961045939,0,0,0,1.207465312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-15,11.676576945,1.689688212,3.774400533,1.237449341,3.257731222,0,0,0,2.206502177,0.069670512,0,0,0,0.135000712,0,0,0.013703512,0,0,0,0,0,0,0,0
2015-04-16,8.591507568,2.050998332,3.883802592,3.227719930,4.354727173,0,0.745686849,0,2.457736511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-17,12.500000000,2.486581217,4.582663879,3.125000000,3.121184184,0,0,0,1.552625834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-18,11.632740173,2.049985453,4.361160685,3.125000000,3.758336995,0,0,0,1.264838257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-19,12.500000000,0.006076355,4.980559285,2.333731181,6.142379252,0,0,0,0.090779622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-20,10.616681010,1.121238302,3.956805216,0.570023193,4.559742126,0,0,0,0,0.356852214,0,0,0,0,0,0,0.086398621,0,0,0,0,0,0,0,0
2015-04-21,18.499927673,2.213831075,3.711909383,0,3.232801717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-22,9.934317118,4.760398560,4.394155782,0.481770833,5.654125061,0,0,0,0.001668294,0,2.425347188,0,0,0,0,0,0.059909363,0,0,0,0,0,0,0,0
2015-04-23,6.250000000,5.923032532,4.098990072,0.030454305,8.194209391,0,0,0,0.336480001,1.742621562,0,0,0,0,0,0,0.366608785,0,0,0,0,0,0,0,0
2015-04-24,6.522280070,2.281448873,4.359022624,1.100947571,7.880569865,0,0,0,0.615017293,0.130343933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-25,5.837311910,3.349211528,2.604921773,0.536205139,7.258183289,0,0,0,2.111070455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-26,6.250000000,3.884783732,1.461480001,0,1.587465617,0,0,0,0.833848775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-27,9.437861735,2.020489807,2.411250509,0.832718506,1.821298116,0,0,0,1.509399414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-28,12.239076945,1.570891215,4.138228861,3.125000000,3.092619832,0,0,0,2.022528788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-29,12.500000000,3.103967692,3.722687988,2.677879028,5.816885478,2.382866821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-30,8.388382568,5.387496541,3.856738993,1.461914063,6.735975444,2.522786458,0,0,0.484646200,0.418520304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-01,6.250000000,4.155779622,3.931369324,0.103841146,10.133110860,1.757161458,0.000623881,0,0.933105469,0.586728719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-02,6.250000000,12.588487345,3.645919189,0,6.745686951,4.687500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-03,6.250000000,7.001356303,3.674343567,1.702365519,5.173972880,4.687500000,0,0,0,1.338387960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04,8.841796875,3.699942017,3.310921733,2.139937744,4.070393880,4.687500000,0,0,0,0.642926229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-05,6.894675903,0.987774862,1.982277120,2.431061808,1.302797546,4.687500000,0,0,0.000122070,0,0,0,0,0,0,3.702908020,0,0,0,0,0,0,0,0,0
2015-05-06,18.750000000,2.577256978,2.346087341,0,1.779459737,3.298014323,0,0,0.000135600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-07,14.809389547,1.031611633,2.727629598,1.260742188,3.939308675,0,0,0,0.075385234,0.355699361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-08,11.243706462,1.821469930,3.278718160,5.209418335,7.497721558,2.212782084,0,0,0.743815206,1.025209757,1.201533610,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-09,26.081814168,3.308883057,3.341511943,1.601236979,9.066795044,2.889756978,0,0,0.841444295,1.797078451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-10,11.874855245,2.121039429,1.240772400,0,3.084300842,0,0,0,1.171875000,0,0,0,0,0,0,1.160373230,0,0,0,0,0,0,0,0,0
2015-05-11,15.805844828,5.129647827,3.209341125,0.800636597,4.827247925,0.253092550,0,0,1.929769084,0,6.311776632,0,0,0,0,8.498263855,0,0,0,0,0,0,0,0,0
2015-05-12,14.468026530,7.798701477,3.296707560,0.694986979,3.185980835,0,0,0,3.858913879,1.347950134,12.500000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-13,6.795138855,5.383499654,3.369090881,1.955692952,4.669831645,1.975368958,0,0,6.688503723,0,12.500000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-14,10.958694967,5.441044820,3.420455424,1.376880697,7.323106588,4.687500000,0,0,8.252888997,0,5.691695557,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-15,8.251229757,6.835756734,3.680849406,7.603190104,8.443178609,4.687500000,0,0,8.001180115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-16,13.439091390,5.455729167,3.792060242,6.279839376,5.285201619,3.119249166,0,0,6.920532227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-17,18.291087952,5.328179220,3.398554891,3.806929932,5.578703715,4.687500000,0,0,6.445800781,0,4.717737223,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-18,7.840422465,13.185402120,3.902786967,5.468930868,8.203929749,4.687500000,0,0,6.065728048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-19,5.695457153,22.206940918,3.880859578,5.473922221,8.515190938,4.687500000,0,0,2.556979777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-20,19.068720907,16.111816406,3.333627319,3.368670451,7.677065430,4.687500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-21,16.352575175,14.655689392,5.243163757,3.125000000,6.047236633,4.687500000,0,0,1.273396810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-22,12.173683472,9.295898539,5.544452006,1.824869792,7.075285848,4.687500000,0,0,4.262342733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001627604
2015-05-23,8.945818888,8.219238281,5.673412170,3.125000000,7.400046895,4.687500000,0,0,4.569919128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-24,11.677155660,7.619014079,5.041413472,4.508680522,6.659324239,4.687500000,0,0,1.701687317,0,0,0,0.006365763,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-25,20.708261007,4.577510173,3.239538269,6.443938090,6.203007304,4.687500000,0,0,1.171875000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-26,2.175709025,4.446596375,7.867309774,9.210973714,9.912443746,4.687500000,0,0,2.129909973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-27,3.260199687,6.485496216,10.184186198,9.379774272,8.397886047,4.687500000,0,0,3.515625000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-28,3.710937500,6.335883179,11.870944824,7.732819722,7.590657349,4.847764791,0,0,1.778198242,0,0.060329895,0,0,0.010262960,0,0,0,0,0.026267700,0,0,0,0,0,0
2015-05-29,5.053313090,7.893717448,12.719378459,6.250325521,4.573242289,4.687500000,0.225097656,0,2.595947266,0,0,0,0,0.001401571,0,0,0,0,0,0,0,0,0,0,0
2015-05-30,12.500000000,6.569914551,10.459472758,3.303313090,4.460286560,4.687500000,0,0,0.537380676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-31,7.878110555,6.125090434,7.571664225,1.592990417,5.409658915,2.389485677,0,0,1.166680196,4.651557007,0,0,0,0.000452067,0,0,0,0,0,0,0,0,0,0,0
2015-06-01,6.250000000,6.468605347,9.201551615,4.489474792,5.706696574,0,0,0,1.658542175,4.395774536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-02,13.724392395,7.449490051,8.544609782,9.908962708,5.124990845,0,0,0,3.095364075,1.853795980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-03,9.157841492,6.921260173,9.440900167,9.700195313,8.294252726,0,0,0,1.207031250,3.787050578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-04,13.933449198,9.495894877,8.463618571,2.607204895,6.697717692,0,0,0,0.308091939,3.330914510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-05,19.733579407,9.143373820,5.265936788,0.769024862,4.824435832,0,0,0,1.090142110,0.517962443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-06,0,5.037977498,1.619606425,2.488534444,2.597421163,0,0,0,0,1.798344320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-07,0.098307292,10.062337138,1.176482035,6.824869792,3.282470703,0,0,0,0,1.940285034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-08,6.088035278,6.394621582,4.084111125,15.223813578,2.333116353,0,0,0,0.526204427,3.647483521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-09,12.546440938,6.029730835,8.249819438,25.000000000,3.147026876,0,0,0,0.995090027,3.906250000,0,0,0,0,0.001265869,0,0,0,0,0,0,0,0,0,0
2015-06-10,12.500506388,1.960557760,9.775549011,25.141203715,6.584798177,0,0,0,1.075331014,3.906250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-11,12.303674825,2.759096476,7.640453491,26.862774862,6.501971232,0,0,0,0,1.460526123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-12,9.168619792,4.078703715,7.438571574,25.000000000,6.620668742,0,0,0,0.601725260,4.933132629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-13,18.826171875,3.243453369,6.996731059,25.000000000,5.496817118,0,0,0,0.098144531,1.100961202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-14,10.471860453,11.227050781,6.178367513,22.436161702,6.015715230,0,0,0,0,0.086240336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,1.800419515,8.016890869,7.461850484,18.750000000,15.159432882,0,0.046359558,0,0.018839518,3.725721537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-16,2.510778402,9.201895243,6.372219340,18.675419515,9.141303101,0,0,0,1.063517253,3.781060079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-17,0.031250000,4.278121236,5.315727844,16.030128784,7.464319051,0,0,0,1.047105611,2.273039653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-18,0,10.594871216,7.354451497,12.500000000,10.441975911,0,0.077284037,0,3.829074504,7.833455302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-19,0,10.193847656,6.886723226,12.500000000,8.501808370,0,2.018988749,0,3.356852214,10.703577169,0,0,0,1.949146423,0,0,0,0,0,0,0,0,0,0,0
2015-06-20,0,4.667625224,3.313263855,12.500000000,3.000976664,0,1.000759583,0,1.000501811,4.168520304,0,0,0,1.667932536,0,0,0,0,0,0,0,0,0,0,0
2015-06-21,3.158347778,2.822084757,1.404192810,12.897605591,0.401502787,0,0.000922343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-22,6.191912638,3.953938802,4.261433818,12.500000000,2.763970540,0,3.637369792,0,0.495076497,6.928982239,0.010127360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-23,6.250000000,5.856065470,6.514512736,12.500000000,4.246789856,0,7.165174662,0,0.978068034,13.671875000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-24,6.250000000,9.329191996,7.383599141,13.044921875,5.762062276,0,5.070583801,0,0.002088725,9.068422648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-25,0.000506388,1.139232483,0.166431376,9.916160278,0.110848897,0,0.000108541,0,0.000406901,0.001039836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-26,0.000723368,1.264666545,2.531502991,5.573061320,1.174533488,0.025716146,3.577039897,0,0.048217773,7.326931458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-27,0,5.576714478,7.257532450,15.625000000,2.418402812,0,8.075195313,0,0.076348165,20.436288350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-28,1.963686320,5.902886353,7.097819112,16.066370036,2.415545451,0,4.080674947,0,0.505682983,13.675311076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
