title
"Number of Jobs Running: by Node Count"
parameters
"Resource =  TACC-STAMPEDE"
start,end
2015-02-01,2015-07-31
---------
Day,"[1] Number of Jobs Running","[2] Number of Jobs Running","[4] Number of Jobs Running","[6] Number of Jobs Running","[16] Number of Jobs Running","[8] Number of Jobs Running","[3] Number of Jobs Running","[5] Number of Jobs Running","[32] Number of Jobs Running","[10] Number of Jobs Running","[9] Number of Jobs Running","[64] Number of Jobs Running","[12] Number of Jobs Running","[7] Number of Jobs Running","[256] Number of Jobs Running","[20] Number of Jobs Running","[128] Number of Jobs Running","[24] Number of Jobs Running","[42] Number of Jobs Running","[17] Number of Jobs Running","[40] Number of Jobs Running","[48] Number of Jobs Running","[15] Number of Jobs Running","[18] Number of Jobs Running","[14] Number of Jobs Running","[13] Number of Jobs Running","[30] Number of Jobs Running","[36] Number of Jobs Running","[11] Number of Jobs Running","[1024] Number of Jobs Running","[80] Number of Jobs Running","[28] Number of Jobs Running","[121] Number of Jobs Running","[96] Number of Jobs Running","[100] Number of Jobs Running","[50] Number of Jobs Running","[512] Number of Jobs Running","[25] Number of Jobs Running","[38] Number of Jobs Running","[34] Number of Jobs Running","[120] Number of Jobs Running","[22] Number of Jobs Running","[56] Number of Jobs Running","[217] Number of Jobs Running","[23] Number of Jobs Running","[200] Number of Jobs Running","[72] Number of Jobs Running","[26] Number of Jobs Running","[125] Number of Jobs Running","[33] Number of Jobs Running","[60] Number of Jobs Running","[224] Number of Jobs Running","[63] Number of Jobs Running","[126] Number of Jobs Running","[160] Number of Jobs Running","[65] Number of Jobs Running","[45] Number of Jobs Running","[144] Number of Jobs Running","[102] Number of Jobs Running","[240] Number of Jobs Running","[19] Number of Jobs Running","[127] Number of Jobs Running","[192] Number of Jobs Running","[39] Number of Jobs Running","[188] Number of Jobs Running","[142] Number of Jobs Running","[66] Number of Jobs Running","[179] Number of Jobs Running","[70] Number of Jobs Running","[90] Number of Jobs Running","[216] Number of Jobs Running","[75] Number of Jobs Running","[181] Number of Jobs Running","[21] Number of Jobs Running","[27] Number of Jobs Running","[35] Number of Jobs Running","[68] Number of Jobs Running","[54] Number of Jobs Running","[163] Number of Jobs Running","[57] Number of Jobs Running","[150] Number of Jobs Running","[450] Number of Jobs Running","[132] Number of Jobs Running","[250] Number of Jobs Running","[58] Number of Jobs Running","[46] Number of Jobs Running","[61] Number of Jobs Running","[76] Number of Jobs Running","[213] Number of Jobs Running","[52] Number of Jobs Running","[116] Number of Jobs Running","[176] Number of Jobs Running","[62] Number of Jobs Running","[44] Number of Jobs Running","[185] Number of Jobs Running","[119] Number of Jobs Running","[238] Number of Jobs Running","[252] Number of Jobs Running","[29] Number of Jobs Running","[165] Number of Jobs Running","[31] Number of Jobs Running","[135] Number of Jobs Running","[158] Number of Jobs Running","[112] Number of Jobs Running","[244] Number of Jobs Running","[37] Number of Jobs Running","[108] Number of Jobs Running","[157] Number of Jobs Running","[480] Number of Jobs Running","[136] Number of Jobs Running","[41] Number of Jobs Running","[49] Number of Jobs Running","[43] Number of Jobs Running","[77] Number of Jobs Running","[55] Number of Jobs Running","[81] Number of Jobs Running","[225] Number of Jobs Running","[640] Number of Jobs Running","[864] Number of Jobs Running","[69] Number of Jobs Running","[140] Number of Jobs Running","[151] Number of Jobs Running","[168] Number of Jobs Running","[53] Number of Jobs Running","[98] Number of Jobs Running","[197] Number of Jobs Running","[82] Number of Jobs Running","[88] Number of Jobs Running","[99] Number of Jobs Running","[152] Number of Jobs Running","[149] Number of Jobs Running","[242] Number of Jobs Running","[59] Number of Jobs Running","[94] Number of Jobs Running","[500] Number of Jobs Running","[71] Number of Jobs Running","[92] Number of Jobs Running","[122] Number of Jobs Running","[137] Number of Jobs Running","[234] Number of Jobs Running","[255] Number of Jobs Running","[400] Number of Jobs Running","[800] Number of Jobs Running","[103] Number of Jobs Running","[130] Number of Jobs Running","[175] Number of Jobs Running","[187] Number of Jobs Running","[300] Number of Jobs Running","[648] Number of Jobs Running","[118] Number of Jobs Running","[74] Number of Jobs Running","[78] Number of Jobs Running","[198] Number of Jobs Running","[222] Number of Jobs Running","[251] Number of Jobs Running","[1728] Number of Jobs Running","[2000] Number of Jobs Running","[97] Number of Jobs Running","[109] Number of Jobs Running","[960] Number of Jobs Running","[110] Number of Jobs Running","[196] Number of Jobs Running","[208] Number of Jobs Running","[51] Number of Jobs Running","[123] Number of Jobs Running","[600] Number of Jobs Running","[963] Number of Jobs Running","[1000] Number of Jobs Running","[138] Number of Jobs Running","[172] Number of Jobs Running","[204] Number of Jobs Running","[219] Number of Jobs Running","[47] Number of Jobs Running","[84] Number of Jobs Running","[95] Number of Jobs Running","[124] Number of Jobs Running","[203] Number of Jobs Running","[220] Number of Jobs Running","[230] Number of Jobs Running","[235] Number of Jobs Running","[325] Number of Jobs Running","[813] Number of Jobs Running","[67] Number of Jobs Running","[73] Number of Jobs Running","[129] Number of Jobs Running","[133] Number of Jobs Running","[148] Number of Jobs Running","[169] Number of Jobs Running","[183] Number of Jobs Running","[211] Number of Jobs Running","[226] Number of Jobs Running","[384] Number of Jobs Running","[464] Number of Jobs Running","[481] Number of Jobs Running","[544] Number of Jobs Running","[547] Number of Jobs Running","[570] Number of Jobs Running","[576] Number of Jobs Running","[850] Number of Jobs Running","[1856] Number of Jobs Running","[4000] Number of Jobs Running","[79] Number of Jobs Running","[83] Number of Jobs Running","[85] Number of Jobs Running","[87] Number of Jobs Running","[105] Number of Jobs Running","[107] Number of Jobs Running","[117] Number of Jobs Running","[139] Number of Jobs Running","[141] Number of Jobs Running","[153] Number of Jobs Running","[154] Number of Jobs Running","[177] Number of Jobs Running","[210] Number of Jobs Running","[229] Number of Jobs Running","[232] Number of Jobs Running","[274] Number of Jobs Running","[321] Number of Jobs Running","[350] Number of Jobs Running","[455] Number of Jobs Running","[475] Number of Jobs Running","[520] Number of Jobs Running","[550] Number of Jobs Running","[768] Number of Jobs Running","[827] Number of Jobs Running","[875] Number of Jobs Running","[896] Number of Jobs Running","[900] Number of Jobs Running","[928] Number of Jobs Running","[2048] Number of Jobs Running","[3712] Number of Jobs Running"
2015-02-11,1368,366,206,27,264,77,68,48,22,3,8,16,6,2,29,2,3,9,0,0,6,2,2,4,0,2,2,1,2,18,0,2,0,2,0,0,19,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-12,1750,442,284,30,198,102,112,33,36,35,11,26,12,3,53,8,15,23,0,19,12,3,2,9,5,1,5,5,1,9,0,2,2,4,0,0,7,24,0,2,2,0,0,0,0,1,0,0,0,9,1,0,1,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-13,1437,474,228,50,238,89,51,26,50,119,39,33,14,3,54,19,14,17,0,107,19,1,4,4,3,10,2,7,1,10,50,2,1,4,1,2,7,0,2,7,2,0,0,0,1,2,1,0,0,0,1,0,2,0,1,0,0,0,1,1,0,0,1,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-14,904,240,156,21,177,79,33,29,30,104,22,12,8,1,12,14,3,16,0,96,10,3,3,3,4,2,1,5,0,3,1,2,1,4,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-15,1021,287,181,38,231,155,65,27,52,146,25,12,11,13,9,14,7,10,0,93,7,1,11,5,4,4,3,3,3,3,2,4,0,4,0,2,0,1,2,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-16,1552,402,314,53,167,173,87,47,57,139,45,30,20,17,14,29,13,12,0,113,14,1,5,8,4,3,1,2,2,5,52,3,0,14,0,3,1,1,2,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,7,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-17,1417,447,331,32,218,194,62,24,54,123,10,13,7,29,40,26,21,52,0,103,10,2,1,5,3,5,1,3,1,9,14,3,0,17,0,2,9,0,0,7,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,4,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-18,1709,447,313,71,181,231,61,69,34,104,42,42,8,14,23,20,17,23,0,71,5,2,6,8,3,32,1,9,3,10,2,1,1,4,1,1,19,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-02-19,1718,524,322,24,314,140,41,30,69,31,37,32,10,17,19,56,16,47,1,14,9,2,4,13,2,1,2,8,3,17,0,1,1,3,0,1,9,0,1,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-20,1618,596,359,40,238,208,53,42,35,23,33,55,7,32,67,44,16,45,0,0,11,3,5,8,2,5,3,8,0,3,2,1,0,2,1,2,0,8,1,0,1,0,0,0,1,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0,1,0,2,2,0,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-21,1377,528,314,34,220,147,46,57,70,20,32,47,6,18,14,46,10,19,1,0,7,3,2,3,3,2,0,7,0,9,1,2,0,3,0,1,2,3,0,0,13,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-22,1216,473,271,52,259,151,33,50,36,17,33,91,6,39,59,46,9,19,0,2,6,7,5,11,1,3,0,2,0,5,2,3,0,6,0,0,3,1,0,0,14,1,0,0,1,0,0,0,0,0,2,0,4,10,0,0,0,0,1,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-23,1605,695,375,100,265,171,54,42,133,18,59,42,9,37,20,48,7,25,0,9,11,7,18,6,4,10,3,9,1,13,1,8,20,5,3,0,14,2,0,0,3,0,0,0,0,8,1,0,0,7,1,0,0,2,0,0,0,0,2,3,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-24,2212,682,428,89,369,264,55,38,99,24,74,60,21,48,16,29,17,20,0,3,14,10,9,6,9,20,0,7,2,2,5,9,20,9,0,0,1,3,0,3,3,0,0,0,0,23,0,0,0,4,0,4,3,0,4,0,0,4,2,6,0,0,5,0,0,0,3,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,4,2,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-25,1707,429,431,42,309,195,70,33,74,15,37,28,18,31,54,17,21,14,0,5,9,11,10,3,2,5,9,3,0,0,1,6,0,6,2,0,1,12,0,0,2,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,1,2,2,0,0,1,1,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-26,1690,406,398,26,317,212,36,27,52,23,22,33,37,35,19,32,17,15,0,2,10,2,9,4,1,5,0,1,2,4,0,3,0,5,1,0,3,0,0,0,0,5,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,2,0,0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-27,1328,377,117,21,237,143,15,21,13,10,2,5,19,13,21,5,2,10,0,0,0,0,6,2,1,3,0,2,1,5,0,0,0,1,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,15,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-28,834,411,149,37,250,139,25,45,26,14,40,19,14,20,7,28,4,10,0,1,9,2,9,5,1,2,4,15,0,1,0,3,1,1,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,7,1,0,0,16,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-01,1609,321,240,18,282,114,80,36,30,22,38,23,13,29,53,16,6,20,0,3,5,2,6,5,0,3,0,10,0,0,1,2,1,3,12,1,0,4,0,0,1,0,0,0,0,12,2,0,0,1,0,0,3,2,0,2,0,1,7,0,0,0,3,0,0,0,0,1,0,3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-02,2273,411,224,19,214,252,51,34,45,38,44,15,11,17,17,8,6,24,0,0,6,4,7,0,4,7,0,1,0,0,0,2,0,3,44,8,0,4,1,0,2,0,0,0,0,11,0,1,0,2,0,0,0,0,0,0,0,0,6,0,0,0,1,1,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-03,2097,753,295,26,286,211,70,28,49,22,48,15,5,12,65,16,12,21,0,0,8,2,4,4,3,5,7,1,3,4,2,2,0,5,61,15,1,6,1,0,1,0,0,0,0,12,1,0,0,2,0,0,3,0,0,0,0,2,4,0,0,0,0,1,0,0,2,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-04,2090,436,322,33,221,235,80,29,70,22,27,30,8,2,43,16,8,16,0,0,10,4,4,4,5,6,3,1,1,3,0,2,1,3,13,3,0,5,2,0,1,0,0,0,2,2,0,0,0,1,0,0,0,0,3,0,0,4,4,0,0,0,1,1,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-05,2052,567,305,37,143,322,68,94,45,38,4,32,6,5,9,16,5,12,0,0,9,2,2,0,5,13,3,1,2,1,0,2,0,3,3,1,4,1,1,0,2,0,0,0,2,2,0,0,0,0,0,2,4,0,0,0,0,2,3,1,0,0,1,0,0,0,2,1,0,0,0,0,0,2,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
