title
"Number of Jobs Running: by Node Count"
parameters
"Resource =  TACC-STAMPEDE"
start,end
2014-02-01,2014-07-31
---------
Day,"[1] Number of Jobs Running","[2] Number of Jobs Running","[16] Number of Jobs Running","[4] Number of Jobs Running","[8] Number of Jobs Running","[5] Number of Jobs Running","[3] Number of Jobs Running","[64] Number of Jobs Running","[9] Number of Jobs Running","[6] Number of Jobs Running","[32] Number of Jobs Running","[10] Number of Jobs Running","[7] Number of Jobs Running","[24] Number of Jobs Running","[48] Number of Jobs Running","[12] Number of Jobs Running","[18] Number of Jobs Running","[17] Number of Jobs Running","[30] Number of Jobs Running","[37] Number of Jobs Running","[256] Number of Jobs Running","[128] Number of Jobs Running","[20] Number of Jobs Running","[13] Number of Jobs Running","[25] Number of Jobs Running","[100] Number of Jobs Running","[15] Number of Jobs Running","[40] Number of Jobs Running","[14] Number of Jobs Running","[11] Number of Jobs Running","[80] Number of Jobs Running","[74] Number of Jobs Running","[36] Number of Jobs Running","[82] Number of Jobs Running","[27] Number of Jobs Running","[50] Number of Jobs Running","[60] Number of Jobs Running","[181] Number of Jobs Running","[157] Number of Jobs Running","[244] Number of Jobs Running","[1024] Number of Jobs Running","[192] Number of Jobs Running","[240] Number of Jobs Running","[512] Number of Jobs Running","[19] Number of Jobs Running","[45] Number of Jobs Running","[21] Number of Jobs Running","[28] Number of Jobs Running","[250] Number of Jobs Running","[125] Number of Jobs Running","[34] Number of Jobs Running","[62] Number of Jobs Running","[63] Number of Jobs Running","[216] Number of Jobs Running","[38] Number of Jobs Running","[26] Number of Jobs Running","[31] Number of Jobs Running","[144] Number of Jobs Running","[33] Number of Jobs Running","[135] Number of Jobs Running","[96] Number of Jobs Running","[57] Number of Jobs Running","[72] Number of Jobs Running","[22] Number of Jobs Running","[120] Number of Jobs Running","[23] Number of Jobs Running","[252] Number of Jobs Running","[127] Number of Jobs Running","[81] Number of Jobs Running","[160] Number of Jobs Running","[43] Number of Jobs Running","[35] Number of Jobs Running","[122] Number of Jobs Running","[108] Number of Jobs Running","[109] Number of Jobs Running","[77] Number of Jobs Running","[29] Number of Jobs Running","[75] Number of Jobs Running","[148] Number of Jobs Running","[180] Number of Jobs Running","[68] Number of Jobs Running","[200] Number of Jobs Running","[49] Number of Jobs Running","[92] Number of Jobs Running","[183] Number of Jobs Running","[220] Number of Jobs Running","[56] Number of Jobs Running","[84] Number of Jobs Running","[54] Number of Jobs Running","[61] Number of Jobs Running","[46] Number of Jobs Running","[140] Number of Jobs Running","[44] Number of Jobs Running","[90] Number of Jobs Running","[119] Number of Jobs Running","[42] Number of Jobs Running","[65] Number of Jobs Running","[47] Number of Jobs Running","[110] Number of Jobs Running","[121] Number of Jobs Running","[500] Number of Jobs Running","[150] Number of Jobs Running","[41] Number of Jobs Running","[241] Number of Jobs Running","[70] Number of Jobs Running","[168] Number of Jobs Running","[196] Number of Jobs Running","[85] Number of Jobs Running","[98] Number of Jobs Running","[225] Number of Jobs Running","[129] Number of Jobs Running","[162] Number of Jobs Running","[224] Number of Jobs Running","[52] Number of Jobs Running","[55] Number of Jobs Running","[102] Number of Jobs Running","[768] Number of Jobs Running","[2048] Number of Jobs Running","[39] Number of Jobs Running","[219] Number of Jobs Running","[625] Number of Jobs Running","[66] Number of Jobs Running","[111] Number of Jobs Running","[147] Number of Jobs Running","[182] Number of Jobs Running","[185] Number of Jobs Running","[576] Number of Jobs Running","[132] Number of Jobs Running","[187] Number of Jobs Running","[190] Number of Jobs Running","[361] Number of Jobs Running","[864] Number of Jobs Running","[95] Number of Jobs Running","[138] Number of Jobs Running","[217] Number of Jobs Running","[729] Number of Jobs Running","[126] Number of Jobs Running","[130] Number of Jobs Running","[226] Number of Jobs Running","[282] Number of Jobs Running","[480] Number of Jobs Running","[485] Number of Jobs Running","[165] Number of Jobs Running","[169] Number of Jobs Running","[1000] Number of Jobs Running","[76] Number of Jobs Running","[78] Number of Jobs Running","[101] Number of Jobs Running","[172] Number of Jobs Running","[430] Number of Jobs Running","[641] Number of Jobs Running","[104] Number of Jobs Running","[123] Number of Jobs Running","[124] Number of Jobs Running","[210] Number of Jobs Running","[450] Number of Jobs Running","[506] Number of Jobs Running","[638] Number of Jobs Running","[53] Number of Jobs Running","[86] Number of Jobs Running","[107] Number of Jobs Running","[112] Number of Jobs Running","[156] Number of Jobs Running","[237] Number of Jobs Running","[242] Number of Jobs Running","[420] Number of Jobs Running","[640] Number of Jobs Running","[51] Number of Jobs Running","[73] Number of Jobs Running","[161] Number of Jobs Running","[170] Number of Jobs Running","[136] Number of Jobs Running","[146] Number of Jobs Running","[194] Number of Jobs Running","[218] Number of Jobs Running","[280] Number of Jobs Running","[330] Number of Jobs Running","[375] Number of Jobs Running","[59] Number of Jobs Running","[115] Number of Jobs Running","[164] Number of Jobs Running","[176] Number of Jobs Running","[232] Number of Jobs Running","[248] Number of Jobs Running","[255] Number of Jobs Running","[300] Number of Jobs Running","[350] Number of Jobs Running","[384] Number of Jobs Running","[407] Number of Jobs Running","[422] Number of Jobs Running","[470] Number of Jobs Running","[827] Number of Jobs Running","[83] Number of Jobs Running","[105] Number of Jobs Running","[113] Number of Jobs Running","[114] Number of Jobs Running","[133] Number of Jobs Running","[154] Number of Jobs Running","[155] Number of Jobs Running","[166] Number of Jobs Running","[201] Number of Jobs Running","[208] Number of Jobs Running","[211] Number of Jobs Running","[245] Number of Jobs Running","[288] Number of Jobs Running","[310] Number of Jobs Running","[340] Number of Jobs Running","[400] Number of Jobs Running","[410] Number of Jobs Running","[435] Number of Jobs Running","[484] Number of Jobs Running","[490] Number of Jobs Running","[67] Number of Jobs Running","[88] Number of Jobs Running","[99] Number of Jobs Running","[143] Number of Jobs Running","[151] Number of Jobs Running","[167] Number of Jobs Running","[188] Number of Jobs Running","[212] Number of Jobs Running","[222] Number of Jobs Running","[243] Number of Jobs Running","[249] Number of Jobs Running","[251] Number of Jobs Running","[259] Number of Jobs Running","[290] Number of Jobs Running","[320] Number of Jobs Running","[321] Number of Jobs Running","[345] Number of Jobs Running","[360] Number of Jobs Running","[370] Number of Jobs Running","[386] Number of Jobs Running","[391] Number of Jobs Running","[437] Number of Jobs Running","[440] Number of Jobs Running","[460] Number of Jobs Running","[481] Number of Jobs Running","[513] Number of Jobs Running","[519] Number of Jobs Running","[900] Number of Jobs Running","[1001] Number of Jobs Running"
2014-02-11,2513,724,338,302,170,83,102,34,26,338,327,34,10,1,3,24,10,0,2,0,6,8,17,4,13,12,4,8,8,16,0,0,1,0,0,1,2,6,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-12,3401,678,395,406,232,106,74,32,74,51,67,33,56,2,4,22,12,0,0,0,7,19,33,2,11,15,10,3,20,31,1,0,0,0,0,0,2,1,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,2,6,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-13,4297,645,323,286,152,90,52,604,21,78,79,78,344,6,0,23,11,8,4,0,13,6,26,5,8,84,3,1,5,7,0,0,0,0,0,0,0,4,0,0,0,0,1,0,3,0,1,0,0,0,1,0,0,0,2,0,0,0,0,1,0,6,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-14,2085,412,221,218,162,130,51,402,91,109,63,60,170,5,1,21,12,0,2,0,20,14,12,2,3,16,0,1,8,2,0,0,1,0,0,2,0,3,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,5,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-15,15273,1117,295,426,104,330,105,156,28,56,41,42,47,5,1,42,17,22,0,0,12,4,9,7,11,16,4,1,6,42,0,0,1,0,0,5,48,3,0,0,0,1,2,0,5,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-16,6089,994,202,332,161,31,65,108,21,41,25,104,1,5,4,50,11,96,1,0,17,8,7,9,13,14,6,2,4,1,0,0,1,0,0,4,0,6,0,0,1,1,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-17,1775,1093,158,406,164,67,81,118,6,34,21,6,2,9,1,36,13,2,2,0,23,12,18,2,14,13,3,3,0,1,0,0,2,0,0,1,1,7,0,0,0,2,5,2,6,0,1,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-18,2017,889,458,417,220,108,94,209,5,213,42,9,46,3,1,57,9,0,1,0,30,15,10,2,18,14,2,2,0,3,0,0,2,0,55,0,21,6,0,0,0,1,1,3,5,0,1,0,4,0,0,0,0,0,0,0,0,7,4,1,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-19,2176,1028,310,460,225,155,108,80,14,277,52,38,3,3,1,46,15,0,2,0,26,14,15,5,14,15,4,6,1,10,0,0,0,0,195,0,1,3,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-20,1912,594,282,359,322,121,110,38,23,304,72,57,5,1,1,19,11,0,9,0,15,19,6,3,14,23,5,2,2,4,0,0,1,0,0,1,0,13,0,0,3,4,0,6,3,6,4,0,3,0,0,0,0,0,1,0,0,6,0,1,0,5,0,0,1,1,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-21,2015,966,775,381,407,167,126,45,20,220,44,82,72,3,2,10,16,3,4,0,17,8,5,3,12,27,0,10,0,6,0,0,1,0,0,0,0,8,0,0,3,3,0,2,4,5,3,0,1,0,0,0,0,0,0,0,0,5,0,1,0,5,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-22,2349,799,538,246,342,70,56,29,94,117,69,32,562,2,1,13,14,0,0,0,23,25,5,2,15,16,0,38,1,42,0,0,0,0,0,1,0,3,0,0,1,2,0,1,1,0,4,0,0,0,0,6,0,0,1,0,0,11,0,2,0,1,0,1,0,0,0,0,27,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-23,2418,618,1174,553,239,93,74,31,89,47,72,19,9,1,3,9,8,6,9,0,15,4,2,3,13,17,0,2,1,13,0,0,0,0,308,0,1,10,0,0,0,0,0,0,1,0,5,0,3,0,0,48,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,4,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-24,2059,578,694,824,312,318,125,33,85,125,44,102,51,1,4,50,2,0,3,0,29,7,5,2,11,17,29,3,0,13,0,0,0,0,0,0,1,16,0,0,0,2,0,4,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,4,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,6,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-25,849,317,227,168,70,25,19,8,59,10,22,11,5,3,0,16,7,0,0,0,3,3,3,1,6,8,12,3,0,8,0,0,0,0,0,0,0,8,0,0,2,0,0,0,1,0,1,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-26,1617,810,762,437,184,80,112,130,126,20,66,27,24,3,5,33,7,0,12,0,8,7,13,1,16,14,19,2,0,25,0,0,7,0,0,5,0,11,0,0,0,2,0,1,3,3,1,0,1,0,0,0,0,0,1,0,14,0,0,1,0,0,0,0,1,0,0,0,0,6,0,0,12,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-27,2137,923,1199,588,196,291,102,333,176,40,65,36,19,2,12,74,8,0,4,0,21,13,23,0,19,19,16,6,4,14,0,2,2,0,3,16,3,6,0,0,2,2,6,0,0,25,1,1,3,0,0,0,0,0,0,0,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,4,5,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-02-28,2067,636,613,621,294,666,76,109,159,100,79,35,12,5,7,19,7,4,26,0,26,37,15,2,21,14,31,20,14,9,0,1,2,0,0,3,1,2,0,0,0,1,1,1,3,24,2,0,0,0,0,0,0,0,0,2,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,4,0,0,0,0,0,0,24,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-03-01,1689,306,1284,235,117,814,124,153,42,89,118,44,10,6,63,27,13,7,6,0,23,9,26,10,27,3,8,12,14,5,0,0,2,0,0,1,5,14,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-02,1745,374,1273,275,159,350,63,470,172,106,427,32,12,3,438,17,12,7,2,0,43,10,16,23,18,24,8,2,16,6,0,0,1,0,0,0,2,25,0,5,0,0,0,1,1,7,3,0,5,0,0,0,1,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,6,5,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-03,1830,443,810,305,225,760,78,103,34,64,153,32,18,4,23,26,4,4,33,0,16,13,3,28,18,17,10,3,9,6,0,0,0,0,0,1,0,20,0,1,0,0,0,0,0,2,4,0,3,0,0,0,0,0,0,0,8,0,5,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-04,1992,659,813,608,384,484,77,45,14,38,57,17,15,3,6,25,3,4,15,0,5,7,3,23,22,14,4,2,81,6,0,0,1,0,2,1,0,5,0,0,1,0,0,2,5,1,5,0,1,0,0,0,0,0,0,0,2,0,7,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
