title
"Number of Jobs Running: by Node Count"
parameters
"Resource =  TACC-STAMPEDE"
start,end
2016-02-01,2016-07-31
---------
Day,"[1] Number of Jobs Running","[2] Number of Jobs Running","[4] Number of Jobs Running","[6] Number of Jobs Running","[8] Number of Jobs Running","[16] Number of Jobs Running","[5] Number of Jobs Running","[3] Number of Jobs Running","[32] Number of Jobs Running","[10] Number of Jobs Running","[64] Number of Jobs Running","[9] Number of Jobs Running","[12] Number of Jobs Running","[7] Number of Jobs Running","[54] Number of Jobs Running","[36] Number of Jobs Running","[256] Number of Jobs Running","[128] Number of Jobs Running","[20] Number of Jobs Running","[110] Number of Jobs Running","[15] Number of Jobs Running","[24] Number of Jobs Running","[14] Number of Jobs Running","[13] Number of Jobs Running","[18] Number of Jobs Running","[30] Number of Jobs Running","[48] Number of Jobs Running","[25] Number of Jobs Running","[22] Number of Jobs Running","[40] Number of Jobs Running","[17] Number of Jobs Running","[80] Number of Jobs Running","[21] Number of Jobs Running","[181] Number of Jobs Running","[11] Number of Jobs Running","[163] Number of Jobs Running","[50] Number of Jobs Running","[43] Number of Jobs Running","[1024] Number of Jobs Running","[27] Number of Jobs Running","[60] Number of Jobs Running","[45] Number of Jobs Running","[55] Number of Jobs Running","[160] Number of Jobs Running","[96] Number of Jobs Running","[90] Number of Jobs Running","[100] Number of Jobs Running","[42] Number of Jobs Running","[56] Number of Jobs Running","[75] Number of Jobs Running","[41] Number of Jobs Running","[250] Number of Jobs Running","[91] Number of Jobs Running","[140] Number of Jobs Running","[63] Number of Jobs Running","[19] Number of Jobs Running","[65] Number of Jobs Running","[512] Number of Jobs Running","[39] Number of Jobs Running","[62] Number of Jobs Running","[72] Number of Jobs Running","[188] Number of Jobs Running","[28] Number of Jobs Running","[144] Number of Jobs Running","[217] Number of Jobs Running","[192] Number of Jobs Running","[200] Number of Jobs Running","[35] Number of Jobs Running","[79] Number of Jobs Running","[33] Number of Jobs Running","[57] Number of Jobs Running","[81] Number of Jobs Running","[108] Number of Jobs Running","[70] Number of Jobs Running","[118] Number of Jobs Running","[150] Number of Jobs Running","[23] Number of Jobs Running","[52] Number of Jobs Running","[88] Number of Jobs Running","[120] Number of Jobs Running","[34] Number of Jobs Running","[46] Number of Jobs Running","[138] Number of Jobs Running","[129] Number of Jobs Running","[127] Number of Jobs Running","[44] Number of Jobs Running","[224] Number of Jobs Running","[216] Number of Jobs Running","[641] Number of Jobs Running","[648] Number of Jobs Running","[84] Number of Jobs Running","[130] Number of Jobs Running","[26] Number of Jobs Running","[68] Number of Jobs Running","[126] Number of Jobs Running","[157] Number of Jobs Running","[236] Number of Jobs Running","[51] Number of Jobs Running","[257] Number of Jobs Running","[37] Number of Jobs Running","[252] Number of Jobs Running","[94] Number of Jobs Running","[255] Number of Jobs Running","[58] Number of Jobs Running","[123] Number of Jobs Running","[240] Number of Jobs Running","[38] Number of Jobs Running","[125] Number of Jobs Running","[69] Number of Jobs Running","[161] Number of Jobs Running","[67] Number of Jobs Running","[82] Number of Jobs Running","[205] Number of Jobs Running","[513] Number of Jobs Running","[47] Number of Jobs Running","[133] Number of Jobs Running","[196] Number of Jobs Running","[109] Number of Jobs Running","[119] Number of Jobs Running","[156] Number of Jobs Running","[166] Number of Jobs Running","[176] Number of Jobs Running","[172] Number of Jobs Running","[179] Number of Jobs Running","[112] Number of Jobs Running","[116] Number of Jobs Running","[86] Number of Jobs Running","[29] Number of Jobs Running","[31] Number of Jobs Running","[49] Number of Jobs Running","[186] Number of Jobs Running","[211] Number of Jobs Running","[640] Number of Jobs Running","[1009] Number of Jobs Running","[53] Number of Jobs Running","[66] Number of Jobs Running","[113] Number of Jobs Running","[208] Number of Jobs Running","[220] Number of Jobs Running","[95] Number of Jobs Running","[132] Number of Jobs Running","[1000] Number of Jobs Running","[180] Number of Jobs Running","[59] Number of Jobs Running","[83] Number of Jobs Running","[106] Number of Jobs Running","[136] Number of Jobs Running","[225] Number of Jobs Running","[76] Number of Jobs Running","[77] Number of Jobs Running","[124] Number of Jobs Running","[248] Number of Jobs Running","[254] Number of Jobs Running","[78] Number of Jobs Running","[247] Number of Jobs Running","[1728] Number of Jobs Running","[71] Number of Jobs Running","[73] Number of Jobs Running","[98] Number of Jobs Running","[939] Number of Jobs Running","[93] Number of Jobs Running","[99] Number of Jobs Running","[155] Number of Jobs Running","[170] Number of Jobs Running","[230] Number of Jobs Running","[384] Number of Jobs Running","[896] Number of Jobs Running","[61] Number of Jobs Running","[143] Number of Jobs Running","[175] Number of Jobs Running","[190] Number of Jobs Running","[193] Number of Jobs Running","[195] Number of Jobs Running","[210] Number of Jobs Running","[212] Number of Jobs Running","[227] Number of Jobs Running","[253] Number of Jobs Running","[508] Number of Jobs Running","[2048] Number of Jobs Running","[85] Number of Jobs Running","[87] Number of Jobs Running","[104] Number of Jobs Running","[135] Number of Jobs Running","[162] Number of Jobs Running","[167] Number of Jobs Running","[576] Number of Jobs Running","[769] Number of Jobs Running","[102] Number of Jobs Running","[105] Number of Jobs Running","[107] Number of Jobs Running","[134] Number of Jobs Running","[145] Number of Jobs Running","[189] Number of Jobs Running","[204] Number of Jobs Running","[238] Number of Jobs Running","[241] Number of Jobs Running","[249] Number of Jobs Running","[251] Number of Jobs Running","[320] Number of Jobs Running","[600] Number of Jobs Running","[1501] Number of Jobs Running","[74] Number of Jobs Running","[89] Number of Jobs Running","[92] Number of Jobs Running","[103] Number of Jobs Running","[111] Number of Jobs Running","[114] Number of Jobs Running","[115] Number of Jobs Running","[142] Number of Jobs Running","[148] Number of Jobs Running","[149] Number of Jobs Running","[152] Number of Jobs Running","[165] Number of Jobs Running","[168] Number of Jobs Running","[183] Number of Jobs Running","[185] Number of Jobs Running","[207] Number of Jobs Running","[213] Number of Jobs Running","[215] Number of Jobs Running","[221] Number of Jobs Running","[222] Number of Jobs Running","[233] Number of Jobs Running","[235] Number of Jobs Running","[245] Number of Jobs Running","[288] Number of Jobs Running","[390] Number of Jobs Running","[400] Number of Jobs Running","[432] Number of Jobs Running","[960] Number of Jobs Running","[1018] Number of Jobs Running","[2000] Number of Jobs Running"
2016-02-11,1884,368,365,32,106,248,16,94,27,61,20,13,13,11,0,28,6,11,72,0,4,5,15,5,5,2,3,0,0,10,0,5,3,0,1,0,1,0,0,0,0,0,1,1,11,0,0,1,1,0,0,0,1,0,2,0,1,0,2,1,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,3,1,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-12,2258,429,427,32,129,176,89,119,36,53,71,56,6,12,0,18,4,16,81,0,7,7,5,2,7,1,3,1,0,14,5,4,5,0,1,0,1,0,0,0,1,1,2,0,11,0,0,1,0,0,0,0,0,0,2,1,8,2,2,1,0,0,2,0,0,1,0,1,0,4,2,2,0,0,0,0,0,0,0,1,0,0,0,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-13,1628,378,229,57,184,177,64,71,46,42,33,41,10,28,0,0,7,5,20,0,6,9,13,3,5,1,1,1,0,10,12,6,4,0,9,2,1,0,0,0,1,1,3,0,1,0,0,2,0,3,0,0,2,0,0,0,0,1,4,1,0,0,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-14,1931,984,288,51,732,165,44,75,54,47,39,80,11,37,0,0,13,9,17,0,5,8,11,2,12,1,4,3,0,11,20,3,5,0,3,7,0,0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,2,0,2,0,0,0,2,2,0,0,3,0,0,0,1,1,0,2,0,0,2,0,0,0,1,0,0,2,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-15,2509,724,335,70,462,190,109,83,47,60,21,141,16,31,0,0,9,31,21,0,7,4,14,0,6,6,3,8,0,14,6,5,3,0,0,8,0,0,0,1,0,1,3,0,2,0,0,1,0,4,0,0,2,0,1,0,2,0,4,1,0,0,5,1,0,2,0,2,0,3,1,2,4,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-16,2004,482,300,74,248,210,82,53,52,52,27,134,18,26,0,3,12,13,14,0,10,5,18,2,6,8,12,2,0,11,3,10,4,1,0,5,0,0,0,0,0,1,2,0,2,0,0,1,0,0,0,1,1,0,1,0,0,0,6,2,0,0,0,1,0,0,0,2,0,1,0,2,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-17,2017,457,324,54,188,278,89,47,48,64,29,97,19,17,0,2,19,17,4,0,9,4,29,8,6,5,3,7,0,4,1,9,3,0,0,3,1,0,0,0,0,1,2,0,1,0,0,3,0,0,4,2,1,0,1,0,4,0,6,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-18,1787,356,309,66,219,212,60,60,46,53,66,53,25,30,0,13,15,10,4,0,14,3,19,8,8,5,2,6,0,5,2,6,5,1,0,3,0,0,0,0,5,1,2,2,0,0,0,16,0,0,6,1,1,0,0,0,0,0,6,6,0,0,0,0,0,0,0,1,0,1,3,0,1,0,3,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-02-19,2033,397,313,623,200,183,46,82,51,36,64,90,22,30,1,14,6,8,10,0,4,5,18,12,6,6,2,4,4,5,3,4,3,0,1,3,1,1,0,1,6,1,2,0,0,0,0,4,1,0,4,5,1,1,2,1,1,0,5,7,0,0,1,0,0,0,0,4,0,2,1,0,1,0,2,0,1,1,0,0,2,4,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-20,3054,280,319,29,284,140,56,73,55,23,14,59,8,28,0,11,8,18,9,0,3,5,16,4,5,3,4,0,0,3,4,7,1,2,0,2,0,0,0,2,5,0,1,2,3,0,0,0,0,0,0,0,1,2,1,0,0,0,4,6,0,0,1,2,0,2,0,2,0,1,0,0,2,0,2,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-21,3452,299,255,38,268,173,37,91,44,29,15,66,11,23,0,3,8,15,8,0,5,7,28,3,7,5,3,1,0,6,5,6,2,3,0,3,0,0,0,2,1,0,2,2,3,0,0,0,0,0,0,0,2,5,1,0,0,0,6,7,0,0,1,2,0,3,1,1,0,0,3,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-22,2357,393,375,226,213,193,152,113,62,23,21,67,28,21,0,5,8,15,22,0,4,12,10,4,9,4,12,4,0,3,4,4,2,2,0,1,1,0,0,1,3,0,2,1,1,0,1,0,0,0,0,0,2,1,0,0,0,0,6,7,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,0,1,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-23,1816,265,421,159,94,224,92,89,39,27,32,21,23,16,0,3,10,11,11,0,3,5,12,3,9,2,54,3,0,2,1,7,2,0,0,1,0,0,0,1,5,0,2,1,0,2,2,0,0,0,0,0,1,0,1,0,0,0,4,3,0,0,0,3,0,0,1,1,0,0,0,0,2,0,3,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-24,2857,256,822,136,172,203,88,72,27,42,43,16,18,10,0,4,16,11,17,0,2,8,15,1,1,3,8,1,0,3,1,4,2,0,0,4,1,0,0,1,5,1,2,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-25,2809,399,627,111,115,164,42,85,27,30,30,23,7,7,0,3,10,11,11,0,7,9,17,6,5,3,0,2,0,5,0,4,2,3,0,3,1,0,0,1,11,3,2,0,0,3,2,0,0,0,0,0,1,1,0,0,0,1,4,2,1,0,4,8,0,0,1,1,0,0,0,0,2,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-26,2947,437,416,346,132,166,35,112,72,69,23,111,17,26,0,2,12,17,13,0,4,7,11,2,6,3,0,2,0,5,0,4,2,3,3,3,0,0,0,2,10,2,1,5,0,3,2,0,0,0,0,0,1,2,0,0,0,2,2,1,0,0,5,2,0,0,1,1,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-27,3716,452,288,44,211,154,39,84,72,45,19,21,23,22,0,0,15,16,19,0,3,6,9,1,6,3,0,1,0,1,0,3,3,1,0,4,0,0,0,2,0,1,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,5,0,0,0,0,1,0,1,1,0,1,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,4510,370,337,40,216,182,58,99,90,20,28,16,34,17,0,0,32,26,12,0,23,8,30,8,5,4,2,2,0,2,1,12,3,0,6,10,1,0,4,0,0,1,1,3,2,2,0,0,0,2,0,1,5,0,0,0,0,0,2,2,2,0,1,2,0,2,0,1,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-29,3274,409,496,51,243,198,45,82,53,20,41,21,13,9,0,3,23,20,3,0,9,7,18,3,4,2,0,2,1,0,2,2,4,0,3,1,1,0,2,0,4,1,2,5,0,0,0,0,0,1,0,0,0,1,0,0,3,0,2,2,2,1,0,7,0,0,2,2,0,3,2,0,0,0,1,2,0,1,0,0,3,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-01,3034,596,729,105,228,207,36,83,46,50,25,23,11,26,0,1,24,18,3,0,12,6,15,4,11,1,0,3,0,0,1,6,1,19,1,4,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,1,0,4,0,0,0,0,2,1,1,1,0,6,0,0,1,1,0,7,0,0,1,0,1,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-02,1909,567,647,46,183,153,426,126,62,97,28,18,16,34,0,0,15,14,1,1,14,5,12,2,5,1,3,1,0,2,0,4,1,4,0,5,0,0,0,0,2,1,2,1,0,0,3,0,1,3,0,2,0,2,0,0,0,0,1,1,0,0,0,3,1,0,1,2,0,0,0,0,1,0,2,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-03,1855,606,454,70,225,248,693,123,59,40,32,12,15,24,0,1,9,13,36,0,9,3,10,3,5,5,4,0,0,2,0,4,1,23,0,4,0,2,0,0,1,0,2,3,0,0,4,0,2,3,1,1,0,2,0,0,0,3,1,1,0,2,0,0,0,0,0,2,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-04,2244,575,543,61,290,161,1231,142,72,23,35,8,16,11,0,0,20,35,14,0,14,5,12,4,5,15,7,1,0,2,0,3,2,2,0,3,1,0,0,0,0,0,1,1,1,0,3,0,1,4,1,0,0,1,0,0,0,2,2,1,0,2,0,0,0,1,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
