title
"Number of Jobs Running: by Node Count"
parameters
"Resource =  TACC-STAMPEDE"
start,end
2015-08-01,2016-01-31
---------
Day,"[1] Number of Jobs Running","[2] Number of Jobs Running","[4] Number of Jobs Running","[8] Number of Jobs Running","[16] Number of Jobs Running","[3] Number of Jobs Running","[6] Number of Jobs Running","[10] Number of Jobs Running","[32] Number of Jobs Running","[64] Number of Jobs Running","[5] Number of Jobs Running","[9] Number of Jobs Running","[20] Number of Jobs Running","[12] Number of Jobs Running","[128] Number of Jobs Running","[36] Number of Jobs Running","[256] Number of Jobs Running","[14] Number of Jobs Running","[11] Number of Jobs Running","[7] Number of Jobs Running","[40] Number of Jobs Running","[24] Number of Jobs Running","[18] Number of Jobs Running","[30] Number of Jobs Running","[15] Number of Jobs Running","[13] Number of Jobs Running","[17] Number of Jobs Running","[48] Number of Jobs Running","[80] Number of Jobs Running","[60] Number of Jobs Running","[217] Number of Jobs Running","[25] Number of Jobs Running","[384] Number of Jobs Running","[100] Number of Jobs Running","[163] Number of Jobs Running","[50] Number of Jobs Running","[45] Number of Jobs Running","[34] Number of Jobs Running","[96] Number of Jobs Running","[35] Number of Jobs Running","[56] Number of Jobs Running","[91] Number of Jobs Running","[127] Number of Jobs Running","[63] Number of Jobs Running","[19] Number of Jobs Running","[28] Number of Jobs Running","[125] Number of Jobs Running","[23] Number of Jobs Running","[1024] Number of Jobs Running","[181] Number of Jobs Running","[21] Number of Jobs Running","[42] Number of Jobs Running","[512] Number of Jobs Running","[72] Number of Jobs Running","[160] Number of Jobs Running","[47] Number of Jobs Running","[144] Number of Jobs Running","[57] Number of Jobs Running","[65] Number of Jobs Running","[75] Number of Jobs Running","[120] Number of Jobs Running","[250] Number of Jobs Running","[26] Number of Jobs Running","[200] Number of Jobs Running","[255] Number of Jobs Running","[38] Number of Jobs Running","[33] Number of Jobs Running","[27] Number of Jobs Running","[29] Number of Jobs Running","[216] Number of Jobs Running","[179] Number of Jobs Running","[66] Number of Jobs Running","[126] Number of Jobs Running","[55] Number of Jobs Running","[108] Number of Jobs Running","[44] Number of Jobs Running","[62] Number of Jobs Running","[138] Number of Jobs Running","[90] Number of Jobs Running","[53] Number of Jobs Running","[192] Number of Jobs Running","[70] Number of Jobs Running","[73] Number of Jobs Running","[39] Number of Jobs Running","[68] Number of Jobs Running","[150] Number of Jobs Running","[224] Number of Jobs Running","[225] Number of Jobs Running","[116] Number of Jobs Running","[165] Number of Jobs Running","[112] Number of Jobs Running","[240] Number of Jobs Running","[67] Number of Jobs Running","[84] Number of Jobs Running","[103] Number of Jobs Running","[79] Number of Jobs Running","[188] Number of Jobs Running","[132] Number of Jobs Running","[168] Number of Jobs Running","[22] Number of Jobs Running","[43] Number of Jobs Running","[54] Number of Jobs Running","[76] Number of Jobs Running","[113] Number of Jobs Running","[140] Number of Jobs Running","[124] Number of Jobs Running","[180] Number of Jobs Running","[252] Number of Jobs Running","[105] Number of Jobs Running","[135] Number of Jobs Running","[158] Number of Jobs Running","[52] Number of Jobs Running","[203] Number of Jobs Running","[98] Number of Jobs Running","[37] Number of Jobs Running","[118] Number of Jobs Running","[136] Number of Jobs Running","[768] Number of Jobs Running","[81] Number of Jobs Running","[152] Number of Jobs Running","[46] Number of Jobs Running","[85] Number of Jobs Running","[151] Number of Jobs Running","[83] Number of Jobs Running","[243] Number of Jobs Running","[133] Number of Jobs Running","[185] Number of Jobs Running","[94] Number of Jobs Running","[172] Number of Jobs Running","[864] Number of Jobs Running","[156] Number of Jobs Running","[166] Number of Jobs Running","[545] Number of Jobs Running","[82] Number of Jobs Running","[49] Number of Jobs Running","[129] Number of Jobs Running","[248] Number of Jobs Running","[320] Number of Jobs Running","[88] Number of Jobs Running","[190] Number of Jobs Running","[540] Number of Jobs Running","[31] Number of Jobs Running","[109] Number of Jobs Running","[119] Number of Jobs Running","[122] Number of Jobs Running","[130] Number of Jobs Running","[147] Number of Jobs Running","[161] Number of Jobs Running","[186] Number of Jobs Running","[198] Number of Jobs Running","[211] Number of Jobs Running","[253] Number of Jobs Running","[59] Number of Jobs Running","[99] Number of Jobs Running","[175] Number of Jobs Running","[231] Number of Jobs Running","[51] Number of Jobs Running","[61] Number of Jobs Running","[86] Number of Jobs Running","[97] Number of Jobs Running","[115] Number of Jobs Running","[131] Number of Jobs Running","[223] Number of Jobs Running","[269] Number of Jobs Running","[549] Number of Jobs Running","[41] Number of Jobs Running","[58] Number of Jobs Running","[77] Number of Jobs Running","[93] Number of Jobs Running","[110] Number of Jobs Running","[141] Number of Jobs Running","[208] Number of Jobs Running","[218] Number of Jobs Running","[244] Number of Jobs Running","[71] Number of Jobs Running","[74] Number of Jobs Running","[78] Number of Jobs Running","[95] Number of Jobs Running","[101] Number of Jobs Running","[123] Number of Jobs Running","[153] Number of Jobs Running","[162] Number of Jobs Running","[238] Number of Jobs Running","[249] Number of Jobs Running","[579] Number of Jobs Running","[87] Number of Jobs Running","[92] Number of Jobs Running","[106] Number of Jobs Running","[137] Number of Jobs Running","[178] Number of Jobs Running","[213] Number of Jobs Running","[226] Number of Jobs Running","[233] Number of Jobs Running","[236] Number of Jobs Running","[433] Number of Jobs Running","[640] Number of Jobs Running","[950] Number of Jobs Running","[1000] Number of Jobs Running","[102] Number of Jobs Running","[104] Number of Jobs Running","[114] Number of Jobs Running","[134] Number of Jobs Running","[145] Number of Jobs Running","[146] Number of Jobs Running","[148] Number of Jobs Running","[164] Number of Jobs Running","[170] Number of Jobs Running","[173] Number of Jobs Running","[182] Number of Jobs Running","[195] Number of Jobs Running","[196] Number of Jobs Running","[199] Number of Jobs Running","[201] Number of Jobs Running","[205] Number of Jobs Running","[206] Number of Jobs Running","[209] Number of Jobs Running","[214] Number of Jobs Running","[219] Number of Jobs Running","[220] Number of Jobs Running","[232] Number of Jobs Running","[235] Number of Jobs Running","[239] Number of Jobs Running","[251] Number of Jobs Running","[262] Number of Jobs Running","[264] Number of Jobs Running","[360] Number of Jobs Running","[524] Number of Jobs Running","[546] Number of Jobs Running","[649] Number of Jobs Running","[865] Number of Jobs Running","[998] Number of Jobs Running","[1020] Number of Jobs Running","[4320] Number of Jobs Running"
2015-08-11,1551,656,593,283,247,158,76,44,35,13,14,17,8,12,5,3,17,16,0,6,8,5,8,6,2,10,8,9,6,3,2,0,0,2,0,1,0,0,0,1,2,0,1,1,1,3,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-08-12,1633,545,430,212,268,145,118,83,37,18,18,40,11,7,10,1,42,37,4,4,10,3,7,1,3,1,6,5,5,1,5,0,0,0,0,25,0,0,1,3,2,0,1,0,1,2,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,6,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-13,1336,496,428,204,276,112,82,81,29,22,25,75,16,16,8,1,13,30,3,9,2,3,12,3,6,5,0,2,6,3,4,0,0,0,0,1,0,0,0,2,1,0,2,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-14,1629,607,307,234,166,79,58,55,34,28,28,98,11,15,6,0,34,16,3,2,4,8,28,3,4,3,1,15,3,1,1,0,0,0,0,3,0,0,0,2,1,0,1,1,1,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-15,1117,487,158,311,119,53,53,60,25,16,9,63,3,11,9,0,21,63,0,18,1,3,7,6,5,2,1,14,5,2,5,0,0,0,0,2,1,0,0,2,1,0,0,0,5,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-16,334,55,111,72,29,21,6,20,10,9,3,11,5,8,5,0,7,0,0,1,0,2,6,4,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-17,1592,454,185,212,188,170,88,47,36,13,10,8,7,9,8,1,56,31,3,2,0,4,7,7,3,5,0,1,2,4,4,0,0,0,0,2,0,0,7,0,0,0,1,0,0,1,0,52,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-18,702,362,203,114,99,71,32,51,23,17,9,38,5,103,10,1,32,70,3,1,1,10,3,9,2,4,0,1,0,1,0,0,0,0,0,4,0,0,0,1,0,0,1,0,1,1,0,50,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-19,1611,706,260,480,246,214,81,65,66,21,12,97,16,35,23,1,10,20,1,1,1,24,10,9,4,12,1,18,5,4,1,2,0,0,1,2,0,0,7,1,0,0,1,0,1,0,0,0,3,0,1,0,1,0,2,0,2,0,0,0,0,0,0,4,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-20,1659,656,299,332,181,172,76,76,153,30,13,68,16,36,11,1,12,5,6,10,4,8,11,3,12,16,0,23,0,2,5,2,0,1,2,1,3,0,0,2,0,0,2,4,1,1,0,0,0,0,0,0,0,0,7,0,3,0,0,0,1,0,0,1,0,3,1,2,0,0,0,0,0,0,2,0,0,4,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,2,0,0,0,5,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015-08-21,1522,504,396,365,215,139,49,90,74,41,18,57,14,42,18,1,5,6,0,1,1,6,6,0,10,7,0,12,0,3,3,0,0,0,2,4,2,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-08-22,1164,462,344,276,174,53,44,73,42,19,19,52,20,29,8,1,8,6,0,0,2,5,10,0,4,6,0,10,0,12,0,0,0,1,2,1,2,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-23,1131,390,239,231,104,53,47,45,24,48,15,45,38,14,5,2,29,2,0,0,0,7,9,0,4,0,0,3,0,25,1,0,0,0,2,1,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,3,0,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-24,1556,588,303,393,155,254,69,31,97,105,20,43,40,18,18,1,14,11,0,2,2,3,9,2,8,0,0,3,0,2,5,14,0,1,2,2,1,0,7,2,0,0,2,0,1,2,0,0,0,0,1,0,1,0,0,0,3,4,0,0,0,0,4,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,2,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-08-25,1877,630,340,387,215,120,88,95,37,45,45,40,29,17,21,5,19,26,4,2,2,9,9,3,5,0,0,2,0,3,1,3,0,0,6,1,1,4,0,5,0,0,1,0,1,2,1,0,0,0,1,0,2,0,0,0,4,4,0,1,0,0,0,0,0,2,5,0,0,1,1,0,0,0,0,0,0,2,0,3,5,4,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-26,1987,632,397,426,252,98,123,73,41,28,38,43,20,10,8,2,13,16,2,1,3,7,9,2,3,0,1,1,0,4,2,6,0,0,5,3,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,4,0,0,3,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,2,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-27,1759,506,387,445,207,62,66,54,55,30,33,35,20,12,4,4,10,21,3,5,6,7,4,2,2,0,1,1,5,1,2,0,0,0,8,3,3,0,1,1,0,0,0,2,1,1,1,0,0,0,0,0,2,0,0,0,6,1,0,7,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,3,0,7,1,1,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-28,1613,684,442,476,222,46,129,65,47,29,15,32,30,20,10,2,6,18,5,1,5,9,8,3,5,1,15,1,6,3,1,2,0,8,5,4,2,0,0,2,0,0,0,0,1,3,0,0,3,0,0,0,4,0,0,1,6,1,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,5,0,9,0,2,0,0,0,1,0,0,3,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-29,1199,492,272,429,250,35,67,115,23,40,30,28,23,14,7,4,15,9,3,8,8,7,8,1,1,3,59,3,7,0,0,0,0,2,3,5,1,0,2,2,2,0,1,0,1,1,0,0,1,1,0,0,2,0,2,4,2,0,0,0,3,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,5,0,1,0,0,2,0,0,0,3,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-30,1242,674,254,602,180,76,57,90,36,27,25,695,32,13,6,2,3,10,5,2,1,3,12,0,2,4,55,3,10,40,1,0,0,2,6,5,4,0,0,3,0,0,2,1,2,0,0,0,0,0,0,0,9,0,0,1,0,1,0,0,0,0,0,4,0,1,2,2,0,0,1,0,0,0,0,0,0,3,0,8,0,5,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-31,1638,1263,241,1075,245,122,147,130,56,22,30,64,32,24,22,3,8,30,451,1,10,3,8,4,11,1,5,7,16,17,6,0,0,5,14,1,1,0,0,2,0,1,1,0,2,1,1,0,7,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,2,1,0,0,2,0,0,0,0,0,0,7,0,3,0,6,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-01,1557,649,344,492,220,103,118,49,80,33,29,82,28,25,26,7,10,16,229,5,8,9,8,6,7,1,0,4,8,3,1,4,0,2,6,1,0,1,0,4,0,2,1,1,4,1,2,0,0,1,0,0,1,2,0,0,0,3,0,0,0,0,0,0,0,1,5,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,1,2,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
