title
"Number of Jobs Submitted: by Node Count"
parameters
"Resource =  TACC-STAMPEDE"
start,end
2013-08-01,2014-01-31
---------
Day,"[1] Number of Jobs Submitted","[2] Number of Jobs Submitted","[16] Number of Jobs Submitted","[4] Number of Jobs Submitted","[32] Number of Jobs Submitted","[8] Number of Jobs Submitted","[6] Number of Jobs Submitted","[3] Number of Jobs Submitted","[64] Number of Jobs Submitted","[5] Number of Jobs Submitted","[10] Number of Jobs Submitted","[7] Number of Jobs Submitted","[36] Number of Jobs Submitted","[12] Number of Jobs Submitted","[20] Number of Jobs Submitted","[256] Number of Jobs Submitted","[128] Number of Jobs Submitted","[11] Number of Jobs Submitted","[9] Number of Jobs Submitted","[15] Number of Jobs Submitted","[31] Number of Jobs Submitted","[13] Number of Jobs Submitted","[48] Number of Jobs Submitted","[61] Number of Jobs Submitted","[24] Number of Jobs Submitted","[30] Number of Jobs Submitted","[25] Number of Jobs Submitted","[60] Number of Jobs Submitted","[100] Number of Jobs Submitted","[40] Number of Jobs Submitted","[150] Number of Jobs Submitted","[50] Number of Jobs Submitted","[14] Number of Jobs Submitted","[18] Number of Jobs Submitted","[240] Number of Jobs Submitted","[512] Number of Jobs Submitted","[181] Number of Jobs Submitted","[183] Number of Jobs Submitted","[384] Number of Jobs Submitted","[45] Number of Jobs Submitted","[66] Number of Jobs Submitted","[90] Number of Jobs Submitted","[80] Number of Jobs Submitted","[120] Number of Jobs Submitted","[250] Number of Jobs Submitted","[22] Number of Jobs Submitted","[96] Number of Jobs Submitted","[28] Number of Jobs Submitted","[63] Number of Jobs Submitted","[19] Number of Jobs Submitted","[17] Number of Jobs Submitted","[72] Number of Jobs Submitted","[54] Number of Jobs Submitted","[26] Number of Jobs Submitted","[35] Number of Jobs Submitted","[42] Number of Jobs Submitted","[1024] Number of Jobs Submitted","[81] Number of Jobs Submitted","[75] Number of Jobs Submitted","[248] Number of Jobs Submitted","[212] Number of Jobs Submitted","[62] Number of Jobs Submitted","[226] Number of Jobs Submitted","[99] Number of Jobs Submitted","[135] Number of Jobs Submitted","[38] Number of Jobs Submitted","[49] Number of Jobs Submitted","[106] Number of Jobs Submitted","[375] Number of Jobs Submitted","[192] Number of Jobs Submitted","[34] Number of Jobs Submitted","[39] Number of Jobs Submitted","[252] Number of Jobs Submitted","[33] Number of Jobs Submitted","[110] Number of Jobs Submitted","[125] Number of Jobs Submitted","[220] Number of Jobs Submitted","[162] Number of Jobs Submitted","[160] Number of Jobs Submitted","[122] Number of Jobs Submitted","[117] Number of Jobs Submitted","[51] Number of Jobs Submitted","[144] Number of Jobs Submitted","[200] Number of Jobs Submitted","[27] Number of Jobs Submitted","[21] Number of Jobs Submitted","[204] Number of Jobs Submitted","[23] Number of Jobs Submitted","[78] Number of Jobs Submitted","[216] Number of Jobs Submitted","[148] Number of Jobs Submitted","[57] Number of Jobs Submitted","[112] Number of Jobs Submitted","[46] Number of Jobs Submitted","[180] Number of Jobs Submitted","[84] Number of Jobs Submitted","[76] Number of Jobs Submitted","[52] Number of Jobs Submitted","[225] Number of Jobs Submitted","[56] Number of Jobs Submitted","[140] Number of Jobs Submitted","[29] Number of Jobs Submitted","[44] Number of Jobs Submitted","[70] Number of Jobs Submitted","[188] Number of Jobs Submitted","[43] Number of Jobs Submitted","[65] Number of Jobs Submitted","[101] Number of Jobs Submitted","[157] Number of Jobs Submitted","[108] Number of Jobs Submitted","[2048] Number of Jobs Submitted","[82] Number of Jobs Submitted","[174] Number of Jobs Submitted","[224] Number of Jobs Submitted","[105] Number of Jobs Submitted","[139] Number of Jobs Submitted","[41] Number of Jobs Submitted","[500] Number of Jobs Submitted","[37] Number of Jobs Submitted","[47] Number of Jobs Submitted","[121] Number of Jobs Submitted","[124] Number of Jobs Submitted","[210] Number of Jobs Submitted","[705] Number of Jobs Submitted","[98] Number of Jobs Submitted","[152] Number of Jobs Submitted","[171] Number of Jobs Submitted","[55] Number of Jobs Submitted","[129] Number of Jobs Submitted","[136] Number of Jobs Submitted","[68] Number of Jobs Submitted","[147] Number of Jobs Submitted","[400] Number of Jobs Submitted","[93] Number of Jobs Submitted","[255] Number of Jobs Submitted","[114] Number of Jobs Submitted","[126] Number of Jobs Submitted","[169] Number of Jobs Submitted","[2000] Number of Jobs Submitted","[83] Number of Jobs Submitted","[87] Number of Jobs Submitted","[138] Number of Jobs Submitted","[153] Number of Jobs Submitted","[243] Number of Jobs Submitted","[58] Number of Jobs Submitted","[59] Number of Jobs Submitted","[69] Number of Jobs Submitted","[86] Number of Jobs Submitted","[92] Number of Jobs Submitted","[94] Number of Jobs Submitted","[113] Number of Jobs Submitted","[640] Number of Jobs Submitted","[111] Number of Jobs Submitted","[146] Number of Jobs Submitted","[155] Number of Jobs Submitted","[161] Number of Jobs Submitted","[170] Number of Jobs Submitted","[195] Number of Jobs Submitted","[196] Number of Jobs Submitted","[53] Number of Jobs Submitted","[71] Number of Jobs Submitted","[102] Number of Jobs Submitted","[119] Number of Jobs Submitted","[131] Number of Jobs Submitted","[142] Number of Jobs Submitted","[175] Number of Jobs Submitted","[176] Number of Jobs Submitted","[207] Number of Jobs Submitted","[211] Number of Jobs Submitted","[233] Number of Jobs Submitted","[234] Number of Jobs Submitted","[768] Number of Jobs Submitted","[800] Number of Jobs Submitted","[88] Number of Jobs Submitted","[97] Number of Jobs Submitted","[103] Number of Jobs Submitted","[107] Number of Jobs Submitted","[123] Number of Jobs Submitted","[127] Number of Jobs Submitted","[130] Number of Jobs Submitted","[132] Number of Jobs Submitted","[133] Number of Jobs Submitted","[145] Number of Jobs Submitted","[159] Number of Jobs Submitted","[163] Number of Jobs Submitted","[168] Number of Jobs Submitted","[173] Number of Jobs Submitted","[191] Number of Jobs Submitted","[194] Number of Jobs Submitted","[203] Number of Jobs Submitted","[209] Number of Jobs Submitted","[218] Number of Jobs Submitted","[237] Number of Jobs Submitted","[241] Number of Jobs Submitted","[320] Number of Jobs Submitted","[350] Number of Jobs Submitted","[625] Number of Jobs Submitted","[864] Number of Jobs Submitted","[115] Number of Jobs Submitted","[187] Number of Jobs Submitted","[197] Number of Jobs Submitted"
2013-08-11,1169,382,336,452,28,199,465,337,34,7,30,24,0,8,4,0,5,0,0,11,1,0,0,0,31,7,2,15,0,13,0,2,3,2,0,0,0,0,0,2,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-12,1438,265,884,543,45,192,507,251,61,17,75,5,0,18,19,1,5,12,3,8,55,0,0,0,9,4,6,11,3,2,9,3,1,3,0,25,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-13,217,101,200,150,2,33,161,82,3,0,0,0,0,4,0,0,0,1,2,0,8,0,0,0,0,3,0,1,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-14,9083,1258,185,285,53,200,65,86,47,50,113,5,0,34,35,25,16,25,2,17,2,0,0,0,1,31,4,15,7,6,4,8,0,9,0,28,0,0,0,7,0,0,0,2,4,0,0,4,0,0,0,0,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-15,11229,1090,707,238,68,247,55,88,27,36,72,1,0,28,44,22,19,11,6,21,30,6,1,0,0,13,7,4,4,6,3,4,18,7,0,51,0,0,0,0,0,0,4,1,2,0,0,9,0,0,0,0,7,0,2,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-16,8079,547,539,1507,35,134,26,59,67,11,78,3,5,20,7,7,48,71,0,30,39,0,0,0,5,7,3,1,9,3,2,0,0,6,10,12,0,0,0,1,0,0,3,0,0,1,0,8,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-17,13744,182,548,2543,50,75,23,39,31,32,129,0,0,21,30,3,7,118,1,3,35,0,0,0,2,4,1,23,4,0,1,0,0,11,4,0,0,0,0,0,0,1,4,0,9,0,0,2,13,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-18,20287,267,1159,274,27,71,19,16,13,16,31,0,1,16,39,32,6,161,0,8,112,0,0,0,1,4,2,25,5,1,0,0,0,2,0,6,0,0,0,4,0,0,4,0,2,2,0,1,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-19,15802,691,676,232,78,147,32,278,99,26,63,3,0,19,39,36,18,65,0,14,46,0,4,0,3,3,9,10,2,2,1,0,0,5,4,6,0,0,0,1,0,0,4,0,19,6,0,1,11,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-20,16670,810,791,364,44,225,54,66,35,59,59,4,0,11,62,4,9,27,10,20,58,0,2,0,1,15,4,17,5,0,3,3,0,0,2,6,0,0,0,2,0,0,3,0,4,4,1,1,5,0,4,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-21,10778,674,731,128,70,73,21,102,41,20,60,9,0,15,104,26,42,25,1,25,52,1,0,0,3,2,13,12,29,3,1,7,1,3,0,0,0,0,0,1,0,0,0,10,6,6,0,2,0,4,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-22,1367,250,175,124,139,50,21,64,21,19,48,0,0,17,8,8,18,14,2,5,0,2,0,0,1,3,5,9,2,4,3,2,0,1,0,0,0,0,0,0,1,0,0,1,2,4,0,0,6,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-23,5695,639,666,211,94,68,55,69,39,70,31,0,0,24,39,26,13,15,3,12,0,3,1,0,24,4,4,16,12,9,6,2,0,0,0,0,0,0,0,2,4,0,0,3,1,6,0,2,28,2,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-24,7603,167,742,168,70,93,9,43,19,15,53,1,0,12,36,2,5,47,4,15,0,0,0,0,4,11,6,3,11,5,9,0,1,1,0,3,4,0,0,0,1,0,0,4,1,4,0,4,3,2,2,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-25,7670,214,843,122,57,95,15,36,47,40,37,4,4,14,33,3,6,34,6,5,0,4,0,0,1,5,6,4,5,4,11,4,4,4,1,1,8,0,0,6,0,0,3,1,0,11,0,7,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-26,7458,343,146,267,62,144,58,49,50,39,37,12,0,17,62,14,5,16,9,7,0,5,0,0,9,16,10,11,5,9,12,1,4,10,2,3,4,0,0,2,4,0,0,4,0,9,0,2,0,6,6,4,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-27,4332,247,63,189,50,97,73,33,26,40,28,23,0,11,62,1,1,7,12,7,4,0,1,0,2,13,1,5,3,4,5,2,2,0,3,1,0,0,0,2,1,0,0,2,3,6,2,9,0,8,4,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-28,3117,214,137,463,45,88,30,34,35,15,78,20,0,17,27,11,14,7,2,6,0,0,0,0,1,8,0,18,6,5,6,15,1,0,3,1,3,0,0,4,0,4,1,4,1,8,0,5,0,9,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-29,1577,360,155,232,73,116,27,48,36,77,48,1,0,59,38,10,22,6,4,12,0,4,24,0,0,9,8,24,2,0,11,17,0,0,17,0,2,0,0,2,0,6,1,6,8,8,0,3,0,9,2,1,0,0,0,0,0,0,3,1,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2013-08-30,1476,473,95,352,54,79,35,24,112,50,49,0,0,28,13,16,48,5,3,2,4,0,4,0,0,8,5,9,4,0,68,4,0,0,4,0,0,0,3,2,0,1,0,6,0,3,19,0,0,3,1,4,1,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-31,1749,193,43,257,42,63,12,11,74,10,21,0,0,13,6,27,31,17,0,2,15,0,1,0,0,12,2,0,3,2,73,1,0,0,5,0,2,0,5,4,0,0,0,0,0,3,23,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-01,2435,144,42,258,16,50,14,20,17,7,22,23,0,20,6,0,5,25,0,3,4,0,1,0,24,2,1,3,3,0,33,2,2,0,1,0,0,0,12,2,1,0,0,0,0,5,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-02,2740,305,39,327,9,53,9,20,10,3,22,0,0,11,2,14,6,32,0,8,0,0,0,0,0,11,3,12,5,1,76,0,0,0,2,0,0,0,28,1,1,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-03,3408,609,121,257,24,58,59,14,37,16,41,32,0,15,16,11,2,23,6,4,2,0,2,0,0,0,2,15,4,2,39,0,18,0,3,0,0,0,28,2,0,8,5,20,0,1,15,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-04,3001,360,150,163,20,104,62,48,43,20,38,1,0,24,3,23,11,1,8,10,7,4,6,0,0,3,7,10,3,0,8,9,0,0,14,3,0,0,0,3,0,19,49,0,2,0,0,1,0,2,0,1,0,1,0,0,0,0,1,0,0,1,0,9,0,0,2,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-05,2120,555,111,161,29,101,68,42,29,24,49,0,4,34,28,12,11,0,4,14,1,7,3,0,4,1,2,12,8,5,0,7,2,1,5,0,0,0,11,1,0,10,11,2,0,0,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
