Day,[1] Number of Jobs Submitted,[2] Number of Jobs Submitted,[8] Number of Jobs Submitted,[4] Number of Jobs Submitted,[16] Number of Jobs Submitted,[3] Number of Jobs Submitted,[6] Number of Jobs Submitted,[32] Number of Jobs Submitted,[10] Number of Jobs Submitted,[64] Number of Jobs Submitted,[9] Number of Jobs Submitted,[5] Number of Jobs Submitted,[20] Number of Jobs Submitted,[36] Number of Jobs Submitted,[12] Number of Jobs Submitted,[14] Number of Jobs Submitted,[256] Number of Jobs Submitted,[128] Number of Jobs Submitted,[11] Number of Jobs Submitted,[7] Number of Jobs Submitted,[40] Number of Jobs Submitted,[217] Number of Jobs Submitted,[15] Number of Jobs Submitted,[24] Number of Jobs Submitted,[13] Number of Jobs Submitted,[30] Number of Jobs Submitted,[80] Number of Jobs Submitted,[48] Number of Jobs Submitted,[60] Number of Jobs Submitted,[163] Number of Jobs Submitted,[18] Number of Jobs Submitted,[17] Number of Jobs Submitted,[25] Number of Jobs Submitted,[91] Number of Jobs Submitted,[100] Number of Jobs Submitted,[96] Number of Jobs Submitted,[384] Number of Jobs Submitted,[63] Number of Jobs Submitted,[34] Number of Jobs Submitted,[50] Number of Jobs Submitted,[42] Number of Jobs Submitted,[35] Number of Jobs Submitted,[1024] Number of Jobs Submitted,[125] Number of Jobs Submitted,[512] Number of Jobs Submitted,[144] Number of Jobs Submitted,[160] Number of Jobs Submitted,[255] Number of Jobs Submitted,[45] Number of Jobs Submitted,[72] Number of Jobs Submitted,[23] Number of Jobs Submitted,[56] Number of Jobs Submitted,[21] Number of Jobs Submitted,[200] Number of Jobs Submitted,[57] Number of Jobs Submitted,[181] Number of Jobs Submitted,[28] Number of Jobs Submitted,[26] Number of Jobs Submitted,[33] Number of Jobs Submitted,[19] Number of Jobs Submitted,[250] Number of Jobs Submitted,[216] Number of Jobs Submitted,[108] Number of Jobs Submitted,[75] Number of Jobs Submitted,[55] Number of Jobs Submitted,[27] Number of Jobs Submitted,[120] Number of Jobs Submitted,[29] Number of Jobs Submitted,[65] Number of Jobs Submitted,[68] Number of Jobs Submitted,[127] Number of Jobs Submitted,[44] Number of Jobs Submitted,[62] Number of Jobs Submitted,[66] Number of Jobs Submitted,[47] Number of Jobs Submitted,[103] Number of Jobs Submitted,[224] Number of Jobs Submitted,[70] Number of Jobs Submitted,[79] Number of Jobs Submitted,[179] Number of Jobs Submitted,[225] Number of Jobs Submitted,[192] Number of Jobs Submitted,[67] Number of Jobs Submitted,[73] Number of Jobs Submitted,[84] Number of Jobs Submitted,[138] Number of Jobs Submitted,[22] Number of Jobs Submitted,[150] Number of Jobs Submitted,[38] Number of Jobs Submitted,[112] Number of Jobs Submitted,[113] Number of Jobs Submitted,[165] Number of Jobs Submitted,[43] Number of Jobs Submitted,[140] Number of Jobs Submitted,[180] Number of Jobs Submitted,[54] Number of Jobs Submitted,[90] Number of Jobs Submitted,[105] Number of Jobs Submitted,[53] Number of Jobs Submitted,[124] Number of Jobs Submitted,[188] Number of Jobs Submitted,[240] Number of Jobs Submitted,[126] Number of Jobs Submitted,[39] Number of Jobs Submitted,[158] Number of Jobs Submitted,[168] Number of Jobs Submitted,[81] Number of Jobs Submitted,[83] Number of Jobs Submitted,[98] Number of Jobs Submitted,[37] Number of Jobs Submitted,[116] Number of Jobs Submitted,[133] Number of Jobs Submitted,[46] Number of Jobs Submitted,[135] Number of Jobs Submitted,[252] Number of Jobs Submitted,[52] Number of Jobs Submitted,[118] Number of Jobs Submitted,[132] Number of Jobs Submitted,[166] Number of Jobs Submitted,[185] Number of Jobs Submitted,[768] Number of Jobs Submitted,[243] Number of Jobs Submitted,[172] Number of Jobs Submitted,[545] Number of Jobs Submitted,[129] Number of Jobs Submitted,[864] Number of Jobs Submitted,[31] Number of Jobs Submitted,[82] Number of Jobs Submitted,[136] Number of Jobs Submitted,[147] Number of Jobs Submitted,[151] Number of Jobs Submitted,[186] Number of Jobs Submitted,[211] Number of Jobs Submitted,[248] Number of Jobs Submitted,[320] Number of Jobs Submitted,[49] Number of Jobs Submitted,[59] Number of Jobs Submitted,[76] Number of Jobs Submitted,[119] Number of Jobs Submitted,[122] Number of Jobs Submitted,[130] Number of Jobs Submitted,[152] Number of Jobs Submitted,[161] Number of Jobs Submitted,[190] Number of Jobs Submitted,[198] Number of Jobs Submitted,[51] Number of Jobs Submitted,[85] Number of Jobs Submitted,[94] Number of Jobs Submitted,[223] Number of Jobs Submitted,[41] Number of Jobs Submitted,[77] Number of Jobs Submitted,[88] Number of Jobs Submitted,[93] Number of Jobs Submitted,[131] Number of Jobs Submitted,[175] Number of Jobs Submitted,[218] Number of Jobs Submitted,[231] Number of Jobs Submitted,[244] Number of Jobs Submitted,[253] Number of Jobs Submitted,[269] Number of Jobs Submitted,[549] Number of Jobs Submitted,[58] Number of Jobs Submitted,[61] Number of Jobs Submitted,[74] Number of Jobs Submitted,[95] Number of Jobs Submitted,[97] Number of Jobs Submitted,[109] Number of Jobs Submitted,[110] Number of Jobs Submitted,[123] Number of Jobs Submitted,[153] Number of Jobs Submitted,[162] Number of Jobs Submitted,[203] Number of Jobs Submitted,[238] Number of Jobs Submitted,[249] Number of Jobs Submitted,[540] Number of Jobs Submitted,[579] Number of Jobs Submitted,[78] Number of Jobs Submitted,[86] Number of Jobs Submitted,[87] Number of Jobs Submitted,[92] Number of Jobs Submitted,[99] Number of Jobs Submitted,[106] Number of Jobs Submitted,[141] Number of Jobs Submitted,[156] Number of Jobs Submitted,[213] Number of Jobs Submitted,[226] Number of Jobs Submitted,[236] Number of Jobs Submitted,[950] Number of Jobs Submitted,[1000] Number of Jobs Submitted,[71] Number of Jobs Submitted,[104] Number of Jobs Submitted,[114] Number of Jobs Submitted,[115] Number of Jobs Submitted,[137] Number of Jobs Submitted,[145] Number of Jobs Submitted,[146] Number of Jobs Submitted,[148] Number of Jobs Submitted,[164] Number of Jobs Submitted,[170] Number of Jobs Submitted,[173] Number of Jobs Submitted,[178] Number of Jobs Submitted,[182] Number of Jobs Submitted,[195] Number of Jobs Submitted,[196] Number of Jobs Submitted,[199] Number of Jobs Submitted,[201] Number of Jobs Submitted,[205] Number of Jobs Submitted,[206] Number of Jobs Submitted,[208] Number of Jobs Submitted,[209] Number of Jobs Submitted,[214] Number of Jobs Submitted,[219] Number of Jobs Submitted,[220] Number of Jobs Submitted,[232] Number of Jobs Submitted,[233] Number of Jobs Submitted,[235] Number of Jobs Submitted,[239] Number of Jobs Submitted,[251] Number of Jobs Submitted,[264] Number of Jobs Submitted,[360] Number of Jobs Submitted,[433] Number of Jobs Submitted,[546] Number of Jobs Submitted,[640] Number of Jobs Submitted,[649] Number of Jobs Submitted,[865] Number of Jobs Submitted,[998] Number of Jobs Submitted,[4320] Number of Jobs Submitted,[101] Number of Jobs Submitted,[102] Number of Jobs Submitted,[134] Number of Jobs Submitted,[262] Number of Jobs Submitted,[524] Number of Jobs Submitted,[1020] Number of Jobs Submitted
2015-08-11,1252,501,200,247,169,89,22,20,16,6,11,5,0,0,0,11,5,0,0,6,1,2,0,0,7,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-12,1097,348,131,150,168,80,42,16,12,3,24,11,2,0,1,35,1,4,1,1,3,5,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,25,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-13,876,362,132,242,159,49,29,7,9,4,50,13,1,0,5,26,1,6,0,7,0,3,1,1,4,0,3,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-14,1190,445,123,87,97,24,26,13,4,8,66,21,0,0,4,14,0,3,0,0,3,1,1,7,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-15,618,349,233,65,65,16,9,4,20,4,52,1,0,0,2,61,7,2,0,0,0,2,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-16,196,21,53,37,8,12,2,4,0,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-17,1316,411,172,86,166,150,82,28,31,5,3,7,2,1,1,31,55,7,3,1,0,4,2,2,4,3,2,0,1,0,1,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,52,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-18,343,199,68,39,52,12,7,9,12,8,19,1,0,0,85,70,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-19,1248,551,372,105,196,124,65,51,20,10,73,4,11,0,22,20,9,14,0,0,1,1,3,15,9,0,4,1,4,1,2,1,2,0,0,7,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-20,1200,433,234,166,135,80,45,67,28,8,51,9,10,0,7,5,9,3,6,10,3,5,9,0,12,2,0,5,0,1,2,0,1,0,1,0,0,4,0,1,0,1,0,0,0,2,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,3,5,2,1,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-21,1030,325,236,213,155,75,34,21,26,20,27,13,9,0,12,6,3,6,0,1,0,2,8,1,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-08-22,722,252,121,140,141,11,24,18,10,1,45,13,7,0,1,6,1,1,0,0,0,0,3,0,2,0,0,1,10,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-23,797,185,121,119,76,46,14,6,4,37,18,11,1,0,4,2,23,0,0,0,0,1,0,2,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-24,1153,427,308,205,122,248,54,30,28,62,36,18,6,0,9,5,8,12,0,2,2,4,5,0,0,2,0,1,1,1,2,0,13,0,1,7,0,0,0,1,0,1,0,0,1,3,0,0,0,0,0,0,0,0,4,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015-08-25,1464,451,266,207,162,97,48,10,31,7,19,32,4,0,4,26,14,16,4,2,0,1,3,4,0,2,0,1,3,2,2,0,1,0,0,0,0,0,0,0,0,4,0,1,1,4,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-26,1463,400,320,167,172,86,75,14,46,8,16,26,1,0,0,15,7,4,0,0,2,1,0,1,0,0,0,0,4,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-27,1237,430,353,139,84,50,39,24,25,15,4,24,7,3,0,20,6,3,0,5,5,2,0,4,0,0,4,0,0,5,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,6,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-28,990,471,387,200,97,23,102,19,13,13,19,7,13,1,9,16,3,7,2,0,1,1,5,1,1,2,5,0,3,3,0,9,1,0,8,0,0,0,0,1,0,0,2,0,3,4,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-29,748,328,312,99,149,25,32,2,21,7,13,22,2,0,0,8,12,0,0,7,4,0,1,0,2,1,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-30,865,583,533,171,137,56,23,19,35,6,676,19,10,0,4,9,1,3,2,1,1,1,1,0,3,0,7,2,0,3,5,23,0,0,1,0,0,0,0,1,0,1,0,0,8,0,0,0,2,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,4,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-31,1406,1149,1005,207,213,102,111,45,119,20,21,27,16,3,16,29,7,19,445,1,8,6,10,1,1,4,12,6,17,12,1,1,0,1,5,0,0,0,0,0,0,1,6,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,2,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-01,1153,538,398,281,180,77,83,63,25,24,76,13,7,4,15,16,9,19,199,5,7,0,1,5,1,4,6,3,2,4,1,0,4,1,1,0,0,1,1,1,0,3,0,2,1,0,0,0,0,2,0,0,0,0,1,1,0,0,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
