title
"Number of Jobs Submitted: by Node Count"
parameters
"Resource =  TACC-STAMPEDE"
start,end
2016-02-01,2016-07-31
---------
Day,"[1] Number of Jobs Submitted","[2] Number of Jobs Submitted","[6] Number of Jobs Submitted","[4] Number of Jobs Submitted","[8] Number of Jobs Submitted","[16] Number of Jobs Submitted","[5] Number of Jobs Submitted","[3] Number of Jobs Submitted","[9] Number of Jobs Submitted","[10] Number of Jobs Submitted","[64] Number of Jobs Submitted","[32] Number of Jobs Submitted","[12] Number of Jobs Submitted","[54] Number of Jobs Submitted","[36] Number of Jobs Submitted","[256] Number of Jobs Submitted","[128] Number of Jobs Submitted","[7] Number of Jobs Submitted","[24] Number of Jobs Submitted","[14] Number of Jobs Submitted","[110] Number of Jobs Submitted","[15] Number of Jobs Submitted","[20] Number of Jobs Submitted","[13] Number of Jobs Submitted","[22] Number of Jobs Submitted","[48] Number of Jobs Submitted","[25] Number of Jobs Submitted","[30] Number of Jobs Submitted","[181] Number of Jobs Submitted","[18] Number of Jobs Submitted","[11] Number of Jobs Submitted","[17] Number of Jobs Submitted","[80] Number of Jobs Submitted","[163] Number of Jobs Submitted","[40] Number of Jobs Submitted","[1024] Number of Jobs Submitted","[21] Number of Jobs Submitted","[45] Number of Jobs Submitted","[91] Number of Jobs Submitted","[27] Number of Jobs Submitted","[512] Number of Jobs Submitted","[217] Number of Jobs Submitted","[41] Number of Jobs Submitted","[50] Number of Jobs Submitted","[60] Number of Jobs Submitted","[160] Number of Jobs Submitted","[42] Number of Jobs Submitted","[96] Number of Jobs Submitted","[72] Number of Jobs Submitted","[79] Number of Jobs Submitted","[140] Number of Jobs Submitted","[250] Number of Jobs Submitted","[63] Number of Jobs Submitted","[65] Number of Jobs Submitted","[144] Number of Jobs Submitted","[33] Number of Jobs Submitted","[192] Number of Jobs Submitted","[90] Number of Jobs Submitted","[55] Number of Jobs Submitted","[19] Number of Jobs Submitted","[75] Number of Jobs Submitted","[57] Number of Jobs Submitted","[150] Number of Jobs Submitted","[100] Number of Jobs Submitted","[188] Number of Jobs Submitted","[43] Number of Jobs Submitted","[108] Number of Jobs Submitted","[129] Number of Jobs Submitted","[56] Number of Jobs Submitted","[28] Number of Jobs Submitted","[216] Number of Jobs Submitted","[34] Number of Jobs Submitted","[46] Number of Jobs Submitted","[81] Number of Jobs Submitted","[200] Number of Jobs Submitted","[88] Number of Jobs Submitted","[35] Number of Jobs Submitted","[39] Number of Jobs Submitted","[157] Number of Jobs Submitted","[257] Number of Jobs Submitted","[84] Number of Jobs Submitted","[68] Number of Jobs Submitted","[120] Number of Jobs Submitted","[51] Number of Jobs Submitted","[23] Number of Jobs Submitted","[138] Number of Jobs Submitted","[62] Number of Jobs Submitted","[130] Number of Jobs Submitted","[26] Number of Jobs Submitted","[44] Number of Jobs Submitted","[70] Number of Jobs Submitted","[37] Number of Jobs Submitted","[82] Number of Jobs Submitted","[125] Number of Jobs Submitted","[240] Number of Jobs Submitted","[648] Number of Jobs Submitted","[109] Number of Jobs Submitted","[224] Number of Jobs Submitted","[161] Number of Jobs Submitted","[179] Number of Jobs Submitted","[513] Number of Jobs Submitted","[172] Number of Jobs Submitted","[176] Number of Jobs Submitted","[127] Number of Jobs Submitted","[211] Number of Jobs Submitted","[255] Number of Jobs Submitted","[49] Number of Jobs Submitted","[52] Number of Jobs Submitted","[220] Number of Jobs Submitted","[31] Number of Jobs Submitted","[38] Number of Jobs Submitted","[112] Number of Jobs Submitted","[132] Number of Jobs Submitted","[208] Number of Jobs Submitted","[47] Number of Jobs Submitted","[53] Number of Jobs Submitted","[86] Number of Jobs Submitted","[205] Number of Jobs Submitted","[252] Number of Jobs Submitted","[641] Number of Jobs Submitted","[58] Number of Jobs Submitted","[66] Number of Jobs Submitted","[136] Number of Jobs Submitted","[166] Number of Jobs Submitted","[180] Number of Jobs Submitted","[69] Number of Jobs Submitted","[133] Number of Jobs Submitted","[248] Number of Jobs Submitted","[254] Number of Jobs Submitted","[1009] Number of Jobs Submitted","[29] Number of Jobs Submitted","[67] Number of Jobs Submitted","[113] Number of Jobs Submitted","[118] Number of Jobs Submitted","[247] Number of Jobs Submitted","[83] Number of Jobs Submitted","[116] Number of Jobs Submitted","[126] Number of Jobs Submitted","[236] Number of Jobs Submitted","[59] Number of Jobs Submitted","[71] Number of Jobs Submitted","[73] Number of Jobs Submitted","[78] Number of Jobs Submitted","[95] Number of Jobs Submitted","[106] Number of Jobs Submitted","[119] Number of Jobs Submitted","[225] Number of Jobs Submitted","[230] Number of Jobs Submitted","[939] Number of Jobs Submitted","[1000] Number of Jobs Submitted","[61] Number of Jobs Submitted","[77] Number of Jobs Submitted","[94] Number of Jobs Submitted","[98] Number of Jobs Submitted","[143] Number of Jobs Submitted","[186] Number of Jobs Submitted","[190] Number of Jobs Submitted","[193] Number of Jobs Submitted","[196] Number of Jobs Submitted","[210] Number of Jobs Submitted","[508] Number of Jobs Submitted","[99] Number of Jobs Submitted","[104] Number of Jobs Submitted","[124] Number of Jobs Submitted","[156] Number of Jobs Submitted","[170] Number of Jobs Submitted","[195] Number of Jobs Submitted","[212] Number of Jobs Submitted","[253] Number of Jobs Submitted","[85] Number of Jobs Submitted","[93] Number of Jobs Submitted","[102] Number of Jobs Submitted","[105] Number of Jobs Submitted","[123] Number of Jobs Submitted","[134] Number of Jobs Submitted","[135] Number of Jobs Submitted","[162] Number of Jobs Submitted","[167] Number of Jobs Submitted","[238] Number of Jobs Submitted","[241] Number of Jobs Submitted","[249] Number of Jobs Submitted","[251] Number of Jobs Submitted","[320] Number of Jobs Submitted","[576] Number of Jobs Submitted","[1501] Number of Jobs Submitted","[2048] Number of Jobs Submitted","[74] Number of Jobs Submitted","[87] Number of Jobs Submitted","[89] Number of Jobs Submitted","[92] Number of Jobs Submitted","[103] Number of Jobs Submitted","[114] Number of Jobs Submitted","[142] Number of Jobs Submitted","[149] Number of Jobs Submitted","[152] Number of Jobs Submitted","[168] Number of Jobs Submitted","[183] Number of Jobs Submitted","[189] Number of Jobs Submitted","[204] Number of Jobs Submitted","[213] Number of Jobs Submitted","[215] Number of Jobs Submitted","[222] Number of Jobs Submitted","[227] Number of Jobs Submitted","[233] Number of Jobs Submitted","[235] Number of Jobs Submitted","[245] Number of Jobs Submitted","[288] Number of Jobs Submitted","[384] Number of Jobs Submitted","[390] Number of Jobs Submitted","[400] Number of Jobs Submitted","[432] Number of Jobs Submitted","[640] Number of Jobs Submitted","[896] Number of Jobs Submitted","[1728] Number of Jobs Submitted","[2000] Number of Jobs Submitted","[76] Number of Jobs Submitted","[107] Number of Jobs Submitted","[111] Number of Jobs Submitted","[115] Number of Jobs Submitted","[145] Number of Jobs Submitted","[148] Number of Jobs Submitted","[155] Number of Jobs Submitted","[165] Number of Jobs Submitted","[175] Number of Jobs Submitted","[185] Number of Jobs Submitted","[207] Number of Jobs Submitted","[221] Number of Jobs Submitted","[600] Number of Jobs Submitted","[769] Number of Jobs Submitted","[960] Number of Jobs Submitted","[1018] Number of Jobs Submitted"
2016-02-11,1333,210,21,243,38,156,4,10,0,34,1,0,6,0,27,0,2,6,1,10,0,0,3,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-12,1655,246,12,206,60,115,67,18,6,27,12,6,1,0,18,0,8,4,0,3,0,1,10,0,0,1,1,0,0,1,0,4,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,8,0,4,1,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-13,1058,173,19,115,79,102,47,16,11,19,4,23,2,0,0,6,0,24,4,10,0,1,2,0,0,0,0,0,0,0,8,10,2,2,2,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-14,1556,824,21,207,610,115,25,59,70,16,11,25,2,0,0,11,6,15,4,9,0,1,1,0,0,2,1,0,0,6,3,11,2,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-15,2151,575,54,229,389,138,98,43,87,47,14,21,8,0,0,7,26,19,2,12,0,2,13,0,0,1,4,4,0,1,0,6,4,6,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,3,2,0,1,0,4,1,1,0,0,0,3,0,0,3,0,0,0,2,0,0,1,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-16,1642,350,45,209,169,145,68,33,78,30,17,8,5,0,1,10,9,4,2,16,0,7,6,2,0,2,0,3,1,1,0,2,5,3,4,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-17,1506,294,14,178,118,184,69,27,44,28,18,13,9,0,0,16,11,3,0,25,0,7,0,4,0,1,3,2,0,0,0,1,5,2,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-18,1236,188,44,154,96,133,26,35,17,20,53,12,13,0,9,11,4,15,0,15,0,10,0,3,0,0,3,1,1,1,0,1,1,1,1,0,4,0,0,0,0,0,5,0,1,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-19,1383,246,574,146,87,117,25,11,19,17,55,21,1,1,10,4,3,5,3,16,0,2,8,9,4,1,2,2,0,1,1,1,2,1,1,0,1,1,0,1,0,0,4,1,1,0,4,0,0,0,1,5,1,1,0,2,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,3,1,1,0,0,0,0,1,1,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-20,2525,138,13,128,128,68,34,11,43,11,2,6,1,0,0,4,8,7,1,13,0,1,5,1,0,1,0,0,0,0,0,3,3,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-21,2910,158,23,116,154,118,12,15,58,15,8,18,2,0,0,4,9,3,3,26,0,1,2,2,0,2,0,0,1,1,0,2,4,1,0,0,0,0,1,1,0,0,0,0,0,2,0,3,0,0,3,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-22,1956,304,222,174,84,148,78,59,16,9,12,25,17,0,1,6,6,12,0,8,0,0,14,3,0,12,3,1,1,0,0,2,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-23,1336,167,127,106,41,143,57,29,7,9,2,3,10,0,1,7,2,0,0,11,0,0,5,2,0,49,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-24,2147,148,109,537,93,117,51,17,6,9,13,3,1,0,1,14,4,2,4,12,0,0,6,0,0,8,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-25,2175,267,70,375,44,94,8,22,7,16,9,3,0,0,2,6,2,4,8,11,0,4,2,4,0,0,1,0,0,1,0,0,1,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-26,2220,230,310,180,70,73,12,64,70,53,12,3,2,0,2,8,6,2,0,8,0,1,2,1,0,0,1,0,1,0,3,0,1,1,0,0,1,1,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-27,2946,283,18,93,156,89,14,39,15,3,5,9,3,0,0,11,7,7,2,6,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,4005,223,30,227,166,119,14,58,11,11,20,66,7,0,0,29,17,8,1,29,0,20,4,8,0,2,1,0,0,3,6,1,10,9,0,4,1,0,3,0,0,0,0,1,0,3,0,2,2,0,0,1,0,0,2,0,2,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-29,3047,283,38,430,156,158,32,43,17,13,39,38,11,0,3,15,15,7,2,15,0,7,2,1,1,0,2,1,0,1,2,1,0,1,0,1,3,0,0,0,0,0,0,1,4,5,0,0,0,0,0,0,0,3,7,3,0,0,1,0,0,2,2,0,1,0,0,4,0,0,0,3,0,0,2,0,1,0,0,0,0,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-01,2679,364,93,530,117,152,20,48,18,41,22,24,5,0,1,18,13,25,2,12,0,6,0,4,0,0,2,0,18,3,1,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,5,7,0,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-02,1254,332,29,406,122,90,370,67,4,83,16,25,11,0,0,10,9,25,3,8,1,12,0,2,0,1,1,0,3,0,0,0,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-03,1199,320,53,227,107,156,656,30,5,29,13,9,12,0,0,7,5,15,1,8,0,1,34,1,0,1,0,5,2,0,0,0,2,2,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
