Day,[1] Number of Jobs Submitted,[2] Number of Jobs Submitted,[16] Number of Jobs Submitted,[4] Number of Jobs Submitted,[5] Number of Jobs Submitted,[8] Number of Jobs Submitted,[64] Number of Jobs Submitted,[3] Number of Jobs Submitted,[9] Number of Jobs Submitted,[6] Number of Jobs Submitted,[32] Number of Jobs Submitted,[7] Number of Jobs Submitted,[24] Number of Jobs Submitted,[10] Number of Jobs Submitted,[48] Number of Jobs Submitted,[18] Number of Jobs Submitted,[37] Number of Jobs Submitted,[12] Number of Jobs Submitted,[17] Number of Jobs Submitted,[256] Number of Jobs Submitted,[128] Number of Jobs Submitted,[30] Number of Jobs Submitted,[13] Number of Jobs Submitted,[15] Number of Jobs Submitted,[25] Number of Jobs Submitted,[74] Number of Jobs Submitted,[80] Number of Jobs Submitted,[20] Number of Jobs Submitted,[82] Number of Jobs Submitted,[14] Number of Jobs Submitted,[40] Number of Jobs Submitted,[11] Number of Jobs Submitted,[36] Number of Jobs Submitted,[27] Number of Jobs Submitted,[100] Number of Jobs Submitted,[181] Number of Jobs Submitted,[50] Number of Jobs Submitted,[244] Number of Jobs Submitted,[157] Number of Jobs Submitted,[1024] Number of Jobs Submitted,[60] Number of Jobs Submitted,[512] Number of Jobs Submitted,[216] Number of Jobs Submitted,[19] Number of Jobs Submitted,[240] Number of Jobs Submitted,[21] Number of Jobs Submitted,[192] Number of Jobs Submitted,[45] Number of Jobs Submitted,[250] Number of Jobs Submitted,[62] Number of Jobs Submitted,[125] Number of Jobs Submitted,[28] Number of Jobs Submitted,[63] Number of Jobs Submitted,[31] Number of Jobs Submitted,[144] Number of Jobs Submitted,[33] Number of Jobs Submitted,[26] Number of Jobs Submitted,[34] Number of Jobs Submitted,[38] Number of Jobs Submitted,[72] Number of Jobs Submitted,[57] Number of Jobs Submitted,[22] Number of Jobs Submitted,[81] Number of Jobs Submitted,[96] Number of Jobs Submitted,[23] Number of Jobs Submitted,[135] Number of Jobs Submitted,[109] Number of Jobs Submitted,[122] Number of Jobs Submitted,[120] Number of Jobs Submitted,[77] Number of Jobs Submitted,[127] Number of Jobs Submitted,[252] Number of Jobs Submitted,[108] Number of Jobs Submitted,[148] Number of Jobs Submitted,[160] Number of Jobs Submitted,[75] Number of Jobs Submitted,[68] Number of Jobs Submitted,[92] Number of Jobs Submitted,[200] Number of Jobs Submitted,[180] Number of Jobs Submitted,[183] Number of Jobs Submitted,[43] Number of Jobs Submitted,[29] Number of Jobs Submitted,[35] Number of Jobs Submitted,[46] Number of Jobs Submitted,[61] Number of Jobs Submitted,[90] Number of Jobs Submitted,[65] Number of Jobs Submitted,[56] Number of Jobs Submitted,[84] Number of Jobs Submitted,[54] Number of Jobs Submitted,[150] Number of Jobs Submitted,[42] Number of Jobs Submitted,[110] Number of Jobs Submitted,[44] Number of Jobs Submitted,[241] Number of Jobs Submitted,[119] Number of Jobs Submitted,[121] Number of Jobs Submitted,[140] Number of Jobs Submitted,[196] Number of Jobs Submitted,[220] Number of Jobs Submitted,[70] Number of Jobs Submitted,[85] Number of Jobs Submitted,[98] Number of Jobs Submitted,[500] Number of Jobs Submitted,[41] Number of Jobs Submitted,[52] Number of Jobs Submitted,[768] Number of Jobs Submitted,[224] Number of Jobs Submitted,[225] Number of Jobs Submitted,[111] Number of Jobs Submitted,[162] Number of Jobs Submitted,[219] Number of Jobs Submitted,[2048] Number of Jobs Submitted,[49] Number of Jobs Submitted,[102] Number of Jobs Submitted,[129] Number of Jobs Submitted,[168] Number of Jobs Submitted,[182] Number of Jobs Submitted,[55] Number of Jobs Submitted,[66] Number of Jobs Submitted,[185] Number of Jobs Submitted,[576] Number of Jobs Submitted,[864] Number of Jobs Submitted,[47] Number of Jobs Submitted,[138] Number of Jobs Submitted,[625] Number of Jobs Submitted,[729] Number of Jobs Submitted,[132] Number of Jobs Submitted,[217] Number of Jobs Submitted,[361] Number of Jobs Submitted,[95] Number of Jobs Submitted,[130] Number of Jobs Submitted,[169] Number of Jobs Submitted,[480] Number of Jobs Submitted,[485] Number of Jobs Submitted,[1000] Number of Jobs Submitted,[165] Number of Jobs Submitted,[172] Number of Jobs Submitted,[282] Number of Jobs Submitted,[430] Number of Jobs Submitted,[39] Number of Jobs Submitted,[78] Number of Jobs Submitted,[101] Number of Jobs Submitted,[124] Number of Jobs Submitted,[226] Number of Jobs Submitted,[450] Number of Jobs Submitted,[76] Number of Jobs Submitted,[107] Number of Jobs Submitted,[112] Number of Jobs Submitted,[190] Number of Jobs Submitted,[237] Number of Jobs Submitted,[242] Number of Jobs Submitted,[506] Number of Jobs Submitted,[640] Number of Jobs Submitted,[86] Number of Jobs Submitted,[104] Number of Jobs Submitted,[147] Number of Jobs Submitted,[161] Number of Jobs Submitted,[187] Number of Jobs Submitted,[210] Number of Jobs Submitted,[420] Number of Jobs Submitted,[641] Number of Jobs Submitted,[51] Number of Jobs Submitted,[73] Number of Jobs Submitted,[123] Number of Jobs Submitted,[126] Number of Jobs Submitted,[136] Number of Jobs Submitted,[146] Number of Jobs Submitted,[170] Number of Jobs Submitted,[218] Number of Jobs Submitted,[330] Number of Jobs Submitted,[638] Number of Jobs Submitted,[176] Number of Jobs Submitted,[248] Number of Jobs Submitted,[255] Number of Jobs Submitted,[280] Number of Jobs Submitted,[300] Number of Jobs Submitted,[350] Number of Jobs Submitted,[375] Number of Jobs Submitted,[384] Number of Jobs Submitted,[470] Number of Jobs Submitted,[83] Number of Jobs Submitted,[105] Number of Jobs Submitted,[113] Number of Jobs Submitted,[115] Number of Jobs Submitted,[133] Number of Jobs Submitted,[154] Number of Jobs Submitted,[155] Number of Jobs Submitted,[156] Number of Jobs Submitted,[164] Number of Jobs Submitted,[166] Number of Jobs Submitted,[201] Number of Jobs Submitted,[208] Number of Jobs Submitted,[211] Number of Jobs Submitted,[245] Number of Jobs Submitted,[288] Number of Jobs Submitted,[310] Number of Jobs Submitted,[340] Number of Jobs Submitted,[400] Number of Jobs Submitted,[407] Number of Jobs Submitted,[410] Number of Jobs Submitted,[422] Number of Jobs Submitted,[435] Number of Jobs Submitted,[484] Number of Jobs Submitted,[490] Number of Jobs Submitted,[827] Number of Jobs Submitted,[53] Number of Jobs Submitted,[59] Number of Jobs Submitted,[67] Number of Jobs Submitted,[88] Number of Jobs Submitted,[114] Number of Jobs Submitted,[143] Number of Jobs Submitted,[151] Number of Jobs Submitted,[167] Number of Jobs Submitted,[188] Number of Jobs Submitted,[194] Number of Jobs Submitted,[222] Number of Jobs Submitted,[232] Number of Jobs Submitted,[243] Number of Jobs Submitted,[249] Number of Jobs Submitted,[251] Number of Jobs Submitted,[259] Number of Jobs Submitted,[290] Number of Jobs Submitted,[320] Number of Jobs Submitted,[321] Number of Jobs Submitted,[345] Number of Jobs Submitted,[360] Number of Jobs Submitted,[370] Number of Jobs Submitted,[386] Number of Jobs Submitted,[391] Number of Jobs Submitted,[437] Number of Jobs Submitted,[440] Number of Jobs Submitted,[460] Number of Jobs Submitted,[481] Number of Jobs Submitted,[513] Number of Jobs Submitted,[519] Number of Jobs Submitted,[900] Number of Jobs Submitted,[99] Number of Jobs Submitted,[212] Number of Jobs Submitted,[1001] Number of Jobs Submitted
2014-02-11,1926,508,290,241,45,140,21,65,17,284,268,6,1,25,2,1,0,10,0,4,7,1,2,0,4,0,0,10,0,5,6,16,1,0,0,6,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-12,2901,526,311,376,90,148,23,31,48,39,48,53,1,20,3,4,0,7,0,6,14,0,1,10,6,0,1,14,0,14,1,13,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-13,3737,444,208,221,49,112,598,37,17,68,62,304,4,70,0,2,0,14,8,9,4,3,4,2,0,0,0,18,0,0,0,4,0,0,68,4,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-14,1563,292,155,155,111,123,358,40,87,78,38,123,4,39,1,3,0,12,0,15,11,0,1,0,3,0,0,9,0,5,0,0,1,0,3,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-15,14773,937,206,314,287,71,104,91,10,41,27,46,2,33,0,8,0,34,22,6,3,0,6,4,6,0,0,5,0,4,0,8,0,0,0,3,4,0,0,0,48,0,0,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-16,5751,767,171,223,20,132,105,19,18,20,17,0,2,75,3,1,0,34,73,10,8,1,8,5,8,0,0,3,0,0,0,0,1,0,13,3,3,0,0,1,0,2,0,0,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-17,1456,838,119,274,57,116,73,62,2,27,17,1,8,2,0,5,0,28,0,19,11,1,1,2,3,0,0,15,0,0,2,0,1,0,0,7,0,0,0,0,1,2,0,6,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-18,1684,692,411,315,69,158,203,66,4,156,37,45,2,6,0,0,0,41,0,25,13,0,1,2,9,0,0,3,0,0,0,3,2,55,0,4,0,0,0,0,19,3,0,3,0,0,1,0,3,0,0,0,0,0,6,4,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-19,1922,861,230,326,137,152,74,89,12,265,43,3,1,10,0,6,0,19,0,20,12,2,4,3,7,0,0,12,0,1,4,6,0,195,0,3,0,0,0,0,1,2,0,0,0,1,2,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-20,1608,463,219,285,96,242,34,84,17,296,51,4,0,41,1,4,0,15,0,10,17,9,1,3,7,0,0,2,0,2,1,3,1,0,16,13,1,0,0,3,0,5,0,3,0,3,4,6,3,0,0,0,0,0,4,0,0,0,1,0,5,0,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-21,1770,836,696,308,146,308,34,90,13,170,26,71,2,68,2,7,0,5,2,16,5,3,2,0,0,0,0,3,0,0,9,5,0,0,18,8,0,0,0,3,0,2,0,1,0,2,2,5,1,0,0,0,0,0,4,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-22,2138,695,477,182,58,256,15,46,86,108,54,513,1,26,0,6,0,8,0,21,24,0,1,0,0,0,0,2,0,1,36,39,0,0,0,3,1,0,0,1,0,1,0,0,0,2,2,0,0,6,0,0,0,0,10,0,0,0,1,0,1,1,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-23,2203,507,1139,524,64,198,19,65,47,36,53,9,1,13,3,0,0,5,6,14,4,9,2,0,0,0,0,1,0,1,1,9,0,308,0,10,0,0,0,0,1,0,0,1,0,4,0,0,3,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-24,1733,484,645,806,315,283,24,84,81,108,36,50,0,97,3,0,0,48,0,26,7,3,1,29,1,0,0,4,0,0,3,8,0,0,0,16,0,0,0,0,0,4,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,4,0,0,0,7,0,0,0,10,0,0,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-25,514,144,147,120,18,31,1,7,57,5,9,4,0,3,0,0,0,11,0,1,3,0,0,0,1,0,0,1,0,0,0,5,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-26,1368,652,710,399,77,143,125,105,71,19,56,21,0,20,5,0,0,31,0,6,7,12,0,16,8,0,0,11,0,0,2,19,7,0,0,11,5,0,0,0,0,1,0,2,0,0,2,3,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,6,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-27,1834,702,1131,536,276,161,282,82,157,38,53,11,2,21,8,1,0,60,0,19,12,4,0,10,13,2,0,13,0,4,5,6,1,3,3,4,14,0,0,2,3,0,0,0,6,1,2,24,3,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,15,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-02-28,1724,454,511,522,634,223,102,67,127,85,67,10,4,20,7,7,0,4,4,25,37,26,1,23,12,0,0,3,0,12,17,5,2,0,4,2,2,0,0,0,1,1,0,3,0,1,0,23,0,0,0,0,0,21,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,24,0,0,0,0,4,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-01,1494,185,1229,169,801,76,145,115,39,47,101,10,4,29,60,6,0,24,6,21,9,4,10,0,17,0,0,25,0,8,0,2,1,0,3,14,0,0,0,0,5,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-02,1569,269,1227,235,345,133,465,47,164,94,412,12,3,14,436,6,0,7,4,40,9,2,11,6,11,0,0,13,0,12,0,2,0,0,24,24,0,5,0,0,1,1,0,1,0,3,0,6,5,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,5,0,0,4,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-03,1581,357,750,265,756,179,88,70,4,53,146,16,4,18,22,0,0,21,1,13,13,33,8,10,11,0,0,0,0,6,1,3,0,0,1,20,1,1,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,8,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
