Day,[1] Number of Jobs Submitted,[2] Number of Jobs Submitted,[4] Number of Jobs Submitted,[8] Number of Jobs Submitted,[16] Number of Jobs Submitted,[3] Number of Jobs Submitted,[64] Number of Jobs Submitted,[6] Number of Jobs Submitted,[9] Number of Jobs Submitted,[5] Number of Jobs Submitted,[10] Number of Jobs Submitted,[32] Number of Jobs Submitted,[20] Number of Jobs Submitted,[12] Number of Jobs Submitted,[31] Number of Jobs Submitted,[256] Number of Jobs Submitted,[7] Number of Jobs Submitted,[128] Number of Jobs Submitted,[36] Number of Jobs Submitted,[40] Number of Jobs Submitted,[15] Number of Jobs Submitted,[30] Number of Jobs Submitted,[181] Number of Jobs Submitted,[13] Number of Jobs Submitted,[14] Number of Jobs Submitted,[24] Number of Jobs Submitted,[48] Number of Jobs Submitted,[66] Number of Jobs Submitted,[25] Number of Jobs Submitted,[11] Number of Jobs Submitted,[100] Number of Jobs Submitted,[50] Number of Jobs Submitted,[60] Number of Jobs Submitted,[136] Number of Jobs Submitted,[18] Number of Jobs Submitted,[45] Number of Jobs Submitted,[192] Number of Jobs Submitted,[96] Number of Jobs Submitted,[200] Number of Jobs Submitted,[17] Number of Jobs Submitted,[63] Number of Jobs Submitted,[150] Number of Jobs Submitted,[80] Number of Jobs Submitted,[144] Number of Jobs Submitted,[250] Number of Jobs Submitted,[1024] Number of Jobs Submitted,[160] Number of Jobs Submitted,[22] Number of Jobs Submitted,[39] Number of Jobs Submitted,[512] Number of Jobs Submitted,[26] Number of Jobs Submitted,[120] Number of Jobs Submitted,[132] Number of Jobs Submitted,[27] Number of Jobs Submitted,[61] Number of Jobs Submitted,[125] Number of Jobs Submitted,[21] Number of Jobs Submitted,[240] Number of Jobs Submitted,[54] Number of Jobs Submitted,[90] Number of Jobs Submitted,[101] Number of Jobs Submitted,[51] Number of Jobs Submitted,[162] Number of Jobs Submitted,[224] Number of Jobs Submitted,[28] Number of Jobs Submitted,[72] Number of Jobs Submitted,[135] Number of Jobs Submitted,[52] Number of Jobs Submitted,[75] Number of Jobs Submitted,[106] Number of Jobs Submitted,[35] Number of Jobs Submitted,[183] Number of Jobs Submitted,[104] Number of Jobs Submitted,[216] Number of Jobs Submitted,[105] Number of Jobs Submitted,[44] Number of Jobs Submitted,[49] Number of Jobs Submitted,[204] Number of Jobs Submitted,[169] Number of Jobs Submitted,[19] Number of Jobs Submitted,[34] Number of Jobs Submitted,[375] Number of Jobs Submitted,[251] Number of Jobs Submitted,[41] Number of Jobs Submitted,[76] Number of Jobs Submitted,[153] Number of Jobs Submitted,[77] Number of Jobs Submitted,[130] Number of Jobs Submitted,[180] Number of Jobs Submitted,[23] Number of Jobs Submitted,[70] Number of Jobs Submitted,[384] Number of Jobs Submitted,[156] Number of Jobs Submitted,[460] Number of Jobs Submitted,[42] Number of Jobs Submitted,[252] Number of Jobs Submitted,[81] Number of Jobs Submitted,[151] Number of Jobs Submitted,[170] Number of Jobs Submitted,[171] Number of Jobs Submitted,[2048] Number of Jobs Submitted,[38] Number of Jobs Submitted,[108] Number of Jobs Submitted,[112] Number of Jobs Submitted,[208] Number of Jobs Submitted,[29] Number of Jobs Submitted,[73] Number of Jobs Submitted,[225] Number of Jobs Submitted,[65] Number of Jobs Submitted,[123] Number of Jobs Submitted,[202] Number of Jobs Submitted,[139] Number of Jobs Submitted,[211] Number of Jobs Submitted,[400] Number of Jobs Submitted,[69] Number of Jobs Submitted,[312] Number of Jobs Submitted,[345] Number of Jobs Submitted,[88] Number of Jobs Submitted,[94] Number of Jobs Submitted,[113] Number of Jobs Submitted,[127] Number of Jobs Submitted,[210] Number of Jobs Submitted,[220] Number of Jobs Submitted,[47] Number of Jobs Submitted,[84] Number of Jobs Submitted,[196] Number of Jobs Submitted,[500] Number of Jobs Submitted,[4096] Number of Jobs Submitted,[33] Number of Jobs Submitted,[58] Number of Jobs Submitted,[102] Number of Jobs Submitted,[114] Number of Jobs Submitted,[121] Number of Jobs Submitted,[255] Number of Jobs Submitted,[37] Number of Jobs Submitted,[56] Number of Jobs Submitted,[78] Number of Jobs Submitted,[99] Number of Jobs Submitted,[140] Number of Jobs Submitted,[155] Number of Jobs Submitted,[161] Number of Jobs Submitted,[245] Number of Jobs Submitted,[1000] Number of Jobs Submitted,[55] Number of Jobs Submitted,[201] Number of Jobs Submitted,[165] Number of Jobs Submitted,[168] Number of Jobs Submitted,[67] Number of Jobs Submitted,[85] Number of Jobs Submitted,[93] Number of Jobs Submitted,[110] Number of Jobs Submitted,[116] Number of Jobs Submitted,[117] Number of Jobs Submitted,[142] Number of Jobs Submitted,[372] Number of Jobs Submitted,[768] Number of Jobs Submitted,[2400] Number of Jobs Submitted,[53] Number of Jobs Submitted,[68] Number of Jobs Submitted,[124] Number of Jobs Submitted,[187] Number of Jobs Submitted,[203] Number of Jobs Submitted,[205] Number of Jobs Submitted,[213] Number of Jobs Submitted,[253] Number of Jobs Submitted,[274] Number of Jobs Submitted,[518] Number of Jobs Submitted,[3000] Number of Jobs Submitted,[43] Number of Jobs Submitted,[46] Number of Jobs Submitted,[57] Number of Jobs Submitted,[111] Number of Jobs Submitted,[133] Number of Jobs Submitted,[149] Number of Jobs Submitted,[185] Number of Jobs Submitted,[190] Number of Jobs Submitted,[197] Number of Jobs Submitted,[236] Number of Jobs Submitted,[241] Number of Jobs Submitted,[243] Number of Jobs Submitted,[300] Number of Jobs Submitted,[450] Number of Jobs Submitted,[3200] Number of Jobs Submitted,[3500] Number of Jobs Submitted,[5625] Number of Jobs Submitted,[62] Number of Jobs Submitted,[71] Number of Jobs Submitted,[95] Number of Jobs Submitted,[118] Number of Jobs Submitted,[129] Number of Jobs Submitted,[138] Number of Jobs Submitted,[164] Number of Jobs Submitted,[195] Number of Jobs Submitted,[234] Number of Jobs Submitted,[341] Number of Jobs Submitted,[350] Number of Jobs Submitted,[689] Number of Jobs Submitted,[700] Number of Jobs Submitted,[720] Number of Jobs Submitted,[861] Number of Jobs Submitted,[91] Number of Jobs Submitted,[188] Number of Jobs Submitted
2013-02-11,3349,207,115,105,117,110,15,23,0,8,4,48,0,11,0,2,0,15,0,2,16,1,5,0,7,0,1,0,0,0,0,1,1,18,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-12,248,131,18,48,35,2,13,6,0,0,9,18,3,0,0,7,0,7,0,2,0,0,6,1,0,0,0,0,1,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-13,1088,329,376,158,263,33,63,75,10,37,11,58,10,27,0,34,4,79,0,4,27,4,2,5,3,1,0,0,24,3,0,0,0,4,3,0,0,4,0,16,0,0,0,0,0,0,0,4,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-14,3232,245,337,134,145,189,58,16,8,28,179,92,35,29,0,18,2,22,2,5,39,15,4,10,3,2,0,0,35,4,0,2,0,0,9,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-15,7977,550,761,125,207,111,34,47,4,56,10,61,8,22,0,20,0,10,0,4,13,3,9,12,2,3,1,0,21,0,0,2,0,0,4,0,1,0,0,1,0,1,6,0,0,2,0,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-16,7899,464,97,67,225,108,25,8,2,5,23,8,1,15,0,10,5,7,0,1,1,4,4,0,1,2,0,0,0,0,0,0,0,13,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-17,12903,1066,71,98,74,108,25,8,0,33,5,29,1,15,0,9,1,14,0,3,0,2,13,0,2,9,1,0,6,0,0,6,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-18,10709,984,225,118,172,275,12,34,4,43,32,33,4,31,0,12,4,6,2,18,4,4,15,3,1,8,2,0,1,5,7,1,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,1,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-19,8747,3867,216,132,126,234,25,26,24,48,35,27,18,14,0,8,0,2,0,2,28,2,23,11,0,2,1,0,17,7,5,1,0,0,4,2,2,0,1,2,0,0,4,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-20,1881,2818,641,185,134,169,28,19,4,18,55,13,15,18,0,11,1,3,0,0,15,0,16,18,0,3,1,0,0,3,0,7,0,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,18,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-21,984,9567,367,244,94,230,37,20,6,2,18,39,20,17,0,9,17,11,1,2,34,8,13,35,0,1,1,0,2,7,0,2,0,0,0,0,0,4,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013-02-22,867,2508,300,150,97,229,27,65,4,22,48,38,14,44,0,4,10,3,0,2,2,24,15,13,2,2,4,0,0,4,0,4,0,14,1,40,0,3,0,2,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-23,2647,310,213,118,68,65,10,20,1,7,6,21,4,8,0,8,3,21,0,9,1,2,6,7,0,3,0,0,1,2,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-24,6964,290,223,159,115,19,2,9,6,22,21,31,1,5,0,15,13,2,0,1,10,2,2,0,0,3,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-25,2974,2444,201,71,167,23,17,13,5,10,33,13,3,10,0,14,7,7,0,2,1,3,3,5,15,0,0,0,3,0,4,0,1,7,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-26,216,442,45,42,23,1,9,2,0,0,3,4,0,1,0,1,0,3,0,0,0,3,1,0,0,0,0,0,0,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-27,952,896,177,191,148,33,31,29,4,4,79,81,13,16,0,17,11,10,0,2,0,8,2,19,1,0,0,0,2,0,0,0,0,12,1,1,0,0,0,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-28,920,1523,202,258,311,68,16,19,10,15,46,16,19,25,0,10,6,16,0,0,15,8,11,15,1,4,0,0,2,0,0,0,0,8,1,8,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-01,565,357,134,99,169,52,33,26,10,12,41,51,10,33,0,33,14,6,0,2,8,7,4,7,6,0,0,0,21,1,0,0,0,2,1,2,3,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-02,508,261,134,175,77,11,27,10,1,1,14,57,0,10,0,15,5,4,0,2,1,5,1,0,3,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-03,680,336,181,219,183,14,16,8,0,3,58,89,9,23,0,17,1,7,0,0,3,6,2,12,3,0,0,0,12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-04,1068,1139,356,372,122,77,22,48,6,13,67,89,23,71,0,18,20,9,0,4,0,6,5,14,2,0,1,0,9,4,0,0,2,14,2,1,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-05,849,873,172,231,105,34,18,38,0,14,35,86,16,24,0,7,8,18,0,6,1,17,5,8,0,1,0,0,7,4,0,2,0,8,1,3,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-06,721,906,259,559,127,78,27,40,10,3,24,77,9,25,0,32,33,13,1,3,4,2,2,8,7,1,2,0,6,2,0,0,0,11,1,0,0,9,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-07,2997,898,296,869,131,90,28,46,3,30,6,10,11,37,0,5,19,16,1,1,8,3,2,8,2,1,0,0,9,2,0,0,0,19,1,0,0,0,0,1,0,0,4,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-08,4688,471,280,451,234,53,50,51,36,24,21,22,14,25,0,7,50,7,5,7,6,3,0,4,4,0,2,0,3,15,0,2,0,11,14,0,3,1,0,3,0,0,1,0,0,0,1,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
