title
"Number of Jobs Submitted: by Node Count"
parameters
"Resource =  TACC-STAMPEDE","Queue =  normal"
start,end
2016-02-01,2016-07-31
---------
Day,"[1] Number of Jobs Submitted","[6] Number of Jobs Submitted","[2] Number of Jobs Submitted","[4] Number of Jobs Submitted","[8] Number of Jobs Submitted","[16] Number of Jobs Submitted","[3] Number of Jobs Submitted","[5] Number of Jobs Submitted","[32] Number of Jobs Submitted","[64] Number of Jobs Submitted","[9] Number of Jobs Submitted","[54] Number of Jobs Submitted","[12] Number of Jobs Submitted","[10] Number of Jobs Submitted","[36] Number of Jobs Submitted","[256] Number of Jobs Submitted","[128] Number of Jobs Submitted","[24] Number of Jobs Submitted","[110] Number of Jobs Submitted","[7] Number of Jobs Submitted","[20] Number of Jobs Submitted","[22] Number of Jobs Submitted","[15] Number of Jobs Submitted","[13] Number of Jobs Submitted","[48] Number of Jobs Submitted","[25] Number of Jobs Submitted","[30] Number of Jobs Submitted","[14] Number of Jobs Submitted","[181] Number of Jobs Submitted","[18] Number of Jobs Submitted","[163] Number of Jobs Submitted","[17] Number of Jobs Submitted","[80] Number of Jobs Submitted","[11] Number of Jobs Submitted","[40] Number of Jobs Submitted","[45] Number of Jobs Submitted","[21] Number of Jobs Submitted","[27] Number of Jobs Submitted","[91] Number of Jobs Submitted","[50] Number of Jobs Submitted","[217] Number of Jobs Submitted","[41] Number of Jobs Submitted","[60] Number of Jobs Submitted","[160] Number of Jobs Submitted","[42] Number of Jobs Submitted","[96] Number of Jobs Submitted","[72] Number of Jobs Submitted","[79] Number of Jobs Submitted","[192] Number of Jobs Submitted","[140] Number of Jobs Submitted","[250] Number of Jobs Submitted","[63] Number of Jobs Submitted","[144] Number of Jobs Submitted","[90] Number of Jobs Submitted","[33] Number of Jobs Submitted","[55] Number of Jobs Submitted","[19] Number of Jobs Submitted","[65] Number of Jobs Submitted","[75] Number of Jobs Submitted","[57] Number of Jobs Submitted","[150] Number of Jobs Submitted","[43] Number of Jobs Submitted","[100] Number of Jobs Submitted","[188] Number of Jobs Submitted","[108] Number of Jobs Submitted","[56] Number of Jobs Submitted","[28] Number of Jobs Submitted","[216] Number of Jobs Submitted","[34] Number of Jobs Submitted","[46] Number of Jobs Submitted","[81] Number of Jobs Submitted","[129] Number of Jobs Submitted","[35] Number of Jobs Submitted","[88] Number of Jobs Submitted","[39] Number of Jobs Submitted","[157] Number of Jobs Submitted","[68] Number of Jobs Submitted","[84] Number of Jobs Submitted","[120] Number of Jobs Submitted","[200] Number of Jobs Submitted","[51] Number of Jobs Submitted","[23] Number of Jobs Submitted","[138] Number of Jobs Submitted","[26] Number of Jobs Submitted","[62] Number of Jobs Submitted","[130] Number of Jobs Submitted","[44] Number of Jobs Submitted","[70] Number of Jobs Submitted","[37] Number of Jobs Submitted","[82] Number of Jobs Submitted","[125] Number of Jobs Submitted","[240] Number of Jobs Submitted","[109] Number of Jobs Submitted","[224] Number of Jobs Submitted","[161] Number of Jobs Submitted","[179] Number of Jobs Submitted","[172] Number of Jobs Submitted","[176] Number of Jobs Submitted","[127] Number of Jobs Submitted","[211] Number of Jobs Submitted","[255] Number of Jobs Submitted","[49] Number of Jobs Submitted","[52] Number of Jobs Submitted","[220] Number of Jobs Submitted","[31] Number of Jobs Submitted","[38] Number of Jobs Submitted","[112] Number of Jobs Submitted","[132] Number of Jobs Submitted","[208] Number of Jobs Submitted","[47] Number of Jobs Submitted","[53] Number of Jobs Submitted","[86] Number of Jobs Submitted","[205] Number of Jobs Submitted","[252] Number of Jobs Submitted","[58] Number of Jobs Submitted","[66] Number of Jobs Submitted","[136] Number of Jobs Submitted","[166] Number of Jobs Submitted","[180] Number of Jobs Submitted","[69] Number of Jobs Submitted","[133] Number of Jobs Submitted","[248] Number of Jobs Submitted","[254] Number of Jobs Submitted","[29] Number of Jobs Submitted","[67] Number of Jobs Submitted","[113] Number of Jobs Submitted","[118] Number of Jobs Submitted","[247] Number of Jobs Submitted","[83] Number of Jobs Submitted","[116] Number of Jobs Submitted","[126] Number of Jobs Submitted","[236] Number of Jobs Submitted","[59] Number of Jobs Submitted","[71] Number of Jobs Submitted","[73] Number of Jobs Submitted","[78] Number of Jobs Submitted","[95] Number of Jobs Submitted","[106] Number of Jobs Submitted","[119] Number of Jobs Submitted","[225] Number of Jobs Submitted","[230] Number of Jobs Submitted","[77] Number of Jobs Submitted","[94] Number of Jobs Submitted","[98] Number of Jobs Submitted","[143] Number of Jobs Submitted","[186] Number of Jobs Submitted","[190] Number of Jobs Submitted","[193] Number of Jobs Submitted","[196] Number of Jobs Submitted","[210] Number of Jobs Submitted","[61] Number of Jobs Submitted","[99] Number of Jobs Submitted","[104] Number of Jobs Submitted","[124] Number of Jobs Submitted","[156] Number of Jobs Submitted","[170] Number of Jobs Submitted","[195] Number of Jobs Submitted","[212] Number of Jobs Submitted","[253] Number of Jobs Submitted","[85] Number of Jobs Submitted","[93] Number of Jobs Submitted","[102] Number of Jobs Submitted","[105] Number of Jobs Submitted","[123] Number of Jobs Submitted","[134] Number of Jobs Submitted","[135] Number of Jobs Submitted","[162] Number of Jobs Submitted","[167] Number of Jobs Submitted","[238] Number of Jobs Submitted","[241] Number of Jobs Submitted","[249] Number of Jobs Submitted","[251] Number of Jobs Submitted","[74] Number of Jobs Submitted","[87] Number of Jobs Submitted","[89] Number of Jobs Submitted","[92] Number of Jobs Submitted","[103] Number of Jobs Submitted","[114] Number of Jobs Submitted","[142] Number of Jobs Submitted","[149] Number of Jobs Submitted","[152] Number of Jobs Submitted","[168] Number of Jobs Submitted","[183] Number of Jobs Submitted","[189] Number of Jobs Submitted","[204] Number of Jobs Submitted","[213] Number of Jobs Submitted","[215] Number of Jobs Submitted","[222] Number of Jobs Submitted","[227] Number of Jobs Submitted","[233] Number of Jobs Submitted","[235] Number of Jobs Submitted","[245] Number of Jobs Submitted","[288] Number of Jobs Submitted","[390] Number of Jobs Submitted","[76] Number of Jobs Submitted","[107] Number of Jobs Submitted","[111] Number of Jobs Submitted","[115] Number of Jobs Submitted","[145] Number of Jobs Submitted","[148] Number of Jobs Submitted","[155] Number of Jobs Submitted","[165] Number of Jobs Submitted","[175] Number of Jobs Submitted","[185] Number of Jobs Submitted","[207] Number of Jobs Submitted","[221] Number of Jobs Submitted"
2016-02-11,446,20,111,109,20,23,8,3,0,1,0,0,6,14,27,0,2,1,0,2,3,0,0,3,0,0,0,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-12,832,12,152,123,35,26,13,66,6,12,6,0,1,14,18,0,8,0,0,4,10,0,0,0,1,1,0,1,0,1,0,4,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,4,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-13,511,14,98,74,58,16,8,24,23,4,10,0,2,13,0,6,0,4,0,24,2,0,1,0,0,0,0,3,0,0,2,10,2,0,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-14,1157,17,720,128,557,39,43,24,23,11,68,0,2,14,0,11,6,4,0,14,1,0,1,0,2,1,0,2,0,6,5,11,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-15,1479,47,446,123,372,33,13,98,21,14,87,0,8,35,0,7,26,2,0,19,13,0,0,0,1,4,3,0,0,1,6,6,4,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,3,1,0,2,4,1,1,0,0,0,3,0,3,0,0,0,2,0,1,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-16,976,36,231,131,140,52,17,64,8,17,76,0,3,22,1,10,9,2,0,4,6,0,1,1,2,0,3,0,1,1,3,2,5,0,4,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-17,768,9,128,75,95,57,21,58,13,18,44,0,6,13,0,11,11,0,0,3,0,0,2,4,1,3,2,2,0,0,2,1,5,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-18,691,38,129,68,63,44,31,23,10,53,17,0,11,15,9,8,4,0,0,15,0,0,1,3,0,3,0,2,1,1,1,1,1,0,1,0,4,0,0,0,0,5,1,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-19,413,556,128,101,48,29,9,12,21,55,17,1,1,11,10,4,3,3,0,5,8,4,2,9,1,2,2,1,0,1,1,1,2,1,1,1,1,1,0,1,0,4,1,0,4,0,0,0,0,1,5,1,0,0,2,1,1,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,3,0,1,1,0,0,0,0,1,1,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-20,324,1,65,109,113,12,8,5,6,2,43,0,0,6,0,4,8,1,0,1,5,0,1,1,1,0,0,2,0,0,1,3,3,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-21,604,14,99,76,141,25,13,9,18,8,58,0,0,10,0,4,9,3,0,3,2,0,1,2,2,0,0,0,1,1,1,2,4,0,0,0,0,1,1,0,0,0,0,2,0,3,0,0,3,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-22,837,208,185,109,59,60,44,69,25,12,13,0,13,8,1,6,6,0,0,12,14,0,0,1,12,3,1,2,1,0,0,2,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-23,334,115,62,57,25,60,20,51,2,2,4,0,8,1,1,4,2,0,0,0,5,0,0,1,49,1,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-24,497,87,68,452,71,37,12,49,3,13,5,0,1,7,1,13,4,4,0,2,6,0,0,0,8,0,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-25,675,69,145,274,31,25,9,5,3,2,7,0,0,11,2,4,2,8,0,4,2,0,0,4,0,1,0,2,0,1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-26,440,297,101,110,64,17,43,3,3,12,63,0,2,32,2,5,6,0,0,1,2,0,1,1,0,1,0,0,1,0,1,0,1,3,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-27,665,6,159,63,150,42,21,5,9,5,10,0,3,1,0,11,7,2,0,5,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,1358,21,143,173,152,84,56,14,66,20,10,0,7,11,0,29,17,1,0,7,4,0,7,8,2,1,0,24,0,3,9,1,10,6,0,0,1,0,3,1,0,0,0,3,0,2,2,0,2,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-29,1058,26,214,361,126,87,32,21,38,39,16,0,10,9,3,15,15,2,0,7,2,1,5,1,0,2,1,7,0,1,1,1,0,2,0,0,3,0,0,1,0,0,4,5,0,0,0,0,0,0,0,0,7,0,3,1,0,3,0,2,2,0,0,1,0,0,0,0,3,0,0,4,1,0,0,0,3,0,0,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-01,958,76,261,455,90,51,39,8,19,22,12,0,3,26,1,15,13,2,0,10,0,0,2,1,0,2,0,3,18,3,2,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,5,0,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-02,779,21,202,323,58,38,41,23,25,16,4,0,0,38,0,4,9,3,1,7,0,0,3,1,1,1,0,0,3,0,3,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-03,711,25,216,153,93,78,21,11,9,13,5,0,2,10,0,4,5,1,0,6,34,0,1,1,1,0,5,1,2,0,2,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,1,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-04,865,20,186,188,47,35,40,21,28,11,1,0,6,5,0,7,16,1,0,2,8,0,8,1,3,1,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-05,575,5,112,249,209,34,32,26,11,18,7,0,0,7,0,4,3,1,0,0,12,0,1,0,1,0,0,1,0,1,3,1,2,1,0,0,2,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-06,981,12,205,218,140,76,111,17,21,11,9,0,4,20,0,8,7,1,0,3,5,0,2,0,0,2,2,1,0,1,7,0,4,0,0,0,2,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
