Day,[123] Wall Hours: Per Job,[118] Wall Hours: Per Job,[62] Wall Hours: Per Job,[43] Wall Hours: Per Job,[236] Wall Hours: Per Job,[52] Wall Hours: Per Job,[252] Wall Hours: Per Job,[126] Wall Hours: Per Job,[15] Wall Hours: Per Job,[94] Wall Hours: Per Job,[155] Wall Hours: Per Job,[21] Wall Hours: Per Job,[39] Wall Hours: Per Job,[76] Wall Hours: Per Job,[67] Wall Hours: Per Job,[35] Wall Hours: Per Job,[69] Wall Hours: Per Job,[205] Wall Hours: Per Job,[23] Wall Hours: Per Job,[100] Wall Hours: Per Job,[30] Wall Hours: Per Job,[224] Wall Hours: Per Job,[18] Wall Hours: Per Job,[75] Wall Hours: Per Job,[25] Wall Hours: Per Job,[186] Wall Hours: Per Job,[200] Wall Hours: Per Job,[7] Wall Hours: Per Job,[116] Wall Hours: Per Job,[55] Wall Hours: Per Job,[70] Wall Hours: Per Job,[120] Wall Hours: Per Job,[20] Wall Hours: Per Job,[50] Wall Hours: Per Job,[56] Wall Hours: Per Job,[19] Wall Hours: Per Job,[10] Wall Hours: Per Job,[44] Wall Hours: Per Job,[40] Wall Hours: Per Job,[28] Wall Hours: Per Job,[138] Wall Hours: Per Job,[90] Wall Hours: Per Job,[196] Wall Hours: Per Job,[60] Wall Hours: Per Job,[175] Wall Hours: Per Job,[255] Wall Hours: Per Job,[108] Wall Hours: Per Job,[58] Wall Hours: Per Job,[46] Wall Hours: Per Job,[48] Wall Hours: Per Job,[32] Wall Hours: Per Job,[156] Wall Hours: Per Job,[81] Wall Hours: Per Job,[65] Wall Hours: Per Job,[42] Wall Hours: Per Job,[127] Wall Hours: Per Job,[80] Wall Hours: Per Job,[5] Wall Hours: Per Job,[3] Wall Hours: Per Job,[130] Wall Hours: Per Job,[12] Wall Hours: Per Job,[63] Wall Hours: Per Job,[16] Wall Hours: Per Job,[24] Wall Hours: Per Job,[13] Wall Hours: Per Job,[29] Wall Hours: Per Job,[64] Wall Hours: Per Job,[14] Wall Hours: Per Job,[34] Wall Hours: Per Job,[11] Wall Hours: Per Job,[168] Wall Hours: Per Job,[128] Wall Hours: Per Job,[45] Wall Hours: Per Job,[17] Wall Hours: Per Job,[133] Wall Hours: Per Job,[96] Wall Hours: Per Job,[119] Wall Hours: Per Job,[2] Wall Hours: Per Job,[9] Wall Hours: Per Job,[8] Wall Hours: Per Job,[4] Wall Hours: Per Job,[98] Wall Hours: Per Job,[1] Wall Hours: Per Job,[250] Wall Hours: Per Job,[82] Wall Hours: Per Job,[188] Wall Hours: Per Job,[106] Wall Hours: Per Job,[47] Wall Hours: Per Job,[144] Wall Hours: Per Job,[36] Wall Hours: Per Job,[38] Wall Hours: Per Job,[84] Wall Hours: Per Job,[86] Wall Hours: Per Job,[37] Wall Hours: Per Job,[88] Wall Hours: Per Job,[160] Wall Hours: Per Job,[140] Wall Hours: Per Job,[26] Wall Hours: Per Job,[93] Wall Hours: Per Job,[161] Wall Hours: Per Job,[256] Wall Hours: Per Job,[53] Wall Hours: Per Job,[125] Wall Hours: Per Job,[68] Wall Hours: Per Job,[22] Wall Hours: Per Job,[107] Wall Hours: Per Job,[33] Wall Hours: Per Job,[192] Wall Hours: Per Job,[27] Wall Hours: Per Job,[240] Wall Hours: Per Job,[176] Wall Hours: Per Job,[73] Wall Hours: Per Job,[227] Wall Hours: Per Job,[95] Wall Hours: Per Job,[109] Wall Hours: Per Job,[136] Wall Hours: Per Job,[72] Wall Hours: Per Job,[85] Wall Hours: Per Job,[57] Wall Hours: Per Job,[113] Wall Hours: Per Job,[91] Wall Hours: Per Job,[83] Wall Hours: Per Job,[189] Wall Hours: Per Job,[112] Wall Hours: Per Job,[163] Wall Hours: Per Job,[145] Wall Hours: Per Job,[78] Wall Hours: Per Job,[129] Wall Hours: Per Job,[225] Wall Hours: Per Job,[59] Wall Hours: Per Job,[41] Wall Hours: Per Job,[207] Wall Hours: Per Job,[6] Wall Hours: Per Job,[221] Wall Hours: Per Job,[195] Wall Hours: Per Job,[150] Wall Hours: Per Job,[217] Wall Hours: Per Job,[124] Wall Hours: Per Job,[51] Wall Hours: Per Job,[181] Wall Hours: Per Job,[253] Wall Hours: Per Job,[79] Wall Hours: Per Job,[87] Wall Hours: Per Job,[54] Wall Hours: Per Job,[167] Wall Hours: Per Job,[251] Wall Hours: Per Job,[89] Wall Hours: Per Job,[216] Wall Hours: Per Job,[162] Wall Hours: Per Job,[134] Wall Hours: Per Job,[135] Wall Hours: Per Job,[49] Wall Hours: Per Job,[148] Wall Hours: Per Job,[74] Wall Hours: Per Job,[245] Wall Hours: Per Job,[165] Wall Hours: Per Job,[185] Wall Hours: Per Job,[215] Wall Hours: Per Job,[235] Wall Hours: Per Job,[220] Wall Hours: Per Job,[157] Wall Hours: Per Job,[179] Wall Hours: Per Job,[115] Wall Hours: Per Job,[193] Wall Hours: Per Job,[110] Wall Hours: Per Job,[248] Wall Hours: Per Job,[152] Wall Hours: Per Job,[99] Wall Hours: Per Job,[102] Wall Hours: Per Job,[180] Wall Hours: Per Job,[172] Wall Hours: Per Job,[170] Wall Hours: Per Job,[213] Wall Hours: Per Job,[142] Wall Hours: Per Job,[143] Wall Hours: Per Job,[210] Wall Hours: Per Job,[190] Wall Hours: Per Job,[230] Wall Hours: Per Job,[254] Wall Hours: Per Job,[238] Wall Hours: Per Job,[114] Wall Hours: Per Job,[66] Wall Hours: Per Job,[288] Wall Hours: Per Job,[132] Wall Hours: Per Job,[212] Wall Hours: Per Job,[31] Wall Hours: Per Job,[71] Wall Hours: Per Job,[208] Wall Hours: Per Job,[247] Wall Hours: Per Job,[77] Wall Hours: Per Job,[222] Wall Hours: Per Job,[105] Wall Hours: Per Job,[211] Wall Hours: Per Job,[241] Wall Hours: Per Job,[249] Wall Hours: Per Job,[183] Wall Hours: Per Job,[166] Wall Hours: Per Job,[204] Wall Hours: Per Job,[103] Wall Hours: Per Job,[104] Wall Hours: Per Job,[61] Wall Hours: Per Job,[111] Wall Hours: Per Job,[92] Wall Hours: Per Job,[233] Wall Hours: Per Job,[390] Wall Hours: Per Job,[149] Wall Hours: Per Job
2016-02-11,0,0,18.37920000,0,0,0,0,0,7.10470000,0,0,21.09686667,12.96805000,0,0,16.01190000,0,4.69190000,0,0,12.97250000,0,4.11316000,0,0,0,0,6.99257143,0,0.22080000,0,18.08580000,20.11712222,17.87360000,8.23140000,0,6.58917250,5.19484000,2.59211000,6.03510000,0,0,0,0,0,0,0,0,21.60780000,7.05036667,7.21661200,0,6.37680000,0.00830000,13.83860000,0,2.87972000,9.55479000,8.52558370,0,6.30476154,0.09210000,7.15898962,14.96072000,0.00960000,0,8.47977500,2.61793636,2.50693333,9.46190000,0,5.18914545,0,0,0,15.27782727,0,3.51052886,3.03874615,9.03588734,4.97329649,0,3.56857959,0,0,0,0,0,0,0.20386786,0,0,0,0,0,0.01080000,0,2.23140000,0,0,4.11110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.36060000,0,0,0,0,0,0,0,0,0,0,0,3.32526786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-12,0,0,12.77250000,0,0,0,0,0,20.45887500,0,0,5.71396000,18.79820000,0,0,7.34750000,0,4.13060000,0,0,14.05860000,0,14.05277143,0,0.02060000,0,0,4.62380833,0,4.16165000,0,1.34420000,7.80048519,24.00000000,0,4.44310000,5.52676250,14.24170000,2.54489286,9.30430000,0,0,0,18.77170000,0,0,0,0,0,9.70083333,5.98214194,0,7.84530000,0.02365000,0.51330000,0,5.16195000,2.47416282,10.60922632,0,7.26543333,1.22695000,8.28145802,13.82270000,2.42970000,0,5.70874648,18.27056667,0,19.17890000,0,3.13869375,17.60500000,2.51356000,0,0.66012727,0,4.64230031,2.34461071,8.16390000,3.67391202,0,2.65466640,0,0,0,0,0,0,0.10377778,0,0,0,0,0,0,0,3.48390000,0,0,7.87487500,0,0,0,0,0,0.01125000,0.01060000,0,0,0,0,0,0,0,0,0,0,1.14570000,0,0,0,0,0,0,0,0,0.05153333,0,0,0,0,8.23002188,0,0,0,0,1.96960000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-13,0,0,24.00000000,0,0,0,0,0,10.27092500,0,0,15.20340000,5.36617500,0,0,13.61470000,0,23.33560000,0,0,13.94860000,0,19.88344000,0.02333333,7.74060000,0,0,4.91050000,0,6.33793333,0,24.00000000,10.51724000,5.12940000,0,0,10.55358889,0,8.70581000,15.56820000,0,0,0,5.23360000,0,0,0,0,13.26890000,24.00000000,4.42799545,0,12.02030000,0,3.85195000,0,5.85448333,2.90753548,8.40466667,0,13.25626000,0,8.04205000,9.22685556,11.61880000,0,14.99524545,10.64495000,18.40220000,4.82580000,0,7.07394000,22.42750000,3.16056667,0,6.21500000,0,5.93055819,2.76591000,4.99025563,6.84401703,0,3.81682662,0,0,0,0,0,0,0,0,0.07500000,0,0,0,0,0,0,0,0,3.59341429,0,0,0.00580000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99830000,0,2.66435000,0,0,0,1.53845000,0,0,0,0,0,0,0,6.42349375,0,0,0,0,3.23780000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-14,0,0,11.15570000,0,0,0,0,0,11.78166667,0,0,6.50978000,18.47680000,0,0,19.75310000,0,18.42330000,6.26920000,20.78690000,17.59000000,0,3.98255000,0,10.63333333,0,0.50140000,8.13033889,0,11.79390000,0,12.93580000,10.24938235,0,0,0,8.57599778,0,9.87310000,13.90703333,0,0,0,0,0,0,0.19070000,0,24.00000000,0.55112500,4.44086200,0,0,0,24.00000000,0,1.90656667,4.33552121,5.47652034,0,11.77558182,4.32485000,11.04223951,2.72305000,17.62720000,0,4.66279487,6.80452500,4.65920000,0,0,7.53760000,0,8.09704500,0,24.00000000,0,2.09786694,3.09892821,1.55567418,5.17000245,0,2.53102603,0,0,0,0,0,0,0,0,0.42915000,0,0,0,0,0,0,0,0,2.91183846,0,0,0,0,0,11.00360000,0,0,0,0,0,0,0,0,0,0,0,0,0,7.03335000,0,0,0,1.48928571,0,0,0,0,0,0,0,9.22216977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-15,0,0,24.00000000,0,0,0,0,0,18.84193333,0,0,20.62340000,12.27015000,0,0,10.85875000,0,10.78640000,24.00000000,0,13.55338000,0,15.63958333,2.17730000,6.68268750,0,0,3.20253226,0,11.86713333,0,3.58860000,6.35285238,0,0,0,9.00685625,0,6.09817857,9.39156000,0,0,0,0,0,0,4.69237500,0,10.73530000,11.43870000,4.74353111,0,15.64485000,0.04280000,17.78720000,0,1.77716000,1.36202500,11.68291887,0,10.27673750,18.60060000,8.35444625,11.96657500,0,0,8.96152381,17.93640000,0,0,0,2.74968387,4.80530000,11.00231667,0,9.72345000,0,1.77535639,2.20016383,2.16021179,6.20887067,0,2.48633850,0,0,0,0,0,0.06390000,0,0,0.19170000,0,0,0,0,0,0,0,0,1.78523333,0,0,0,0,0,5.07006667,2.66210000,0.03000000,0,0,0,0,0,0,0,0,0,1.85420000,0,10.12595000,0,0,0,1.33535000,0,0,0,0,0,0,0,3.51433226,0,0,0.00860000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-16,0,0,10.06680000,0,0,0,0,0,10.88063333,0,0,8.16722500,12.24153333,0,0,6.92210000,0,8.62680000,17.73690000,0,8.88555714,0,20.00093333,0,2.24155000,0,0,10.91476538,0,10.19875000,0,24.00000000,7.56297857,0,0,0,8.01238636,2.67080000,4.77858182,0,0,0,0,0,0,0,13.91970000,0,21.07140000,4.47870000,7.15828000,0,14.52750000,0,16.00170000,0,9.32383000,2.33184054,7.16060278,0,9.85328750,24.00000000,6.33199444,8.21188000,0.01780000,0,5.46429630,16.17180000,0,0,0,4.64180000,21.31500000,5.84566667,0,3.83515000,0,2.78089366,1.99634318,5.14568651,6.00221521,0,3.28232379,2.68970000,0,0,0,0,0.00890000,10.35213333,0,0,0,0,0,0,0,0,0,0,1.61942500,0,0,0,0,0,15.00140000,0,0,0,0,0,0,0,0,0,0,0,0,0,4.20280000,0,0,0,1.66428000,0,0,0,0,0,0,0,2.76563125,0,0,3.79890000,0,0,0,0.67250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-17,0,23.57500000,24.00000000,0,0,0,0,0,3.35406667,0,0,15.59386667,8.64458333,0,0,7.31610000,0,5.71190000,0,0,7.31844000,0,4.64901667,0,9.45240000,0,0,6.03061765,0,13.75595000,0,20.41780000,11.42722500,0.01810000,0,0,7.60370612,24.00000000,19.29805000,0,0,0,0.02500000,0,0,0,15.82920000,0,24.00000000,3.63073333,8.94508298,0,2.60310000,0.03292500,0.30530000,0,3.38911111,2.45648205,6.28158750,0,6.70935000,5.40420000,6.18913239,10.81995000,3.94875000,0,5.00286897,5.12198333,0,0,0,2.24388824,13.00420000,8.88330000,0,8.18780000,0,2.34128841,2.14637629,5.28956460,5.73537116,0,4.08867873,6.85780000,5.81830000,0,0,0,0,22.18665000,0,0,0,0.01280000,0,0,0,0.00920000,0,5.98750000,1.96481429,0,0,0,0,0,10.85420000,0,0,0,0,0,0,0,0,0,0,0,0,0,14.25860000,0,0,0,1.60203333,0,0,0.04460000,0,0,0.39055000,0,5.90506735,0,0,0.11170000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01310000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01265000,0,0,0,0,0
2016-02-18,0,6.73323333,6.30778333,0,0,0,0.59530000,0,8.06306667,0,0,1.58350000,11.65486667,0,0,20.10420000,0,0,0,0,18.36487500,0,10.80818750,0,3.52705000,0,0,7.96232667,0,8.23725000,0,0,11.45637500,0,0,0,5.41205319,7.16056667,10.10978000,0,0,0,0,15.02582000,0,0,0.40280000,0,3.73034000,7.97095000,7.45235455,0,0,0,0.11223750,0,5.65968333,2.95248596,6.42091429,0,4.30079565,0,5.14585517,21.22973333,5.66038750,0,2.41125303,5.07768333,0,0,0,6.66008000,4.13140000,2.36850000,0,0,0,3.55041098,3.45878491,9.54236141,7.23523472,0,4.04813880,6.67420000,0.20111000,0,0,0,0,2.90018462,0,0,0,0,0,0.14555000,0,0,0,16.72390000,3.36969167,0,0,0,0,0,4.15310000,0,0,0,0,0,0,0,0,0,0,0,0.96350000,0,5.29750000,0,0,0,1.61406667,0,0,0,0,0,1.21336667,0,3.97927833,0,0,0,0,0,0,0.00830000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07530000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-19,0,21.41290000,14.70500000,0.01690000,0,0.01360000,0,0,6.85613333,0,0,15.90453333,12.29428000,0,0,3.48562500,0,0,0.01190000,0,5.90374000,0,20.00231667,0,6.91375000,0,0,7.51226667,0,11.50235000,0,0,3.20823000,0.01610000,0.01280000,0.01110000,6.59146000,0.01310000,9.10510000,0.01440000,0,0,0,13.36301667,0,0,22.98750000,0.01580000,18.00417500,4.03820000,4.69109412,0,0,0.01610000,0.31367500,0,2.22007500,8.81872500,10.13421875,0,6.95013182,8.70890000,7.37196591,0.49366000,2.28456667,0.01690000,1.78219531,10.81066667,2.42170000,0.01060000,0,9.62767500,0.01470000,5.23406667,0,0,0,4.73264392,4.42421591,11.32108679,6.79045606,0,5.45612263,0.01296000,0,0,0,0.01560000,0,7.03319286,0.01250000,0,0,0.01310000,0,0,4.29440000,2.30055000,0,0,0.51853333,0.01720000,0,0,0.75792500,0,2.35365000,0,0.01190000,0,0,0,0,0,0,0,0,0,0.01470000,0,16.23860000,0,0,0,1.61593333,0,0,0,0,0.01310000,0.77150000,0,1.04558479,0,0,0,0,0,0.01530000,0,0,0,0,0.01530000,0,0,0,0,0,0,0,0.01610000,0,0,0,0,0,0,0,0,1.26420000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01360000,0,0,0,0,0,0,0,0,0,0.02610000,0,0,0.02140000,0,0.01310000,0,0,0,0,0
2016-02-20,0,10.42835000,11.14073333,0,0,0.00655000,0,0,7.21840000,0,0,0.24890000,13.65500000,0,0,19.36500000,20.15720000,0,0,0,19.49463333,0,9.80422000,0,0,0,0,12.88777727,0,24.00000000,0,3.32170000,6.62541111,0,0,0,11.52891176,0,19.56880000,6.00330000,0,0,0,6.78294000,0,0,5.00890000,0,18.76880000,4.90195000,8.32231111,0,0,0,0,0,2.68812857,7.64371481,9.41479429,0,14.14900000,24.00000000,8.28915195,12.19054000,7.43430000,0,9.77964286,11.38707500,0,0,0,3.61015000,0,5.59397500,0,0.05943333,0,6.67548778,3.32681017,4.08238233,6.85945878,0,7.40922002,0,0,0,0,0,0.02405000,4.68044545,0,0,0,0,0,0.01945000,0.64040000,1.41970000,0,0,5.79992500,0,0,0,0,0,5.31060000,0.02695000,0.85695000,0,0.02710000,0,0,0,0,0,0,0,0,0,13.97470000,0,0,0.02085000,1.69750000,0,0,0,0,0,0,0,8.38240588,0,0,0,0,0,0,0.31500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59670000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02960000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-21,0,15.84820000,8.73428571,0,0,0,0,0,13.67334000,0,0,14.29305000,9.52463333,0,0,14.65970000,24.00000000,0,0,0,3.54823333,0,10.35515714,0,13.20970000,0,14.57830000,11.73529091,0,5.63530000,0,20.92060000,6.18618750,0,0,0,5.99640870,0,5.98995000,3.90310000,0,0,0,19.08220000,0,0,15.00220000,0,0,0.76776667,7.51424186,0,0,0,0,0,1.78740000,6.54055263,8.77342584,0,16.01231111,6.60170000,5.71577027,7.75688571,5.75123333,0,9.08593333,14.47095000,0,0,0,5.80205333,0,5.54468000,0,0.93973333,0,4.47809111,2.00992727,5.87632332,7.64656411,0,4.62361910,0,0,0,0,0,0.17165000,17.65093333,0,0,0,0,0,0.16945000,1.47872000,8.00360000,0,0,6.03648750,0,0,0,0,0,0,0.12276667,0.24705000,0,0.17110000,0,0,0,0,0,0,0,1.10916667,0,7.02595000,0,0,0.16790000,1.73020000,0,0,0,0,0,0,0,4.12045926,0,0,0,0,0,0,0.24646667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12510000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-22,0,24.00000000,12.78071429,0,0,0.92830000,0,0,18.73530000,0,0,12.83595000,12.77476667,0,0,19.98750000,5.59070000,0,11.09940000,9.32330000,5.23045000,0,14.85784444,0,7.89690000,0,21.98750000,5.11520000,0,15.66945000,0,4.36686364,4.87434545,0.85190000,0,0,9.75928182,0,16.45620000,0,0,0,0,7.50396667,0,0,21.65420000,0,0,0.66610833,4.28328710,0,0,0,0,0,4.46015000,2.98884472,8.64080918,0,6.35709565,0,5.45365714,8.25450833,0.02080000,0,4.92348571,8.04130000,0,0,0,5.34712000,0,5.48125000,0,1.29610000,0,3.18381418,3.56806406,6.43071576,4.36305458,0,3.84051601,0,0,0,0,0,0,5.88084000,0,0,0,0,0,0.45780000,0.02220000,0,0,0,4.76240000,0,0,0,0,0,0,0,0.13190000,0,0,0,0,0,0,0,0,0,0,0,5.94070000,0,0,0,1.66110000,0,0,0,0,0,0,0,0.55262238,0,0,0,0,0,0,0.33415000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-23,0,5.82666667,13.16350000,0,0,10.98790000,0,0,7.41156667,0,0,8.33330000,10.45437500,0,0,24.00000000,24.00000000,0,24.00000000,1.75725000,10.10470000,0,6.56680000,0,6.98390000,0,24.00000000,10.99098125,0,7.30820000,0,13.85213333,5.87314545,0,0,0,8.16136316,0,18.14985000,0,0,6.00790000,0,0.76406000,0,0,4.31570000,0,0,0.46842963,5.67296579,0,0,0,0,0,2.13194286,4.18707727,5.89314000,0,8.21593333,1.05220000,3.78726788,18.15810000,0.43595000,0,12.85822500,1.97814286,0,0,0,5.46962727,0,3.54750000,0,0,0,4.20981806,9.09868824,4.93883200,7.40826213,0,5.24095039,0,0,0,0,0,0.01130000,17.15176667,0,0,0,0,0,0.48940000,0,0,0,0,4.16991429,0,0,0,0,0,0,0,0.09280000,0,0,0,0,0,0,0,0,0,0,0,3.44330000,0,0,0,1.66000000,0,0,0,0,0,0,0,1.78539524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-24,0,24.00000000,24.00000000,0,0,10.37610000,0,0,23.13915000,0,0,10.85695000,15.97765000,0,0,1.17110000,16.66310000,0,12.90530000,16.28125000,18.22665000,0,0.01110000,0,9.14420000,0,2.01920000,6.31638000,0,10.03885000,0,20.62830000,8.14487647,21.97830000,0,0,2.90214000,0,9.22140000,0.25670000,0,17.94453333,0,6.83272000,0,0,20.62830000,0,0,0.35278750,8.26010000,0,0,0,0,0,4.80215000,3.34840303,5.35556000,0,8.67530000,0,4.59905126,5.29097500,18.90890000,0,8.03169070,18.00145000,0,0,0,5.33399091,0.69470000,10.92360000,0,0,0,4.14944596,9.33013333,2.66418231,3.81509821,0,4.00062138,0,0,0,0,0,6.12830000,2.58122500,0,0.15140000,0,0,0,0,0,0,0,0,1.58508667,0,0,0,0,0,0,0,11.90750000,0,0,0,0,0,0,0,0,0,0.01420000,0,0.03830000,0,0,0,1.21855000,0,0,0,0,0,0,0,1.77716491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-25,0,21.24915000,2.47985000,0,0,15.29580000,0,0,8.28693333,0,0,15.07290000,10.12735000,0,0,21.99420000,0,0,0,17.46360000,11.70670000,0,2.33366000,0,11.14595000,0,1.99500000,4.03534286,0,16.08720000,0,17.66920000,8.83025455,2.02470000,0,0,6.43071600,0,15.80978000,4.48675000,0,15.46813333,0,5.16247273,0,0,2.57210000,0,0,0,10.04515926,0,0,0,0,0,4.31182500,10.53972105,4.62906197,0,14.57028571,0,7.31222174,2.64478889,4.37190000,0,4.78391739,4.46301429,0,0,0,12.47420909,3.97943333,0,0,0,0,3.59419208,5.14013478,3.70274141,3.26879633,0,4.53313676,0,0,0,0,0,0.62232500,2.53453333,0,0,0,0,0,0,9.88280000,0,0,0,3.52148750,0,0,0,0,0,0,0,1.41330000,0,0,0,0,0,0,0,0.97890000,0,0,0,8.09670000,0,0,0,1.53713333,0,0,0,0,0,0,0,2.45145278,0,0,0.34080000,0,0,0,0.01870000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-26,0,13.22265000,24.00000000,0,0,16.13290000,0,0,11.83137500,0,0,12.08595000,15.16860000,0,0,23.17390000,0,0,0,4.79400000,16.67860000,0,18.46823333,0,1.18375000,0,11.61440000,9.82619200,0,12.09500000,0,0,7.40696154,0,0,0,3.80680833,0,6.25978000,1.71360000,0,15.53943333,0,9.97531000,0,0,22.00720000,0,0,0,6.56997887,0,0,0,0,0,2.96852500,13.14551875,3.30306593,0,10.08958235,0,6.09391200,11.32017143,4.99945000,0,4.50597391,15.98520000,0,0.13943333,0,4.18518235,6.05110000,0,0,0,0,5.97337483,1.99056442,2.46527213,3.80475549,0,4.94007434,0,0,0,0,0,0.07805000,3.89710000,0,0,0,0,0,1.78806000,4.17735000,0,0,0,0.34821111,0,0,0,0,0,0,0,11.75665000,0,0,0,0,0,0,0,0,0,0,0,17.36470000,0,0,0,1.61556667,0,0,0.07280000,0,0,0,0,0.81821928,0,0,0,0,0,0,0.22630000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-27,0,14.01055000,20.93220000,0,0,12.00335000,0,0,18.97963333,0,0,9.39396667,1.06720000,0,0,1.11440000,0,0,0,21.57140000,18.18915000,0,19.96468333,0,24.00000000,3.05015000,0,13.19243500,0,8.75860000,0,0,5.14104737,0,0,0,4.31303256,0,0.02420000,3.40756000,0,24.00000000,0,0,0,0,14.13750000,0.00780000,0,0,6.13761408,0,0,0,0,0,4.13786667,10.02382500,8.00453939,0,11.55173043,0,7.25303980,9.65670000,0.00440000,0,8.24736842,9.02750000,0,0,0,5.49516875,13.70080000,0,0,0,0,6.57325494,6.04728750,2.01716535,6.70213548,0,4.16671540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02938667,0,0,0,0,0,10.00690000,0,12.24765000,0,0,0,0,0,0,0,1.12500000,0,0.01860000,0,9.46170000,0,0,0,1.52765000,0,0,0.08610000,0,0,0,0,8.22973871,0,0,0,0,0,0,1.12780000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
