title
"Wall Hours: Per Job: by Node Count"
parameters
"Resource =  TACC-STAMPEDE","Queue =  normal"
start,end
2015-08-01,2016-01-31
---------
Day,"[18] Wall Hours: Per Job","[127] Wall Hours: Per Job","[132] Wall Hours: Per Job","[39] Wall Hours: Per Job","[65] Wall Hours: Per Job","[56] Wall Hours: Per Job","[38] Wall Hours: Per Job","[45] Wall Hours: Per Job","[90] Wall Hours: Per Job","[116] Wall Hours: Per Job","[179] Wall Hours: Per Job","[19] Wall Hours: Per Job","[240] Wall Hours: Per Job","[126] Wall Hours: Per Job","[28] Wall Hours: Per Job","[85] Wall Hours: Per Job","[208] Wall Hours: Per Job","[24] Wall Hours: Per Job","[252] Wall Hours: Per Job","[94] Wall Hours: Per Job","[138] Wall Hours: Per Job","[15] Wall Hours: Per Job","[12] Wall Hours: Per Job","[21] Wall Hours: Per Job","[29] Wall Hours: Per Job","[152] Wall Hours: Per Job","[35] Wall Hours: Per Job","[66] Wall Hours: Per Job","[112] Wall Hours: Per Job","[50] Wall Hours: Per Job","[25] Wall Hours: Per Job","[10] Wall Hours: Per Job","[98] Wall Hours: Per Job","[52] Wall Hours: Per Job","[3] Wall Hours: Per Job","[82] Wall Hours: Per Job","[40] Wall Hours: Per Job","[48] Wall Hours: Per Job","[5] Wall Hours: Per Job","[168] Wall Hours: Per Job","[61] Wall Hours: Per Job","[233] Wall Hours: Per Job","[225] Wall Hours: Per Job","[47] Wall Hours: Per Job","[30] Wall Hours: Per Job","[96] Wall Hours: Per Job","[7] Wall Hours: Per Job","[97] Wall Hours: Per Job","[6] Wall Hours: Per Job","[67] Wall Hours: Per Job","[17] Wall Hours: Per Job","[4] Wall Hours: Per Job","[16] Wall Hours: Per Job","[34] Wall Hours: Per Job","[86] Wall Hours: Per Job","[27] Wall Hours: Per Job","[224] Wall Hours: Per Job","[46] Wall Hours: Per Job","[20] Wall Hours: Per Job","[188] Wall Hours: Per Job","[32] Wall Hours: Per Job","[64] Wall Hours: Per Job","[118] Wall Hours: Per Job","[51] Wall Hours: Per Job","[62] Wall Hours: Per Job","[115] Wall Hours: Per Job","[9] Wall Hours: Per Job","[84] Wall Hours: Per Job","[14] Wall Hours: Per Job","[125] Wall Hours: Per Job","[73] Wall Hours: Per Job","[13] Wall Hours: Per Job","[88] Wall Hours: Per Job","[100] Wall Hours: Per Job","[95] Wall Hours: Per Job","[165] Wall Hours: Per Job","[54] Wall Hours: Per Job","[2] Wall Hours: Per Job","[60] Wall Hours: Per Job","[23] Wall Hours: Per Job","[160] Wall Hours: Per Job","[192] Wall Hours: Per Job","[250] Wall Hours: Per Job","[124] Wall Hours: Per Job","[128] Wall Hours: Per Job","[75] Wall Hours: Per Job","[1] Wall Hours: Per Job","[226] Wall Hours: Per Job","[106] Wall Hours: Per Job","[44] Wall Hours: Per Job","[172] Wall Hours: Per Job","[22] Wall Hours: Per Job","[26] Wall Hours: Per Job","[8] Wall Hours: Per Job","[109] Wall Hours: Per Job","[144] Wall Hours: Per Job","[43] Wall Hours: Per Job","[72] Wall Hours: Per Job","[150] Wall Hours: Per Job","[80] Wall Hours: Per Job","[180] Wall Hours: Per Job","[70] Wall Hours: Per Job","[203] Wall Hours: Per Job","[185] Wall Hours: Per Job","[78] Wall Hours: Per Job","[76] Wall Hours: Per Job","[55] Wall Hours: Per Job","[182] Wall Hours: Per Job","[120] Wall Hours: Per Job","[63] Wall Hours: Per Job","[256] Wall Hours: Per Job","[200] Wall Hours: Per Job","[130] Wall Hours: Per Job","[57] Wall Hours: Per Job","[122] Wall Hours: Per Job","[151] Wall Hours: Per Job","[53] Wall Hours: Per Job","[113] Wall Hours: Per Job","[140] Wall Hours: Per Job","[156] Wall Hours: Per Job","[199] Wall Hours: Per Job","[102] Wall Hours: Per Job","[42] Wall Hours: Per Job","[201] Wall Hours: Per Job","[217] Wall Hours: Per Job","[11] Wall Hours: Per Job","[105] Wall Hours: Per Job","[33] Wall Hours: Per Job","[68] Wall Hours: Per Job","[163] Wall Hours: Per Job","[108] Wall Hours: Per Job","[216] Wall Hours: Per Job","[110] Wall Hours: Per Job","[99] Wall Hours: Per Job","[131] Wall Hours: Per Job","[135] Wall Hours: Per Job","[71] Wall Hours: Per Job","[195] Wall Hours: Per Job","[134] Wall Hours: Per Job","[81] Wall Hours: Per Job","[92] Wall Hours: Per Job","[190] Wall Hours: Per Job","[119] Wall Hours: Per Job","[141] Wall Hours: Per Job","[87] Wall Hours: Per Job","[37] Wall Hours: Per Job","[243] Wall Hours: Per Job","[79] Wall Hours: Per Job","[175] Wall Hours: Per Job","[232] Wall Hours: Per Job","[158] Wall Hours: Per Job","[91] Wall Hours: Per Job","[238] Wall Hours: Per Job","[49] Wall Hours: Per Job","[74] Wall Hours: Per Job","[36] Wall Hours: Per Job","[205] Wall Hours: Per Job","[248] Wall Hours: Per Job","[206] Wall Hours: Per Job","[244] Wall Hours: Per Job","[186] Wall Hours: Per Job","[218] Wall Hours: Per Job","[239] Wall Hours: Per Job","[178] Wall Hours: Per Job","[136] Wall Hours: Per Job","[83] Wall Hours: Per Job","[31] Wall Hours: Per Job","[253] Wall Hours: Per Job","[181] Wall Hours: Per Job","[235] Wall Hours: Per Job","[161] Wall Hours: Per Job","[41] Wall Hours: Per Job","[101] Wall Hours: Per Job","[220] Wall Hours: Per Job","[59] Wall Hours: Per Job","[114] Wall Hours: Per Job","[255] Wall Hours: Per Job","[213] Wall Hours: Per Job","[133] Wall Hours: Per Job","[104] Wall Hours: Per Job","[251] Wall Hours: Per Job","[103] Wall Hours: Per Job","[162] Wall Hours: Per Job","[214] Wall Hours: Per Job","[153] Wall Hours: Per Job","[93] Wall Hours: Per Job","[58] Wall Hours: Per Job","[77] Wall Hours: Per Job","[209] Wall Hours: Per Job","[173] Wall Hours: Per Job","[249] Wall Hours: Per Job","[123] Wall Hours: Per Job","[137] Wall Hours: Per Job","[129] Wall Hours: Per Job","[196] Wall Hours: Per Job","[166] Wall Hours: Per Job","[211] Wall Hours: Per Job","[223] Wall Hours: Per Job","[219] Wall Hours: Per Job","[236] Wall Hours: Per Job"
2015-08-11,15.79260000,16.91610000,0,0,0,22.08165000,22.92970000,0,0,0,0,18.65170000,0,0,14.92083333,0,0,10.36818000,6.52310000,0,24.00000000,12.88710000,13.70875000,0,0,3.65406667,3.99610000,0,0,4.76220000,0,12.41690313,0,1.33110000,4.96305874,0,6.82260000,19.88034444,15.97329000,0,0,0,0,0,10.25601667,0,0,0,11.76890000,0,3.07138750,9.44224083,7.95431553,0,0,0,0,0,12.50177500,1.04810000,4.28322941,4.61675385,15.63055000,0,0,0,2.89279412,0,11.56242500,0,0,1.46078000,0,6.30265000,0,0,0,3.32084481,5.33526667,1.35240000,0,0,0,0,8.63856000,0,5.88804889,0,0,0,0,0,0,5.21434691,0,6.00310000,0,0,0,1.74980000,0,0,0,0,0,6.79860000,0,0,0,6.35780000,1.55494118,0,0,0,0,0,0,0,0,0,0,0,2.93810000,0,1.12695000,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15470000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95213333,0.65720000,0,0,0,0,0,0.54940000,0,0,0,0,0,0,0,0.60720000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-12,11.59332857,12.59080000,8.21250000,0,0,17.79415000,24.00000000,0,0,0,0,5.35000000,4.10875000,0,12.35195000,0,0,15.36260000,3.97310000,15.00560000,18.67000000,0.92526667,14.30810000,0,0,10.78685000,1.30416667,0,0,0.00194400,0,10.90835333,0,2.62420000,6.64918254,0,3.85078000,2.06554000,4.21084286,0,0,0,0,0,9.94170000,1.96860000,9.02182500,3.58830000,9.96031319,0,4.63375000,8.92784866,5.57792794,0,0,0,0,0,12.79511818,0,4.26844324,5.35198889,6.35335000,0,0,0,3.89240833,0,2.47807500,0,0,12.53190000,0,0,0,0,0,4.38829233,11.88970000,0,0.01170000,0,0,0,3.75920000,0,4.97809342,0,0,0,0,0,0,5.49732177,0,2.34670000,0,0,0,2.64056000,0,0,0,0,0,0,0,0,0,0,0.52390714,0,0,0,0,0,0,0,0,0.01030000,0,0,0,0,4.06550000,11.09770000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43170000,0,0,0,0,0,0,0,0,24.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-13,9.80773333,12.19070000,13.91310000,0,0,3.84530000,5.10896667,0,0,0,0,18.96220000,17.31172500,0,15.71140000,0,0,12.24723333,20.64610000,0,6.03000000,4.43696000,9.01876667,0,0,0,21.58040000,0,0,6.91530000,0,13.61062500,0,1.66500000,9.49995152,0,5.47390000,7.88010000,7.40913158,0,0,0,0,0,21.26980000,0,1.38148889,13.07690000,7.77100714,0,0,5.36961768,4.75469801,0,0,0,0,0,8.23631875,0,6.66220345,9.14136364,0,0,0,0,4.32967162,0.63060000,20.20845000,0,0,0.02035000,0,0,0,0,0,3.63580217,5.90693333,0,0.12860000,0.12390000,0,0,1.53050000,0,5.35803251,0,0,0,0,0,0,5.00627311,0,1.31690000,0,0,0,2.40578333,0,0,0,0,0,0,0,0,0,0,1.91721538,0,0,0,0,0,0,0,0,0.17720000,0,0,0,0,4.84605000,2.89610000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48500000,0.50890000,0,0,0,0,0,0,0,18.57810000,0,0,0,0,0,0,0,0,0,0,0,0.34170000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-14,7.94804643,0.05920000,0.03750000,0,0,23.90310000,23.52460000,0,0,0,0,5.04220000,12.23055000,0,19.35390000,0,0,1.68716250,0,0,24.00000000,16.15073333,14.65640833,0,0,2.02390000,15.08665000,0,0,10.13103333,0,10.25298000,0,0,10.93461159,0,1.33355000,17.04920000,5.31250800,0,0,0,0,0,20.68833333,0,2.15165000,11.54810000,12.70290698,0,23.46060000,6.61465840,7.57065375,0,0,0,0,0,11.86904545,0,5.49213030,9.00684286,0,0,0,0,2.84912959,0,11.83930000,0,0,7.19343333,0,0,0,0,0,3.73624295,8.42220000,0,0,17.04250000,0,0,3.55726667,0,4.67490299,0,0,0,0,0,0,5.99858970,0,1.88585000,0,0,0,2.35640000,0,0,0,0,0,0,0,0,0,1.71890000,0.26085000,0,0,0,0,0,0,7.40170000,0,0.09080000,0,0,0,0,3.68780000,13.51620000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-15,8.74682857,0,0,0,0,23.86310000,17.40820000,0.00140000,0,2.65280000,0,0.01394000,8.79027500,0,8.79570000,0,0,4.61410000,0,0,17.97750000,9.58825000,15.63292727,0,0,3.57640000,2.90305000,0,0,16.62265000,0,11.56435106,0,0,6.89038667,0,0.20390000,6.67148571,5.59013333,0,0,0,0,0,3.61971667,0,2.15237778,0,9.35817556,0,24.00000000,6.39128872,8.48459706,0,0,0,0,0,15.91740000,0,7.62033200,6.16451250,0,0,0,0,3.08753810,0,7.32720000,0,0,1.46445000,0,0,0,0,1.73440000,2.76921707,7.08710000,0,0,0,0,0,3.55762222,0,5.75691134,0,0,0,0,0,0,2.23406113,0,2.97110000,0,0,0,2.71166000,0,0,0,0,0,0,0,0,0,0,0.88322857,0,0,0,0,0,0,0,0,2.60846000,0,0,0,0,4.23684000,0,0,0,0,0,0,0,2.65140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-16,22.76555000,0,0,0,0,0,0.95420000,0,0,0,0,0,0,0,21.26140000,0,0,24.00000000,0,0,0,24.00000000,21.24025000,0,0,0,0,0,0,0.67060000,0,6.98393500,0,0,14.80479524,0,0,24.00000000,17.96666667,0,0,0,0,0,24.00000000,0,24.00000000,0,16.21505000,0,0.54310000,13.99680463,13.45107600,0,0,0,0,0,10.18368000,0,14.28604000,15.80690000,0,0,0,0,6.18666364,0,0,0,0,2.03110000,0,0,0,0,0,11.57130889,7.77810000,0,0,0,16.06220000,0,1.51562000,0,12.79788696,0,0,0,0,0,0,5.45028571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47455714,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65690000,0,8.20890000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26330000,0,0,0,0,0,0
2015-08-17,17.77817143,0.07580000,0,0,0,0,0,0,0,0,0,0,0,0,24.00000000,0,0,9.73632500,0,0,0,6.51030000,18.83218889,0,0.05695000,0,0,0,0,1.04345000,0,13.36198571,0,0,4.55016867,0,0,5.56110000,9.74771667,0,0,0,0,0,11.85905714,2.17987143,6.03540000,0,3.24748261,0,0,10.58019745,3.10510472,0,0,0,0,0,14.69011429,0.52140000,3.84146944,10.76775385,0,0,0,0,8.13441250,0,0,0,0,3.75600000,0,0,0,0,0,2.21257408,5.83737500,0.21603654,0,0,9.73680000,0,2.16010000,0,3.14024109,0,0,0,0,0.08560000,0,4.27891014,0,0,0.08560000,0,0,2.17170000,0,0,0,0,0,0,0,0,0,0,0.22288214,0,0,0.08610000,0,0,0,0,0.36890000,0,0,0,0,0,6.26067500,9.16980000,15.79610000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50830000,0,0,0.61670000,0,0,0,0,0.08530000,0,0,0,0,0,0.46420000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-18,3.24870000,3.33920000,0,0,0,0,3.35610000,0,0,0,0,3.33920000,0,0,2.74280000,0,0,2.93991000,0,0,3.38080000,3.06945000,0.75093333,0,0,0,3.35610000,0,0,1.46630000,0,3.05726154,0,0,2.18307500,0,2.83000000,3.35610000,2.80684444,0,0,0,0,0,3.34907778,0,3.24110000,0,1.83655517,0,0,2.13139641,1.85794697,0,0,0,0,0,3.25184000,0,2.49980000,2.27607647,0,0,0,0,0.96971053,0,0,0,0,2.49755000,0,0,0,0,0,1.18425340,4.59470000,0.54797200,3.22390000,0,0,0,1.18685000,0,1.54453592,0,0,0,0,0,0.03402500,1.55976737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16043438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10343333,0.07250000,0,0,0,0.00360000,0.00360000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35640000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-19,11.89333000,24.00000000,0,0,0,0,17.14665000,0,0,0,0,20.66500000,0,0,0,0,0,3.23108750,0,0,24.00000000,9.64530000,6.86788788,0.08560000,0.08670000,0,24.00000000,0,0,13.92210000,0.54210000,14.13913333,0,0,5.16555967,0,0.01080000,5.09752778,14.17208000,0,0,0,0,0,19.27642222,0.97330000,2.95890000,0,5.61469123,0,0.08560000,8.60011256,5.28134000,0,0,0,0,0,6.50816250,0,4.12742097,9.66687619,0,0,0,0,1.67492766,0,0.08556667,0,0,3.02881429,0,0,0,0,0,2.87215259,0.16620000,0,4.09015000,0,0,0,4.35554091,0,5.99203919,0,0,0,0,0,0,2.77695728,0,1.37235000,0,0,0,2.22300000,0,0,0,0,0,0,0,0,0,0,0.90269000,0.02305000,0,0,0,0,0,0,0,0,0,0,0,0,0.06220000,10.50580000,0,0.08690000,0.02722857,1.33780000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51970000,0,0,0,0,0,0,0,24.00000000,0,0,0,0,0,0,0,0,0.00990000,0.69280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-20,14.39092727,9.12735000,0,0,0,0,8.29660000,3.27083333,0,0,0,11.83670000,0,0,21.22220000,0,0,17.40583750,0,0,2.30625000,11.40075000,11.61170303,0,0,0,5.64260000,0,0,14.88000000,11.41750000,8.06337429,0,0,6.20195404,0,0.23272500,5.39125652,6.83291429,0,0,0,0,0,7.59796667,0,0.10498000,0,5.32243556,0,0,7.74013195,5.34675057,0,0,1.91360000,0,0.01772000,7.25640000,0,1.96837671,9.44796000,0,0,0,0,2.67637353,0.02070000,0.00700000,0,0,3.96135714,0,2.00220000,0,0,3.98640000,4.38144086,9.35405000,0,0.02294286,0,0,0,6.69813636,0,6.19155805,0,0,0,0.02844000,0.01028000,0,4.58515100,0,2.78713333,0,0,0.36740000,0,0,0,0,0,0,0,0,0,0.01310000,0.01152500,2.23151667,4.96830000,0,0,0,0,0.46555000,0.02321429,0.00640000,0,0,0,0,0,1.95622000,0.00798333,0,0.14470000,0,0.74735000,0.02305000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44070000,0.53320000,0,0,0,0,0,0,0,18.15860000,0,0,0,0,0,0,0,0,0,1.09465000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00720000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03171667,0.02538000,0,0
2015-08-21,15.47116667,24.00000000,0,0,0,0,24.00000000,19.10790000,0,0,0,6.16180000,0,0,9.95860000,0,0,8.82690000,0,0,0,9.97730000,11.13215455,0,0,0,12.60890000,0,0,6.37792500,0,6.26182338,0,0,4.87299259,0,0.15280000,6.79125000,4.57065455,0,0,0,0,0,0,0,0,0,6.77939310,0,0,7.55836508,5.15936699,0,0,0.74570000,0,0,5.22609286,0,7.82686081,7.48009000,0,0,0,0,4.15195818,0,0.04400000,0,0,10.15075714,0,0,0,0,0,5.59073342,3.21360000,0,0,0,0,0,5.96810556,0,5.74990483,0,0,0,0.01000000,0,0,4.40695446,0,1.91845000,0,0,0,0,0,2.10140000,0,0,0,0,0,0,0.02860000,0,2.16000000,0,0,0,0,0,3.55280000,0.14890000,0,0,0,0,0,0,3.28870000,0,0,0.00500000,0,1.46960000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46390000,0,0,0,0,0,0,0,0,14.07970000,0,0,0,0,0,0,0,0,0,0.58390000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00890000,0,0,0
2015-08-22,12.86120000,4.56695000,0,16.99080000,0,0,20.64470000,1.26475000,0,0,0,13.41360000,0,0,16.99080000,0,0,20.89988000,0,0,0,0,13.10486207,0,0,0,4.62790000,0,0,6.45810000,0,8.96651364,0,0,4.69638298,0,9.18320000,4.85936000,3.26735000,0,0,0,0,0,0,0,0,0,5.50604474,0,0,6.14626291,7.02670652,0,0,0,0,0,8.14461000,0,8.05198750,11.51830000,0,0,0,0,3.67867692,0,0,0,0,6.79742500,0,0.27390000,0,0,1.67280000,8.68926629,1.35886667,0,0,0.15890000,0,0,9.02588750,0,6.74697657,0,0,0,0,0,0,7.74803488,0,0,0,0,0.50905000,0,0,1.64055000,0,0,0,0,0,0,0,0,8.27778750,0,0,0,1.54140000,0,1.71750000,0,0.32220000,0,0,0,0,0,0,0,0,0,0,1.36155000,0,0,0,0,0,0.80890000,0,0,0,0,0,0,0,0,0,0,0,0.52280000,0,0,0,0,0,0,0,24.00000000,0,0,0,0,0,0,0,0,0.00830000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-23,18.09002222,24.00000000,0,15.70560000,0,0,24.00000000,0,0,0,4.19890000,9.67335000,0,0,24.00000000,0,0,13.82714286,0,0,22.53640000,0.11415000,10.67420714,0,0,0,24.00000000,0,0,24.00000000,0,6.26019545,0,0,9.28899091,0,0,5.59130000,11.50660000,0,0,0,0,0,0,0,0,0,3.51475000,0,0,8.68617442,8.64017778,0,0,0,0,0,16.50721053,0,8.45790455,5.81693750,0,0,0,0,4.34626667,0,0,0,0,0,0,0,0,0,0,6.93332642,1.57008000,0,0,0,0,0,12.38790000,0,6.36825052,0,0,0,0,0,0.51000000,8.38073046,0,0,0,0,0.17878000,0,0,0.10676667,0,0,0,0,0,0,0,0,2.61281379,0,0,0,0,0,6.47010000,0,0.00580000,0,0,0,0,0,5.97000000,0,0,0,0,1.46195000,0,0,0,0,0,0.63155000,0,0,0,0,0,0,0,0,0,0,0,0.50810000,0,0,0,0,0,0,0,8.28665000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-24,5.98703333,9.19540000,0,0,0,0,2.52560000,2.38390000,0,0,13.28390000,15.24920000,0,0,11.24835000,0,0.24140000,14.67646667,0,0,24.00000000,2.16195000,10.16203333,15.04110000,0,0,11.05540000,0,0,2.83725000,0.01975000,4.69954000,0,0,1.08125089,0,1.76180000,8.94480000,7.82218333,0,0,0,0,0,0.01100000,2.21032857,0,0,6.35666222,0,0,6.31931014,6.89211304,0,0,0,0,0,6.64115500,0,4.20512500,4.60451048,0,0,0,0,4.25242857,0,0.00620000,0,0,0,0,0.04360000,0,0,0,3.95395969,1.81290000,0,0,1.82280000,0,0,6.40172222,0,5.97874398,0,0,0.40170000,0,0,0.26542500,3.98189503,0,2.29390000,0,0,0.52250000,0,0,0.41960000,0,0,0,0,0,0,0,0,2.07295714,0,0,2.28952500,9.00500000,0,1.11750000,0,0.00580000,0,0,0,0,0,3.27440000,0,0,2.00330000,0,1.34735000,0,0,0,0,0,0.20140000,0,0,0,0,1.06690000,0,0,0.00665000,0,0,0,0,0,0,0,0,0,0,0,24.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-25,16.54331111,24.00000000,0,0,0,0,20.96625000,14.10470000,0,0,0.01110000,9.72390000,0,0,12.22220000,0,1.47750000,10.14425556,0,0,1.49240000,5.82335000,11.93750000,4.96330000,0,0,0.42082000,0,0,19.54720000,2.80896667,8.09073231,0,0,1.83199469,0,1.68525000,5.70015000,4.72901290,0,0,0,0,0,6.27453333,0,8.17140000,0,4.94306216,0,0,7.14711756,8.50244556,9.91737500,0,0,0,0,11.42006897,0,7.08622162,5.20399778,0,0,0,0,3.76869250,0,0,8.54530000,0,0,0,0,0,0,1.92920000,4.98463039,0.42000000,0,0,2.55104000,0,0,3.82608182,1.62830000,5.20485431,0,0,0,0,0.05310000,0,4.45699702,0,1.65355000,0,0,0.73860000,0,0,0.53207500,0,3.37030000,0,0,0,0,0,0,1.25838421,0,0,2.28777500,0,0,2.09416667,0,0,0,0,0,0,0,13.24080000,0.00460000,2.23970000,0.44078000,0,1.36305000,0,0.00140000,0,0,0,0,0,0,0,0,1.18080000,0,0,2.00640000,0,0,0,0.51750000,0,0,0,0,0,0,0,2.87302000,0,0,0,0,0,0,0,0,0.00690000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-26,15.28851111,1.38530000,0,0,0,0,24.00000000,6.69390000,0,0,0,14.28280000,0,0,8.52420000,0,0,8.34098571,0,0,3.96080000,0.10713333,13.58130000,0,0,0,6.78000000,0,0,1.49436667,6.46088333,7.51163333,0,0,2.19597528,0,7.44213333,24.00000000,5.14471739,0,0,0,0,0,4.04070000,6.01190000,21.03110000,0,4.03901125,0,5.90250000,7.35121295,5.30058082,0,0,0,0,0,9.84255500,0,8.83371951,3.84101429,0,0,0,0,2.90252381,0,0,24.00000000,0,0,0,0,0,0,0,4.46500277,2.08707500,0,0,24.00000000,0,0,4.26802500,1.06343333,5.42857842,0,0,0,0,0,0,2.71898892,0,1.29327500,0.22750000,0,0,0,0,0.27520000,0,20.63420000,0,0,0,0,0,0.55860000,4.41927692,0,0,0,0,2.67580000,1.17786667,0,0,0,0,0,0,0,0.74640000,0.00415000,0,0.26780000,0,1.45784000,0,0.00280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.80545000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-27,16.85700000,0,0,0,0,0,3.03680000,2.77713333,0,0,0.51453333,15.70970000,0,0,11.99080000,0,0,9.11510000,0,0,8.97066667,0.08780000,13.99321667,0,0,0,10.89390000,0,0,1.65306667,0,3.86777097,0,0,4.88997442,0,0.54640000,21.52500000,7.30583000,0,0,0,0,0,7.21280000,17.98890000,0.12367500,0,4.17106981,0,0.60780000,8.14313208,5.54589868,0,0,0,0,0,9.37248500,0,6.90266909,5.44144667,0,0,0,0,4.61922000,0,0.04905000,15.45560000,0,0,0,0,0,0,0,2.11250080,8.27920000,0,0,21.52500000,0,0,5.98585000,0.44234286,5.97249710,0,0,0,0,0,0,1.83792464,0,2.45833333,0.19610000,0,2.94850000,0.47076000,0,6.00220000,0,0,0,0,0,0,0,0.50195000,4.38706000,0,0,0.94810000,0,0,1.15198571,0,0,1.01345000,0,0,0,0,0.63415000,23.07223333,0,0,0,1.08746250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53080000,0,0,0,0,0,0,0,6.25527500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21460000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-28,18.36638750,0,0,0,0,0,2.85060000,6.66500000,0,0.00870000,0,8.29500000,0,0,8.64676667,0,17.99170000,14.81821111,0,0,4.56290000,0.00810000,11.89180500,0,0,0,6.28680000,0,0.02170000,6.61110000,4.40205000,9.93268302,0.08170000,0,5.11933947,0,12.80976000,14.21580000,11.43347500,0,0,0,0,10.05720000,0.31196667,0,2.61250000,0,4.30026379,0,4.33824000,4.46224789,5.91166871,0,0,0,0,0,6.13785667,0,4.40290217,4.24181034,0,0,0,0,6.26656250,0,1.49250000,0,0,0.08190000,0,0.72072500,0,0,0,3.28096644,0.15443333,0,0,0,0,0,2.34940000,0.21360000,6.84326109,0,0,0,0,0,0,2.01352448,0,1.85731667,0,0,18.29030000,3.02926667,0,0.22460000,0,0.18145000,0,0,0,0,0,0,7.47861667,0.50470000,0,1.38000000,0,0.00780000,1.08178889,0,0,0,0,0,0,0,0.11220000,0.93443333,0,0,0,1.35866000,0,1.15610000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94960000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16723333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
