title
"Wall Hours: Per Job: by Node Count"
parameters
"Resource =  TACC-STAMPEDE"
start,end
2015-08-01,2016-01-31
---------
Day,"[18] Wall Hours: Per Job","[127] Wall Hours: Per Job","[132] Wall Hours: Per Job","[65] Wall Hours: Per Job","[39] Wall Hours: Per Job","[56] Wall Hours: Per Job","[45] Wall Hours: Per Job","[38] Wall Hours: Per Job","[90] Wall Hours: Per Job","[116] Wall Hours: Per Job","[179] Wall Hours: Per Job","[19] Wall Hours: Per Job","[240] Wall Hours: Per Job","[126] Wall Hours: Per Job","[28] Wall Hours: Per Job","[85] Wall Hours: Per Job","[208] Wall Hours: Per Job","[24] Wall Hours: Per Job","[252] Wall Hours: Per Job","[94] Wall Hours: Per Job","[138] Wall Hours: Per Job","[21] Wall Hours: Per Job","[29] Wall Hours: Per Job","[152] Wall Hours: Per Job","[15] Wall Hours: Per Job","[35] Wall Hours: Per Job","[66] Wall Hours: Per Job","[112] Wall Hours: Per Job","[12] Wall Hours: Per Job","[50] Wall Hours: Per Job","[25] Wall Hours: Per Job","[98] Wall Hours: Per Job","[264] Wall Hours: Per Job","[52] Wall Hours: Per Job","[82] Wall Hours: Per Job","[40] Wall Hours: Per Job","[48] Wall Hours: Per Job","[3] Wall Hours: Per Job","[168] Wall Hours: Per Job","[61] Wall Hours: Per Job","[233] Wall Hours: Per Job","[225] Wall Hours: Per Job","[47] Wall Hours: Per Job","[10] Wall Hours: Per Job","[5] Wall Hours: Per Job","[30] Wall Hours: Per Job","[96] Wall Hours: Per Job","[97] Wall Hours: Per Job","[67] Wall Hours: Per Job","[17] Wall Hours: Per Job","[34] Wall Hours: Per Job","[86] Wall Hours: Per Job","[7] Wall Hours: Per Job","[27] Wall Hours: Per Job","[46] Wall Hours: Per Job","[20] Wall Hours: Per Job","[224] Wall Hours: Per Job","[6] Wall Hours: Per Job","[188] Wall Hours: Per Job","[768] Wall Hours: Per Job","[32] Wall Hours: Per Job","[118] Wall Hours: Per Job","[64] Wall Hours: Per Job","[51] Wall Hours: Per Job","[62] Wall Hours: Per Job","[4] Wall Hours: Per Job","[115] Wall Hours: Per Job","[84] Wall Hours: Per Job","[125] Wall Hours: Per Job","[73] Wall Hours: Per Job","[88] Wall Hours: Per Job","[100] Wall Hours: Per Job","[9] Wall Hours: Per Job","[95] Wall Hours: Per Job","[54] Wall Hours: Per Job","[165] Wall Hours: Per Job","[60] Wall Hours: Per Job","[23] Wall Hours: Per Job","[13] Wall Hours: Per Job","[250] Wall Hours: Per Job","[2] Wall Hours: Per Job","[124] Wall Hours: Per Job","[231] Wall Hours: Per Job","[433] Wall Hours: Per Job","[160] Wall Hours: Per Job","[384] Wall Hours: Per Job","[16] Wall Hours: Per Job","[545] Wall Hours: Per Job","[75] Wall Hours: Per Job","[192] Wall Hours: Per Job","[128] Wall Hours: Per Job","[226] Wall Hours: Per Job","[106] Wall Hours: Per Job","[44] Wall Hours: Per Job","[172] Wall Hours: Per Job","[22] Wall Hours: Per Job","[26] Wall Hours: Per Job","[198] Wall Hours: Per Job","[109] Wall Hours: Per Job","[144] Wall Hours: Per Job","[43] Wall Hours: Per Job","[72] Wall Hours: Per Job","[8] Wall Hours: Per Job","[150] Wall Hours: Per Job","[1] Wall Hours: Per Job","[80] Wall Hours: Per Job","[70] Wall Hours: Per Job","[203] Wall Hours: Per Job","[185] Wall Hours: Per Job","[78] Wall Hours: Per Job","[76] Wall Hours: Per Job","[55] Wall Hours: Per Job","[1024] Wall Hours: Per Job","[182] Wall Hours: Per Job","[120] Wall Hours: Per Job","[63] Wall Hours: Per Job","[14] Wall Hours: Per Job","[512] Wall Hours: Per Job","[130] Wall Hours: Per Job","[256] Wall Hours: Per Job","[200] Wall Hours: Per Job","[57] Wall Hours: Per Job","[122] Wall Hours: Per Job","[33] Wall Hours: Per Job","[151] Wall Hours: Per Job","[180] Wall Hours: Per Job","[53] Wall Hours: Per Job","[113] Wall Hours: Per Job","[140] Wall Hours: Per Job","[156] Wall Hours: Per Job","[199] Wall Hours: Per Job","[102] Wall Hours: Per Job","[640] Wall Hours: Per Job","[201] Wall Hours: Per Job","[217] Wall Hours: Per Job","[105] Wall Hours: Per Job","[11] Wall Hours: Per Job","[68] Wall Hours: Per Job","[163] Wall Hours: Per Job","[42] Wall Hours: Per Job","[108] Wall Hours: Per Job","[110] Wall Hours: Per Job","[649] Wall Hours: Per Job","[216] Wall Hours: Per Job","[99] Wall Hours: Per Job","[131] Wall Hours: Per Job","[135] Wall Hours: Per Job","[71] Wall Hours: Per Job","[864] Wall Hours: Per Job","[195] Wall Hours: Per Job","[134] Wall Hours: Per Job","[81] Wall Hours: Per Job","[92] Wall Hours: Per Job","[190] Wall Hours: Per Job","[119] Wall Hours: Per Job","[141] Wall Hours: Per Job","[87] Wall Hours: Per Job","[998] Wall Hours: Per Job","[37] Wall Hours: Per Job","[243] Wall Hours: Per Job","[79] Wall Hours: Per Job","[232] Wall Hours: Per Job","[158] Wall Hours: Per Job","[91] Wall Hours: Per Job","[238] Wall Hours: Per Job","[865] Wall Hours: Per Job","[49] Wall Hours: Per Job","[74] Wall Hours: Per Job","[175] Wall Hours: Per Job","[36] Wall Hours: Per Job","[205] Wall Hours: Per Job","[360] Wall Hours: Per Job","[546] Wall Hours: Per Job","[248] Wall Hours: Per Job","[206] Wall Hours: Per Job","[320] Wall Hours: Per Job","[244] Wall Hours: Per Job","[186] Wall Hours: Per Job","[218] Wall Hours: Per Job","[239] Wall Hours: Per Job","[178] Wall Hours: Per Job","[136] Wall Hours: Per Job","[83] Wall Hours: Per Job","[31] Wall Hours: Per Job","[253] Wall Hours: Per Job","[181] Wall Hours: Per Job","[235] Wall Hours: Per Job","[41] Wall Hours: Per Job","[101] Wall Hours: Per Job","[220] Wall Hours: Per Job","[59] Wall Hours: Per Job","[114] Wall Hours: Per Job","[1020] Wall Hours: Per Job","[1000] Wall Hours: Per Job","[950] Wall Hours: Per Job","[255] Wall Hours: Per Job","[213] Wall Hours: Per Job","[524] Wall Hours: Per Job","[133] Wall Hours: Per Job","[104] Wall Hours: Per Job","[549] Wall Hours: Per Job","[161] Wall Hours: Per Job","[251] Wall Hours: Per Job","[103] Wall Hours: Per Job","[262] Wall Hours: Per Job","[145] Wall Hours: Per Job","[146] Wall Hours: Per Job","[214] Wall Hours: Per Job","[4320] Wall Hours: Per Job","[153] Wall Hours: Per Job","[579] Wall Hours: Per Job","[93] Wall Hours: Per Job","[269] Wall Hours: Per Job","[162] Wall Hours: Per Job","[58] Wall Hours: Per Job","[77] Wall Hours: Per Job","[147] Wall Hours: Per Job","[209] Wall Hours: Per Job","[173] Wall Hours: Per Job","[249] Wall Hours: Per Job","[123] Wall Hours: Per Job","[137] Wall Hours: Per Job","[129] Wall Hours: Per Job","[540] Wall Hours: Per Job","[196] Wall Hours: Per Job","[166] Wall Hours: Per Job","[211] Wall Hours: Per Job","[223] Wall Hours: Per Job","[219] Wall Hours: Per Job","[236] Wall Hours: Per Job","[164] Wall Hours: Per Job","[170] Wall Hours: Per Job","[148] Wall Hours: Per Job"
2015-08-11,15.79260000,16.91610000,0,0,0,22.08165000,0,22.92970000,0,0,0,18.65170000,0,0,14.92083333,0,0,10.36818000,6.52310000,0,24.00000000,0,0,3.65406667,12.88710000,3.99610000,0,0,13.70875000,4.76220000,0,0,0,1.33110000,0,6.82260000,19.88034444,4.54052532,0,0,0,0,0,9.16494091,11.58510714,10.25601667,0,0,0,3.07138750,0,0,0.15986667,0,0,12.50177500,0,9.90997368,1.04810000,0,4.32441429,15.63055000,4.61675385,0,0,7.75446121,0,0,0,0,0,6.30265000,2.89279412,0,0,0,5.33526667,1.35240000,1.19097000,0,3.58883796,0,0,0,0,0,3.53540364,0,0,0,8.63856000,0,0,0,0,0,0,0,0,6.00310000,0,0,4.04543498,0,3.61031109,1.74980000,0,0,0,0,6.79860000,0,0,0,0,6.35780000,4.06510000,0,0,1.55494118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12695000,0,0,0,0,2.93810000,0,0,0,0,0,0,0,0,0,0,1.15470000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95213333,0.65720000,0,0,0,0,0,0,0,0,0.54940000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60720000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-12,11.59332857,12.59080000,8.21250000,0,0,17.79415000,0,24.00000000,0,0,0,5.35000000,4.10875000,0,12.35195000,0,0,15.36260000,3.97310000,15.00560000,18.67000000,0,0,10.78685000,0.92526667,1.30416667,0,0,12.26670000,0.00194400,0,0,0,2.62420000,0,3.85078000,2.06554000,5.79541103,0,0,0,0,0,9.89852530,3.50781667,9.94170000,1.96860000,3.58830000,0,4.63375000,0,0,9.02182500,0,0,12.79511818,0,7.84188898,0,0,4.26844324,6.35335000,5.35198889,0,0,7.84321977,0,0,0,0,0,0,3.53219000,0,0,0,11.88970000,0,12.53190000,0,4.19519670,0,0,0,0.01170000,0,2.99782313,0,0,0,3.75920000,0,0,0,0,0,0,0,0,2.34670000,0,0,3.84569245,0,4.14814256,2.64056000,0,0,0,0,0,0,0,0,0,0,0.31051892,0.05542500,0,0.52390714,0,0,0,0,0,0,0,0,0,0.01030000,0,0,0,0,4.06550000,0,8.32750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43170000,0,0,0,0,0,0,0,0,0,24.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-13,9.80773333,12.19070000,13.91310000,0,0,3.84530000,0,5.10896667,0,0,0,18.96220000,17.31172500,0,15.71140000,0,0,12.24723333,20.64610000,0,6.03000000,0,0,0,4.03116667,21.58040000,0,0,6.79530625,6.91530000,0,0,0,1.66500000,0,5.47390000,7.88010000,8.50346964,0,0,0,0,0,13.44310000,5.83304000,21.26980000,0,13.07690000,0,0,0,0,1.38148889,0,0,8.23631875,0,6.83394146,0,0,6.66220345,0,9.14136364,0,0,4.79035047,0,0.63060000,0,0,0,0,4.27202800,0,0,0,5.90693333,0,0.13594000,0,3.70518044,0,0,0,0.12860000,0,2.82301449,0,0,0.12390000,1.34078750,0,0,0,0,0,0,0,0,1.31690000,0,0,3.70687108,0,3.79248383,2.40578333,0,0,0,0,0,0,0,0,0,0,2.27091667,0.05310000,0,1.91721538,0,0,0,0,0,0,0,0,0,0.17720000,0,0,0,0,4.84605000,0,2.89610000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48500000,0.50890000,0,0,0,0,0,0,0,0,18.57810000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34170000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-14,7.94804643,0.05920000,0.03750000,0,0,23.90310000,0,23.52460000,0,0,0,5.04220000,12.23055000,0,19.35390000,0,0,1.68716250,0,0,24.00000000,0,0,2.02390000,12.32645000,15.08665000,0,0,11.83176000,10.13103333,0,0,0,0,0,1.33355000,17.04920000,9.92375443,0,0,0,0,0,10.25298000,4.76526429,20.68833333,0,11.54810000,0,23.46060000,0,0,2.15165000,0,0,11.86904545,0,9.84200345,0,0,5.40998529,0,9.00684286,0,0,5.61500814,0,0,0,0,0,0,2.84912959,0,0,0,8.42220000,0,7.19343333,0,3.60338501,0,0,0,0,0,3.99336205,0,0,17.04250000,3.55726667,0,0,0,0,0,0,0,0,1.88585000,0,0,4.88229829,0,3.57648852,2.35640000,0,0,0,0,0,0,0,0,0,1.71890000,1.60866250,0.05360000,0,0.26085000,0,0,0,0,0,0,0,7.40170000,0,0.09080000,0,0,0,0,3.68780000,0,13.51620000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-15,8.74682857,0,0,0,0,23.86310000,0.00140000,17.40820000,0,2.65280000,0,0.01394000,8.79027500,0,8.79570000,0,0,4.61410000,0,0,17.97750000,0,0,3.57640000,7.77082000,2.90305000,0,0,15.63292727,16.62265000,0,0,0,0,0,0.20390000,6.67148571,5.94752830,0,0,0,0,0,9.13964500,5.59013333,3.61971667,0,0,0,24.00000000,0,0,2.15237778,0,0,15.91740000,0,8.28793585,0,0,7.62033200,0,6.16451250,0,0,5.54065253,0,0,0,0,0,0,3.08753810,0,1.73440000,0,7.08710000,0,1.46445000,0,2.91729671,0,0,0,0,0,5.23489832,0,0,0,3.55762222,0,0,0,0,0,0,0,0,2.97110000,0,0,2.18101254,0,4.41875085,2.71166000,0,0,0,0,0,0,0,0,0,0,0.17458889,0.05390000,0,0.88322857,0,0,0,0,0,0,0,0,0,2.60846000,0,0,0,0,4.23684000,0,0,0,0,0,0,2.65140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-16,22.76555000,0,0,0,0,0,0,0.95420000,0,0,0,0,0,0,21.26140000,0,0,24.00000000,0,0,0,0,0,0,24.00000000,0,0,0,21.24025000,0.67060000,0,0,0,0,0,0,24.00000000,14.80479524,0,0,0,0,0,6.98393500,17.96666667,24.00000000,0,0,0,0.54310000,0,0,24.00000000,0,0,10.18368000,0,16.21505000,0,0,14.28604000,0,15.80690000,0,0,13.90546396,0,0,0,0,0,0,6.18666364,0,0,0,7.77810000,0,2.03110000,16.06220000,12.23124182,0,0,0,0,0,11.66743103,0,0,0,1.51562000,0,0,0,0,0,0,0,0,0,0,0,5.29040417,0,10.93874012,0,0,0,0,0,0,0,0,0,0,0,0,0.05390000,0,3.47455714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65690000,8.20890000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26330000,0,0,0,0,0,0,0,0,0,0
2015-08-17,17.77817143,0.07580000,0,0,0,0,0,0,0,0,0,0,0,0,24.00000000,0,0,9.73632500,0,0,0,0,0.05695000,0,4.36880000,0,0,0,18.83218889,1.04345000,0,0,0,0,0,0,5.56110000,4.44762235,0,0,0,0,0,2.08680213,5.91724000,11.85905714,2.17987143,0,0,0,0,0,6.03540000,0,0,14.69011429,0,2.65777273,0.52140000,0,3.84146944,0,10.76775385,0,0,9.19787838,0,0,0,0,0,0,8.13441250,0,0,0,5.83737500,0.21603654,3.75600000,9.73680000,2.20617093,0,0,0,0,0,2.03573085,0,0,0,2.16010000,0,0,0,0,0.08560000,0,0,0,0,0.08560000,0,3.45119811,0,2.81736520,2.17170000,0,0,0,0,0,0,0,0,0,0,0.11143226,0,0,0.22288214,0,0.08610000,0,0,0,0,0,0,0.36890000,0,0,0,0,0,6.26067500,15.79610000,9.16980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50830000,0,0.61670000,0,0,0,0,0,0,0.08530000,0,0,0,0,0,0,0,0,0.46420000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-18,3.24870000,3.33920000,0,0,0,0,0,3.35610000,0,0,0,3.33920000,0,0,2.74280000,0,0,2.93991000,0,0,3.38080000,0,0,0,3.06945000,3.35610000,0,0,0.73411748,1.46630000,0,0,0,0,0,2.83000000,3.35610000,1.84949155,0,0,0,0,0,2.35856078,2.80684444,3.34907778,0,0,0,0,0,0,3.24110000,0,0,3.25184000,0,1.66799688,0,0,2.57737826,0,2.27607647,0,0,2.10668916,0,0,0,0,0,0,0.96971053,0,0,0,4.59470000,0.54797200,2.49755000,0,1.25741409,0,0,0,3.22390000,0,1.38023333,0,0,0,1.18685000,0,0,0,0,0,0.03402500,0,0,0,0,0,1.44565351,0,1.59904430,0,0,0,0,0,0,0,0,0,0,0,0.06065571,0.07440000,0,0.16043438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07250000,2.10343333,0,0,0,0.00360000,0,0,0.00360000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35640000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-19,11.89333000,24.00000000,0,0,0,0,0,17.14665000,0,0,0,20.66500000,0,0,0,0,0,3.23108750,0,0,24.00000000,0.08560000,0.08670000,0,7.55690000,24.00000000,0,0,6.53823143,13.92210000,0.54210000,0,0,0,0,0.01080000,5.09752778,4.40222056,0,0,0,0,0,8.51855231,11.87890833,19.27642222,0.97330000,0,0,0.08560000,0,0,2.95890000,0,0,6.50816250,0,4.01676914,0,0,4.06625152,0,9.66687619,0,0,7.59585769,0,0,0,0,0,0,1.62437629,0,0,0,0.16620000,0,1.77532500,0,3.32061912,0,0,0,4.09015000,0,2.66500447,0,0,0,4.16654348,0,0,0,0,0,0,0,0,1.37235000,0,0,2.55375729,0,4.58325580,2.22300000,0,0,0,0,0,0,0.49720000,0,0,0,0.11114500,0.06920000,0,0.90269000,0.02305000,0,0,0.08690000,0,0,0,0,0,0,0,0,0,0,0.06220000,0,10.50580000,0.02722857,1.33780000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51970000,0,0,0,0,0,0,0,0,24.00000000,0,0,0,0,0,0,0,0,0,0,0,0.00990000,0.69280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-20,14.39092727,9.12735000,0,0,0,0,3.27083333,8.29660000,0,0,0,11.83670000,0,0,21.22220000,0,0,17.40583750,0,0,2.30625000,0,0,0,4.01426667,5.64260000,0,0,10.64494167,14.88000000,11.41750000,0,0,0,0,0.23272500,5.39125652,5.81445988,0,0,0,0,0,7.71081974,3.69216154,7.59796667,0,0,0,0,0,0,0.10498000,1.91360000,0.01772000,7.25640000,0,3.30379079,0,0,2.10987778,0,9.44796000,0,0,7.02597893,0,0.02070000,0,0,0,2.00220000,2.67637353,0,3.98640000,0,9.35405000,0,1.75922500,0,4.37474680,0,0,0,0.02294286,0,2.91431326,0,0,0,6.69813636,0,0,0,0.02844000,0.01028000,0,0,0,2.78713333,0,0,4.07151114,0.36740000,4.25231784,0,0,0,0,0,0,0,0,0,0.01310000,0.01152500,0.06594000,0,0,2.23151667,4.96830000,0,0,0.14470000,0,0,0.46555000,0.02321429,0.00640000,0,0,0,0,0,1.95622000,0,0.00798333,0,0.74735000,0,0.02305000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44070000,0.53320000,0,0,0,0,0,0,0,0,18.15860000,0,0.63220000,0,0,0,0,0,0,0,0,0,0,1.09465000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00720000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03171667,0.02538000,0,0,0,0,0
2015-08-21,15.47116667,24.00000000,0,0,0,0,19.10790000,24.00000000,0,0,0,6.16180000,0,0,9.95860000,0,0,8.82690000,0,0,0,0,0,0,3.01722000,12.60890000,0,0,8.78961667,6.37792500,0,0,0,0,0,0.15280000,6.79125000,4.75214892,0,0,0,0,0,5.51007556,4.09476667,0,0,0,0,0,0,0,0.00280000,0.74570000,0,5.22609286,0,4.39006939,0,0,7.82686081,0,5.47518049,0,0,5.78680581,0,0,0,0,0,0,4.00981404,0,0,0,3.21360000,0,10.15075714,0,4.89708710,0,0,0,0,0,2.77082512,0,0,0,5.96810556,0,0,0,0.01000000,0,0,0,0,1.91845000,0,0,4.31049288,0,4.30617871,0,2.10140000,0,0,0,0,0,0,0,0.02860000,0,0.19330000,0.06860000,0,2.16000000,0,0,0,0.00500000,0,0,3.55280000,0.14890000,0,0,0,0,0,0,3.28870000,0,0,0,1.46960000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46390000,0,0,0,0,0,0,0,0,0,14.07970000,0,0,0.62470000,0,0,0,0,0,0,0,0,0,0.58390000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00890000,0,0,0,0,0,0
2015-08-22,12.86120000,4.56695000,0,0,16.99080000,0,1.26475000,20.64470000,0,0,0,13.41360000,0,0,16.99080000,0,0,20.89988000,0,0,0,0,0,0,0.10847500,4.62790000,0,0,13.10486207,6.45810000,0,0,0,0,0,9.18320000,4.85936000,4.16937547,0,0,0,0,0,8.13480137,3.21851053,0,0,0,0,0,0,0,0,0,0,8.14461000,0,4.96252955,0,0,7.91328810,0,11.51830000,0,0,5.07433285,0,0,0,0,0,0.27390000,3.67867692,0,1.67280000,0,1.35886667,0,4.53505000,0,7.87846190,0,0,0,0,0,2.15203218,0,0,0.15890000,9.02588750,0,0,0,0,0,0,0,0,0,0,0,6.47826413,0.50905000,4.86915490,0,1.64055000,0,0,0,0,0,0,0,0,0,0.31698333,0.52150000,0,8.27778750,0,0,1.54140000,0,0,0,1.71750000,0,0.32220000,0,0,0,0,0,0,0,0,0,1.36155000,0,0,0,0,0,0,0,0.80890000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52280000,0,0,0,0,0,0,0,0,24.00000000,0,0,0,0,0,0,0,0,0,0,0,0.00830000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-23,18.09002222,24.00000000,0,0,15.70560000,0,0,24.00000000,0,0,4.19890000,9.67335000,0,0,24.00000000,0,0,13.82714286,0,0,22.53640000,0,0,0,0.11415000,24.00000000,0,0,10.67420714,24.00000000,0,0,0,0,0,0,5.59130000,1.96803962,0,0,0,0,0,6.16556222,3.16659333,0,0,0,0,0,0,0,0,0,0,16.50721053,0,3.10410426,0,0,8.11855000,0,5.81693750,0,0,6.53888159,0,0,0,0,0,0,4.34626667,0,0,0,1.57008000,0,0,0,6.72279385,0,0,0,0,0,4.26810000,0,0,0,12.38790000,0,0,0,0,0,0.51000000,0,0,0,0,0,6.65792597,0.17878000,5.13312016,0,0.10676667,0,0,0,0,0,0,0,0,0,0.43460000,1.11000000,0,2.61281379,0,0,0,0,0,0,6.47010000,0,0.00580000,0,0,0,0,0,5.97000000,0,0,0,1.46195000,0,0,0,0,0,0,0,0.63155000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50810000,0,0,0,0,0,0,0,0,8.28665000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-24,5.98703333,9.19540000,0,0,0,0,2.38390000,2.52560000,0,0,13.28390000,15.24920000,0,0,11.24835000,0,0.24140000,14.67646667,0,0,24.00000000,15.04110000,0,0,1.69097500,11.05540000,0,0,8.49280556,2.83725000,0.01975000,0,0,0,0,1.76180000,8.94480000,0.96284173,0,0,0,0,0,2.30023226,2.77203500,0.01100000,2.21032857,0,0,0,0,0,0.22445000,0,0,6.64115500,0,4.32152319,0,0,4.31587113,0,4.60451048,0,0,4.66652541,0,0,0,0,0,0.04360000,4.15365814,0,0,0,1.81290000,0,0,0,3.84348333,0,0,0,0,0,3.45081290,0,0,1.82280000,3.20623333,0,0,0.40170000,0,0,0.26542500,0,0,2.29390000,0,0,3.44362824,0.52250000,4.24181677,0,0.41960000,0,0,0,0,0,0,0,0,0,0.16532727,4.24690000,0,2.07295714,0,2.28952500,9.00500000,2.00330000,0,0,1.11750000,0,0.00580000,0,0,0,0,0,3.27440000,0,0,0,1.34735000,0,0,0,0,0,0,0,0.20140000,0,0,0,0,0,1.06690000,0,0,0.00665000,0,0.89780000,0,0,0,0,0,0,0,0,0,0,0,24.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-25,16.54331111,24.00000000,0,0,0,0,14.10470000,20.96625000,0,0,0.01110000,9.72390000,0,0,12.22220000,0,1.47750000,10.14425556,0,0,1.49240000,4.96330000,0,0,2.38080000,0.42082000,0,0,10.55591765,19.54720000,2.80896667,0,0,0,0,1.68525000,5.70015000,1.73438917,0,0,0,0,0,5.53992211,3.34560667,6.27453333,0,0,0,0,9.91737500,0,4.11415000,0,0,11.42006897,0,4.49459886,0,0,7.08622162,0,5.20399778,0,0,4.60080441,0,0,8.54530000,0,0,0,3.76869250,0,1.92920000,0,0.42000000,0,0,0,4.62684508,0,0,0,0,0,3.79119581,1.60500000,1.62830000,2.55104000,2.01158571,0,0,0,0,0.05310000,0,0,0,1.65355000,0,0,3.83401395,0.73860000,3.78204853,0,0.53207500,0,3.37030000,0,0,0,0,0,0,0,0.47156923,2.57115000,0,1.25838421,0,2.28777500,0,0.44078000,0,0,2.09416667,0,0,0,0,0,0,0,13.24080000,2.23970000,0.00460000,0,1.36305000,0,0,0,0,0.00140000,0,0,0,0,0,0,0,0,1.18080000,0,0,2.00640000,0,0,0,0,0.51750000,0,0,0,0,0,0,0,0,2.87302000,0,0,0,0,0,0,0,0,0,0,0,0.00690000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04786667,0,0,0,0,0,0,0,0,0
