Day,[32] Wait Hours: Per Job,[21] Wait Hours: Per Job,[1] Wait Hours: Per Job,[3] Wait Hours: Per Job,[10] Wait Hours: Per Job,[15] Wait Hours: Per Job,[8] Wait Hours: Per Job,[17] Wait Hours: Per Job,[20] Wait Hours: Per Job,[13] Wait Hours: Per Job,[4] Wait Hours: Per Job,[16] Wait Hours: Per Job,[11] Wait Hours: Per Job,[2] Wait Hours: Per Job,[9] Wait Hours: Per Job,[18] Wait Hours: Per Job,[12] Wait Hours: Per Job,[28] Wait Hours: Per Job,[19] Wait Hours: Per Job,[5] Wait Hours: Per Job,[6] Wait Hours: Per Job,[7] Wait Hours: Per Job,[24] Wait Hours: Per Job,[14] Wait Hours: Per Job,[22] Wait Hours: Per Job
2014-02-22,0,0.00555000,1.15718901,0.00556667,0.01330000,0,0.72350000,0,0,0,0.01220000,0.46360000,0,0.11121538,0.00360000,0.01190000,0,0,0,0,1.03810000,0,0,0,0
2014-02-23,0,0.00000000,4.34741805,0.01320000,1.93640000,0,0.15946000,0,0,0,2.24615000,0,0,0.11819219,0.01360000,0,0.01805000,0,0,0,0.01610000,0,0,0,0
2014-02-24,3.35310000,0.00000000,16.59859724,0.01610000,2.99725000,0,1.39269000,0,0,0,2.19470000,2.76070000,0,0.29435619,0.00000000,0,0.01420000,0,0,0,1.76195000,0,0,0,0
2014-02-25,0.00000000,10.59905000,5.42464143,21.18375000,7.98080000,0,3.11454000,0,0,0,1.59547500,0.00000000,0,1.04733433,0.00000000,0,0,0,0,0,14.82720000,0,0,0,0
2014-02-26,0.00000000,0.00000000,12.21126913,8.91405000,0.00000000,0,1.91571250,0,0,0,5.88318571,6.68640000,0,0.23626800,21.23375000,0,0,0,0,0,0,0,0,0,0
2014-02-27,0,2.55780000,13.37158836,0.46465000,0,0,1.52428000,0,0,0,2.71785714,1.27148000,0,0.27277941,0.00000000,0,2.13780000,0,0,0,0,0,0,0,0
2014-02-28,0,5.22845000,7.29167022,0.03367500,0,0,2.41928889,0,0,0,0.01720000,0.63025000,0,0.13347952,0.33000000,0,0,0,0,0,0,0,0,0,0
2014-03-01,0,0.00000000,8.72194768,6.51733333,0,0,4.36140000,0,0,0,2.13110000,0.00000000,0,1.41140778,13.30280000,0,3.28810000,0,0,0,0,0,0,0,0
2014-03-02,7.93400000,1.82390000,16.99044684,0.12080000,0,0,0.67540000,0,0,0,2.95650000,4.27280000,0,0.57039846,0.00000000,0,0.00000000,0,0,0,0,0,0,0,0
2014-03-03,0.00000000,0.00000000,15.94107066,2.05220000,0,0,2.68082500,0,0,0,1.38897143,3.39330000,0,0.58741854,0.00000000,0,0,0,0,0,0,0,5.79420000,0,0
2014-03-04,3.79485000,7.25860000,23.53562052,6.00888333,0,0,6.61619896,0,0,0,0.22911667,21.31320000,0,0.40400844,9.34430000,0,0,0,0,0,2.15670000,0,7.49470000,0,0
2014-03-05,7.54333333,3.04830000,18.63346728,1.19044000,6.30580000,0,4.82746667,0,0,0,0.54017500,0.00000000,0,0.47790638,0.00000000,0,0,0,0,0,0,0,0.00000000,0,0
2014-03-06,0,0.00000000,16.02366061,6.61558333,0,0,2.38654000,0,0,0,2.42246000,3.01390000,0,0.40218541,0.00000000,0,0,0,0,0,0,0,0,0,0
2014-03-07,0,1.34670000,24.11877187,0.75805000,0,0,0.72075556,0,0,0,0.79790000,0,0,0.18288630,2.10560000,0,0,0,0,0,0,0,0,0,0
2014-03-08,0,0.00000000,43.31136910,0.00000000,0,0,0.00000000,0,0,0,0.01445000,0,0,0.02998462,0.00000000,0,0,0,0,0,0,0,0,0,0
2014-03-09,0,0.00000000,0.01290000,0,0,0,0,0,0,0,0.01680000,0,0,0.01720000,0.00000000,0,0,0,0,0,0,0,0,0,0
2014-03-11,176.12665000,99.68080000,73.77836339,71.49992500,0,0,69.59997500,0,0,0,11.99991429,0,0,31.51093333,0,0,0,0,0,0,0,0,0,0,0
2014-03-12,9.45047500,0.00000000,8.22897851,0.05030000,0,0,1.79143077,0,0,0,1.78037895,0,0,2.26460584,0,0,0,0,0,0,0,0,0,0,0
2014-03-13,0.52275385,0,11.04676363,0,0,0,0.56600000,0,0,0,0.93430000,0,0,0.19123710,0,0,0,0,0,0,0,0,0,0,0
2014-03-14,1.59963846,0,6.59539747,0.32313333,0,0,0.12790769,0,0,0,0.09820000,0.01340000,0,0.17348806,0,0,0,0,0,0,0.14580000,0,0.01277500,0,0
2014-03-15,0.00670000,0,0.60078642,0,0,0,0.03664545,0,0,0,0.04411852,0.00786250,0.08440000,0.03128581,0,0,0,0,0,0,0.01676250,0,0.01148750,0,0
2014-03-16,0.00442308,0,1.39426975,0,0,0,0.00569412,0,0,0,0.02916842,0.00445000,0,0.01954815,0,0,0,0,0,0,0.01214286,0,0.00395556,0,0
2014-03-17,0.01453333,0,0.48001895,0.00870000,0,0,0.01027500,0,0,0,0.01095660,0.00360000,0,0.01049898,0,0,0.02801429,0,0,0,0.00458333,0.01060000,0.00542500,0,0
2014-03-18,0.00442429,0,0.21345472,0.00525000,0,0,0.01578571,0,0,0,0.03276000,0.00500000,0,0.00880503,0,0,0,0,0,0,0,0,0.00855000,0,0
2014-03-19,0.00589722,0,0.04034550,0,0,0,0.00685000,0,0,0,0.01250000,0.01930000,0,0.00985600,0,0,0,0,0,0.00505000,0,0.00750000,0.01727857,0,0
2014-03-20,0.02847500,0,0.10570185,0.00562000,0,0,0.02888667,0,0,0,0.00700800,0,0,0.01030153,0,0,0,0,0,0,0,0.00810000,0.00420000,0,0
2014-03-21,0.00640000,0,2.27880138,0.02056667,0,0,0.00807500,0,0,0,0.05626400,0,0,0.01083955,0,0,0,0,0,0,0,0.00530000,0,0,0
2014-03-22,0,0,11.56861005,0.00000000,0,0,0.07610000,0,0,0,0.42504286,0,0,0.04140139,0,0,0,0,0,0,0.02830000,0,0,0,0
2014-03-23,0,0,10.41447000,0,0,0,0.04191429,0,0,0,0.08765789,0,0,0.01417642,0,0,0,0,0,0,0,0.00360000,0,0,0
2014-03-24,0.23652500,0,0.20875947,0,0,0,0.23774286,0,0,0,0.02990000,0,0,0.22900125,0,0,0,0,0,0,0,0,0,0,0
2014-03-25,15.34095556,0,4.01022327,4.92250000,7.24690000,4.85085000,7.69985000,0,0,0,4.02406667,0,0,0.82576372,0,0,0.90750000,0,0,0,0,0,7.14210000,0,0
2014-03-26,5.65290000,0,11.62252016,0.00000000,5.24330000,0.88360000,1.40926667,0,0,0,6.46789000,0,0,0.41544872,0,0,1.39276667,0,0,1.89390000,0,2.59250000,0.85896667,0,0
2014-03-27,0.63000000,0,4.72322121,0,0,0,0.01065000,0,0,0,0.02338889,0.01390000,0,0.05068925,0,0,0,0,0,0.00000000,0,1.97615000,0.47345000,0,0
2014-03-28,0.00664444,0,1.03920450,0.00696000,0,0,0.03622000,0,0,0,0.00824286,0.00780000,0,0.01035244,0,0,0,0,0,0,0,0.00580000,0.02279412,0,0
2014-03-29,0,0,5.29449077,0.00920000,0,0,0.00693333,0,0,0,0.03010667,0.00720000,0,0.00739137,0,0,0,0,0,0,0,0,0,0,0
2014-03-30,0,0,0.46209903,0.00336667,0,0,0.01033333,0,0,0,0.00848889,0.01140000,0,0.00385324,0,0,0,0,0,0,0.00330000,0,0,0,0
2014-03-31,0,0,0.03173441,0.00710000,0,0,0.01899375,0,0,0,0.02735395,0.00470000,0,0.01585380,0,0,0.00470000,0,0,0,0.00640000,0,0,0,0
2014-04-01,0.00785714,0,0.28728275,0.01046667,0,0,0.23190714,0,0,0,0.10432540,0.19331600,0,0.27975904,0,0,0,0,0,0,0,0,0.17715000,0,0
2014-04-02,0.01277500,0,0.17835047,0.00875000,0,0,0.76616000,0,0,0,0.35815263,0.13701000,0,0.09393004,0,0,0,0,0,0.00805000,0.13860000,0,0.25906364,0,0
2014-04-03,0,0,0.89130832,5.66883333,0,0,20.77788000,0,2.76613333,0,0.37720000,2.04780000,0,0.06521174,0,0,0,0,0,0.36351667,0,0,1.19860000,0,0
2014-04-04,0,0,9.22193074,1.89343333,0,0,3.91805625,0,11.82843333,0,3.45554286,5.47414000,0,0.27136449,0,0,0,0,0,0,0,0,0.00000000,0,0
2014-04-05,0,0,11.40602545,54.81201250,0,0,4.57237500,0,0.86720000,0,6.32250000,4.34327500,0,0.03695000,0,0,0,0,0,0,0,0,0,0,0
2014-04-06,0,0,0.30315195,69.14320000,0,0,0.01496818,0,0,0,0.00726923,0.00372000,0,0.00657317,0,0,0,0,0,0.00694286,0.00955714,0,0,0,0
2014-04-07,1.03250000,0,1.47708380,21.90429524,0.01750000,0,0.32930952,0,0,0,0.11035000,2.66720000,0,0.06853701,0,0,0.02220000,0,0,0.00800000,0.13899091,0,0,0,0
2014-04-08,2.49945000,0,2.49404668,30.47451429,0,0,1.89471111,0,0,0,2.03718750,2.88360000,0,0.37776598,0,0,1.19170000,0,0,0.07166111,6.73713333,0,1.55580000,0,0
2014-04-09,2.28780000,0,3.18957964,0.22053000,0,0,1.30361667,0,0,0,0.31025714,0.35790000,0,0.70575333,0,0,0,0,0,0.61542500,0.00000000,0,0,0,0
2014-04-10,1.21027692,0,1.25323333,0.11173333,0,0,2.34616667,0,0,0,2.38509412,2.99250000,0,0.23533446,0,0,0,0,0,0.04626923,0,0,1.39500000,0,0
2014-04-11,0.29568372,0,0.41731631,0.72710000,0,0,6.20939070,0,0,4.11390000,10.11452500,6.16773023,0,2.19902160,0,0,0,0,0,0.34810625,0,0,0.22386071,0,0
2014-04-12,0.01028936,0,0.20425146,0.00970000,0,0,0.00836667,0,0,0,0.03225000,0.00559333,0,0.01535283,0,0,0,0,0,0,0.00890000,0,0.00511667,0,0
2014-04-13,0.37025385,0,0.16489309,0.01051429,0,0,0.06470000,0,0,0,0.03791667,0.00000000,0,0.17402623,0,0,0,0,0,0,0,0,0.00813333,0,0
2014-04-14,5.44430000,0,1.22406979,0.00707273,0.01190000,0,1.05190000,0.00896667,0.00500000,0,0.55220000,0.00555000,0,0.13684138,0,0.01000000,0,0,0,3.21964000,6.14750000,0,0,0,0
2014-04-15,0.01470000,0,0.07252771,0.00937500,0,0,0.03634000,0,0.00750000,0,0.01346000,0.00440000,0,0.03432698,0,0,0,0,0,0.00776667,0,0,0,0.00765000,0
2014-04-16,0.01213333,0,0.33991368,0.00463333,0,0,0.01086667,0,0,0,0.01744615,0.00666667,0,0.02074088,0,0,0,0,0,0.00000000,0.04033333,0,0,0.00000000,0
2014-04-17,0.00930000,0,2.36198884,0.00653333,0,0,0.01026667,0,0,0,0.03318000,0.00780000,0,0.03265172,0,0,0,0,0,0.00000000,0.00000000,0,0,0.00000000,0
2014-04-18,0.01640000,0,0.03781289,0.01305000,0,0,0.02406154,0,0,0,0.01673333,0.00457500,0,0.01771657,0.02330000,0,0,0,0,0,0.00000000,0,0,0.00000000,0
2014-04-19,0.00600000,0,2.61073761,0.00000000,0,0,0.01042500,0,0,0.00417500,0.01055000,0.00560000,0,0.00692375,0.00500000,0,0,0,0,0,0.01110000,0,0,0,0
2014-04-20,0.00000000,0,0.02884213,0.01080000,0,0,0.00725556,0,0,0.00000000,0.01135714,0,0,0.01920833,0.00280000,0,0,0,0,0,0.00000000,0,0,0,0
2014-04-21,0.00000000,0,0.53699498,0.01681429,0.00860000,0,0.42988000,0,0,0,0.49022553,0,0,0.13212754,0.00640000,0,0,0,0,0.00833333,0.00000000,0.00750000,0,0,0
2014-04-22,0.46030000,0,0.27886382,0.02030000,1.78135000,0,0.78032500,0,0,0.67310000,0.33868148,0.06316667,0,0.27262000,0.00000000,0,0.26723333,0,0,0.18140000,0.28780000,0.00000000,0,0,0
2014-04-23,0,0,0.30610948,0.39890000,0,0,5.22616529,0,0.01390000,0.01420000,1.13217941,2.42720000,0,0.36722108,0.93310000,0,0,0,0,0.01280000,0,0.92580000,0,0.00703333,0
2014-04-24,1.94250000,0,0.69738325,0.06375000,0,0,4.17187887,0,0,0.00000000,3.08331200,0.64395000,0,0.56061429,0.01720000,0,0,0,0,0.34750000,0,0.00000000,0,0,0
2014-04-25,0,0,0.02071090,0.01030000,0,0,0.04839444,0,0,0,0.05577778,0,0,0.03603246,0.00000000,0,0,0,0,0.00390000,0,0.00530000,0,0,0
2014-04-26,0.09155000,0,1.55120282,0.00436667,0.14860000,0,1.31333333,0,0,0,0.00638750,0.11110000,0,0.02422558,0.59920000,0,0,0,0,0.00000000,0,0.00000000,0,0,0
2014-04-27,0.00780000,0,0.00912277,0.00912000,0.02580000,0,4.35952000,0,0,0,0.01240000,0,0,0.00751687,0.00280000,0,0,0,0,0.00733333,0,0.00310000,0,0,0.00360000
2014-04-28,0,0,1.29221441,0.00620000,0,0,0.77369130,0,0,0,0.02918750,0,0,0.00883929,0.00000000,0,0,0,0,0.00994000,0,0.00000000,0,0,0
2014-04-29,1.01030000,0,7.52020171,0.05647500,1.80060000,0,2.55099200,0,0,0,0.21622941,1.66475000,0,0.11472871,0.29390000,0,0,0,0,0.21500000,0,0.55280000,0,0,0
2014-04-30,0,0,5.86000149,0.92726667,0,0,2.55386154,0,0,0,0.89700588,0,0,0.42549234,0.34720000,0,0,0,0,3.00060000,0,0.00000000,0,0,0
2014-05-01,0,0,2.23565509,0.00000000,0.00420000,0,0.96610000,0,0,0,1.88218065,0,0,0.12593731,0.00000000,0,0,0,0,0.00280000,0,0.00190000,5.86920000,0,0
2014-05-02,0,0,3.63414622,0,0,0,0.57290833,0,0,0,0.53907333,0,0,0.08470116,0.24140000,0,0,0,0,0.00985000,0,0.00000000,0,0,0
2014-05-03,0,0,2.57852484,0,0,0,0.06252500,0,0,0,0.03105000,0,0,0.01260120,0.00000000,0,0,0,0,0.03815000,0,0.00420000,0,0,0
2014-05-04,0.08720000,0,0.00646836,0,0,0,0.03795385,0,0,0,0.01558571,0,0,0.03015333,0.00265000,0,0,0,0,0.01060000,0,0.00000000,0,0,0
2014-05-05,0.53097500,0,0.76263889,0,0.00376667,0,0.08280000,0,0,0,0.11170714,0.08875000,0,0.02678924,0.08720000,0,0,0,0,0,0,0.00500000,0.11047500,0,0
2014-05-06,10.40060000,0,1.00387624,0.93905000,0,0,1.00929231,0,0,0,1.20850000,3.62161667,0,0.14634455,5.62665000,0,0,0,0,0,0,2.12390000,0.00000000,0,0
2014-05-07,1.91568333,0,0.12200917,0.00190000,0,0,0.70706000,0,0,0,0.49222308,10.33140000,0,0.11059286,0.00000000,0,0,0,0,0.98295000,0,0.00000000,2.27420000,0,0
2014-05-08,0,0,0.15868785,1.65827500,0,0,0.78175455,0,0,2.48560000,0.49305200,0,0,0.38252988,0.00280000,0,0,0,0,0,0,0.00250000,0,0,0
2014-05-09,5.30360000,0,3.86872962,0.39283333,2.73470000,0,1.52515714,0,0,0,0.89977500,0,0,0.34465556,1.69250000,0,0,0,0,0,0,0.00000000,0,0,0
2014-05-10,2.86810000,0,2.82156371,0.00000000,0.00000000,0,0.70845714,0,0,0,0.71112727,0,0,0.29470306,0.00000000,0,0,0,0,0,0,2.36690000,0,0,0
2014-05-11,0,0,1.15731878,0,0.00000000,0,0.12376667,0,0,0,0.16237000,0,0,0.02537281,0.00310000,0,0,0,0,0.00265000,0,0.00000000,0,0,0
2014-05-12,0,0,0.76198183,0.04470000,0,0,0.36084000,0,0,0,0.04373784,0,0,0.00948785,0.00170000,0,0,0,0,0.00080000,0,0.00220000,1.17440000,0,0
2014-05-13,0,0,1.77233165,0.00360000,0,0,0.33410000,0,0,0,0.27816667,0,0,0.08671226,0.00000000,0,0,0,0,0,0,0.00000000,0,0,0
2014-05-14,0,0,0.09105122,0.00860000,0,0,2.86130000,0,0,0,0.17169615,0,0,0.91286431,0.00640000,0,0,0,0,0,0,0.00360000,0,0,0
2014-05-15,0.00240000,0,0.04635053,0.00940000,0,0,0.00700000,0,0,0,0.02589000,0,0,0.00932559,0.07265000,0,0,0,0,0.00330000,0.00310000,0.00000000,0,0,0
2014-05-16,0.00220000,0,0.28213346,0,0,0,0.03185926,0,0,0,0.12887059,0,0,0.00958853,0.00375000,0,0,0,0,0.00215556,0.00172500,0.00000000,0,0,0
2014-05-17,0,0,0.01059152,0,0.00220000,0,0.00664000,0,0,0,0.00785000,0,0,0.00437455,0.00205000,0,0,0,0,0.00245000,0.00170000,0,0,0,0
2014-05-18,0.00420000,0,0.02382392,0.00220000,0.00250000,0,0.00434000,0,0,0,0.00722727,0,0,0.00295156,0.00250000,0,0,0,0,0.00250000,0,0,0,0,0
2014-05-19,0,0,0.00519889,0.00257857,0.00000000,0,0.01025200,0,0,0,0.00530714,0.00216000,0,0.00429957,0.00190000,0,0,0,0,0.00170000,0,0,0,0,0
2014-05-20,0,0,0.68653811,0.00173333,0,0,2.76482143,0,0,0.00250000,0.19334286,0,0,0.07751722,0.00610000,0,0,0,0,4.25840000,0,0,0,0,0
2014-05-21,0,0,3.48615044,0.56563333,2.01735000,0,1.92645385,0,0,0.00000000,1.03354400,0,0,0.73980323,0,0,0,0,0,0,0,0,0,0,0
2014-05-22,0,0,3.93055054,0.12568571,0.58580000,0,0.67631429,0,0,0.00000000,0.35710714,0,0,0.05630938,0,0,0.54940000,0,0,0.31100000,0.95360000,0,0,0,0
2014-05-23,0,0,0.66809581,0.48030000,0.00420000,0,3.38966444,0,0,0,2.19813250,0.86131163,0,0.78471478,0,0,0.00000000,0,0,0,0,0,0,0,0
2014-05-24,0,0,0.61531781,0.01308500,0.00250000,0,5.97468846,0,0,0,3.58679245,1.77847391,0,0.98983400,0,0,0.07775000,0,0,0,0,0,0,0,0
2014-05-25,0,0,0.02575352,0.00310000,0,0,0.00722000,0,0,0,0.00688000,0.00000000,0,0.00768052,0,0,0,0,0,0,0,0,0,0,0
2014-05-26,0,0,0.20776312,0.00280000,0,0,0.00765000,0,0,0,0.00770000,0.00890000,0,0.00374602,0,0,0,0,0,0,0,0,0,0,0
2014-05-27,0,0,0.17290988,0.00310000,0,0,0.05630000,0,0,0,0.00441373,0.00830000,0,0.01288978,0,0,0.03775000,0,0,0,0,0,0,0,0
2014-05-28,0,0,0.05166815,0.00140000,0,0,0.23598333,0,0,0,0.11038095,0.00000000,3.14310000,0.01390727,0,0,0,0,0,0.00445000,0.00420000,0.00335000,0,0,0
2014-05-29,0,0,0.01743578,0.01825417,0.00920000,0,0.02600556,0,0,0,0.09391875,0,0,0.01996269,0,0,0.00745000,0,0,0,0.00220000,0.00250000,0,0,0
2014-05-30,0,0,0.02264383,0.00300000,0.00220000,0,0.01802500,0,0,0,0.05692667,0.09690000,0,0.03266647,0,0,0.00300000,0,0,0,0,0,0,0,0
2014-05-31,0.00860000,0,0.01334918,0.00250000,0.00000000,0,0.00687500,0,0,0,0.13426000,0,0,0.04073896,0,0,0,0,0,0,0,0,0,0,0
2014-06-01,0,0,0.02959831,0.00216000,0,0,0.00886667,0,0,0,0.02474000,0,0,0.04657541,0,0,0,0,0,0,0,0,0,0,0
2014-06-02,0,0,0.03422661,0.00994000,0,0,0.00880000,0,0,0,0.00774545,0,0,0.02200046,0,0,0,0,0,0.08530000,0,0,0,0,0
2014-06-03,0,0,0.22614797,0.24768636,0.00220000,0,0.58332581,0,0,0,0.19008800,0.00860000,0,0.00841264,0,0,0,0,0,0.00220000,0,0,0,0,0
2014-06-04,0,0,18.50888018,0.92678571,0.00360000,0,1.57296579,0,0,0,1.31967917,0.48525000,0,0.27670516,0,0,0,0,0,0.00000000,0,0.00720000,0,0,0
2014-06-05,0,0,16.06909451,7.25620000,9.39530000,0,3.53065833,5.40860000,0,0,3.26474138,0.41920000,0,0.93990000,0,0,0,0,0,0,0,0,0,0,0
2014-06-06,0,0,12.05841047,0.06881429,3.10440000,0,2.83782353,0,0,0,1.88966538,0.00000000,0,0.81987132,0,0,0,0,0,0,0,0,0,0,0
2014-06-07,3.52042000,0,6.37386922,0.00000000,0.00000000,0,1.17611111,0,0,0,1.06895833,0.01030000,0,0.09529388,0.50993333,0,0,0,0,0,0,0,0,0,0
2014-06-08,0.00557500,0.00375000,0.03892545,0.00365000,0,0,0.58624286,0,0,0,0.07535833,0.00402500,0,0.02665591,0.07485000,0,0,0,0,0,0,0,0.00445000,0,0
2014-06-09,1.73414615,0.00000000,2.25479908,1.25292667,0,0,1.00630000,0,0,0,0.58640625,0,0,0.07891625,0.21378000,0,0,0,0,0,0,0,0,0,0
2014-06-10,6.10121250,0.00000000,4.57514285,0.00593333,2.84790000,0,0.21485333,0,0,0,0.00710000,0.00360000,0,0.05344804,0.14750000,0,0,0,0,0.14330000,0,0,0,0,0
2014-06-11,2.07324444,0,3.59490463,0.02833333,0,0,0.04790000,0,0,0,0.35693333,0.00000000,0,0.02630854,0.63290000,0,0,0,0,0,0.02060000,0,0.00365000,0,0
2014-06-12,0,0,4.72471505,0.00000000,0.08420000,0,0.13031250,0,0,0,0.20952813,0.16640000,0,0.04390773,0.00670000,0,0,0,0,0,0.06313333,0,0,0,0
2014-06-13,0,0,7.46076172,0.00000000,0.02390000,0,1.31701765,0,0,0,3.01871538,1.34790000,0,0.16098836,1.99055000,0,0,0,0,0,0.09290000,0,0,0,0
2014-06-14,0,0,26.50259687,0.19882500,0,0,0.84670000,0,0,0,0.96062857,0.00000000,0,0.28312626,0.00000000,0,0,1.03670000,0,0.09220000,0,0,0,0,0
2014-06-15,0,0,33.92634337,0,0.08093333,0,0.04704000,0,0,0,0.00984667,0.00000000,0,0.02996182,0,0,0,0,0,0.00440000,0,0,0,0,0
2014-06-16,0,0,1.87014265,0.01269231,0.01916667,0,0.03455714,0,0.01280000,0,0.01520000,0,0,0.02366115,0.01640000,0,0,0,0,0.01470000,0.11856667,0,0.01250000,0,0
2014-06-17,0,0,2.80956712,0.01827500,0.00000000,0,0.03544400,0,0,0,0.03109231,0,0,0.02807975,0.01166667,0,0,0,0,0,0.00000000,0,0,0,0
2014-06-18,0,0,2.11681772,0.23547143,0,0,1.05399091,0,0.01830000,0,0.46300000,0.65280000,0,19.80309024,0.87395000,0,0,0,0,0,0,0,0,0,0
2014-06-19,0.00440000,0,1.53053679,0.00386667,0,0,0.26094615,0,0,0,0.10083478,0,0,0.01946548,0.00207500,0,0,0,0,0.00290000,0,0,0.00277778,0,0
2014-06-20,3.76036000,0,1.85379859,2.46725000,2.85360000,0,0.50071333,0,0,0,2.19289167,0.00220000,0,0.06781329,0.26074444,0,0,0,0,0,0,0,0.00235000,0,0
2014-06-21,20.62878571,0,8.67397150,3.28632500,0,0,0.47925000,0,2.36360000,0,1.94625000,1.74330000,0,0.35699074,0,0,1.78780000,0,0,0,0,3.00440000,1.19650000,0,0
2014-06-22,0.00000000,0,0.00548944,0.00220000,0.00203333,0,0.00480000,0,0,0,0.00610455,0,0,0.00462830,0.01030000,0,0,0,0,0,0.00190000,0,0.00232000,0,0
2014-06-23,0.00830000,0,0.49963649,1.98262500,0.70200000,0,0.45862500,0,2.32095000,0,0.53524286,0.00170000,0,0.76589170,0.00890000,0,0,0,0,0.00140000,0.00180000,0,0.00228000,0,0
