title
"Wait Hours: Per Job: by Node Count"
parameters
"Resource =  PSC-BLACKLIGHT"
start,end
2013-02-01,2013-07-31
---------
Day,"[896] Wait Hours: Per Job","[1968] Wait Hours: Per Job","[800] Wait Hours: Per Job","[1008] Wait Hours: Per Job","[416] Wait Hours: Per Job","[640] Wait Hours: Per Job","[368] Wait Hours: Per Job","[432] Wait Hours: Per Job","[208] Wait Hours: Per Job","[1024] Wait Hours: Per Job","[704] Wait Hours: Per Job","[192] Wait Hours: Per Job","[464] Wait Hours: Per Job","[1440] Wait Hours: Per Job","[576] Wait Hours: Per Job","[240] Wait Hours: Per Job","[256] Wait Hours: Per Job","[16] Wait Hours: Per Job","[48] Wait Hours: Per Job","[160] Wait Hours: Per Job","[32] Wait Hours: Per Job","[512] Wait Hours: Per Job","[176] Wait Hours: Per Job","[112] Wait Hours: Per Job","[144] Wait Hours: Per Job","[64] Wait Hours: Per Job","[128] Wait Hours: Per Job","[304] Wait Hours: Per Job","[96] Wait Hours: Per Job","[320] Wait Hours: Per Job","[80] Wait Hours: Per Job","[384] Wait Hours: Per Job","[224] Wait Hours: Per Job","[288] Wait Hours: Per Job","[8] Wait Hours: Per Job","[272] Wait Hours: Per Job","[768] Wait Hours: Per Job","[544] Wait Hours: Per Job","[480] Wait Hours: Per Job","[528] Wait Hours: Per Job"
2013-02-11,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,2.81234000,0,0.70196000,4.02980462,0,0,0.79092373,0,0,0,0,1.62491818,0.01150000,0.00055000,7.05093333,0,0.07305000,0,0,0,0,0,0,0,0,0
2013-02-12,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0.55713333,0.62647961,0.19777500,0,3.19001765,0,0.02970000,0,0,1.86438000,11.69196667,5.53430000,2.38958333,0,0.12003750,0,0,0,0,0,0,0,0,0
2013-02-13,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0.00000000,2.51715377,2.80593750,0,1.36498974,0,0,0,0,6.47780000,0.00000000,0,19.14190000,0,0.08750000,0,0,0,0,0,0,0,0,0
2013-02-14,0,0,0,0,0,0,0,0,0,0,0,29.91690000,0,0,0,0,0.00000000,4.48899178,2.45965000,0,7.08599444,0,0,0,0,3.96798750,7.44180000,0,23.54180000,0,11.71460000,0,0,0,0,0,0,0,0,0
2013-02-15,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0.00000000,5.78819146,2.02154737,0,9.90837966,0,4.96303333,0,0,24.57437273,21.26618750,0,30.62180000,0,4.86676667,0,0,0,0,0,0,0,0,0
2013-02-16,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0.00000000,0.00000000,0,0,0.00000000,0,0,0,0,0.00000000,0.00000000,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0
2013-02-17,0,0,0,0,0,0,0,0,0,0,0,37.27190000,0,0,138.79585000,0,5.48790000,17.89250610,3.92360000,33.08640000,17.86798649,0,0,0,0,38.70769375,6.85623333,0,25.12695000,0,0,0,0,0,0,0,0,0,0,0
2013-02-18,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0.00000000,4.59232000,0.00000000,0,2.41835313,0,0,0,0,20.61928500,19.83463333,0,13.27596667,0,4.23435000,0,0,0,0,0,0,0,0,0
2013-02-19,0,0,0,0,0,0,0,0,0,0,0,15.29166667,0,0,37.31110000,0,7.48865714,4.10433158,1.81680000,0,2.17533778,38.84670000,0,7.15930000,12.41690000,30.48957333,3.70837000,0,5.16256250,0,2.41873333,0,0,0,0,0,0,0,0,0
2013-02-20,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,4.15704286,0,0.56479688,9.76824699,0.06525556,0,2.09549512,0,0,0.00000000,13.02830000,14.84623784,0.54869787,0,10.69896000,0,0.00161667,0,0,0,0.00000000,0,0,0,0,0
2013-02-21,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,1.05970000,0,0.23724583,4.59962574,1.47783333,0,3.22690964,0,2.49060000,4.23560000,2.07890000,1.96480000,1.21238980,0,5.43580000,0,0,0,0,0,17.77690000,0,0,0,0,0
2013-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.05182000,10.34480729,0.33280000,0,2.02918769,0,0,0.00000000,0.00000000,8.39780000,3.15140000,0,25.56780000,0,0,0,0,0,2.91640000,0,0,0,0,0
2013-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10909688,17.64901905,0.00000000,0,8.68323636,45.58943333,9.07585000,49.95420000,35.32440000,24.84927500,3.14080217,0,16.12875000,0,0,0,0,0,0.00000000,0,0,0,0,0
2013-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.87140000,0,2.53675750,2.84859359,0.00000000,0,12.24315526,18.98156667,0.00000000,0.00070000,0.00000000,16.48706316,2.24622235,0,7.57000000,0,0,0,0,0,0,0,0,0,0,0
2013-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27050690,3.33559753,0.00170000,0,0.32522727,4.19350000,0,0.00000000,0,0.70467000,0.59040093,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,0,0
2013-02-26,0,0,0,0,0,0,0,19.18310000,0,0,0,0,0,0,0,0,8.95891818,3.05392933,0.00000000,0,4.15348438,0.00000000,0,0.00000000,0,5.17937692,9.37459342,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,0,0
2013-02-27,0,0,0,0,0,0,0,24.58250000,0,0,0,0,0,0,57.73310000,0,5.32488750,9.74160791,0.06888000,0,1.24394576,7.64240000,0,0,0,5.92283239,1.12700560,0,0.92402500,0,0.00095000,0,0,0,0.00640000,0,0,0,0,0
2013-02-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90682840,5.01514386,0.01176667,0.00110000,0.02249535,8.78576667,0,0.64286667,0.00345000,0.49761250,0.46279800,0,0.00000000,0,0,0,0,0,0.00015000,0,0,0,0,0
2013-03-01,0,0,0,0,0,0,0,0,0,0,0,3.47625000,0,0,0,0,3.04039000,12.95364930,0.52350000,0,0.29525882,0.40062500,0,0.00000000,0,4.81928235,1.50931005,0,2.12560000,0,0,0,0,0,0.00000000,0,0,0,0,0
2013-03-02,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,2.59012857,0.91586667,0.00000000,0,1.31800909,0.00000000,0,0.00000000,0,1.02824157,0.42660692,0,1.36060000,0,0,0,0,0,0,0,0,0,0,0
2013-03-03,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0.00000000,0.00000000,0,0.00000000,0,0,0.00000000,0,0.00000000,0.00000000,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0
2013-03-04,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,31.25795833,6.44105824,0.55812500,0,12.76081000,23.89060000,0,0.00000000,0,30.60254615,13.29577692,0,3.81845000,0,7.32100000,0,0,0,0.00000000,0,0,0,0,0
2013-03-05,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,14.50397143,2.14596712,0.11860000,0,9.19646304,25.82970000,69.15420000,0.00000000,0,2.37589176,4.05272797,0,0.06610000,0,0.59717000,0,0,0,0.00006667,0,0,0,0,0
2013-03-06,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,1.42817500,4.09919417,0,0,0.01810323,6.52228750,0.00110000,0,0,0.19641525,0.10067379,0,0.00915000,0,0,0,0,0.00250000,0.00000000,0,0,0,0,0
2013-03-07,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,4.07940000,3.29125135,1.62500000,0,0.98864111,14.03280000,4.63170000,0,0,0.48433793,0.38113852,0,0.00187143,0,0.94944000,0,0,0.00000000,0.00000000,0,0,0,0,0
2013-03-08,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,8.69875000,9.59898182,0.33068000,0,2.84528125,28.44860000,0.00000000,0,0,4.67184286,1.99450952,0,5.20275000,0,4.80915000,0,0,0.00000000,0,0,0,0,0,0
2013-03-09,0,0,0,0,0,0,0,0,0,56.39640000,0,0.00000000,0,0,0,0,2.98250000,34.98852069,0,0,1.02776818,26.74140000,0,2.85440000,0,0.03684000,7.37300000,0,4.59010000,0,0,0,0,2.62360000,0,0,0,0,0,0
2013-03-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.06985000,12.65072791,0,0,11.18492353,19.05220000,0,0.00000000,0,0.54330000,0.00190000,0,0.23310000,0,0,0,0,0.00000000,0,0,0,0,0,0
2013-03-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45724286,0.81126842,0.22670000,0,6.46792667,0.00000000,0,0,1.63390000,3.20340968,3.00250000,0,2.12140000,0,0,0,0,0,0,0,0,0,0,0
2013-03-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77090000,1.10416111,0,0,0.00190000,0,0,0,1.56810000,0.94754902,0.18120000,0,1.25786667,0,0,0,0,0,0,0,0,0,0,0
2013-03-13,0,143.94970000,0,0,0,0,0,0,0,0,0,120.53280000,0,0,0,0,0.00000000,24.84040217,3.48360000,0,37.21396053,48.58640000,0,47.27580000,0.00000000,10.27758182,36.00610000,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.09073333,21.61657500,1.61080000,0,14.92544943,3.83310000,0,73.21580000,22.42235000,0.33377692,9.57257143,0,0.35220000,0,0,0,0,0,0,0,0,0,0,0
2013-03-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.24703333,18.56348148,0.25792500,0,12.07168333,109.26500000,0,0.00000000,0.00000000,1.29002000,4.80510000,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0
2013-03-16,0,0,0,0,0,0,61.84360000,0,0,0,0,0,0,0,0,0,36.35780000,22.06804000,0.34643478,0,0.17055652,19.81370000,0.84940000,8.61930000,0,0.10453333,0.00000000,0,0.00110000,0,0.00080000,0,0,0,0,0,0,0,0,0
2013-03-17,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,49.88696667,31.38333488,0.00280000,0,8.30050128,36.97310000,11.47140000,1.73440000,0,1.81151429,5.85285000,0,0.22193333,0,0.00000000,0,0,0,0,0,0,0,0,0
2013-03-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74515000,7.62551688,1.91570000,1.63055000,7.91150930,0,1.58920000,0.00000000,0.00250000,0.77872381,1.45235000,0,3.40433333,0,0,0,0,0,0,0,0,0,0,0
2013-03-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.81281667,6.28972813,0.55670000,0.29195000,13.96447209,21.37165000,1.60190000,0,0.00000000,3.90117500,13.35347500,0,1.30306667,0,0,0,0,0,0.01273333,0,0,0,0,0
2013-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.58161667,0.54601863,0.82780000,3.34625000,3.82654310,10.10210000,0,0,0,0.89259524,0.40509000,0,2.24945000,0,0,0,0,0,0.00000000,0,0,0,0,0
2013-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82903333,0,7.03126000,1.35063472,0.00098333,0,4.46003433,11.20860000,0,0,0,2.39177838,0.05763636,0,0.70266667,0,0,0,0,0,0.00010000,0,0,0,0,0
2013-03-22,0,0,0,0,0,0,0,0,0,0,0,3.75060000,0,0,24.62625000,0,13.78750000,0.19740233,3.03756667,0,2.00126957,0,0,0,0,3.57757333,6.81991667,0,3.34390000,0,0,0,0,0,0.00000000,0,0,0,0,0
2013-03-23,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,15.63580000,0,31.52360000,0.11613623,0.00000000,0,1.69957857,0,0,0,0,9.83440000,0.00000000,0,9.22167500,0,0,0,0,0,0.00225000,0,0,0,0,0
2013-03-24,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,31.84500000,0,54.36595000,0.02550370,0.00036667,0,1.39552963,0,0,0,0,0.25282941,4.33338889,0,0.08056667,0,0,0,0,0,0.00000000,0,0,0,0,0
2013-03-25,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,4.70390000,0,37.42382222,1.83142273,6.63030000,0,2.51916727,0,0,0,0,2.09773750,1.87529615,0,4.89375000,0,1.20330000,0,0,0,0.00000000,0,0,0,0,0
2013-03-26,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,3.15656667,2.60176111,0.43105714,0,2.63719318,0,0,0,0,9.78274545,12.65205238,0,0.29025455,0,0,0,0,0,0.00500000,0,0,0,0,0
2013-03-27,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,4.66082500,6.08503600,0.66500000,0.64280000,1.88272273,0,0,0,0,10.46500000,14.24213333,0,0.24844000,0,0,0,0,0,0.00290000,0,0,0,0,0
2013-03-28,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,8.00440000,5.84931226,3.16876250,2.54860000,10.89647391,0,0,0,0,10.86205714,8.75896000,0,5.45487500,0,0,0,0,0,0.01087000,0,0,0,0,0
2013-03-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.71485000,6.56281148,0.14002727,0,1.79732667,0,0,0,0,24.67447222,4.49305000,0,0.49292174,0,0,0,0,0,0.50292500,0,0,0,0,0
2013-03-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.68780000,0,14.19183333,9.48924444,4.35265000,0,4.71534444,0,0,0,0,30.02233000,18.10400000,0,7.50098889,0,0,0,0,0,0.00355000,0,0,0,0,0
2013-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.52810000,0,0.00000000,22.33526667,1.84110000,0,1.76442667,106.86170000,0,0,0,25.51701111,0.00000000,0,1.08815000,0,1.17670000,0,0,0,0.00000000,0,0,0,0,0
2013-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26511875,11.87506000,0.02679167,0,2.69464348,0,0,0,0,7.22205000,0.00190000,0,2.39250000,0,0.00000000,0,0,0,0.00000000,0,0,0,0,0
2013-04-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.49990000,4.09022378,0.47988214,0,1.17098853,0,0,0,0,1.45480000,0.35241000,0,0.02140000,0,0,0,0,0,0.00030000,0,0,0,0,0
2013-04-03,0,0,0,0,0,0,0,23.76190000,0,0,0,0,0,0,0,0,5.50542500,3.58444741,0.02245000,3.22280000,2.44183398,0,0,0,0,1.23370909,1.10744545,0,0.16823333,0,0,0,0,0,0.00000000,0,0,0,0,0
2013-04-04,0,0,0,0,0,0,0,0.00000000,0,0,0,0.00135000,0,0,0,0,3.40910000,7.05921404,0.00000000,0.03530000,4.62378696,0,0,0,0,4.07293077,0.72843846,0,0.00000000,0.00060000,0,0,0,0,0.00000000,0,0,0,0,0
2013-04-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,20.97046489,0.00000000,0,6.25719500,0,0,0,0,0.01287143,0.11230000,0,0.00000000,0.00816667,0,0,0,0,0.00000000,0,0,0,0,0
2013-04-06,0,0,0,0,0,0,0,0,0,0,0,0.00220000,0,0,0,0,0.00060000,13.46434286,0,0,8.98802727,0,0,0,0,0.09120000,0.02203333,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0
2013-04-07,0,0,0,0,0,0,0,0,0,0,0,0.33830000,0,0,0,0,0.04860000,5.58460938,0.10103333,0,1.27699000,0,0,0,0,9.95905000,0.10305455,0,0.01195000,0,0,0,0,0,0,0,0,0,0,0
2013-04-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,6.97035088,0.00000000,0.00070000,0.38800833,0,0,0,0,0.47482143,1.56632727,0,0.00112500,0,0,0,0,0,0.00000000,0,0,0,0,0
2013-04-09,0,0,0,0,0,0,0,0,0,0,0,15.40665000,0,0,0,0,0.00000000,11.99998718,0,0,2.93160000,0,0,0,0,9.12490000,9.65798750,0,0.00161667,0,0,0,0,0,0.00156667,0,0,0,0,0
2013-04-10,0,0,0,0,0,0,0,0,0,0,0,2.50500000,0,0,0,0,11.93157143,26.85039923,0.20680000,0,2.88849421,0,0,0,0,15.02293077,8.38623182,0,5.11832500,0,0,0,0,0,0.00530000,0,0,0,0,0
2013-04-11,0,0,0,0,0,0,0,0,0,0,0,8.17690000,0,0,0,0,2.44796000,17.50267863,0.51150930,0,9.13939140,0,0,0,0,0.00250000,4.23360000,0,0.84765000,0,0,0,0,0,0.00000000,0,0,0,0,0
2013-04-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.87435000,5.91074412,5.83110000,0,6.36238182,0,0,0,0,9.19656000,4.14997500,0,3.28770000,0,0,0,0,0,2.27945000,0,0,0,0,0
2013-04-13,0,0,0,0,0,0,0,65.95110000,0,0,0,25.71220000,0,0,0,0,0.00000000,9.08638837,0.27610000,0,5.68239524,0,0,0,0,7.15203636,19.55001111,0,6.16670000,0,0,0,0,0,0.23750000,0,0,0,0,0
2013-04-14,0,0,0,0,0,0,0,0,0,0,0,26.55440000,0,0,0,0,4.99478750,18.75351328,8.29580000,22.89805000,4.87087826,0,0,0,0,5.47367895,6.22630417,0,6.23125000,0,0,0,0,0,0.00000000,0,0,0,0,0
2013-04-15,0,0,0,0,0,0,0,0,0.00140000,79.31400000,0,0.00000000,0,0,0,0,2.30808235,9.08318707,0,4.23953333,2.84910182,22.72220000,0,0.00140000,0,2.44161739,3.98948750,0,0.03136111,0,0,0,0,0,0.00445000,0,0,0,0,0
2013-04-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66303191,50.74845111,0.09673077,0,2.14223571,0.51820000,0,0,0.00140000,4.32081143,3.36741951,0,0.38480000,0,0,0,0.00140000,0,0.00390000,0,0,0,0,0
2013-04-17,0,0,0,0,0,0,0,0,0,13.21530000,0,0,0,0,0,0,1.34880714,1.95829151,0.30408571,0,0.20339023,1.12390000,0,0,0,0.24015789,0.38268592,0,0.12228000,0,0.54542500,0,0.00000000,0,0.00515000,0,0,0,0,0
2013-04-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66659375,36.56064378,1.29145000,0,0.28910685,1.41875000,0,0,0,0.78449444,0.02438500,0,5.72990000,0,0,0,0,0,0.61170000,0,0,0,0,0
2013-04-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26364737,48.63020159,0.82148571,0,0.79665833,0.00170000,0,0,0,0.00176364,0.06250000,0,0.00232000,0,0,0,0,0,0.06890000,0,0,0,0,0
2013-04-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42042667,9.94080796,3.23760000,0,2.57938824,0.00110000,0,0,0,0.00128000,0.21562857,0,9.90640000,0,0,0,0,0,0.00000000,0,0,0,0,0
2013-04-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.88702857,21.88898250,6.70406667,0,3.71087895,0,0,0,0,0,6.73233333,0,0.61360000,0,0,0,0,0,0,0,0,0,0,0
2013-04-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89461000,17.86372148,0.00000000,0,0.06468077,0.42530000,0,0.00095000,0,0.11760714,0.07521111,0,0.00102000,0.00095000,0,0,0,0,0.00562500,0,0,0,0,0
2013-04-23,0,0,0,0,0,0,0,0,0,9.98055000,0,0,0,0,0,0,0.42074211,21.15622724,0.09482222,0,0.07460000,3.18360000,0,0.00000000,0.33250000,0.38886875,0.85745263,0,0.00188000,0.00000000,0.10415000,0,0,0,0.00000000,0,0,0,0,0
2013-04-24,0,0,0,0,0,0,0,0,0.03530000,0.00000000,0,1.67110000,0,0,0,0,1.00435263,3.92280605,1.20742222,0,1.05013704,0,0,0,0.01723333,0.23636667,0.96514706,0,0,0,0,0,0,0,0.97470000,0,0,0,0,0
2013-04-25,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0.67924286,1.73026528,0.00120000,0,0.15793571,12.76430000,0,0,1.25890000,0.09671765,0.22304000,0,0.37786667,0,0,0,0,0,0.00000000,0,0,0,0,0
2013-04-26,0,0,0,0,0,0,0,0,0.00110000,0,0,0.12860000,0,0,0,0,0.26554348,3.22614000,0.02224000,0.04860000,0.22434360,1.36750000,0,0,0.21215556,0.02892432,0.23031111,0,0.01445000,0.00125000,0,0,0,0,0.00000000,0,0,0,0,0
2013-04-27,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0.71361786,26.05360600,0.00100000,0.00170000,0.28636557,0,0,0,0.00110000,0.33055435,0.11855455,0,0.00636667,0.00090000,0,0,0,0,0,0,0,0,0,0
2013-04-28,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0.46832500,0.52401946,0.34972667,0.06177500,0.13916316,0,0,0,0.00555000,0.29674000,0.25854839,0,0.00213333,0,0,0,0,0,0,0,0,0,0,0
2013-04-29,0,0,0,0,0,0,0,0,0,0,0,0.01030000,0,0,0,0,0.99342500,0.52751164,1.32557857,4.87943333,0.35155246,0,2.40420000,1.10180000,0.59670000,0.38455833,3.97966000,0,3.01720000,0,0,0,0,0,0.00000000,0,0,0,0,0
2013-04-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.93328750,0.09852700,0.23430000,0.25492857,0.12150789,0,0.00000000,0.32530000,0,0.27257105,2.61237000,0,0.06530000,0,3.34440000,0,0,0,0.00000000,0,0,0,0,0
2013-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25224000,24.35744247,0,0,1.51083235,0,0,0,0,3.91312857,0.78625000,0,0.00080000,0,0.05841250,0,0,0,0.00000000,0,0,0,0,0
2013-05-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.98580000,8.99374286,0,0,7.55227273,0.00235000,0,0,0,4.45720000,10.09405000,0,5.16580000,0,0.00105000,0,0,0,0.00000000,0,0,0,0,0
2013-05-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.03047500,0.86252688,0,6.42640000,5.55707234,0.44470000,0,0,0,2.11686000,16.44292500,0,19.74610000,0,0.00000000,0,0,0,0.00000000,0,0,0,0,0
2013-05-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.86716000,0.17853782,0,0,0.07138696,0.00000000,0,0.08830000,0,0.00108000,0.00275000,0,0.00060000,0,0.00000000,0,0,0,0,0,0,0,0,0
2013-05-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18635000,0.97266733,0.79580000,0,12.70645625,0.00000000,0,0,0,0.03178333,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0,0,0,0
2013-05-06,0,0,0,0,0,0,0,0,6.37330000,0,0,0,0,0,0,0,36.30985000,2.48698475,5.94055000,0,10.90381111,0.00000000,0,0,0,2.07218966,5.11746250,0,3.11305000,0,37.75555000,0,0,0,0,0,0,0,0,0
2013-05-07,0,0,0,0,0,0,0,0,0.00000000,0,23.06970000,0,0,0,0,0,8.02174286,2.26058197,4.87142857,0,2.60350000,0.76756154,0,0,0,3.68284167,6.22143333,0,12.03280000,0,0.00000000,0,0,0,0,0,0,0,0,0
2013-05-08,0,0,0,0,0,0,0,0,29.72190000,0,0.00000000,0,0,0,0,0,33.67944000,3.33458000,24.62142857,49.95140000,7.27262778,0.00442188,0,0,0,28.52897000,5.21175000,0,17.99690000,0,0.00000000,0,0,0,0,0,0,0,0,0
2013-05-09,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0.97905000,4.98707183,11.71221667,13.92810000,5.00616047,4.53448571,0,18.10750000,0,7.40255714,11.69520000,0,17.00766000,0,11.37820000,0,0,0,0,0,0,0,0,0
