Day,[210] Wait Hours: Per Job,[75] Wait Hours: Per Job,[224] Wait Hours: Per Job,[127] Wait Hours: Per Job,[39] Wait Hours: Per Job,[87] Wait Hours: Per Job,[203] Wait Hours: Per Job,[198] Wait Hours: Per Job,[18] Wait Hours: Per Job,[88] Wait Hours: Per Job,[219] Wait Hours: Per Job,[36] Wait Hours: Per Job,[222] Wait Hours: Per Job,[84] Wait Hours: Per Job,[24] Wait Hours: Per Job,[119] Wait Hours: Per Job,[59] Wait Hours: Per Job,[151] Wait Hours: Per Job,[58] Wait Hours: Per Job,[67] Wait Hours: Per Job,[213] Wait Hours: Per Job,[238] Wait Hours: Per Job,[20] Wait Hours: Per Job,[132] Wait Hours: Per Job,[45] Wait Hours: Per Job,[179] Wait Hours: Per Job,[176] Wait Hours: Per Job,[242] Wait Hours: Per Job,[153] Wait Hours: Per Job,[22] Wait Hours: Per Job,[34] Wait Hours: Per Job,[100] Wait Hours: Per Job,[116] Wait Hours: Per Job,[46] Wait Hours: Per Job,[129] Wait Hours: Per Job,[139] Wait Hours: Per Job,[28] Wait Hours: Per Job,[54] Wait Hours: Per Job,[47] Wait Hours: Per Job,[38] Wait Hours: Per Job,[56] Wait Hours: Per Job,[152] Wait Hours: Per Job,[66] Wait Hours: Per Job,[5] Wait Hours: Per Job,[204] Wait Hours: Per Job,[175] Wait Hours: Per Job,[95] Wait Hours: Per Job,[71] Wait Hours: Per Job,[121] Wait Hours: Per Job,[60] Wait Hours: Per Job,[68] Wait Hours: Per Job,[232] Wait Hours: Per Job,[168] Wait Hours: Per Job,[74] Wait Hours: Per Job,[52] Wait Hours: Per Job,[160] Wait Hours: Per Job,[122] Wait Hours: Per Job,[99] Wait Hours: Per Job,[40] Wait Hours: Per Job,[896] Wait Hours: Per Job,[30] Wait Hours: Per Job,[96] Wait Hours: Per Job,[90] Wait Hours: Per Job,[15] Wait Hours: Per Job,[125] Wait Hours: Per Job,[78] Wait Hours: Per Job,[72] Wait Hours: Per Job,[48] Wait Hours: Per Job,[26] Wait Hours: Per Job,[65] Wait Hours: Per Job,[10] Wait Hours: Per Job,[200] Wait Hours: Per Job,[251] Wait Hours: Per Job,[97] Wait Hours: Per Job,[234] Wait Hours: Per Job,[9] Wait Hours: Per Job,[50] Wait Hours: Per Job,[130] Wait Hours: Per Job,[23] Wait Hours: Per Job,[648] Wait Hours: Per Job,[216] Wait Hours: Per Job,[25] Wait Hours: Per Job,[94] Wait Hours: Per Job,[12] Wait Hours: Per Job,[188] Wait Hours: Per Job,[197] Wait Hours: Per Job,[244] Wait Hours: Per Job,[44] Wait Hours: Per Job,[35] Wait Hours: Per Job,[64] Wait Hours: Per Job,[17] Wait Hours: Per Job,[98] Wait Hours: Per Job,[181] Wait Hours: Per Job,[875] Wait Hours: Per Job,[57] Wait Hours: Per Job,[256] Wait Hours: Per Job,[33] Wait Hours: Per Job,[49] Wait Hours: Per Job,[77] Wait Hours: Per Job,[41] Wait Hours: Per Job,[240] Wait Hours: Per Job,[128] Wait Hours: Per Job,[136] Wait Hours: Per Job,[102] Wait Hours: Per Job,[80] Wait Hours: Per Job,[7] Wait Hours: Per Job,[32] Wait Hours: Per Job,[141] Wait Hours: Per Job,[321] Wait Hours: Per Job,[226] Wait Hours: Per Job,[43] Wait Hours: Per Job,[108] Wait Hours: Per Job,[250] Wait Hours: Per Job,[135] Wait Hours: Per Job,[19] Wait Hours: Per Job,[63] Wait Hours: Per Job,[140] Wait Hours: Per Job,[124] Wait Hours: Per Job,[252] Wait Hours: Per Job,[158] Wait Hours: Per Job,[112] Wait Hours: Per Job,[61] Wait Hours: Per Job,[31] Wait Hours: Per Job,[62] Wait Hours: Per Job,[220] Wait Hours: Per Job,[1856] Wait Hours: Per Job,[165] Wait Hours: Per Job,[76] Wait Hours: Per Job,[11] Wait Hours: Per Job,[29] Wait Hours: Per Job,[4] Wait Hours: Per Job,[123] Wait Hours: Per Job,[109] Wait Hours: Per Job,[255] Wait Hours: Per Job,[110] Wait Hours: Per Job,[21] Wait Hours: Per Job,[27] Wait Hours: Per Job,[640] Wait Hours: Per Job,[105] Wait Hours: Per Job,[149] Wait Hours: Per Job,[963] Wait Hours: Per Job,[144] Wait Hours: Per Job,[126] Wait Hours: Per Job,[120] Wait Hours: Per Job,[150] Wait Hours: Per Job,[185] Wait Hours: Per Job,[2] Wait Hours: Per Job,[192] Wait Hours: Per Job,[13] Wait Hours: Per Job,[172] Wait Hours: Per Job,[8] Wait Hours: Per Job,[55] Wait Hours: Per Job,[813] Wait Hours: Per Job,[481] Wait Hours: Per Job,[82] Wait Hours: Per Job,[16] Wait Hours: Per Job,[37] Wait Hours: Per Job,[3] Wait Hours: Per Job,[117] Wait Hours: Per Job,[544] Wait Hours: Per Job,[163] Wait Hours: Per Job,[864] Wait Hours: Per Job,[1] Wait Hours: Per Job,[14] Wait Hours: Per Job,[350] Wait Hours: Per Job,[400] Wait Hours: Per Job,[2048] Wait Hours: Per Job,[70] Wait Hours: Per Job,[103] Wait Hours: Per Job,[225] Wait Hours: Per Job,[157] Wait Hours: Per Job,[800] Wait Hours: Per Job,[500] Wait Hours: Per Job,[230] Wait Hours: Per Job,[142] Wait Hours: Per Job,[1024] Wait Hours: Per Job,[384] Wait Hours: Per Job,[464] Wait Hours: Per Job,[154] Wait Hours: Per Job,[235] Wait Hours: Per Job,[300] Wait Hours: Per Job,[118] Wait Hours: Per Job,[211] Wait Hours: Per Job,[450] Wait Hours: Per Job,[217] Wait Hours: Per Job,[92] Wait Hours: Per Job,[6] Wait Hours: Per Job,[480] Wait Hours: Per Job,[512] Wait Hours: Per Job,[2000] Wait Hours: Per Job,[4000] Wait Hours: Per Job,[928] Wait Hours: Per Job,[81] Wait Hours: Per Job,[1728] Wait Hours: Per Job,[42] Wait Hours: Per Job,[475] Wait Hours: Per Job,[53] Wait Hours: Per Job,[325] Wait Hours: Per Job,[547] Wait Hours: Per Job,[3712] Wait Hours: Per Job,[1000] Wait Hours: Per Job,[51] Wait Hours: Per Job,[827] Wait Hours: Per Job,[133] Wait Hours: Per Job,[274] Wait Hours: Per Job,[137] Wait Hours: Per Job,[208] Wait Hours: Per Job,[576] Wait Hours: Per Job,[600] Wait Hours: Per Job,[177] Wait Hours: Per Job,[960] Wait Hours: Per Job,[900] Wait Hours: Per Job,[768] Wait Hours: Per Job,[69] Wait Hours: Per Job,[148] Wait Hours: Per Job,[850] Wait Hours: Per Job,[183] Wait Hours: Per Job,[570] Wait Hours: Per Job,[196] Wait Hours: Per Job,[455] Wait Hours: Per Job,[169] Wait Hours: Per Job,[83] Wait Hours: Per Job,[107] Wait Hours: Per Job,[138] Wait Hours: Per Job,[229] Wait Hours: Per Job,[85] Wait Hours: Per Job,[187] Wait Hours: Per Job,[73] Wait Hours: Per Job,[550] Wait Hours: Per Job,[520] Wait Hours: Per Job,[79] Wait Hours: Per Job
2015-03-15,0,0,0,0.46500000,0,0,0,0,45.93835000,0,0,72.96780000,53.21940000,0,63.20258333,0,0,36.67890000,0,0,0,0,57.93198889,0,0,39.07500000,0,0,0,45.31610000,0,0,0,0,0,0,53.29040000,0,0,0,46.61720000,0,0,48.26662391,0,0,0,0,0,44.98030000,0,0,0,0,45.23110000,0,0,0,46.25567778,0,15.71610000,48.81940000,49.39100000,27.51278000,0,0,45.10500000,0.00000000,0,40.16790000,40.54362727,0,0,0,0,44.74255333,0,0,38.81796667,0.00000000,0,46.86030000,0,28.87820000,0,0,0,0,51.48085000,49.47655323,0,0,0,0,0,89.34753750,40.50946667,0,0,46.22470000,0,42.62560000,0,0,0,48.85847759,28.48999474,0,0,0,41.13930000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.75250000,0,22.03647071,0,0,0,0,0,0,0,0,0,0,0,41.28756667,0,0,0,28.42362395,0,23.82920000,0,28.88834667,45.16470000,0,0,0,11.38553716,0,46.28225909,0,0,0,0,17.98907435,0.13063333,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.08650000,0,0,54.81336400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-16,0,0,0,0,0,0,0,0,40.78420000,0,0,40.44990000,0.00000000,0,35.02374286,0,0,0,0,0,0,0,38.20208750,0,0,0.00000000,0,0,0,0,0,33.11280000,0,39.37440000,0,0,0,0,0,33.69864286,0.00000000,0,0,21.54165000,0,0,0,0,41.82818000,39.85940000,0,0,0,0,37.01970000,0,0,0,37.53100000,0,20.08080000,0.17470000,37.23330000,0.00000000,40.53651429,0,0,45.12357500,0,0,11.80340000,0,0,0,0,9.08285882,38.78126667,0.00670000,0,0,0,46.36920000,0,15.45340000,0,0,0,0,0.00000000,42.89907273,0.00426667,0,0,0,0,88.01304545,0.03690000,0,0,0,0,13.61372000,0,0,0,7.61997000,19.40420556,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,39.18750000,0,0,0,0,0,0,39.32125000,0,18.49679033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.02324889,19.72875000,0.11740000,0,12.03697232,0,0,0,0,8.63496137,0,16.54137391,0,0,0,14.13080000,15.27466405,0.93125000,0,0,0,0,0,0,0,0,0,0,0,5.54166000,0,0,0,0,0,0,0,10.94453333,0,0,39.68488000,0,0,0,0,0,0,0,39.72690000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-17,0,0,0,2.70687500,37.80030000,0,0,0,32.44170000,0,0,2.13650000,0.00000000,0,28.36722857,0,0,0,0,0,0,0,48.60868571,0,0,22.40140000,0,25.16890000,0,0,37.02860000,27.43060000,0,0.00000000,0,0,33.79551429,0,33.55280000,0,30.63165000,0,0,32.87649375,0,0,0,0,28.18030000,0.00000000,0,0,0,0,0,0,0,0,21.97421818,0,0,0.00000000,28.18610000,0.00000000,0,0,8.72867500,23.36137500,0,27.15203333,38.99437500,0,0,0,0,22.95765882,34.39310000,0,0,0,0,32.20777500,0,9.97164400,0,0.00852500,0,0,0,26.96561136,37.80750000,0,0,0,0,15.56320000,29.51792500,0,0,0,0,18.54280000,0,0,0,27.48125000,28.75810857,0,0,0,0,32.58280000,0,0,0,0,0,0,0,0,0,31.20875000,0,0,0,0,0,0,34.52140000,0,11.01465884,0,0,0,0,0,0,0,0,0,0,0,23.01853333,0,0,0,15.35502962,0.02390000,70.89925000,0,13.69140046,0,0,0,33.64420000,11.37048508,0,14.49326905,0,0,0,0,7.21099633,0,0,0,0,0,0,0,0,0,0,0,0,2.75404000,0,0,0,0,0,0,0,4.90642500,0,0,37.83478387,0,0.10440000,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-18,0,0,0,15.14750000,0.00000000,0,0,0,33.34935000,0,0,0.00000000,31.26375000,0,32.71530000,0,0,0,0,0,0,0,52.51225385,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,33.77573333,0.00000000,0,0,14.86642857,0,0,0,0,0,32.12220000,0,0,0,0,0,0,0,0,23.00390000,0,15.73007500,0,0.00000000,10.60377143,0,0,30.10080000,70.32883333,0,24.99190000,11.99361000,0,0,0,0,2.13812500,30.71906667,0,0,0,0,32.05040000,0,17.14172000,0,27.27125000,0,0,0,30.99886316,0,0,0,0,0,77.86321667,25.47940000,0,0,34.81390000,0,8.64060909,0,30.00470000,0,5.50411667,24.49111500,0,0,0,0,32.32165000,0,0,0,0,0,0,0,0.17610000,0,0,0,0,0,0,0.05440000,0,29.98585000,0,9.84856397,0,0,0,0,0,0,0,0,0,0,0,29.43330000,23.72850000,0,0,9.37249868,0.00000000,16.91473333,0,18.76470773,0,0,0,0.00000000,5.82079823,0,12.81421935,0,0,0,0,6.72227650,0.69567778,0,0,0,32.93330000,0,0,0,0,0,0,0,3.73555000,0,0,0,0,0,0,0,5.32056000,0,0,27.03572593,0,0.20500000,0,0,0,0,0,0,3.01310000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-19,0,0,0,0,0,0,0,0,36.96057500,0,0,34.33030000,0,0,36.42735000,0,0,0,0,0,0,0,92.17820000,0,38.74420000,0,0,0.00000000,0,0,44.39000000,0,0,0,0,0,42.15990000,0,0,35.83630000,0.00000000,0,0,31.63270000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.89536000,0,36.28610000,45.93220000,0,0.00000000,41.13892500,0,0,33.71898333,0,34.01560000,75.36003750,0,0,0,0,41.46877183,33.72670000,0,0,0,0,39.53150000,0,17.60847500,0,0,0,0,0,36.81819333,0,0,0,0,0,3.03172000,38.10445000,0,0,0,0,34.23383333,0,0,0.12015000,40.43235526,29.06107188,0,0,0,0,0,0,0,0.00030000,0,0,0,0,0,0,0,0,0,0,0,0,0,43.83175294,0,13.65144048,0,0,0,0,0,0,0,0,0,0,0,34.34580000,0,0,0,15.60704580,33.19305000,9.66952500,0,10.99755163,0,0,0,0,7.41804054,0,22.21761143,0,0,0,0,8.37760486,44.26620000,0,0,0,0,0,0,0,11.83000000,0,0,0,0,0,0,0,0,0,0,0,16.17235000,0,0,26.38338333,0,0,0,0,0,0,7.42860000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-20,0,0,0,17.76790000,35.20720000,0,0,0,0.00000000,0,0,13.28950000,35.41560000,0,32.93264167,0,0,0,0,0,0,0,74.32270000,37.22170000,12.82530000,35.34890000,0,0,0,0,0,35.18140000,0,0,0,0,24.58000000,0,0,0,34.86805000,0,0,38.72217391,0,0,37.83220000,0,38.44322500,35.74860000,0,0,0,0,0,0,0,0,34.80940000,0,32.92305000,0.00000000,37.13470000,0.01020000,35.30292500,0,29.51500000,38.47015000,0,0,25.66760588,0,0,37.80310000,0,28.98433077,0.00000000,0,0,0,0,37.64042857,0,32.42562500,0,32.99910000,0,0,0,52.14778333,0,0,0,0,0,12.83975000,0.00000000,0,0,0,0,18.53507500,0,37.71250000,0,31.72608333,23.91591064,0,0,0,0,34.27890000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.97754118,0,20.68872727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.69169282,36.99500000,18.16485000,0,23.52952923,0,0,0,0,4.11652842,0,18.14194118,0,0,0,0,12.20572668,34.32261429,0,0,0,0.00000000,0,0,0,13.72970000,0,0,0,5.47992500,0,0,0,0,0,0,0,9.17026667,0,0.00000000,30.66224444,0,1.55233333,0,0,0,0,4.32470000,0,0,0,0,0,0,0,0,0,0,0,0.15105000,0,0,0,0,0,0,0,0,0,0,0.23875000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-21,0,0,0,17.92593333,0.00000000,0,0,0,0.03220000,0,0,28.05440000,33.78970000,0,34.76440000,0,0,0,0,0,0,0,88.22303000,0,14.23291250,0,0,33.96280000,0,38.00240000,33.67780000,0.00000000,0,0,0,0,0,0,0,0,0.00000000,0,0,8.03502000,0,0,0,0,36.52314000,38.23780000,0,0,34.44420000,0,0,0,0,0,37.32156667,0,0.00000000,0.00000000,34.86670000,0.68790000,37.42125000,0,0,36.99987143,0,0,119.78546000,0,0,0,0,37.42225667,36.31370000,0,39.51375000,0,0,37.67320000,0,6.85833333,0,35.64670000,0,0,0,27.38445862,0,0,0,0,0,53.18775000,0,0,0,0,25.51593333,19.15683333,0,0,0,40.38873000,29.87220189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.81135000,0,30.37910351,0,0,0,0,0,0,0,0,0,0,0,35.56860000,0,0,0,16.96495276,0.00000000,12.93916667,0,15.90039338,0,0,0,0,6.86287508,0,23.59438182,0,0,0,0,15.71573183,32.25463333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.09036667,0,0,33.88690000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34080000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-22,0,38.60440000,0,20.06886667,0.00000000,0,0,0,117.68890000,38.21530000,0,29.01955000,0.00000000,0,48.74070000,0,0,0,0,0,0,0,37.78836667,0,34.60343333,0,0,0,0,0.00000000,25.24580000,0.00000000,0,0,0,0,37.50650000,0,0,24.07810000,34.44390000,0,0,29.32796842,0,0,37.92890000,0,0.00000000,37.18500000,26.20470000,0,34.81830000,0,0,0,0,0,38.83736667,0,38.96683333,0,0.00000000,21.09915000,0,0,0,34.89860000,0,0,37.95409545,0,0,37.62920000,0,26.50390667,38.92890000,0,5.97610000,0,0,34.59000000,0,2.04478966,0,0.00000000,0,0,38.12830000,29.91081429,38.24670000,0,0,0,0,97.69088333,38.76560000,0,0,41.48640000,0,32.81847500,0,38.37625000,0,39.66674286,29.74069048,0,0,0,0,38.22280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70839630,0,25.10574667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.35554985,0.00000000,0.00000000,0,14.97668421,0,0,0,0,12.02345679,0,27.06543636,0,0,0,0,11.35611747,23.23122000,0,0,0,0,0,0,0,0,0,0,0,2.95706000,0,0,0,0,0,0,0,0,0,0,62.67921111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-23,0,23.43470000,0,10.32920000,28.22500000,0,0,0,34.95360000,0,0,12.31821429,0,0,26.43560000,0,0,0,0,0,0,0,74.06139000,26.94610000,0,15.06140000,0,0,0,0,11.46610000,0,0,0,0,0,0,0,0,0,32.98390000,0,0,29.53992549,0,0,0,0,20.29702727,24.01635000,0.00000000,0,18.36080000,0,0.00470000,0,0,0,9.69790000,0,22.59080000,27.78940000,0,0.00000000,0,0,0,0.00000000,0,0,70.62030000,0,0,0.00000000,0,2.17842154,0,0,25.46760000,0,0,26.75560000,0,29.83037778,0,0,0,0,22.09750000,23.27773448,24.39860000,0,0,0,0,16.67687333,19.67030000,0,0,0.00000000,8.65310000,6.71746522,0,0.00000000,0.54290000,47.88683030,16.73495811,0,0,0,0,0,0,0,0,0.00170000,31.70000000,0,0,0,0,0,0,0,0,0,0,0,4.18424167,0,16.20180094,0,0,0,2.75750000,0,0,0,0,0,0,0,0,0,0,0,10.65679814,0,20.24250000,0,8.51220155,0,0,0,0,7.83933271,0,2.66652376,0,0,0,0,7.13506527,18.83999000,0,0,0,0,0,0,17.99310000,0,0,0,0,2.15410000,0,0,0,0,0,0,0,2.09066250,0,0,21.04829487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-24,0,0,0,0,22.69860000,0,0,0,2.51471250,0,0,15.83924000,0,0,67.51038000,0,0,0,0,0,0,0,90.77852857,0,18.80030000,0.00000000,0,0,0,0,0.00000000,19.59140000,0,0,0,0,18.50135714,0,0,0,22.06830000,0,0,15.06909565,0,0,0,0,16.20305000,0,18.16390000,0,18.01670000,0,0,8.40250000,0,0,21.33477000,0,16.41180000,0.00000000,0,11.55861111,0,0,15.86580000,18.93393333,0,16.39036667,78.80408000,0,0,0,0,1.41639143,0,0,39.97195000,0,0,24.44541667,0,14.79139231,0,14.09305000,0,0,15.75780000,11.21024333,0,0,0,0,16.11973333,83.84790000,17.83306667,0,0,0.00000000,0.00000000,5.64665000,0,0.00000000,0.05170000,7.60659231,13.28993704,0,0,0,0,19.04690000,0,0,16.38640000,0,14.48000000,0,0,0,0,0,0,0,0,0,0,0,4.63714615,22.88810000,12.10852791,0,0,0,15.40750000,0,21.73000000,0,0,0,0,0,12.38702500,0,0,0,11.03614570,0,8.02233333,0,5.94614414,0,0,0,0,7.99275000,0,2.77100494,0,0,0,1.58540000,3.72655180,8.10770000,0,0,0,0.00000000,0,0,0,0,0,0,0,1.76281667,0.11440000,0,0,0,0,0,0,1.41265000,0,0,16.78301364,1.09413750,0.03110000,0,0,0,0,0,0.23190000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-25,0,0,0,0,0.00000000,0,0,0,0.00000000,0,0,32.58860000,0,0,25.14810000,0,0,0,0,0,0,0,120.87337143,30.08250000,0,15.41080000,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,21.15430000,0,0,14.53543182,0,0,0,0,24.83325000,0,0.00000000,0,29.35640000,0,4.13896000,0,0,0,18.89096667,0,0,0.00000000,0,0.00000000,0,0,25.90915000,28.13540000,0,0,25.62470263,0,0,29.54390000,0,18.23356364,0,0,0.00000000,0,0,0.00640000,0,10.91803750,0,19.28890000,0,0,23.79750000,10.11364884,25.73273889,0,0,0,27.64530000,6.11934706,27.21610000,0,0,0.00000000,0.00000000,8.18618000,0,0,16.82970000,0.69894444,15.77918913,0,0,0,0,29.49610000,0,0,0,0.01165000,20.75780000,0,0,0,0,15.69280000,0,0,0,0,0.05470000,0,6.62917500,0,12.85675411,0,0,0,29.50060000,32.08780000,0.00000000,3.60690000,0,0,0,0,29.93580000,0,0,0,7.52210103,0,6.03628000,0,12.93133600,0,0,0,0,4.27995421,0.01185000,9.76318718,0,0,0,0,4.37069001,29.55576667,0,0,0,0,0,0,14.63525000,2.75060000,0,0,0,1.11631429,0,0,0,0,0,0,0,0,0,0,27.14042000,2.18082857,0.76062000,0,0,0,0,1.89063333,0.75335000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38890000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000
2015-03-26,0,0,0,30.23500000,0.00000000,0,0,0,2.14000000,0,0,0.00000000,0,0,68.37374545,0,0,0,0,0,0,0,257.49900000,0,0,0,33.82980000,0,0,0,0,31.90500000,0,0,0,0,0,0,0,0,34.82190000,0,0,25.76253429,0,0,0,0,0,2.00157222,0.00000000,0,0,0,0.00000000,0,0,0,36.20920000,0,37.06640000,33.24310000,0,0.01250000,0,0,0,35.28716250,0,36.29920000,59.28655185,0,0,0.00000000,0,13.10971429,0,0,34.88530000,0,0,34.66440000,0,0.98472000,0,35.16920000,0,0,37.17580000,58.99670000,38.61341176,0,0,0,0,5.86450000,36.32140000,0,0,38.68690000,24.81340000,24.66796667,0,0,37.11060000,4.86590000,23.31922381,0,0,0,0,0.00000000,0,0,0,0,35.70780000,0,0,0,0,0,0,0,0,0,11.20810000,0,30.51895385,42.20470000,20.41882034,0,0,0,0.00000000,0,0.00000000,13.89140000,0,0,0,0,0,0,0,0,18.39338584,0,0.00220000,0,16.65995794,0,0,0,0,10.38265445,0.02526667,14.89081714,0,0,0,0,11.18767725,6.10693333,0,0,7.37470000,0,0,0,0,12.03970000,0,0,0,5.38027500,0,0,0,0,0,0,0,0,0,0,49.02111071,5.66473333,2.47940000,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-27,0,30.81060000,0,0.00000000,38.43220000,0,0,0,50.50188000,0,0,33.24890000,0,0,0.00000000,0,37.89690000,0,0,0,0,0,50.06544167,30.35920000,0,0,0,25.64440000,0,0,39.69580000,37.15823333,0,0,28.30580000,28.16170000,39.35115000,0,0,0,29.40655000,0,0,101.30787895,0,0,0,0,39.01818000,9.39347500,0,0,33.73250000,0,0.00000000,0,0,0,34.07722500,0,33.29397500,0,0,37.55220000,0,0,36.11600000,36.89295455,0,0,26.16323793,0,0,0,0,37.74586500,29.83060000,0,0,0,26.32330000,38.43570000,0,29.67215000,0,0,0,0,0,31.50855385,40.02428947,0,0,0,30.02070000,51.17790588,41.15860000,0,0,0.00000000,20.43460000,19.15382000,0,0,39.98470000,24.11403333,28.63110339,0,0,0,0,0,0,0,0,0,0,0,0,21.74670000,0,0,0,0,0,0,17.87890000,0,0.00000000,0.00000000,19.91201036,0,0,0,0,0,0,0,0,0,0,0,34.41500000,0.62612000,0,0,23.55546667,0,37.44124000,0,15.23293654,0,0,0,0,13.51617025,0.28750000,17.36826250,0,0,0,0,8.14407966,21.58196364,0,0,0,0,0,0,0,5.75722500,0,0,0,3.09906364,0,0,0,0,0,0,0,10.37190000,0,0,24.01881481,5.79782500,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-28,0,0,0,29.29940000,0.00000000,0,0,0,43.19375000,0,0,37.91710000,0,0,32.96262500,0,0,0,0,0,0,0,69.16406667,0.00000000,0,27.38830000,39.66883000,0.00000000,0,0,0,35.94875000,0,0,0.00000000,0,6.20720000,0,0,0,40.48723333,0,0,26.59614375,0,0,0,0,31.54247368,0,41.19640000,0,0,0,0.16610000,0,0,0,0.00000000,0,40.12722500,0,0,10.75882500,0,0,33.21580000,39.28177692,0,0,41.48320000,0,0,0,0,16.57703333,0.00000000,0,43.01265000,0,0,33.89670000,0,14.85926667,0,0,0,0,27.54830000,26.18609524,0,0,0,0,0,12.39080909,42.31940000,0,0,0,0.00000000,21.67754444,0,0,32.95060000,19.11758333,35.53007869,0,0,0,0,39.13670000,0,0,0,0,37.09720000,0,0,23.03390000,0,0,0,0,0,0,0,0,0,34.36530000,15.75503484,0,0,0,0,0,42.76220000,0,0,0,0,0,0,15.96370000,0,0,26.74687333,30.44970000,42.55560000,0,15.18338808,0,0,9.91985000,0,9.28395127,0,24.07659000,0,0,0,0,13.54187445,0.99493333,0,0,0,0,0,0,0,8.29860000,5.11390000,0,0,2.06603333,0,0,0,0,0,0,0,0,0,0,48.61181538,0,4.80165000,0,0,0,0,3.52690000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40030000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-29,0,0,0,0,0,0,0,0,14.49780000,0,0,0.00000000,0,0,37.28911667,0,36.32500000,0,0,0,0,0,25.07198333,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,0,24.38296923,0,0,0,0.00000000,0,0,16.76035714,0,0,0,0,13.55786667,36.33833333,0,0,0,0,25.43625000,0,0,0,22.48296667,0,48.78190000,0,0,43.61230000,0,0,0,19.82430000,0,17.46463333,35.39496364,0,0,0,0,14.28092857,28.85602857,0,26.70570000,0,33.41780000,52.12920000,0,20.11440000,0,0,0,0,0,30.81832632,37.49053200,0,0,0,23.15968750,11.79572632,18.33968333,0,0,0,7.29090000,22.99150000,0,0,37.18420000,0.02530000,29.53291324,0,0,0,0,23.21080000,0,0,0,3.63860000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.42414377,0,0,0,0,0,39.53555000,9.93896667,0,0,0,0,16.21968333,16.01360000,1.91306000,0,13.15135549,0.00000000,0.00000000,0,11.83658931,0,0,0,0,10.11132376,0,32.13238333,0,0,0,0,15.64333431,2.39101667,0,0,0,0,0,0,19.21560000,0,2.81512500,0,0,0,0,0,0,0,0,0,0,0,0,0,18.71866538,0,0.00000000,0,0,0,0,0,34.69190000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47110000,0,0,0,0.15830000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
