title
"Wait Hours: Per Job: by Node Count"
parameters
"Resource =  SDSC-GORDON"
start,end
2013-08-01,2014-01-31
---------
Day,"[46] Wait Hours: Per Job","[12] Wait Hours: Per Job","[9] Wait Hours: Per Job","[96] Wait Hours: Per Job","[256] Wait Hours: Per Job","[1] Wait Hours: Per Job","[16] Wait Hours: Per Job","[10] Wait Hours: Per Job","[40] Wait Hours: Per Job","[8] Wait Hours: Per Job","[15] Wait Hours: Per Job","[11] Wait Hours: Per Job","[24] Wait Hours: Per Job","[14] Wait Hours: Per Job","[18] Wait Hours: Per Job","[31] Wait Hours: Per Job","[48] Wait Hours: Per Job","[4] Wait Hours: Per Job","[61] Wait Hours: Per Job","[3] Wait Hours: Per Job","[2] Wait Hours: Per Job","[126] Wait Hours: Per Job","[128] Wait Hours: Per Job","[32] Wait Hours: Per Job","[117] Wait Hours: Per Job","[63] Wait Hours: Per Job","[6] Wait Hours: Per Job","[81] Wait Hours: Per Job","[36] Wait Hours: Per Job","[23] Wait Hours: Per Job","[35] Wait Hours: Per Job","[64] Wait Hours: Per Job","[7] Wait Hours: Per Job","[13] Wait Hours: Per Job","[43] Wait Hours: Per Job","[65] Wait Hours: Per Job","[41] Wait Hours: Per Job","[5] Wait Hours: Per Job","[60] Wait Hours: Per Job","[38] Wait Hours: Per Job","[19] Wait Hours: Per Job","[25] Wait Hours: Per Job","[21] Wait Hours: Per Job","[33] Wait Hours: Per Job","[42] Wait Hours: Per Job","[20] Wait Hours: Per Job","[30] Wait Hours: Per Job","[57] Wait Hours: Per Job","[45] Wait Hours: Per Job","[17] Wait Hours: Per Job","[37] Wait Hours: Per Job","[29] Wait Hours: Per Job","[34] Wait Hours: Per Job","[49] Wait Hours: Per Job","[26] Wait Hours: Per Job","[50] Wait Hours: Per Job"
2013-08-31,0,5.12810000,0,0,0,23.21954372,23.70750000,16.54430000,0.15890000,0.00000000,25.49610000,0,0,0,0,0,0,6.64978261,0,0,9.04283398,0,1.11320000,0.00000000,0,0,0,0,0,0,0,2.29870000,0,0,0,0,0,0,0,0,0,3.81560000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-01,0,0.00000000,0,27.16500000,0,18.68027250,0.00000000,53.00940000,0.00000000,0,0.00000000,0,7.83437143,0,2.04440000,0,0,2.48585000,0,0,1.06749778,0,0.14530000,0.22095000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-02,0,0,0,52.11310000,0,20.02845867,3.18046667,17.21004000,47.86920000,30.68210000,0.00000000,0,8.20850000,0.05280000,5.98250000,0,0,4.20626957,0,0,1.56145714,0,0,0.00000000,0,0,0,0,0,0,2.13640000,0,0,0,0,0,0,0,3.42847500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-03,0,0,0,45.74790000,0,19.64522961,5.99055000,9.52905000,0.00000000,2.07080000,0,0,17.68082500,0,0.00000000,0,0,4.59461724,0,0,0.12690000,0,0,0,0,0,0,2.67390000,0,0,1.57080000,0,0,0,0,0,0,0,0,0,0,2.69475000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-04,0,0,0,47.10516667,0,7.14703992,21.35860000,0.00000000,9.50690000,0.89140000,0,0,19.91015000,0,0,0,0,3.06254400,0,0,7.28224667,0,0,1.45250000,0,0,0,0,0,0,0.00000000,2.48417500,0,0,0,0,0,2.81470000,0,1.53985000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-05,0,0,0,109.79440000,0,43.88473700,0.00000000,0,0.00000000,0.00000000,0,0,0.67030000,0,0.53000000,0,0,3.75526667,0,0,0.06615385,0,0,0,0,0,0,0,0,0,0,4.24000000,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-06,0,0,0,0,0,39.16929050,0.21240000,0,30.36190000,0,0,0,0.00000000,0,0.00000000,0,0,0.78358571,0,0,0.43333333,0,0,0,0,0,0,0,0,0,0,12.45805000,0,0,0,0,0,0.00000000,0,3.72000000,0,1.13690000,0,0,0,1.79390000,0,0,0,0,0,0,0,0,0,0
2013-09-07,0,0,0,0,0,49.29357428,0.00000000,9.55928000,0.00000000,10.69958333,0,0,0,0,2.10916667,0,0,6.89254444,0,0,1.16574000,0,0,6.10890000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0.00000000,0,2.72110000,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-08,0,0,0,0,0,28.41484035,16.73610000,18.63710000,0.00000000,8.76715000,0,0,0,0,13.27110000,0,0,3.62454783,0,0,1.73257273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,10.35975000,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-09,0,7.25530000,0,0,0,32.86801187,1.14885000,13.53360000,0.52280000,0.00000000,0,0,1.71360000,0,2.74720000,0,0,1.13938929,0,0,11.73957391,0,0,14.30860000,0,0,0,0,0,0,0,0.62350000,0,0,0,0,0,0,0,0,0,0.08190000,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-10,0,9.85640000,0,0,0,33.85548206,15.94460000,30.51460000,0.00000000,2.20725000,0,0,2.03540000,0,0.77713333,0,0,10.56125676,0,0,2.47472414,0,0,6.64720000,0,0,3.75520000,0,0,0,1.02560000,2.97083333,0,0,0,0,0,0,0,0,0,0.79190000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-11,0,6.47610000,0,0,0,36.07368663,39.06500000,37.84310000,0.33030000,3.70727500,0,18.19170000,2.94235000,0,2.47029167,0,0,14.74348485,0,0,2.17493333,0,2.29810000,8.09290000,0,0,2.81220000,0,0,0,0,1.31244000,0,0,0,0,0,0,0,0,0.54420000,1.56146667,0,0,0,0.37306000,0,0,0,0,0,0,0,0,0,0
2013-09-12,0,9.49170000,0,0,0,43.64844925,0.00000000,66.58040000,0.83780000,2.96360000,0,0.00000000,0.00000000,0,1.06642500,0,0,9.41735641,0,0.30672500,0.34916667,0,0,8.56860000,0,0,10.05570000,0,0,0,1.33640000,0.00000000,0,0,0,0,0,0,0,0,0.44000000,0.60750000,0,0,0,0.41420000,0,0,0,0.61500000,0,0,0,0,0,0
2013-09-13,0,19.75030000,10.48790000,0,0,39.92481550,45.00603636,19.93530000,0.00000000,9.09306667,19.38610000,19.84250000,0,19.56500000,1.32956667,0,0,17.29041429,0,4.44564762,1.95861333,0,0,4.23362500,0,0,20.47170000,0,0,0,0,0.00000000,20.38170000,19.65640000,0,0,0,20.65140000,0,0,0,0.88735000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-14,0,0,0,0,0,69.35667848,17.73013333,70.45390000,0.00000000,11.30917500,0,0,0,0,2.47655000,0,0,8.07500000,0,5.77674286,0.38292000,0,0,4.52593333,0,0,2.57640000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48345000,0,1.83262500,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-15,0,0,0,0,0,57.10523971,0.00000000,99.19460000,0,0.51720000,0,0,0,0,6.55420000,0,0,7.72570000,0,4.54843333,2.69610000,0,0,8.16112500,0,0,1.75560000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66000000,0,2.71860000,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-16,0,0,0,0,0,61.81336063,0.00000000,71.54060000,0,3.21582500,0,0,0,0,2.62000000,0,0,15.96397073,0,6.16843571,0.60431111,0,0,11.99581000,0,0,7.32335000,0,0,0,0.60060000,0,6.07110000,0,0,0,0,6.60405000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-17,0,0,0,0,0,60.55955279,22.74375000,0.00000000,0,7.85555556,0,0,0.44890000,0,0.37890000,0,0,2.14667143,0,8.76285000,0.34203333,0,0,4.82384286,0,0,3.62556667,0,0,0,0.43360000,0,0.00000000,0,0,0,0,1.78500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-18,0,0,0,0,0,19.97043572,44.94495000,0,0,18.07680000,0,0,0,0,0.35670000,0,0,8.68560562,0,5.04799286,2.20151818,0,1.49530000,21.65955556,0,0,0.00000000,0,0,0,0,1.66694000,0,0,0,0,0,0,0,0,0,0.60710000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-19,0,0,0,0,0,17.27788977,25.06180000,0,0,0,0,0,0,0,2.97470000,0,0,7.73234516,0,15.07173077,0.85527143,0,0,39.91390000,0,0,0.00000000,0,0,0,0,2.46500000,0,0,0,0,0,0,0,0,0,0.89780000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-20,0,0,0,0,0,12.71715082,31.83484545,0.04280000,0,4.73805000,2.59750000,0,12.68810000,0,0.00000000,0,0,17.71287083,0,18.52450000,4.68859091,0,14.39020000,15.29186667,0,0,6.35595000,0,0,0,0,17.90203000,0,0,0,0,0,0.30910000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-21,0,0,0,0,0,33.30053367,34.48057000,0,0,1.74110000,0,0,0,0,0,0,0,28.92345500,0,27.41015333,14.19989231,0,0,20.59478889,0,0,0.00000000,0,0,0,0,4.00890000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-22,0,1.71640000,0,0,0,47.54876779,58.38300000,0.03720000,0,20.66922500,0,0,0,0,0,0,0,78.74751042,0,29.36440000,6.90126140,0,0,37.68946923,0,0,1.99780000,0,0,0,0,4.72932500,0,0,0,0,0,0,0,0,0,0.73250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-23,0,0.93544000,0,0,0,18.42805093,9.97030000,0.00000000,0,3.79610000,0,0,0,0,0,0,0,99.74780000,0,4.97125000,2.56505833,0,0,28.62390000,0,0,0.00000000,0,0,0,0,10.71104000,0,0,0,0,0,0,0,0,0,1.83140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-24,0,0,0,0,0,35.81391155,13.19933750,14.72470000,0,22.30295000,5.24555000,0,0,0,0,0,0,8.28798500,0,22.49955238,5.54224727,0,6.71250000,44.88353333,0,0,0.38562500,0,0,0,0,9.01580000,0.53095000,0,8.43360000,0,0,1.95896667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-25,0,0,0,0,0,79.10746903,0.00000000,2.86526667,0,22.75227500,0,0,0,0,0,0,0,1.87591667,0,8.04040588,1.07381333,0,10.49505000,0,0,0,0.19635000,0,0,0,0,0.00000000,0.00000000,0,0,0,0,0.87235000,0,0,0,0.56265000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-26,0,0.66443333,0,0,14.54318333,62.61186305,48.35556667,0.00000000,0,29.34411111,0,0,0,0,0,0,0,6.07936316,0,17.52914643,6.06902549,0,13.28244000,0,0,0,1.54802222,0,0,0,0,0.07735000,1.97230000,0.01690000,0,0,0,0,0,0,0,0.29198333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-27,0,0,0,0,0,33.33532382,0.03006667,0.19196667,0,32.52830000,0,0,0,0,0,0,0,0.04900000,0,0.04230000,0.35220097,0,0.03560000,0.03210000,0,0,0.81305000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-28,0,0,0,0,0,0.60459912,5.17220000,0.00000000,0,54.14634444,0,0,0,0,0,0,0,0.04568462,0,0.00000000,0.67145080,0,0,0.02330000,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-29,0,0,0,0,0,0.81667759,0.00000000,0.04220000,0,0.03573333,0,0,0,0,0,0,0,0.15340500,0,0.17777059,1.47616644,0,0,0,0,0,0.04896667,0,0,0,0,0,0,0.04046667,0,0,0,0.03953333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-30,0,0,0,0,0,9.13090470,0.16020000,0.28610000,0,0.93322000,0,0,0,0,0,0,0,0.28037143,0,0.82586667,2.67081284,0,0,0,0,0,0.92667143,0,0,0,0,0.79430000,0.19610000,0,0.07530000,0,0,0.29580000,0,0,0,0.05500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-01,0,0,0.07140000,0,0,8.54308573,0.13778000,0.36975000,0.07610000,0.21761429,0,0,0,0.17580000,0,0,0,0.11088667,0,0.18927778,4.93703347,0,0,0.07294000,0,0,0.08991905,0,0,0,0,0.00000000,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0.18960000,0,0,0,0,0,0,0,0,0,0
2013-10-02,0,0.10000000,0.07890000,0,0,0.48548549,0.20316500,0.31360000,0.08610000,3.83825322,0,0,0,0.00000000,0,0,0,0.14939615,0,0.67562059,0.28817290,0,0,0,0,0,0.08182857,0,0,0,0,0.00000000,1.14790000,0,0,0,0,0,1.06534000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-03,0,0,3.61110000,0,0,1.44927392,1.15689167,0.00000000,2.13000000,23.72108667,0,1.53690000,0,0.05750000,0,0,0,1.51417778,0,1.94034000,1.75116684,0,0,0,0,0,1.22611429,0,0,0,0,0,0.04330000,0,0,0,0,0,1.47378750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-04,0,5.44940000,2.93275000,0,0,5.21100864,12.35783333,0,0.00000000,4.44955652,0,2.59196667,0,0.00000000,0,0,0,2.65304091,0,3.15169167,5.78694623,0,0,0,0,0,0.87890000,0,0,0,0,0,0,0,0.31140000,0,0,0,0.67055000,0,1.36330000,0.29640000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-05,0,3.16420000,0.18776667,0,0,3.43170679,12.36855000,0,29.92080000,3.63340000,0,0.00000000,0,0.27305000,0,0,0,2.18666111,0,14.37468696,19.65291500,0,0,15.30911667,0,0,4.18040000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43982500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-06,0,0,0.54780000,0,0,2.02020415,0.05220000,0,0.00000000,1.30429524,0,0.03507500,0.02580000,0,0,0,0,0.39875294,0,0.03335000,31.25295000,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14420000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-07,0,0,2.48305000,0,0,7.09112691,10.90240000,0,23.21580000,2.20110833,0,16.07745000,0.95515000,0,0,0,0.25345000,1.72106154,0,4.51275676,4.72765000,0,5.86190000,1.37181111,0,0,2.03661667,0,0,0,0,0,1.49030000,0,0,0,0,0.57695000,0,0,0,0.64367500,0,0,0.87190000,0,0,0,0,0,0,0,0,0,0,0
2013-10-08,0,0,0.75457500,0,0,6.91195290,21.65060000,0,1.18470000,2.70338000,0,10.34281111,2.40415000,0,0,0,1.33000000,0.54668333,0,6.35357941,2.63190349,0,0,0.00000000,0,0,2.09705000,0,0,0,0,8.71080000,0,0,0,0,0,0,0,0,0,0.93780000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
