Day,[768] Wait Hours: Per Job,[256] Wait Hours: Per Job,[1024] Wait Hours: Per Job,[512] Wait Hours: Per Job,[576] Wait Hours: Per Job,[320] Wait Hours: Per Job,[96] Wait Hours: Per Job,[48] Wait Hours: Per Job,[112] Wait Hours: Per Job,[128] Wait Hours: Per Job,[16] Wait Hours: Per Job,[64] Wait Hours: Per Job,[80] Wait Hours: Per Job,[32] Wait Hours: Per Job,[160] Wait Hours: Per Job,[384] Wait Hours: Per Job,[192] Wait Hours: Per Job,[480] Wait Hours: Per Job,[144] Wait Hours: Per Job,[288] Wait Hours: Per Job,[272] Wait Hours: Per Job,[240] Wait Hours: Per Job,[208] Wait Hours: Per Job,[224] Wait Hours: Per Job,[176] Wait Hours: Per Job
2015-02-14,0,0.00000000,0,0,0,0,0,0.00050000,0,0,0.00166842,0.00048333,0.00000000,0.40168571,0,0.00000000,0.00000000,0,0,0,0,0,0,0,0
2015-02-15,0,0.00000000,0,0,0,0,0.00060000,0.00060000,0,0,0.00205556,0.00000000,0,0.00060000,0,0.00000000,0.00000000,0,0,0,0,0,0,0,0
2015-02-16,0,0.00060000,0,0,0,0,0,0.00060000,0,0,0.35020714,0.42669231,0,0.78210000,0,0.00030000,0.00000000,0,0,0,0,0,0,0,0
2015-02-17,0,1.14560000,0,0,0,0,3.97190000,7.46830000,0,2.64765000,0.55160886,2.52439444,0,1.43428000,3.87470000,1.10905000,0.00000000,0,0,0,0,0,0,0,0
2015-02-18,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0.05741111,5.99850000,0,0.00076667,0.00030000,0.00000000,0.00000000,0,0,0,0,0,0,0,0
2015-02-19,0,13.69890000,0,0,0,0,0,0.00243333,0,1.07943111,1.13008136,1.11907451,0,2.23157381,0,0.00000000,0,0,0,0,0,0,0,0,0
2015-02-20,0,0.00820000,0,0,0,0,0.00110000,0.00100000,0.08890000,0.01396327,0.24687578,0.05939767,0.00060000,0.00915556,0,0.00000000,0,0,0,0,0,0,0,0,0
2015-02-21,0,2.89602857,0,0,0,0,0,0,0,0.15514792,0.15490105,0.65489714,0,0.27124828,0,0.00000000,0,0,0,0,0,0,0,0,0
2015-02-22,0,0.03890000,0,0,0,0,0,0.00110000,0,1.18870291,0.03670440,0.45205000,0.04250000,0.02280496,0,0.00000000,0,0,0,0,0,0,0,0,0
2015-02-23,0,0.00000000,0,3.06080000,0,0,2.26570000,1.15190000,0.00030000,5.46653000,0.35960983,1.15021200,0.06340909,0.41323523,0,0.00000000,0,0,0,0,0,0,0,0,0
2015-02-24,0,4.11335000,0,0.00000000,0,0,0,0,0.00000000,1.74378000,1.47138030,0.72810928,1.35930000,0.22133237,0,0.00000000,0,0,0,0,0,0,0,0,0
2015-02-25,0,3.04920000,0,0,0,0,0.77000000,0.00080000,0.00000000,0.55067879,7.07568961,0.64627901,0.00000000,0.67440051,0,0.00000000,0.01125000,0,0,0,0,0,0,0,0
2015-02-26,0,0.00000000,0,0,0,0,4.27830000,0.00630000,0,5.97757833,5.65077893,5.07819155,0,4.40664874,0,0.37830000,0,0,0,0,0,0,0,0,0
2015-02-27,0,8.96656000,0,0,0,0,0,1.46750000,0,3.48850971,8.14435559,4.76729294,0,3.36570347,6.30530000,0.00000000,0.04975000,0,0,0,0,0,0,0,0
2015-02-28,0,0.00000000,0,0,0,0,0.21985000,0.00166667,0.03155000,0.11100435,1.69245257,0.12314737,0,0.03037054,0.00000000,0.00000000,3.21580000,0,0,0,0,0,0,0,0
2015-03-01,0,0.00060000,0,0,0,0,0,0.00000000,0,0.19675000,0.09380328,0.10803611,0,0.03178241,0.00000000,0.00000000,0.00000000,0,0,0,0,0,0,0,0
2015-03-02,0,0.17920000,0,0,0,0,0,0.39560000,0,0.63263913,2.32456141,0.53670000,0.00110000,0.48341974,0,0.00060000,0.00000000,0,0,0,0,0,0,0,0
2015-03-03,0,4.39110000,0,0,0,0,0,0.00000000,0,0.37489922,0.13669066,0.15878783,0.00280000,0.14636131,0,0.00000000,0.40453333,0,0,0,0,0,0,0,0
2015-03-04,0,40.07970000,0,0,0,0,16.04313333,44.40640000,0,0.82178000,2.37804904,2.70770385,0.04500000,0.72281628,0,0.00000000,0.00000000,0,0,0,0,0,0,0,0
2015-03-05,0,0.00000000,0,0,0,0,0,0.02643333,0,4.91840909,0.67298130,0.65982647,0.00000000,0.23117642,5.11595000,0.00000000,0.00000000,0,0,0,0,0,0,0,0
2015-03-06,0,0.00000000,0,11.94056667,0,0,5.57420000,0.00000000,0,9.29230000,2.59435538,10.69224118,0,0.92430645,7.07056667,0.00000000,0.00000000,0,0,0,0,0,0,0,0
2015-03-07,0,0.00000000,0,6.40810000,0,0,0,1.01610000,0,0.05360000,1.77318367,2.01008571,0,0.25258261,0.00000000,0,0.00000000,0,0,0,0,0,0,0,0
2015-03-08,0,0.00000000,0,0.00000000,0,0,1.00080000,7.49350000,0,0,5.32882500,1.00075714,0,0.95085000,0,0,0.00000000,0,0,0,0,0,0,0,0
2015-03-09,0,0.00000000,0,0,0,0,1.00030000,4.90597500,0,0,5.04769545,1.00098000,0,1.68784737,0,0,0.00000000,0,0,0,0,0,0,0,0
2015-03-10,0,0.00000000,0,0,0,0,0,0.00000000,0,0,1.31750641,16.84166667,0,1.72082368,0,0,0.00000000,0,0,0,0,0,0,0,0
2015-03-11,0,0.00000000,0,49.09140000,0,0,23.06430000,8.41540000,0,0,4.51004286,19.11230000,0,2.39575000,0,0,24.49610000,0,0,0,0,0,0,0,0
2015-03-12,0,0.00000000,0,0,0,0,0.00000000,17.48852500,0,0,4.71687195,11.64635000,0,6.75623333,0,0,15.53720000,0,0,0,0,0,0,0,0
2015-03-13,0,0.00000000,0,0,0,0,10.55573333,34.48695000,0,0,11.19840426,17.68590000,0,10.39221071,0,0,0.00000000,0,0,0,0,0,0,0,0
2015-03-14,0,0.00000000,0,0,0,0,0.00000000,1.52500000,0,0,1.19858125,19.23585000,0,1.01515625,0,0,0.00000000,0,0,0,0,0,0,0,0
2015-03-15,0,5.83835000,0,0,0,0,1.00080000,0.00000000,0,1.00015000,2.89610000,1.00113333,0,1.12271613,0,0,0.00000000,0,0,0,0,0,0,0,0
2015-03-16,0,0.00000000,0,23.05060000,0,0,9.26640000,1.00000000,0,0.00000000,1.30893256,4.28140000,0,1.03963721,0,0,0.00000000,0,0,0,0,0,0,0,0
2015-03-17,0,0.00000000,0,0.00000000,0,0,14.88890000,0.00000000,0,0,2.51498644,9.73515000,0,4.42820000,0,0,16.03890000,0,0,0,0,0,0,0,0
2015-03-18,0,14.03360000,0,0,0,0,16.62366000,6.40790000,0,8.58308750,3.26188837,23.31555000,0,8.40930588,0,0,7.65940000,0,0,0,0,0,0,0,0
2015-03-19,0,0.00000000,0,0,0,15.14970000,19.60280000,0.00000000,0,0,3.13617200,3.79637500,0,1.00117778,0,0,0.00000000,0,0,0,0,0,0,0,0
2015-03-20,0,19.13835000,0,0,0,1.00080000,58.43170000,0.00000000,0,10.78890000,10.86892245,12.07690000,0,4.44916667,0,0,0.00000000,0,0,0,0,0,0,0,0
2015-03-21,0,1.00030000,0,0,0,0,17.56720000,15.49220000,0,17.09735000,3.97180349,11.65586667,0,5.68848889,0,0,0,0,0,0,0,0,0,0,0
2015-03-22,0,0.00000000,0,0,0,49.33360000,0.00000000,0,0,21.89180000,3.35488371,1.49280000,0,5.49211667,0,0,0,0,0,0,0,0,0,0,0
2015-03-23,0,64.41640000,0,0,0,0.00000000,0.00000000,27.59327500,0,0,1.46785056,17.12435000,0,4.34582000,0,0,0,0,0,0,0,0,0,0,0
2015-03-24,0,0.00000000,0,0,0,0,0.00000000,0.00000000,0,0,1.55141521,25.90025000,0,12.13434000,0,0,0,0,0,0,0,0,0,0,0
2015-03-25,0,103.36610000,0,0,0,0,58.08780000,86.66750000,0,50.37080000,1.89198512,9.78073333,0,13.68374000,0,0,0,0,0,0,0,0,0,0,0
2015-03-26,0,0.00000000,0,0,0,0,141.66000000,0.00000000,0,37.23060000,1.48733333,38.34546667,0,13.06968000,0,0,1.00060000,0,0,0,0,0,0,0,0
2015-03-27,0,160.50310000,0,0,0,0,0.00000000,128.26735000,0,0,2.36820299,37.55030000,46.84580000,7.81976667,0,0,1.00085000,0,0,0,0,0,0,0,0
2015-03-28,0,0.00000000,0,0,0,0,185.20690000,0.00000000,0,0,4.53127098,0,0.00000000,10.55208333,0,0,0,0,0,0,0,0,0,0,0
2015-03-29,0,205.45580000,0,0,0,0,0.00000000,0.00000000,0,0,15.17020931,79.67890000,79.82920000,37.25833056,0,0,0,0,0,0,0,0,0,0,0
2015-03-30,0,0.00000000,0,0,0,0,0.00000000,80.78970000,0,161.43030000,29.79862333,118.95073333,0.00000000,62.52500000,0,0,0,0,0,0,0,0,0,0,0
2015-03-31,0,68.72380000,0,0,0,0,1.01960000,58.80952500,0,67.38380000,2.88629000,54.12543750,0.00000000,75.30598235,0,0,1.00910000,0,0,0,0,0,0,0,0
2015-04-01,0,136.17007500,0,0,0,0,143.81470000,26.66040000,0,56.16080000,74.64382374,90.68595000,55.97940000,4.25604286,0,0,0.00000000,0,0,0,0,0,0,0,0
2015-04-02,0,147.85790000,0,0,0,0,0.00000000,39.93170000,0,0,2.60052411,0,41.85170000,33.89180000,0,0,19.07960000,0,0,0,0,0,0,0,0
2015-04-03,0,0.00000000,0,0,0,0,0.00000000,0.00000000,0,0,2.30464971,0,0.00000000,46.19140000,0,0,0,0,0,0,0,0,0,0,0
2015-04-04,0,73.43220000,0,0,0,0,354.29220000,72.03270000,0,134.31780000,8.34031176,111.48158333,0.00000000,28.03342500,0,0,0,0,0,0,0,0,0,0,0
2015-04-05,0,229.37540000,0,0,0,0,0.00000000,43.09920000,0,0.00000000,4.80386828,60.12706667,0,28.22585556,0,0,0,0,0,0,0,0,0,0,0
2015-04-06,0,0.00000000,0,0,0,0,0.00000000,0.00000000,0,0.00000000,5.10995107,23.47070000,0,26.52723333,0,0,1.00060000,0,0,0,0,0,0,0,0
2015-04-07,0,171.74360000,0,0,0,0,46.79920000,76.21310000,0,1.21695000,5.20270447,41.26150000,0,13.81328095,1.56030000,0,0.00000000,0,0,0,0,0,0,0,0
2015-04-08,0,98.75670000,0,0,0,0,458.49470000,113.46777500,0,5.42826667,12.31440504,149.98380000,0,13.13616500,0,0,0,0,0,0,0,0,0,0,0
2015-04-09,0,214.26443333,0,0,0,0,0.00000000,0.00000000,0,0,5.49877597,1.00092000,0,26.19350000,0,0,1.00080000,0,0,0,0,0,0,0,0
2015-04-10,0,138.96168000,0,0,0,0,33.51940000,0.00000000,0,49.35730000,9.08616725,43.67371667,0,35.46454444,43.62970000,0,0.00000000,0,0,0,0,0,0,0,0
2015-04-11,0,114.27816250,0,0,0,0,0.00000000,0,0,51.02170000,7.52911346,16.24000000,0,25.78698571,0,0,0,0,0,0,0,0,0,0,0
2015-04-12,0,0.00000000,0,0,0,0,0.00000000,48.51860000,0,0.00000000,6.83446019,0.00000000,0,31.61619474,0,0,0,0,0,0,0,0,0,0,0
2015-04-13,0,202.60982500,0,0,0,0,1.00080000,36.70248000,0,17.92205833,10.90735784,6.40704000,0,17.17418485,0,0,0,0,0,0,0,0,0,0,0
2015-04-14,0,0.00000000,0,0,0,0,0,0.00000000,0,0,7.24228807,59.96330000,0,19.39054000,0,0,0,0,0,0,0,0,0,0,0
2015-04-15,0,50.81575714,0,0,0,0,0,17.26700000,21.77375000,29.46240000,4.43895122,18.68548333,1.34530000,15.39902500,1.18860000,0,0,0,0,0,0,0,0,0,0
2015-04-16,0,238.52713333,0,0,0,0,29.33580000,31.63833333,0,10.39390000,3.30716831,24.99556667,0,8.97916667,0,0,0,0,0,0,0,0,0,0,0
2015-04-17,0,0.00000000,0,0,0,0,0,38.16970000,0,0.00000000,5.15688818,47.24905000,0,63.39030000,0,0,0,0,0,0,0,0,0,0,0
2015-04-18,0,242.48862500,0,0,0,0,0,61.47970000,0,0.00000000,5.84188246,55.97280000,0,48.20722727,0,0,0,0,0,0,0,0,0,0,0
2015-04-19,0,0.00000000,0,0,0,0,0,65.15190000,0,58.44710000,5.97218606,31.69863333,0,28.61805000,0,0,0,0,0,0,0,0,0,0,0
2015-04-20,0,348.30350000,0,0,0,0,0,0,76.19530000,92.99835000,18.90821605,55.12371250,98.07750000,4.44114444,0,0,0,0,0,0,0,0,0,0,0
2015-04-21,0,1.00030000,0,0,0,0,0,0,0,0,46.30904581,4.32187500,0,9.45557000,0,0,0,0,0,0,0,0,0,0,0
2015-04-22,0,62.53306000,0,164.56110000,0,0,0,27.47310000,43.04810000,43.05140000,1.35115503,64.26655455,0,14.47708684,0,0,0,0,0,0,0,0,0,0,0
2015-04-23,0,0.00000000,0,0,0,0,0,1.54156000,10.41420000,2.49000000,1.38469695,23.59088750,22.67970000,13.96107391,0,0,0,0,0,0,0,0,0,0,0
2015-04-24,0,23.09050000,0,0,0,0,0,2.66433750,0,1.33720000,2.04053520,12.61775000,0.00000000,6.69992105,0,0,0,0,0,0,0,0,0,0,0
2015-04-25,0,1.00060000,0,0,0,0,0,0.00000000,0,9.12390000,1.87815116,1.57333333,0,1.00739231,0,0,0,0,0,0,0,0,0,0,0
2015-04-26,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0.00000000,10.53220000,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0
2015-04-27,0,893.87110000,0,0,0,0,0,156.96180000,0,192.85220000,21.50302787,91.56430000,0,34.26975833,0,0,0,0,0,0,0,0,0,0,0
2015-04-28,0,928.04060000,0,0,0,0,0,35.01850000,0,0.00000000,3.88602535,22.50080000,0,51.44603889,0,0,0,0,0,0,0,0,0,0,0
2015-04-29,0,0.00000000,0,0,0,0,0,0,0,0.00000000,6.08745765,51.01355000,0,30.21196667,0,0,1.91691111,0,0,0,0,0,0,0,0
2015-04-30,0,0.00000000,0,0,0,0,0,23.02695000,0,56.36610000,9.80944722,48.44344545,16.29640000,38.84090625,0,0,1.00060000,0,0,0,0,0,0,0,0
2015-05-01,0,0.00000000,0,0,0,0,102.87960000,0.00000000,0,50.57265000,3.66826982,2.43065625,2.55500000,1.93075217,0,0,1.00060000,0,0,0,0,0,0,0,0
2015-05-02,0,0.00000000,0,0,0,0,0,0,0,0,4.56833636,5.22094091,0,1.91765000,0,0,0.00000000,0,0,0,0,0,0,0,0
2015-05-03,0,0.00000000,0,0,0,0,0,0,0,317.38068000,4.99340237,1.06828333,4.01750000,1.08013000,0,0,0.00000000,0,0,0,0,0,0,0,0
2015-05-04,0,95.19980909,0,0,0,0,0,0,0,1.45955000,6.05695759,1.11867857,0.00000000,1.07922667,0,0,0.00000000,0,0,0,0,0,0,0,0
2015-05-05,375.88170000,549.03070000,0,0,0,0,0,76.98940000,0,1.00060000,4.12291484,13.69886667,0,19.53844000,0,0,0.00000000,0,0,0,0,0,0,0,0
2015-05-06,0,0.00000000,0,0,0,0,0,84.18750000,0,0,5.85193571,46.41860000,0,176.23156667,0,0,0.00000000,0,0,0,0,0,0,0,0
2015-05-07,0,41.36593333,0,0,0,0,0,44.22060000,0,54.72065000,9.42220710,23.28972500,1.00195000,25.66580000,0,0,0,0,0,0,0,0,0,0,0
2015-05-08,0,343.80614286,0,384.64390000,0,0,0,21.91151429,0,32.53313333,17.37558462,16.75551500,7.14210000,12.51415357,0,0,1.30500000,0,0,0,0,0,0,0,0
2015-05-09,0,14.85765000,0,0,0,0,0,2.30890000,0,0.00000000,64.21354203,12.91055000,0.00000000,11.05128824,0,0,0.00000000,0,0,0,0,0,0,0,0
2015-05-10,54.16530000,42.55705000,0,0,0,0,0,0.00000000,0,0,54.72026667,49.40362500,0,29.21690000,0,0,0,0,0,0,0,0,0,0,0
2015-05-11,0.00000000,288.56237692,0,14.76720000,0,0,0,3.25906250,0,1.00037500,7.26846087,19.77650000,0,12.09464000,0,0,1.00046000,0,0,0,0,0,0,0,0
2015-05-12,0,16.26220000,0,0.00000000,0,0,0,14.95928571,0,25.33810000,11.16478788,19.24759000,15.91560000,8.43760000,0,0,0,0,0,0,0,0,0,0,0
2015-05-13,0,857.24030000,0,0.00000000,0,0,0,9.68268333,0,14.54405000,6.28553571,39.89163333,0,11.58103636,0,0,1.00060000,0,0,0,0,0,0,0,0
2015-05-14,0,13.66545000,0,0.00000000,0,0,0,18.35294286,0,10.66101429,5.73285966,46.63747222,0,16.02136364,0,0,0.00000000,0,0,0,0,0,0,0,0
2015-05-15,0,1323.06640000,0,0,0,0,0,1.00030000,0,8.48140000,5.40298944,4.46868182,0,4.56518750,0,0,0.00000000,0,0,0,0,0,0,0,0
2015-05-16,0,422.66838333,0,0,0,0,0,14.60815000,0,0.00000000,25.32084286,6.70331538,0,3.35582308,0,0,3.44000000,0,0,0,0,0,0,0,0
2015-05-17,0,580.81225000,0,2.88276667,0,0,0,0.00000000,0,1106.18250000,13.30092157,3.08434000,0,3.20588182,0,0,0.00000000,0,0,0,0,0,0,0,0
2015-05-18,0,0.00000000,0,0,0,0,0,5.53440000,0,901.49772000,3.41779048,1.91520000,0,3.76623529,0,0,0.00000000,0,0,0,0,0,0,0,0
2015-05-19,0,469.53570000,0,0,0,0,0,10.66030000,0,228.94974000,1.32250000,9.76410000,0,5.07248421,0,0,0.00000000,0,0,0,0,0,0,0,0
2015-05-20,0,192.94272000,0,0,0,0,0,0,0,0.00000000,13.26668817,18.44396923,0,4.17005000,0,0,0.00000000,0,0,0,0,0,0,0,0
2015-05-21,0,464.26595000,0,0,0,0,0,11.36095833,0,0.00000000,6.10477759,7.99066667,0,11.64838333,0,0,0.00000000,0,0,0,0,0,0,0,0
2015-05-22,0,141.95000000,0,0,24.33970000,0,0,4.31721429,0,1.00030000,2.69640351,25.14875000,0,10.47042667,0,0,0.00000000,0,0,0,0,0,0,0,0
2015-05-23,0,0.00000000,0,0,0,0,0,31.39500000,0,0.00000000,1.30287283,1.38085000,0,9.96104615,0,0,0.00000000,0,0,0,0,0,0,0,0
2015-05-24,0,40.99211429,46.39030000,0,0,0,0,24.12220000,0,1.26750000,1.73823108,21.17783333,0,1.31366667,0,0,0.00000000,0,0,0,0,0,0,0,0
2015-05-25,0,1.00030000,0,0,0,0,0,0.00000000,0,1.00030000,19.48363571,15.81320000,0,12.93990909,0,0,0.00000000,0,0,0,0,0,0,0,0
2015-05-26,0,1.00094000,0,0,0,0,0,1.00120000,0,1.00073333,5.67111600,1.02460000,0,2.42890244,0,0,0.00000000,0,0,0,0,0,0,0,0
2015-05-27,0,3.14316667,0,0,0,0,0,0.00000000,0,1.00080000,1.70735000,1.52771111,0,1.62780556,0,0,0.00000000,0,0,0,0,0,0,0,0
2015-05-28,0,1.00074000,0,1.00080000,0,0,0,0.00000000,0,1.00085000,3.61503913,1.01149286,0,1.01031500,1.00080000,0,1.00055000,0,0,0,0,0,0,1.00080000,0
2015-05-29,0,1.86013333,0,0,0,0,1.44762500,1.00997692,0,1.00080000,11.21405405,2.58015000,0,1.42982609,1.59890000,0,0.00000000,0,0,0,0,0,0,0,0
2015-05-30,0,0.00000000,0,0,0,0,0,1.00110000,0,0.00000000,13.60535000,1.00095000,0,1.00574286,0,0,0.00000000,0,0,0,0,0,0,0,0
2015-05-31,0,0.00000000,0,0,0,0,0,0.00000000,0,0.00000000,5.62580588,1.00110000,1.00110000,1.00096667,1.00080000,0,0.00000000,0,0,0,0,0,0,0,0
2015-06-01,0,0.00000000,0,0,0,0,0,1.00203333,0,2.13500000,3.47409733,3.02573333,1.00095000,1.88935000,0,0,0,0,0,0,0,0,0,0,0
2015-06-02,0,14.66820000,0,0,0,0,0,0.00000000,0,1.00061667,5.50884559,8.40843333,14.21405000,9.57985000,0,0,0,0,0,0,0,0,0,0,0
2015-06-03,0,30.72120000,0,0,0,0,0,0.00000000,0,9.54220000,1.80585294,3.45546471,2.71632500,17.43564444,0,0,0,0,0,0,0,0,0,0,0
2015-06-04,0,29.50860000,0,0,0,0,0,11.86420000,0,0.00000000,2.14699151,5.05559091,0.00000000,3.84045000,0,0,0,0,0,0,0,0,0,0,0
2015-06-05,0,4.28360000,0,0,0,0,0,1.00095000,0,1.00030000,1.74534828,1.70720000,0.00000000,1.61497143,0,0,0,0,0,0,0,0,0,0,0
2015-06-06,0,0,0,0,0,0,0,0,0,1.00055000,1.11335867,1.48270000,1.00060000,1.84724000,0,0,0,0,0,0,0,0,0,0,0
2015-06-07,0,1.00078000,0,0,0,0,0,0,0,2.20585000,1.15830000,1.03271818,0.00000000,1.00060000,0,0,0,0,0,0,0,0,0,0,0
2015-06-08,0,1.00062500,0,0,0,0,0,1.00060000,0,1.00048571,1.50736581,1.00065385,1.00055000,1.00056667,0,0,0,0,0,0,0,0,0,0,0
2015-06-09,0,6.31080000,0,0,0,17.04690000,0,3.05810000,0,0.00000000,1.58266416,1.56097692,0.00000000,2.09147000,0,0,0,0,0,0,0,0,0,0,0
2015-06-10,0,23.20420000,0,0,0,0,0,3.78080000,0,12.62770000,4.22765426,4.22075000,0.00000000,4.31796667,0,0,0,0,0,0,0,0,0,0,0
2015-06-11,0,2.75827500,0,0,0,0,0,0,0,1.00115000,9.03737386,1.00112857,1.00135714,1.10195000,0,0,0,0,0,0,0,0,0,0,0
2015-06-12,0,4.78657778,0,0,0,0,0,1.00125000,0,0.00000000,4.86662105,2.45544286,3.94570000,1.76042000,0,0,0,0,0,0,0,0,0,0,0
2015-06-13,0,20.48277778,0,0,0,0,0,0.00000000,0,0.00000000,5.12891322,3.11786667,0.00000000,1.00094000,0,0,0,0,0,0,0,0,0,0,0
2015-06-14,0,8.16064286,0,0,0,0,0,0,0,0.00000000,1.26980865,2.39806667,1.00083333,1.10044348,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,0,1.15610000,0,0,0,0,1.00810000,1.00060000,0,0.00000000,3.31646176,1.72275000,2.37140000,1.05432400,0,0,0,0,0,0,0,0,0,0,0
2015-06-16,0,1.00060000,0,0,0,0,0,2.40496000,0,0.00000000,9.39968704,1.31947500,0.00000000,1.07770625,0,0,0,0,0,0,0,0,0,0,0
2015-06-17,0,12.01790000,0,0,0,0,0,1.01790000,0,68.41980000,13.23410870,4.27595263,8.45180000,5.94709773,0,0,0,0,0,0,0,0,0,0,0
2015-06-18,0,0,0,0,0,0,1.00080000,1.00062500,0,0.00000000,2.00917333,1.64755455,3.88524286,1.29921250,0,0,0,0,0,0,0,0,0,0,0
2015-06-19,0,0,0,0,0,0,19.86810000,1.13390000,0,0.00000000,4.27761296,2.70077500,1.00030000,3.08117500,26.91110000,0,0,0,0,0,0,0,0,0,0
2015-06-20,0,0,0,0,0,0,0.00000000,0.00000000,0,0.00000000,9.64137500,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0
2015-06-21,0,9.02560000,0,0,0,0,52.40670000,0,0,38.22060000,31.97985217,25.20116000,0,30.28510000,0,0,0,0,0,0,0,0,0,0,0
2015-06-22,0,10.02060000,0,23.04530000,0,0,4.77630000,3.73860000,0,0.00000000,11.16724159,6.98352857,5.00377143,4.92569524,0,0,0,0,0,0,0,0,0,0,0
2015-06-23,0,0.00000000,0,0,0,0,1.00120000,1.00110000,0,0.00000000,12.05015915,7.31783333,0.00000000,5.52187500,0,0,0,0,0,0,0,0,0,0,0
2015-06-24,0,0.00000000,0,0,0,0,2.54608000,1.00140000,0,1.00080000,3.79404022,24.67486667,41.68963333,13.75309231,0,0,0,0,0,0,0,0,0,0,0
2015-06-25,0,0.00000000,0,0,0,0,0.00000000,2.88280000,0,1.00110000,4.76532439,1.00060000,0.00000000,5.00473333,0,0,0,0,0,0,0,0,0,0,0
2015-06-26,0,31.50000000,0,0,0,0,33.11070000,28.79530000,0,4.61750000,14.22607031,4.98270000,32.02916000,11.25796667,0,0,3.32080000,0,0,0,0,0,0,0,0
2015-06-27,0,0,0,0,0,0,0.00000000,5.48560000,0,0.00000000,8.36554381,2.71528000,3.46670000,2.72677500,0,0,0,0,0,0,0,0,0,0,0
2015-06-28,0,2.02515000,0,0,0,0,0.00000000,1.00072500,0,4.81370000,2.64727135,2.61855000,23.65091429,1.00068000,0,0,0,0,0,0,0,0,0,0,0
2015-06-29,0,1.01380000,0,0,0,0,1.00512000,1.34296667,0,1.58398333,3.98478175,1.01853846,1.02868571,1.96215000,0,0,1.00170000,0,0,0,0,0,0,0,0
2015-06-30,0,1.00117500,0,0,0,0,1.18670000,0.00000000,0,1.43007500,15.01057625,1.16969000,1.00140000,1.05259474,0,0,0,0,0,0,0,0,0,0,0
2015-07-01,0,1.00080000,0,0,0,0,0,1.00085000,0,0.00000000,20.32243516,1.00104348,0,1.00490000,0,0,0,0,0,0,0,0,0,0,0
