2016-03-12T18:13:21,2016-03-12T18:13:29,2016-03-12T18:13:37,51.07926297187805,512,33
2016-03-12T18:14:21,2016-03-12T18:14:22,2016-03-12T18:14:27,38.42340803146362,192,46
2016-03-12T18:15:15,2016-03-12T18:15:16,2016-03-12T18:16:56,125.66572093963623,32,45
2016-03-12T18:17:25,2016-03-12T18:17:26,2016-03-12T18:19:06,133.00048089027405,128,61
2016-03-12T18:19:41,2016-03-12T18:19:48,2016-03-12T18:21:28,130.66227102279663,48,145
2016-03-12T18:22:08,2016-03-12T18:22:09,2016-03-12T18:22:14,122.43952012062073,48,39
2016-03-12T18:24:21,2016-03-12T18:24:21,2016-03-12T18:24:26,38.9389009475708,256,51
2016-03-12T18:25:15,2016-03-12T18:25:16,2016-03-12T18:25:21,122.45663499832153,32,33
2016-03-12T18:27:23,2016-03-12T18:27:24,2016-03-12T18:27:29,34.040650844573975,64,94
2016-03-12T18:28:15,2016-03-12T18:28:15,2016-03-12T18:28:20,114.97755002975464,48,34
2016-03-12T18:30:21,2016-03-12T18:30:39,2016-03-12T18:30:44,52.22447204589844,16,576
2016-03-12T18:31:22,2016-03-12T18:31:39,2016-03-12T18:33:18,137.63813304901123,16,48
2016-03-12T18:33:46,2016-03-12T18:33:48,2016-03-12T18:33:53,40.44370198249817,128,52
2016-03-12T18:34:29,2016-03-12T18:34:39,2016-03-12T18:34:46,86.70941400527954,64,30
2016-03-12T18:36:10,2016-03-12T18:36:39,2016-03-12T18:36:46,63.163212060928345,32,138
2016-03-12T18:37:22,2016-03-12T18:37:39,2016-03-12T18:37:43,130.17996501922607,128,38
2016-03-12T18:39:37,2016-03-12T18:39:39,2016-03-12T18:41:20,130.35344791412354,32,42
2016-03-12T18:41:53,2016-03-12T18:42:39,2016-03-12T18:42:46,94.07810091972351,48,61
2016-03-12T18:43:27,2016-03-12T18:43:39,2016-03-12T18:43:46,44.44938588142395,48,43
2016-03-12T18:44:22,2016-03-12T18:44:39,2016-03-12T18:44:46,131.1231460571289,48,36
2016-03-12T18:46:37,2016-03-12T18:46:39,2016-03-12T18:48:21,138.415687084198,384,43
2016-03-12T18:49:10,2016-03-12T18:49:39,2016-03-12T18:49:46,151.17855286598206,48,35
2016-03-12T18:51:48,2016-03-12T18:52:39,2016-03-12T18:52:44,176.83029294013977,64,38
2016-03-12T18:54:46,2016-03-12T18:55:39,2016-03-12T18:57:20,188.89438700675964,48,96
2016-03-12T18:58:10,2016-03-12T18:58:39,2016-03-12T19:00:21,150.74154686927795,48,56
2016-03-12T19:00:46,2016-03-12T19:01:39,2016-03-12T19:01:43,77.8121509552002,16,56
2016-03-12T19:02:17,2016-03-12T19:02:39,2016-03-12T19:02:44,138.20443487167358,64,31
2016-03-12T19:04:41,2016-03-12T19:05:39,2016-03-12T19:07:20,188.57506394386292,48,94
2016-03-12T19:08:01,2016-03-12T19:08:39,2016-03-12T19:08:46,153.33356404304504,64,152
2016-03-12T19:10:37,2016-03-12T19:10:39,2016-03-12T19:10:46,38.520445108413696,48,53
2016-03-12T19:11:22,2016-03-12T19:11:39,2016-03-12T19:13:19,142.424054145813,16,168
2016-03-12T19:13:51,2016-03-12T19:14:39,2016-03-12T19:14:46,178.07469201087952,128,54
2016-03-12T19:16:54,2016-03-12T19:17:39,2016-03-12T19:17:43,66.67404794692993,16,560
2016-03-12T19:18:12,2016-03-12T19:18:39,2016-03-12T19:18:46,52.74395799636841,16,56
2016-03-12T19:19:21,2016-03-12T19:19:39,2016-03-12T19:19:46,60.070173025131226,64,33
2016-03-12T19:20:24,2016-03-12T19:20:39,2016-03-12T19:20:46,53.63731288909912,32,53
2016-03-12T19:21:22,2016-03-12T19:21:39,2016-03-12T19:21:47,54.90829110145569,48,118
2016-03-12T19:22:23,2016-03-12T19:22:39,2016-03-12T19:22:46,54.15221118927002,128,46
2016-03-12T19:23:22,2016-03-12T19:23:39,2016-03-12T19:23:46,54.88880395889282,192,39
2016-03-12T19:24:23,2016-03-12T19:24:39,2016-03-12T19:24:46,54.13015294075012,64,49
2016-03-12T19:25:25,2016-03-12T19:25:39,2016-03-12T19:25:49,57.72728204727173,256,48
2016-03-12T19:26:25,2016-03-12T19:26:39,2016-03-12T19:26:46,52.62376594543457,32,44
2016-03-12T19:27:22,2016-03-12T19:27:39,2016-03-12T19:27:46,44.6290488243103,48,140
2016-03-12T19:28:21,2016-03-12T19:28:39,2016-03-12T19:28:46,56.53568387031555,256,50
2016-03-12T19:29:23,2016-03-12T19:29:39,2016-03-12T19:30:06,73.51490807533264,32,36
2016-03-12T19:30:41,2016-03-12T19:31:39,2016-03-12T19:32:06,99.86911988258362,16,34
2016-03-12T19:32:25,2016-03-12T19:32:39,2016-03-12T19:33:04,57.52386784553528,16,44
2016-03-12T19:33:26,2016-03-12T19:33:39,2016-03-12T19:34:04,69.14943790435791,32,162
2016-03-12T19:34:43,2016-03-12T19:35:40,2016-03-12T19:36:04,116.39210414886475,64,30
2016-03-12T19:36:38,2016-03-12T19:36:39,2016-03-12T19:37:04,56.670427083969116,256,60
2016-03-12T19:37:41,2016-03-12T19:38:39,2016-03-12T19:39:03,108.86986994743347,32,132
2016-03-12T19:39:33,2016-03-12T19:39:39,2016-03-12T19:40:06,60.53081703186035,16,139
2016-03-12T19:40:37,2016-03-12T20:03:39,2016-03-12T20:03:44,1419.3100519180298,48,585
2016-03-12T20:04:23,2016-03-12T20:04:39,2016-03-12T20:04:46,54.73387908935547,128,42
2016-03-12T20:05:23,2016-03-12T20:05:39,2016-03-12T20:05:46,52.36931490898132,32,32
2016-03-12T20:06:22,2016-03-12T20:06:39,2016-03-12T20:06:46,52.307708978652954,48,32
2016-03-12T20:07:22,2016-03-12T20:07:39,2016-03-12T20:07:46,50.37081789970398,48,31
2016-03-12T20:08:21,2016-03-12T20:08:39,2016-03-12T20:08:46,58.08894395828247,64,46
2016-03-12T20:09:23,2016-03-12T20:09:39,2016-03-12T20:09:46,51.685242891311646,16,33
2016-03-12T20:10:22,2016-03-12T20:10:39,2016-03-12T20:10:43,49.73464393615723,16,95
2016-03-12T20:11:22,2016-03-12T20:11:39,2016-03-12T20:11:46,48.48210406303406,16,131
2016-03-12T20:12:21,2016-03-12T20:12:39,2016-03-12T20:12:46,40.79113984107971,32,53
2016-03-12T20:13:17,2016-03-12T20:13:39,2016-03-12T20:13:46,57.91114687919617,16,95
2016-03-12T20:14:21,2016-03-12T20:14:39,2016-03-12T20:14:48,57.35866904258728,64,39
2016-03-12T20:15:23,2016-03-12T20:29:39,2016-03-12T20:29:43,894.3147931098938,192,735
2016-03-12T20:30:24,2016-03-12T20:30:39,2016-03-12T20:30:43,41.372236013412476,32,108
2016-03-12T20:31:22,2016-03-12T20:31:39,2016-03-12T20:31:43,40.2266571521759,16,599
2016-03-12T20:32:15,2016-03-12T20:32:39,2016-03-12T20:32:43,59.70402812957764,64,57
2016-03-12T20:33:22,2016-03-12T20:33:39,2016-03-12T20:33:46,47.52573204040527,16,94
2016-03-12T20:34:22,2016-03-12T20:34:39,2016-03-12T20:34:46,55.98374700546265,256,43
2016-03-12T20:35:23,2016-03-12T20:35:39,2016-03-12T20:35:46,42.10787606239319,16,30
2016-03-12T20:36:21,2016-03-12T20:36:39,2016-03-12T20:36:46,57.15937113761902,512,55
2016-03-12T20:37:23,2016-03-12T20:37:39,2016-03-12T20:37:46,54.69935488700867,48,129
2016-03-12T20:38:22,2016-03-12T20:38:39,2016-03-12T20:38:48,50.58201193809509,48,60
2016-03-12T20:39:22,2016-03-12T20:39:39,2016-03-12T20:39:46,50.53646898269653,64,40
2016-03-12T20:40:22,2016-03-12T20:40:39,2016-03-12T20:40:43,52.651511907577515,64,140
2016-03-12T20:41:21,2016-03-12T20:41:39,2016-03-12T20:41:48,58.62842607498169,16,137
2016-03-12T20:42:24,2016-03-12T20:42:39,2016-03-12T20:42:49,55.52526903152466,64,123
2016-03-12T20:43:24,2016-03-12T20:43:39,2016-03-12T20:43:46,38.503480195999146,48,30
2016-03-12T20:44:17,2016-03-12T20:44:39,2016-03-12T20:44:49,60.493287801742554,16,34
2016-03-12T20:45:24,2016-03-12T20:45:39,2016-03-12T20:45:46,56.65369915962219,192,36
2016-03-12T20:46:23,2016-03-12T20:46:39,2016-03-12T20:46:46,46.66821217536926,16,105
2016-03-12T20:47:21,2016-03-12T20:47:39,2016-03-12T20:47:43,48.39771604537964,48,593
2016-03-12T20:48:21,2016-03-12T20:48:39,2016-03-12T20:48:46,44.005194902420044,32,32
2016-03-12T20:49:20,2016-03-12T20:49:39,2016-03-12T20:49:46,54.879924058914185,48,596
2016-03-12T20:50:22,2016-03-12T20:50:39,2016-03-12T20:50:46,57.30032801628113,64,39
2016-03-12T20:51:23,2016-03-12T20:51:39,2016-03-12T20:51:48,56.84185004234314,32,31
2016-03-12T20:52:24,2016-03-12T20:52:39,2016-03-12T20:52:49,65.58128905296326,32,46
2016-03-12T20:53:33,2016-03-12T20:53:39,2016-03-12T20:54:03,59.975131034851074,128,34
2016-03-12T20:54:37,2016-03-12T20:54:39,2016-03-12T20:54:46,37.93144392967224,48,629
2016-03-12T20:55:22,2016-03-12T20:55:39,2016-03-12T20:55:48,63.748751163482666,64,123
2016-03-12T20:56:30,2016-03-12T20:56:39,2016-03-12T20:56:43,29.963613986968994,32,168
2016-03-12T20:57:14,2016-03-12T20:57:39,2016-03-12T20:57:48,62.14506006240845,32,44
2016-03-12T20:58:24,2016-03-12T20:58:39,2016-03-12T20:58:49,56.704554080963135,64,34
2016-03-12T20:59:24,2016-03-12T20:59:39,2016-03-12T21:00:10,66.45922112464905,16,541
2016-03-12T21:00:35,2016-03-12T21:00:39,2016-03-12T21:00:44,48.35032105445862,64,48
2016-03-12T21:01:27,2016-03-12T21:01:39,2016-03-12T21:01:43,30.93033790588379,32,571
2016-03-12T21:02:12,2016-03-12T21:02:39,2016-03-12T21:02:44,65.35012793540955,64,39
2016-03-12T21:03:23,2016-03-12T21:03:39,2016-03-12T21:03:48,48.96720600128174,32,97
2016-03-12T21:04:21,2016-03-12T21:04:39,2016-03-12T21:04:44,48.44685101509094,16,598
2016-03-12T21:05:21,2016-03-12T21:05:39,2016-03-12T21:05:48,58.58197808265686,32,601
2016-03-12T21:06:24,2016-03-12T21:06:39,2016-03-12T21:06:48,56.575977087020874,128,59
2016-03-12T21:07:27,2016-03-12T21:07:39,2016-03-12T21:07:48,56.61335611343384,192,41
2016-03-12T21:08:28,2016-03-12T21:08:39,2016-03-12T21:08:49,55.356740951538086,32,34
2016-03-12T21:09:31,2016-03-12T21:09:39,2016-03-12T21:09:46,53.02828288078308,16,57
2016-03-12T21:10:27,2016-03-12T21:10:39,2016-03-12T21:10:48,49.350836992263794,32,54
2016-03-12T21:11:23,2016-03-12T21:11:39,2016-03-12T21:11:48,71.72331309318542,128,40
2016-03-12T21:12:37,2016-03-12T21:12:39,2016-03-12T21:12:44,27.8021719455719,48,38
2016-03-12T21:13:24,2016-03-12T21:13:39,2016-03-12T21:13:46,54.64022397994995,64,617
2016-03-12T21:14:29,2016-03-12T21:14:39,2016-03-12T21:14:46,55.19558906555176,64,38
2016-03-12T21:15:27,2016-03-12T21:15:39,2016-03-12T21:15:43,46.213720083236694,32,140
2016-03-12T21:16:26,2016-03-12T21:16:39,2016-03-12T21:16:43,56.37582492828369,128,90
2016-03-12T21:17:24,2016-03-12T21:17:39,2016-03-12T21:17:46,48.907017946243286,16,62
2016-03-12T21:18:21,2016-03-12T21:18:39,2016-03-12T21:18:43,40.946624994277954,16,32
2016-03-12T21:19:18,2016-03-12T21:19:39,2016-03-12T21:19:43,71.82689595222473,256,53
2016-03-12T21:20:33,2016-03-12T21:20:39,2016-03-12T21:20:43,44.39746117591858,128,53
2016-03-12T21:21:27,2016-03-12T21:21:39,2016-03-12T21:21:46,64.65250706672668,192,38
2016-03-12T21:22:31,2016-03-12T21:22:39,2016-03-12T21:22:43,43.50642395019531,48,589
2016-03-12T21:23:23,2016-03-12T21:23:39,2016-03-12T21:23:43,44.70166206359863,16,48
2016-03-12T21:24:19,2016-03-12T21:24:39,2016-03-12T21:24:48,60.42743492126465,64,603
2016-03-12T21:25:24,2016-03-12T21:25:39,2016-03-12T21:25:46,45.17286205291748,32,53
2016-03-12T21:26:20,2016-03-12T21:26:39,2016-03-12T21:26:43,56.54512286186218,64,34
2016-03-12T21:27:23,2016-03-12T21:27:39,2016-03-12T21:27:43,51.71214008331299,48,35
2016-03-12T21:28:22,2016-03-12T21:28:39,2016-03-12T21:28:44,55.2614209651947,48,44
2016-03-12T21:29:23,2016-03-12T21:29:39,2016-03-12T21:29:46,64.01080894470215,128,33
2016-03-12T21:30:30,2016-03-12T21:30:39,2016-03-12T21:30:44,36.83257985115051,16,33
2016-03-12T21:31:20,2016-03-12T21:31:39,2016-03-12T21:31:43,56.61803889274597,64,618
2016-03-12T21:32:23,2016-03-12T21:32:39,2016-03-12T21:32:46,52.239710092544556,32,35
2016-03-12T21:33:22,2016-03-12T21:33:39,2016-03-12T21:33:43,57.15111994743347,48,121
2016-03-12T21:34:25,2016-03-12T21:34:39,2016-03-12T21:34:46,67.19514012336731,256,53
2016-03-12T21:35:35,2016-03-12T21:35:39,2016-03-12T21:35:46,42.36829113960266,64,41
2016-03-12T21:36:23,2016-03-12T21:36:39,2016-03-12T21:36:46,54.702357053756714,64,60
2016-03-12T21:37:22,2016-03-12T21:37:39,2016-03-12T21:37:46,51.610097885131836,48,34
2016-03-12T21:38:22,2016-03-12T21:38:39,2016-03-12T21:38:46,55.42123794555664,48,53
2016-03-12T21:39:22,2016-03-12T21:39:39,2016-03-12T21:39:46,54.206197023391724,48,45
2016-03-12T21:40:22,2016-03-12T21:40:39,2016-03-12T21:40:46,44.49843192100525,16,157
2016-03-12T21:41:21,2016-03-12T21:41:39,2016-03-12T21:41:44,63.47305703163147,384,56
2016-03-12T21:42:27,2016-03-12T21:42:39,2016-03-12T21:42:46,55.18216300010681,128,51
2016-03-12T21:43:27,2016-03-12T21:43:39,2016-03-12T21:43:46,48.346461057662964,64,32
2016-03-12T21:44:22,2016-03-12T21:44:39,2016-03-12T21:44:46,44.69029402732849,48,62
2016-03-12T21:45:20,2016-03-12T21:45:39,2016-03-12T21:45:44,39.58045697212219,16,45
2016-03-12T21:46:14,2016-03-12T21:46:39,2016-03-12T21:46:43,76.10460901260376,256,36
2016-03-12T21:47:34,2016-03-12T21:47:39,2016-03-12T21:47:44,40.53748106956482,64,168
2016-03-12T21:48:22,2016-03-12T21:48:39,2016-03-12T21:48:43,42.005066871643066,32,132
2016-03-12T21:49:19,2016-03-12T21:49:39,2016-03-12T21:49:46,70.20037293434143,48,50
2016-03-12T21:50:33,2016-03-12T21:50:39,2016-03-12T21:50:43,52.56597304344177,48,36
2016-03-12T21:51:30,2016-03-12T21:51:39,2016-03-12T21:51:46,42.610280990600586,16,54
2016-03-12T21:52:21,2016-03-12T21:52:39,2016-03-12T21:52:43,47.78966498374939,32,599
2016-03-12T21:53:21,2016-03-12T21:53:39,2016-03-12T21:53:46,53.959503173828125,64,35
2016-03-12T21:54:22,2016-03-12T21:54:39,2016-03-12T21:54:46,52.293692111968994,192,60
2016-03-12T21:55:21,2016-03-12T21:55:39,2016-03-12T21:55:44,52.843157052993774,64,570
2016-03-12T21:56:24,2016-03-12T21:56:39,2016-03-12T21:56:46,44.5743670463562,48,49
2016-03-12T21:57:20,2016-03-12T21:57:39,2016-03-12T21:57:46,57.15611696243286,256,579
2016-03-12T21:58:22,2016-03-12T21:58:39,2016-03-12T21:58:46,74.44310402870178,192,31
2016-03-12T21:59:41,2016-03-12T22:00:39,2016-03-12T22:00:43,90.77902603149414,16,44
2016-03-12T22:01:21,2016-03-12T22:01:39,2016-03-12T22:01:43,48.439419984817505,48,41
2016-03-12T22:02:20,2016-03-12T22:02:39,2016-03-12T22:02:46,51.01838994026184,128,34
2016-03-12T22:03:21,2016-03-12T22:03:39,2016-03-12T22:03:43,45.920567989349365,32,100
2016-03-12T22:04:20,2016-03-12T22:04:39,2016-03-12T22:04:46,41.45347285270691,16,51
2016-03-12T22:05:17,2016-03-12T22:05:39,2016-03-12T22:05:48,52.893887996673584,64,34
2016-03-12T22:06:21,2016-03-12T22:06:39,2016-03-12T22:06:46,55.887320041656494,32,48
2016-03-12T22:07:23,2016-03-12T22:07:39,2016-03-12T22:07:43,49.57684302330017,48,62
2016-03-12T22:08:21,2016-03-12T22:08:39,2016-03-12T22:08:43,47.73869800567627,32,61
2016-03-12T22:09:21,2016-03-12T22:09:39,2016-03-12T22:09:46,54.082257986068726,64,44
2016-03-12T22:10:23,2016-03-12T22:10:39,2016-03-12T22:10:43,44.17168879508972,16,45
2016-03-12T22:11:31,2016-03-12T22:11:39,2016-03-12T22:11:46,49.66437101364136,32,43
2016-03-12T22:12:20,2016-03-12T22:12:39,2016-03-12T22:12:46,56.0192928314209,128,34
2016-03-12T22:13:23,2016-03-12T22:13:39,2016-03-12T22:13:46,54.825778007507324,64,32
2016-03-12T22:14:22,2016-03-12T22:14:39,2016-03-12T22:14:43,33.95485520362854,16,152
2016-03-12T22:15:11,2016-03-12T22:15:39,2016-03-12T22:15:43,78.531494140625,192,42
2016-03-12T22:16:34,2016-03-12T22:16:39,2016-03-12T22:16:46,56.99694800376892,384,36
2016-03-12T22:17:34,2016-03-12T22:17:39,2016-03-12T22:17:44,39.84353017807007,32,61
2016-03-12T22:18:22,2016-03-12T22:18:39,2016-03-12T22:18:51,54.79665207862854,32,45
2016-03-12T22:19:23,2016-03-12T22:19:39,2016-03-12T22:19:43,49.54945087432861,64,106
2016-03-12T22:20:21,2016-03-12T22:20:39,2016-03-12T22:20:46,62.85366606712341,192,42
2016-03-12T22:21:29,2016-03-12T22:21:39,2016-03-12T22:21:46,51.38716912269592,16,36
2016-03-12T22:22:23,2016-03-12T22:22:39,2016-03-12T22:22:43,53.41498684883118,128,96
2016-03-12T22:23:22,2016-03-12T22:23:39,2016-03-12T22:23:46,41.99314904212952,16,39
